x,y,z,is_fall
-0.045654,-0.927582,0.022568,0
-0.124115,-0.952499,-0.022812,0
-0.259674,-0.911697,-0.069305,0
-0.512711,-1.039673,-0.154266,0
-0.381104,-1.073318,-0.231003,0
-0.312912,-0.761581,-0.24263,0
-0.294357,-0.872223,-0.230087,0
-0.453674,-0.871872,-0.386093,0
-0.325836,-1.115524,-0.483597,0
-0.217621,-0.962952,-0.289017,0
-0.15361,-0.839966,-0.26619,0
-0.102585,-0.796722,-0.219696,0
-0.240265,-0.865326,-0.210388,0
-0.086349,-0.78418,-0.203674,0
-0.205078,-0.839722,-0.255325,0
-0.29364,-1.087677,-0.299881,0
-0.286118,-1.075287,-0.313904,0
-0.16098,-0.824554,-0.380203,0
-0.243073,-0.941788,-0.316605,0
-0.33522,-0.923004,-0.288635,0
-0.244751,-0.856033,-0.283432,0
-0.08313,-1.009689,-0.500107,0
-0.109329,-0.864319,-0.218643,0
-0.06369,-1.012665,-0.182632,0
-0.246979,-1.005219,-0.214462,0
-0.219101,-0.856842,-0.210907,0
-0.355209,-1.125427,-0.023026,0
-0.317184,-0.87175,-0.203049,0
-0.127594,-0.809387,-0.150406,0
-0.298096,-0.679398,-0.195129,0
-0.140823,-0.905533,-0.129578,0
-0.101776,-1.027115,-0.2108,0
-0.127655,-1.039749,-0.331635,0
-0.070709,-0.935394,-0.363693,0
0.008865,-0.944748,-0.515656,0
0.000793,-1.039795,-0.323792,0
0.009827,-0.891312,-0.463638,0
0.046417,-0.926102,-0.444382,0
0.051514,-0.879395,-0.537201,0
-0.234955,-0.788498,-0.660324,0
-0.110901,-0.800369,-0.611969,0
-0.120926,-0.847122,-0.593063,0
-0.092361,-0.822098,-0.540283,0
-0.147476,-0.831268,-0.565201,0
