x,y,z,is_fall
0.12294,-0.184906,-1.01535,0
0.167007,-0.242249,-0.868195,0
0.1315,-0.236694,-0.9767,0
0.080185,-0.209824,-1.009262,0
0.126129,-0.223679,-0.962051,0
0.151276,-0.23558,-0.927765,0
0.147522,-0.243073,-0.960968,0
0.109695,-0.229156,-0.955734,0
0.110672,-0.228683,-0.977921,0
0.13147,-0.238098,-0.961411,0
0.143219,-0.239548,-0.939346,0
0.12973,-0.257675,-0.956955,0
0.13176,-0.26358,-0.9608,0
0.139206,-0.263565,-0.948303,0
0.143326,-0.266373,-0.956024,0
0.131378,-0.269821,-0.919037,0
0.13179,-0.277313,-0.969543,0
0.140823,-0.288147,-0.941086,0
0.141663,-0.285385,-0.94429,0
0.131348,-0.297058,-0.947586,0
0.148849,-0.280411,-0.943909,0
0.149323,-0.304596,-0.939194,0
0.115021,-0.284378,-0.958191,0
0.154236,-0.303314,-0.916245,0
0.159073,-0.296341,-0.944977,0
0.112122,-0.273712,-0.952744,0
0.104599,-0.229218,-0.967026,0
0.136703,-0.279831,-1.034958,0
0.165024,-0.323593,-1.085358,0
0.105408,-0.345764,-0.813889,0
0.097336,-0.299057,-1.032852,0
0.081207,-0.303879,-0.928436,0
0.069427,-0.293671,-0.949539,0
0.059128,-0.29567,-0.962387,0
0.072433,-0.284943,-0.972046,0
0.063843,-0.269501,-1.015686,0
0.053406,-0.254974,-0.921951,0
0.082016,-0.279663,-0.930573,0
0.070236,-0.280243,-1.000961,0
0.064194,-0.271637,-0.932068,0
0.07692,-0.272537,-0.927582,0
0.057159,-0.270035,-0.955688,0
0.023041,-0.28891,-0.968903,0
-0.023438,-0.255569,-0.90538,0
-0.040771,-0.276215,-0.963226,0
-0.001678,-0.283569,-0.880066,0
-0.062439,-0.306885,-0.756714,0
-0.005203,-0.331436,-0.522156,0
0.025208,-0.232864,-0.534439,0
0.08374,-0.335434,-0.461868,0
0.526947,-0.836685,-0.78038,1
0.297806,0.046143,-1.060059,1
2.740005,0.892853,-8.069595,1
0.455994,-0.047867,-0.591324,1
0.669571,-0.092377,-0.406693,1
0.602203,-0.103561,-0.86937,1
0.26059,0.019104,-1.057693,0
0.346176,-0.013092,-0.900101,0
0.189392,0.05191,-1.002701,0
0.155258,0.063492,-0.995422,0
0.184326,0.029205,-0.975616,0
0.160797,0.053833,-0.974564,0
0.151398,0.07515,-0.992874,0
0.142746,0.095886,-0.985718,0
0.146301,0.084,-1.002075,0
0.127899,0.110107,-0.979248,0
0.126968,0.123291,-0.980865,0
0.096542,0.115662,-0.987503,0
0.116959,0.137039,-0.988861,0
0.09935,0.132263,-0.973175,0
0.106796,0.138565,-0.986603,0
0.108109,0.134933,-0.985138,0
0.111099,0.135223,-0.982361,0
0.113281,0.134537,-0.984589,0
0.108932,0.132446,-0.983124,0
0.096176,0.128616,-0.974335,0
0.110123,0.156357,-0.989532,0
0.09993,0.123932,-0.962997,0
0.092987,0.150711,-0.971985,0
0.09433,0.149216,-0.901489,0
0.11203,0.146515,-0.976822,0
0.108276,0.143433,-0.978531,0
0.110596,0.153397,-0.989227,0
0.115173,0.146988,-0.978104,0
0.106186,0.151871,-0.986526,0
0.103836,0.150192,-0.980011,0
0.108017,0.147476,-0.986084,0
0.10936,0.148529,-0.980286,0
0.107605,0.147629,-0.985153,0
0.105637,0.145477,-0.983246,0
0.105301,0.147049,-0.983856,0
0.10556,0.145966,-0.983124,0
