x,y,z,is_fall
-0.696503,0.238953,0.288696,1
-0.339859,0.136856,1.048676,1
-0.500748,0.173172,0.859741,1
-0.645859,0.060349,0.778473,1
-0.457275,-0.053925,0.893127,1
-0.467194,-0.057877,0.862946,0
-0.460098,-0.043152,0.887512,0
-0.476471,-0.042465,0.921616,0
-0.526459,-0.023788,0.821823,0
-0.510849,-0.036285,0.882477,0
-0.504822,-0.040421,0.849289,0
-0.50943,-0.044006,0.867264,0
-0.509079,-0.037872,0.857498,0
-0.512787,-0.035873,0.860123,0
-0.510437,-0.036591,0.857559,0
-0.511337,-0.03714,0.860672,0
-0.507812,-0.036591,0.857834,0
-0.51236,-0.03479,0.854568,0
-0.513184,-0.035385,0.858826,0
-0.512009,-0.035309,0.855652,0
-0.517883,-0.033432,0.853973,0
-0.522156,-0.031387,0.85231,0
-0.529846,-0.031113,0.861633,0
-0.544601,-0.008728,0.841919,0
-0.529907,0.012329,0.828201,0
-0.496994,0.010498,0.86879,0
-0.503754,-0.000092,0.857178,0
-0.486664,0.018906,0.894379,0
-0.453766,-0.011566,0.952377,0
-0.620468,0.074478,0.819412,0
-0.708237,0.033859,0.673828,0
-0.833221,0.083603,0.473267,0
-0.950455,0.000824,0.358887,0
-0.820297,0.03006,0.003357,0
-0.851166,0.039047,-0.539001,0
-0.831116,0.072845,-0.696655,0
-0.813034,0.064438,-0.575562,0
-0.81192,0.078827,-0.582825,0
-0.826492,0.105652,-0.61734,0
-0.828094,0.108917,-0.592667,0
-0.812881,0.088837,-0.617538,0
-0.899841,0.082199,-0.569763,0
-0.870941,0.033524,-0.501617,0
-0.796478,0.11499,-0.575363,0
-0.800354,0.135666,-0.522644,0
-0.798706,0.092041,-0.583649,0
-0.834244,0.07959,-0.574036,0
-0.882233,0.208847,-0.57193,0
-0.805313,0.098068,-0.57814,0
-0.882172,0.124435,-0.68721,0
-0.613129,-0.073975,-0.593613,0
-0.561096,-0.502304,-0.666519,0
-0.825623,0.001724,-0.570908,0
-1.39743,0.049179,-0.626938,0
-0.963516,0.016174,-0.335098,0
-0.866394,-0.035507,-0.51326,0
-0.667938,-0.00827,-0.556503,0
-0.688995,-0.072678,-0.613541,0
-1.043457,0.159241,-0.59552,0
-0.863586,-0.064392,-0.531708,0
-0.80249,-0.148407,-0.587784,0
-0.847244,-0.088547,-0.541443,0
-0.933411,-0.084183,-0.482468,0
-1.493027,-0.363388,-0.427979,0
-0.838394,-0.217209,-0.467285,0
-0.819504,0.125305,-0.304077,0
-0.737946,-0.003006,-0.361755,0
-0.805527,-0.158371,-0.191177,0
-1.058701,-0.153961,-0.216461,0
-0.960297,-0.000076,-0.040833,0
-0.970276,-0.042877,-0.287338,0
-1.038666,0.047012,-0.358475,0
-0.882507,0.003662,-0.341095,0
-0.865005,-0.114563,-0.371719,0
-0.951065,-0.079071,-0.431061,0
-0.844116,-0.0345,-0.473633,0
-0.813843,-0.201767,-0.317154,0
-0.706482,-0.151459,-0.817917,0
-0.609192,-0.094711,-0.88147,0
-0.543365,-0.327255,-0.96727,0
-0.065552,-0.144836,-1.291885,0
-0.036072,-0.709229,-0.817535,0
-0.166962,-0.431885,-0.924591,0
-0.160202,-0.225494,-0.901993,0
-0.126282,-0.641098,-0.835205,0
-0.240799,-0.641586,-0.83606,0
-0.12645,-0.683975,-0.79126,0
-0.398254,-0.769135,-0.624527,0
-0.512039,-0.639221,-0.503815,0
-0.558899,-0.762619,-0.588593,0
-0.516479,-0.864532,-0.522095,0
-0.130157,-0.760361,-0.639267,0
-0.059601,-0.820938,-0.582703,0
0.113144,-0.786972,-0.577835,0
0.257904,-0.788895,-0.419678,0
0.281036,-0.804276,-0.350067,0
0.305405,-0.865402,-0.303543,0
0.254791,-0.893341,-0.241577,0
0.273376,-0.909302,-0.229065,0
0.298431,-0.930847,-0.141724,0
0.231903,-0.931732,-0.075104,0
0.202133,-0.966309,-0.004883,0
0.187149,-0.961243,0.052628,0
0.205307,-0.968521,0.084869,0
0.202652,-0.989441,0.093384,0
0.220825,-1.003326,0.021561,0
