x,y,z,is_fall
-0.378204,-0.904755,-0.201218,0
-0.360764,-0.892288,-0.205368,0
-0.379837,-0.950836,-0.231979,0
-0.352798,-0.925827,-0.201126,0
-0.323166,-0.917313,-0.209961,0
-0.296906,-0.890396,-0.199997,0
-0.236481,-0.875198,-0.17482,0
-0.162201,-0.966324,-0.170563,0
-0.097443,-1.010391,-0.148956,0
-0.04628,-1.021729,-0.198532,0
0.003845,-0.94165,-0.154327,0
0.063873,-1.003677,-0.185349,0
0.089706,-0.983871,-0.145355,0
0.095581,-0.986008,-0.103516,0
0.040863,-0.992584,-0.161163,0
0.080841,-1.006882,-0.1772,0
0.117966,-0.967163,-0.150986,0
0.130981,-0.937988,-0.078949,0
0.11937,-1.006332,-0.101273,0
0.128586,-0.994354,-0.076447,0
0.120316,-0.98111,-0.105225,0
0.124023,-1.023804,-0.12294,0
0.135269,-0.997299,-0.070465,0
0.139771,-0.988144,-0.103806,0
0.135498,-0.989471,-0.1073,0
0.138885,-1.003128,-0.113464,0
0.121323,-0.969666,-0.127136,0
0.147095,-0.983856,-0.142059,0
0.112671,-0.9133,-0.146347,0
0.082306,-0.968887,-0.25769,0
0.131332,-1.014465,-0.195328,0
0.132248,-0.892822,-0.34642,0
0.087921,-0.903458,-0.420914,0
0.053223,-0.964951,-0.314087,0
0.059937,-0.925385,-0.337036,0
0.154465,-0.905914,-0.31131,0
0.205338,-0.960693,-0.383865,0
0.144318,-0.995544,-0.187134,0
0.134644,-1.01561,-0.26918,0
0.183517,-0.93544,-0.222183,0
0.101807,-0.964569,-0.20163,0
0.136276,-0.934021,-0.108841,0
0.153931,-0.944977,-0.066849,0
0.154099,-1.059174,-0.208817,0
0.153976,-1.027771,-0.109558,0
0.210358,-0.934067,-0.088791,0
0.224213,-0.970749,-0.091736,0
0.225586,-1.056686,-0.077332,0
0.241318,-0.998795,-0.117004,0
0.248337,-0.940186,-0.174866,0
0.251465,-0.920364,-0.139191,0
0.260147,-0.921463,-0.14917,0
0.25351,-0.93425,-0.113083,0
0.2901,-0.916763,-0.276733,0
0.186081,-0.826614,-0.332489,0
0.133133,-0.97731,-0.102112,0
0.055756,-0.979233,-0.387802,0
0.190781,-0.93721,-0.219864,0
0.195206,-0.970413,-0.232117,0
0.303482,-0.943634,-0.304474,0
0.188446,-1.012665,-0.160233,0
0.26944,-0.98201,-0.093567,0
0.25441,-0.933456,-0.155319,0
0.234375,-0.930527,-0.123566,0
0.25827,-0.944016,-0.100357,0
0.27919,-0.987915,-0.078781,0
0.31369,-0.906097,-0.092239,0
0.288635,-0.838013,-0.188126,0
0.190964,-0.789154,-0.090134,0
0.100067,-0.601105,-0.196213,0
0.192032,-0.771774,-0.051147,0
0.167526,-0.649139,-0.037903,0
0.258759,-0.750946,-0.122803,0
4.510681,-2.811768,-0.278854,1
0.057098,-0.244583,-0.585724,1
0.978958,-0.282272,-0.789429,1
0.934372,0.199661,-0.143585,1
0.619156,1.345886,-0.712296,1
0.727325,-0.107315,0.042801,1
1.164581,0.006714,-0.374222,1
1.031433,-0.242538,-0.45578,1
0.850128,-0.100143,-0.354874,1
0.911026,-0.087601,-0.448517,0
0.864182,-0.091904,-0.47142,0
0.906311,-0.079788,-0.484467,0
0.823654,-0.06572,-0.513763,0
0.846268,-0.058624,-0.536026,0
0.852646,-0.073456,-0.505966,0
0.887405,-0.086563,-0.493942,0
0.858902,-0.067993,-0.498123,0
0.852997,-0.074661,-0.510544,0
0.862701,-0.07756,-0.502121,0
0.862289,-0.076035,-0.499222,0
0.868134,-0.068237,-0.504135,0
0.869537,-0.080383,-0.472351,0
0.873718,-0.081039,-0.50383,0
0.84581,-0.067352,-0.507706,0
0.844238,-0.068954,-0.517365,0
0.848572,-0.075348,-0.511673,0
0.860779,-0.066635,-0.516647,0
0.848953,-0.064789,-0.511063,0
0.857315,-0.069977,-0.524521,0
0.858749,-0.06279,-0.518494,0
0.858154,-0.060989,-0.522278,0
0.830841,-0.055771,-0.50386,0
0.872116,-0.073761,-0.510223,0
0.871948,-0.065063,-0.493942,0
0.865692,-0.069443,-0.499039,0
0.852646,-0.073196,-0.481171,0
0.882355,-0.089783,-0.489944,0
0.849258,-0.074387,-0.487076,0
0.851639,-0.081985,-0.516144,0
0.843277,-0.073044,-0.526855,0
0.845856,-0.074493,-0.509659,0
0.850906,-0.085526,-0.518097,0
0.84906,-0.079498,-0.509415,0
0.856186,-0.096085,-0.509613,0
0.819183,-0.087616,-0.519714,0
0.839737,-0.090729,-0.536972,0
0.847626,-0.090164,-0.528305,0
0.802673,-0.101242,-0.52504,0
0.824921,-0.101608,-0.538635,0
0.845856,-0.090439,-0.532074,0
0.841232,-0.088867,-0.535019,0
0.864059,-0.092178,-0.571472,0
0.831436,-0.085999,-0.550812,0
0.862885,-0.082672,-0.56691,0
0.816238,-0.10585,-0.570877,0
0.823746,-0.094528,-0.553268,0
0.809296,-0.098312,-0.555557,0
0.813736,-0.100021,-0.564667,0
0.770554,-0.120361,-0.544052,0
0.830154,-0.095825,-0.564514,0
0.806839,-0.087021,-0.5737,0
0.795105,-0.091705,-0.607162,0
0.777405,-0.09848,-0.609833,0
0.792648,-0.090469,-0.601212,0
0.759552,-0.09082,-0.587723,0
0.800095,-0.096481,-0.593353,0
0.798004,-0.095917,-0.576935,0
0.86235,-0.103485,-0.606918,0
0.831238,-0.102097,-0.564636,0
0.801849,0.020905,-0.504257,0
0.874573,0.023911,-0.545975,0
