x,y,z,is_fall
-0.659927,-0.744858,-0.131561,0
-0.559143,-0.755447,-0.030792,0
-0.621323,-0.781723,-0.061523,0
-0.725113,-0.881348,-0.077545,0
-0.655441,-0.854141,-0.08345,0
-0.545151,-0.805527,-0.062836,0
-0.47644,-0.751755,-0.054855,0
-0.51387,-0.844925,-0.095657,0
-0.544708,-0.88472,-0.111862,0
-0.569168,-0.839828,-0.098099,0
-0.562592,-0.846527,-0.111176,0
-0.507507,-0.818771,-0.114853,0
-0.501923,-0.809875,-0.115738,0
-0.544693,-0.838928,-0.105209,0
-0.525452,-0.839737,-0.078262,0
-0.543137,-0.828735,-0.073257,0
-0.562439,-0.83519,-0.080109,0
-0.582855,-0.803055,-0.089645,0
-0.56073,-0.830292,-0.072037,0
-0.565704,-0.814529,-0.086899,0
-0.55661,-0.824738,-0.066437,0
-0.554077,-0.812531,-0.046768,0
-0.506027,-0.783859,-0.015411,0
-0.476898,-0.64476,-0.040466,0
-0.470078,-0.533646,-0.231827,0
-0.328217,-0.385071,-0.136581,0
-0.470322,-0.417267,-0.185303,0
-0.148209,-0.413452,-0.535522,1
-0.609055,-3.887955,0.442902,1
-0.15538,-0.18924,0.023254,1
1.211258,-0.765808,0.646347,1
0.941544,-0.900787,0.253738,1
0.427399,-0.442337,0.027496,1
0.758408,-0.349075,-0.109863,1
0.574875,-0.233902,-0.265503,1
0.532745,0.129669,-2.689621,1
0.322296,0.608612,-0.654327,1
0.75032,-0.174942,-0.717133,1
0.903473,-0.219803,-0.738846,1
0.676178,0.086121,-0.640076,0
0.704254,0.059814,-0.710358,0
0.6996,0.027832,-0.709091,0
0.705353,0.029861,-0.70636,0
0.70636,-0.005997,-0.706512,0
0.679947,0.05278,-0.712555,0
0.690277,0.025391,-0.718994,0
0.71048,0.056152,-0.70787,0
0.700562,0.033783,-0.701874,0
0.715042,0.025208,-0.743347,0
0.674835,0.059937,-0.72438,0
0.719284,0.03775,-0.716888,0
0.695953,0.020966,-0.701996,0
0.706284,0.05513,-0.713562,0
0.705978,0.032654,-0.719101,0
0.698364,0.025711,-0.708221,0
0.726212,0.024109,-0.718063,0
0.676636,0.036545,-0.67041,0
0.724762,0.059738,-0.711746,0
0.714462,0.029541,-0.693573,0
0.697159,0.037659,-0.693481,0
0.700897,0.039597,-0.693909,0
0.690994,0.034195,-0.712952,0
0.704636,0.003555,-0.692734,0
0.749359,0.024475,-0.690826,0
0.716171,0.015762,-0.683212,0
0.733826,0.024734,-0.709808,0
0.694138,0.008438,-0.692596,0
0.756638,0.055496,-0.70668,0
0.759125,-0.009277,-0.699127,0
0.708344,0.012405,-0.627487,0
0.750381,0.041107,-0.771622,0
0.688461,0.004562,-0.744522,0
0.678818,-0.110626,-0.761063,0
0.652817,-0.037476,-0.6586,0
0.69873,-0.032822,-0.778931,0
0.662643,-0.116547,-0.744827,0
0.678848,-0.119415,-0.750031,0
