x,y,z,is_fall
0.682785,0.496246,-0.524368,0
0.728699,0.42749,-0.740448,0
0.606857,0.305008,-0.869217,0
0.544052,0.290024,-0.991287,0
0.437012,0.186401,-0.956665,0
0.288208,0.168228,-0.900833,0
0.286758,0.122559,-0.889374,0
0.248581,0.132309,-0.910309,0
0.254837,0.090973,-0.945511,0
0.202606,0.085953,-0.909088,0
0.215118,0.086105,-1.01442,0
0.186203,0.069977,-0.97348,0
0.176254,0.100021,-0.981476,0
0.186371,0.116516,-0.976105,0
0.183838,0.098175,-0.933502,0
0.186935,0.124252,-0.968338,0
0.155106,0.07634,-0.983032,0
0.169144,0.084381,-0.977875,0
0.166138,0.087692,-0.985672,0
0.176361,0.094452,-0.975433,0
0.180389,0.078949,-0.981522,0
0.165466,0.084763,-0.977188,0
0.18158,0.076111,-0.979477,0
0.184082,0.072678,-0.983017,0
0.172806,0.07489,-0.982544,0
0.156265,0.095215,-0.969482,0
0.162598,0.082657,-0.980209,0
0.138962,0.093491,-0.977844,0
0.203384,0.122803,-0.981644,0
0.180389,0.119095,-0.966934,0
0.190689,0.075378,-0.943359,0
0.19838,0.037033,-0.954987,0
0.20871,0.111633,-0.960785,0
0.343689,0.18045,-1.096161,0
0.349487,0.093277,-0.946487,0
0.386703,0.226532,-1.214417,0
0.436935,0.25116,-0.875259,0
0.477051,0.313568,-0.87442,0
0.511703,0.361618,-0.75415,0
0.519073,0.390518,-0.706619,0
0.766464,0.547318,-0.712967,0
0.579788,0.498459,-0.577789,0
0.466324,0.42865,-0.513031,0
0.586136,0.522888,-0.317947,0
0.708496,0.583298,-0.451431,0
0.707428,0.583893,-0.340271,0
0.732697,0.567764,-0.305786,0
0.730927,0.548019,-0.300217,0
0.766357,0.568146,-0.277451,0
0.726669,0.618637,-0.246063,0
0.777435,0.575546,-0.269974,0
0.777664,0.569946,-0.286148,0
0.774429,0.561035,-0.278503,0
0.773499,0.564407,-0.242767,0
0.783722,0.553925,-0.276154,0
0.787003,0.580597,-0.259827,0
0.77565,0.565918,-0.254318,0
0.78183,0.56839,-0.244751,0
0.785172,0.575882,-0.218933,0
0.790909,0.561432,-0.252853,0
0.772812,0.587952,-0.221344,0
0.792892,0.574326,-0.232071,0
0.778305,0.562881,-0.230209,0
0.792007,0.578018,-0.2397,0
0.768372,0.573593,-0.244965,0
0.792999,0.576202,-0.246918,0
0.785095,0.582535,-0.218491,0
0.777527,0.576584,-0.214081,0
0.767151,0.555084,-0.186996,0
0.750046,0.575607,-0.159378,0
0.672287,0.535721,-0.121567,0
0.653519,0.569595,-0.213074,0
0.552277,0.598541,-0.451599,0
0.651581,0.508072,-0.492096,0
0.679062,0.534164,-0.689743,0
0.581238,0.445435,-0.831406,0
0.502945,0.471802,-0.936813,0
0.405579,0.406891,-1.096268,0
0.298874,0.276932,-0.993942,0
0.204865,0.200195,-0.8862,0
0.196609,0.151962,-1.069717,0
0.136185,0.193542,-0.935837,0
0.219986,0.205383,-0.990234,0
0.208023,0.217773,-0.958786,0
0.241943,0.1819,-0.97789,0
0.180222,0.189499,-0.984619,0
0.206711,0.143692,-0.960846,0
0.193817,0.21405,-0.956802,0
0.197021,0.232147,-0.953247,0
0.22818,0.212601,-0.970306,0
0.207962,0.209671,-0.935165,0
0.220032,0.196442,-0.978088,0
0.208969,0.19809,-0.949432,0
0.208496,0.223862,-0.944138,0
0.221558,0.218369,-0.956863,0
0.194641,0.209991,-0.942871,0
0.206909,0.190765,-0.958572,0
0.21608,0.205154,-0.950012,0
0.216202,0.217117,-0.950409,0
0.194031,0.21962,-0.933395,0
0.198685,0.182495,-0.957947,0
0.263229,0.228958,-0.944336,0
0.235123,0.248367,-0.942154,0
0.088379,0.169907,-0.800079,0
0.306091,0.114929,-1.067719,0
0.331909,0.351944,-0.965591,0
0.410339,0.42308,-0.899155,0
0.446075,0.372559,-0.806519,0
0.472931,0.478119,-0.637772,0
0.611908,0.511276,-0.626877,0
0.507401,0.664581,-0.561295,0
0.424683,0.589462,-0.449829,0
0.53244,0.580231,-0.373978,0
0.648956,0.615601,-0.319473,0
0.693192,0.629318,-0.28804,0
0.712158,0.617218,-0.248154,0
0.739365,0.627808,-0.207718,0
0.769821,0.643814,-0.147354,0
0.702957,0.683167,-0.14743,0
0.713898,0.663528,-0.154907,0
0.736404,0.637085,-0.142914,0
0.728973,0.66095,-0.169876,0
0.723846,0.664825,-0.147675,0
0.72551,0.668076,-0.141129,0
0.727707,0.671204,-0.135315,0
0.737701,0.681015,-0.12529,0
0.721069,0.671906,-0.126526,0
0.733673,0.639984,-0.115891,0
0.728043,0.706497,-0.118774,0
0.691757,0.692993,-0.094086,0
0.702347,0.700439,-0.092789,0
0.694321,0.715698,-0.108353,0
0.65773,0.669861,-0.094635,0
0.685486,0.667618,-0.181091,0
0.66333,0.667526,-0.160614,0
0.556717,0.727341,-0.295563,0
0.623795,0.556305,-0.184402,0
0.45723,0.749237,-0.385574,0
0.534149,0.584579,-0.583603,0
0.485367,0.480438,-0.843323,0
0.359375,0.363281,-0.891113,0
0.204636,0.382736,-1.003738,0
0.075714,0.21344,-1.122391,0
0.015808,0.120087,-1.023376,0
0.054016,0.159729,-1.053024,0
0.090607,0.134018,-1.029846,0
0.043945,0.181534,-1.022476,0
0.013123,0.162506,-0.967834,0
0.008469,0.155334,-0.976257,0
0.045654,0.153122,-1.016785,0
-0.0504,0.119705,-0.968994,0
0.008514,0.116165,-0.995743,0
0.027374,0.13623,-1.004593,0
0.044113,0.16507,-1.023102,0
0.035141,0.117203,-0.995102,0
0.043381,0.159149,-0.967224,0
0.054077,0.14061,-1.008972,0
0.066055,0.174881,-1.01358,0
0.050323,0.147522,-0.971237,0
0.072556,0.154694,-0.991531,0
0.052902,0.150742,-0.984344,0
0.047699,0.124435,-0.974869,0
0.107224,0.178207,-1.004623,0
0.069733,0.12999,-0.977707,0
0.079636,0.140549,-1.040588,0
0.114563,0.216339,-0.989838,0
0.200836,0.351746,-1.013367,0
0.245178,0.4048,-1.031998,0
0.22142,0.290649,-0.907562,0
0.351715,0.489304,-0.857224,0
0.415207,0.564056,-0.690109,0
0.409164,0.584976,-0.664978,0
0.503922,0.568069,-0.602951,0
0.568588,0.560181,-0.57074,0
0.66478,0.60907,-0.367493,0
0.601685,0.557724,-0.359146,0
0.731873,0.596237,-0.123779,0
0.754089,0.656006,-0.134018,0
0.723053,0.65976,-0.095963,0
0.713226,0.695145,-0.082291,0
0.737488,0.664001,-0.062592,0
0.725876,0.676315,-0.092545,0
0.737564,0.659409,-0.080048,0
0.732773,0.671463,-0.092239,0
0.732086,0.660797,-0.102951,0
0.722977,0.679306,-0.120575,0
0.736984,0.671432,-0.09584,0
0.746918,0.694504,-0.110931,0
0.729416,0.660034,-0.049728,0
0.723511,0.678726,-0.061127,0
0.747208,0.699753,-0.076889,0
0.709534,0.682129,-0.084686,0
0.731735,0.691742,-0.081436,0
0.713699,0.684448,-0.090027,0
0.723572,0.672989,-0.083725,0
0.64653,0.668243,-0.118576,0
0.710083,0.696899,-0.131241,0
0.650436,0.617935,-0.057205,0
0.558868,0.612274,-0.247787,0
0.544113,0.632309,-0.398224,0
0.566483,0.593735,-0.448288,0
0.524246,0.546707,-0.601822,0
0.535645,0.492142,-0.731812,0
0.330017,0.361099,-0.923447,0
0.357056,0.512894,-0.993103,0
0.229706,0.366638,-1.040573,0
0.191071,0.267227,-0.978928,0
0.158493,0.299805,-0.895554,0
0.05542,0.254883,-1.036224,0
0.115021,0.204727,-0.937042,0
0.042816,0.163193,-0.972244,0
0.050049,0.170074,-0.986237,0
0.088989,0.219254,-0.987991,0
0.069611,0.217194,-0.96196,0
0.072952,0.200851,-0.967865,0
0.115173,0.218246,-0.961197,0
0.062363,0.225159,-0.984497,0
0.087677,0.232971,-0.954758,0
0.151031,0.212784,-0.977737,0
0.077744,0.174622,-0.938568,0
0.101639,0.188919,-0.991913,0
0.099365,0.19577,-0.966766,0
0.119461,0.220917,-0.945038,0
0.102356,0.206024,-1.016647,0
0.190643,0.242569,-1.006866,0
0.241028,0.123184,-0.984634,0
0.222137,0.434601,-1.015289,0
0.354889,0.453186,-0.908676,0
0.378235,0.468674,-0.840408,0
0.42218,0.408813,-0.709351,0
0.520462,0.518616,-0.644669,0
0.481476,0.559326,-0.478485,0
0.689301,0.623764,-0.511093,0
0.506454,0.560715,-0.357254,0
0.51622,0.62793,-0.392212,0
0.636414,0.623169,-0.344147,0
0.693222,0.656006,-0.270172,0
0.642792,0.659729,-0.12529,0
0.729141,0.552277,-0.502808,0
0.645126,0.724854,-0.062943,0
0.718704,0.664322,-0.110001,0
0.617203,0.759171,-0.133499,0
0.697647,0.662064,-0.11377,0
