x,y,z,is_fall
-0.735291,0.44812,-0.657639,0
-0.582687,0.070374,-0.877716,0
-0.623322,0.213455,-0.660736,0
-0.704803,-0.125153,-0.8004,0
-0.579987,-0.231216,-0.712509,0
-0.54776,-0.471344,-0.694092,0
-0.472351,-0.611374,-0.769089,0
-0.429993,-0.799164,-0.730392,0
-0.352371,-0.684891,-0.623871,0
-0.353104,-0.738693,-0.566071,0
-0.365921,-1.077103,-0.421341,0
-0.125565,-0.574936,-0.551697,0
-0.121323,-0.578445,-0.536758,0
-0.200958,-0.667465,-0.544739,0
-0.263596,-0.670517,-0.673416,0
-0.238892,-0.52269,-0.804123,0
-0.198547,-0.465836,-0.866425,0
-0.193924,-0.406631,-0.926865,0
-0.198318,-0.282532,-0.977631,0
-0.117737,-0.270859,-0.969772,0
-0.137817,-0.252747,-0.973343,0
-0.14595,-0.256104,-0.957611,0
-0.134598,-0.250854,-0.983765,0
-0.105621,-0.228577,-1.013535,0
