x,y,z,is_fall
0.070602,-0.313583,-0.783936,0
-0.134262,-0.047165,-0.860855,0
-0.061523,-0.147705,-1.123093,0
-0.036423,-0.23848,-0.956116,0
-0.100891,-0.205322,-1.028564,0
-0.046265,-0.167801,-0.934692,0
-0.02916,-0.172943,-0.974213,0
-0.036438,-0.161728,-0.99115,0
-0.028671,-0.156616,-0.947006,0
-0.022873,-0.160461,-0.997559,0
-0.018265,-0.16629,-1.003143,0
-0.044998,-0.137421,-0.987366,0
-0.051224,-0.125397,-0.944763,0
-0.023361,-0.138626,-0.897263,0
-0.019012,-0.143204,-0.912018,0
0.037247,-0.202393,-1.020416,0
-0.153229,-0.284576,-1.543488,0
-0.209076,-0.132217,-1.615311,0
-0.10466,-0.211227,-0.758057,0
0.112946,-0.073425,-0.27359,0
0.046844,-0.052307,-0.434708,0
-0.216492,-0.119186,-1.382248,0
-0.134171,-0.271866,-1.471756,0
-0.05864,-0.19136,-0.795425,0
-0.129227,-0.088043,-1.112198,0
-0.045364,-0.195404,-0.957947,0
-0.11998,-0.201401,-1.031967,0
-0.022537,-0.119934,-0.957886,0
-0.03096,-0.121246,-0.982361,0
-0.021942,-0.131851,-1.013626,0
-0.050278,-0.134872,-0.991623,0
-0.055191,-0.110046,-0.990799,0
-0.02652,-0.11441,-0.989594,0
-0.030441,-0.09613,-1.026642,0
-0.021301,-0.093369,-0.995041,0
-0.035202,-0.100861,-1.036377,0
-0.029022,-0.115204,-1.003845,0
-0.028702,-0.114151,-0.977798,0
-0.04213,-0.098343,-0.904037,0
-0.023026,-0.112656,-0.82338,0
-0.007904,-0.240173,-1.086731,0
0.023453,-0.377274,-1.454315,0
-0.14975,-0.1866,-1.40744,0
-0.113571,-0.077011,-1.073074,0
0.020523,-0.088135,-0.1922,0
0.003479,-0.072342,-0.329132,0
-0.065521,-0.149002,-1.193192,0
-0.38887,-0.170364,-1.740692,0
-0.044434,-0.286545,-0.976288,0
-0.183426,-0.067383,-1.014267,0
-0.188553,-0.087296,-1.072113,0
