x,y,z,is_fall
-0.162064,-0.462418,-0.88089,0
-0.171265,-0.454758,-0.937225,0
-0.262894,-0.504166,-0.882599,0
-0.301422,-0.397018,-0.899887,0
-0.27356,-0.424316,-1.022949,0
-0.44162,-0.047943,-0.88028,0
-0.559494,0.038269,-0.716949,0
-0.633133,0.080826,-0.59343,0
-0.819077,-0.021194,-0.485916,0
-0.82251,-0.023102,-0.431305,0
-0.908188,0.089905,-0.700485,0
-0.971313,-0.159027,-0.719788,0
-1.055984,-0.127792,-0.411148,0
-1.070328,-0.104294,-0.471344,0
-0.853653,0.158951,-0.481049,0
-0.643219,0.432404,-0.448578,0
-1.001617,-0.164261,-0.16507,0
-0.956879,-0.221451,-0.234818,0
-0.90387,0.047363,-0.456223,0
-0.848267,0.101395,-0.492264,0
-0.904572,0.34613,-0.397476,0
-0.913284,0.549011,-0.52243,0
-0.906189,0.30304,-0.438431,0
-0.820068,0.258606,-0.308716,0
-1.001282,0.093323,-0.393311,0
-0.929001,0.098831,-0.393295,0
-0.914536,-0.017868,-0.39949,0
-0.84346,-0.238098,-0.319992,0
-0.887543,-0.330154,-0.537354,0
-0.77681,-0.166534,-0.563248,0
-0.797165,-0.184189,-0.730728,0
-0.577667,-0.361526,-0.589111,0
-0.866226,-0.163788,-0.531601,0
-0.528366,-0.15535,-0.40683,0
-0.692383,-0.180038,-0.643433,0
-0.605713,-0.298477,-0.530487,0
-0.822403,-0.105179,-0.605896,0
-0.421814,-1.314804,-0.366913,0
-0.665878,-0.539841,-0.575531,0
-0.595993,-0.485977,-0.297348,0
-0.437439,-0.791031,-0.701828,0
-0.180817,-1.01506,-0.482681,0
-0.668976,-0.827179,-0.179108,0
-0.429459,-0.83252,-0.327011,0
-0.499039,-0.775558,-0.178497,0
-0.631622,-0.541595,-0.204895,0
-0.426086,-0.789993,-0.041962,0
-0.700485,-0.828751,0.098785,0
-0.437119,-0.756073,0.079269,0
-0.593063,-0.728363,0.061722,0
-0.575562,-0.839859,0.080109,0
-0.704697,-0.732162,0.082306,0
-0.836349,-0.748581,-0.049377,0
-0.812149,-0.514099,-0.065643,0
-0.840073,-0.613434,-0.192459,0
-0.750092,-0.543121,0.013641,0
-0.824051,-0.737366,0.178864,0
-0.799576,-0.755417,-0.163666,0
-0.637802,-0.636368,-0.168533,0
-0.716171,-0.319702,0.077591,0
-0.882874,-0.212982,-0.080475,0
-0.591019,-0.835342,-0.176407,0
-0.359573,-0.837708,-0.083862,0
-0.74144,-0.858704,-0.122589,0
-0.442917,-0.870819,-0.036301,0
-0.538498,-0.820694,-0.21756,0
-0.548004,-0.974564,-0.232956,0
-0.709305,-0.869293,-0.260071,0
-0.365738,-0.572952,-0.331161,0
-0.565002,-0.948868,-0.102524,0
-0.556763,-0.709885,-0.267593,0
-0.8526,-0.62291,-0.328125,0
-0.585052,-0.684448,-0.229324,0
-0.699051,-0.6651,-0.342255,0
-0.564728,-0.786423,-0.284668,0
-0.591354,-0.788574,-0.292511,0
-0.579254,-0.788239,-0.306259,0
-0.551498,-0.678696,-0.428696,0
-0.625992,-0.672745,-0.422699,0
-0.585876,-0.704971,-0.438614,0
-0.680771,-0.621277,-0.167664,0
-0.578766,-0.787552,-0.160645,0
-0.611694,-0.643982,-0.161301,0
-0.589264,-0.730347,-0.112228,0
-0.666077,-0.75499,-0.192917,0
-0.720657,-0.706955,-0.184265,0
-0.682587,-0.688721,-0.174698,0
-0.664581,-0.702057,-0.133682,0
-0.673172,-0.710983,-0.164673,0
-0.686096,-0.692627,-0.177505,0
-0.634338,-0.629181,-0.173843,0
-0.501877,-0.54129,-0.163452,0
-0.417755,-0.472458,-0.17514,0
-0.452927,-0.36261,-0.259857,0
-0.423431,-0.279984,-0.229828,0
-0.39682,-0.293396,-0.094025,0
-0.85968,0.427689,-1.418488,1
-0.685837,0.593307,-0.808731,1
-0.293457,0.751633,-0.391327,1
-0.097672,0.503464,-0.193359,1
-0.24559,0.722183,-0.453796,1
-0.217484,1.232162,-0.322342,1
-0.244568,0.684525,-0.664734,1
-0.461151,0.378708,-1.377808,1
-0.509964,0.310013,-0.419815,1
-0.468628,0.593613,-0.718689,0
-0.755356,0.472717,-0.515381,0
-0.526932,0.536362,-0.702835,0
-0.452972,0.534119,-0.667984,0
-0.482681,0.575027,-0.686661,0
-0.481934,0.565109,-0.655334,0
-0.505493,0.539902,-0.687637,0
-0.51329,0.541748,-0.658524,0
-0.485718,0.559952,-0.690399,0
-0.481888,0.553604,-0.660721,0
-0.495468,0.550827,-0.667145,0
-0.492188,0.553024,-0.672394,0
-0.48761,0.555573,-0.673401,0
-0.493118,0.555634,-0.675446,0
-0.489639,0.545593,-0.669464,0
-0.488495,0.553329,-0.681503,0
-0.485764,0.549072,-0.6763,0
-0.487473,0.551666,-0.680832,0
-0.490433,0.550674,-0.675217,0
-0.486969,0.551758,-0.678009,0
-0.494339,0.550766,-0.673996,0
-0.489349,0.549408,-0.67334,0
-0.487289,0.552887,-0.681107,0
-0.493591,0.550995,-0.682953,0
-0.496796,0.558258,-0.67543,0
-0.487076,0.550232,-0.667557,0
-0.48999,0.558502,-0.680283,0
-0.474411,0.557999,-0.686325,0
-0.461365,0.535233,-0.616745,0
-0.477081,0.505447,-0.694519,0
-0.448059,0.493851,-0.731995,0
-0.444382,0.52066,-0.711136,0
-0.456497,0.444992,-0.732468,0
-0.418747,0.529083,-0.743927,0
-0.355759,0.494064,-0.773972,0
-0.295822,0.486237,-0.858093,0
-0.317139,0.466232,-0.7332,0
-0.296402,0.235519,-0.955124,0
-0.319595,0.301758,-0.892426,0
-0.173477,0.221695,-0.655441,0
-0.427887,0.245026,-0.900635,0
-0.345093,0.237518,-0.935059,0
-0.452057,0.18692,-0.933395,0
-0.258835,0.173691,-0.604401,0
-0.373703,0.247345,-0.800674,0
-0.561188,-0.163498,-1.084274,0
-0.493546,-0.054779,-1.010345,0
-0.383316,-0.103729,-0.718735,0
-0.323898,-0.075607,-0.951187,0
-0.324722,-0.226349,-1.032898,0
-0.356186,-0.369049,-0.60025,0
-0.213257,-0.119034,-1.013748,0
-0.187958,-0.256454,-1.089676,0
0.174316,-0.197998,-1.002884,0
0.081985,-0.551498,-0.805359,0
0.056152,-1.05452,-0.924576,0
0.126572,-0.436188,-0.904694,0
0.26033,-0.257324,-0.665787,0
-0.075958,-0.603165,-0.856339,0
-0.379532,-0.293243,-0.807419,0
-0.347473,-0.604309,-0.790466,0
-0.386108,-0.803329,-0.652328,0
-0.452957,-0.736908,-0.499405,0
-0.390076,-0.748703,-0.389648,0
-0.327393,-0.765259,-0.397156,0
-0.309296,-0.788513,-0.418442,0
-0.242493,-0.78125,-0.46257,0
-0.239059,-0.708984,-0.579742,0
-0.161118,-0.622879,-0.76355,0
-0.006714,-0.763992,-0.747879,0
-0.209686,-0.590118,-0.576035,0
-0.132462,-0.678436,-0.783661,0
-0.17627,-0.486526,-0.785019,0
-0.143341,-0.526428,-0.767746,0
-0.117645,-0.47995,-0.879288,0
-0.060135,-0.492264,-0.901398,0
-0.051651,-0.449661,-0.75116,0
