x,y,z,is_fall
-0.554062,-0.831711,-0.165894,0
-0.557312,-0.820877,-0.151779,0
-0.537598,-0.813034,-0.168976,0
-0.532608,-0.806686,-0.178497,0
-0.516525,-0.840378,-0.10791,0
-0.56163,-0.796906,-0.163422,0
-0.650635,-0.783005,-0.203995,0
-0.652206,-0.736526,-0.117142,0
-0.70079,-0.723358,-0.061752,0
-0.654144,-0.756821,-0.13179,0
-0.670227,-0.751999,-0.170212,0
-0.616669,-0.774521,-0.141113,0
-0.641098,-0.750565,-0.165207,0
-0.621719,-0.772858,-0.133774,0
-0.625412,-0.784958,-0.10112,0
-0.595535,-0.825653,-0.130341,0
-0.566513,-0.801514,-0.112915,0
-0.581131,-0.788589,-0.073074,0
-0.551117,-0.781708,-0.130997,0
-0.597672,-0.79805,-0.10762,0
-0.586044,-0.833694,-0.148071,0
-0.573242,-0.787369,-0.118698,0
-0.576797,-0.804413,-0.113724,0
-0.592453,-0.806488,-0.139862,0
-0.60112,-0.783569,-0.180191,0
-0.597382,-0.761856,-0.186707,0
-0.536942,-0.779831,-0.224701,0
-0.610199,-0.659134,-0.28035,0
-0.551682,-0.663376,-0.366531,0
-0.473969,-0.58075,-0.297974,0
-0.298569,-0.400803,-0.254593,0
-0.258987,-0.235214,-0.132996,1
-0.477692,-0.322342,-0.384247,1
-0.179291,0.037094,-0.296356,1
-3.436462,4.948196,0.385254,1
-1.179153,0.796585,0.239822,1
-0.572067,0.569061,0.212814,1
0.381729,0.889648,0.478348,1
0.163361,0.223007,0.79599,1
-0.454666,0.526443,0.999496,1
-0.46257,0.746094,0.724518,1
-0.348862,0.506897,0.698792,1
-0.443924,0.518524,0.755463,0
-0.420395,0.537125,0.772293,0
-0.411865,0.548843,0.735153,0
-0.36824,0.588623,0.711212,0
-0.39447,0.567169,0.713684,0
-0.404907,0.54715,0.720825,0
-0.417679,0.558212,0.723022,0
-0.41655,0.562973,0.730118,0
-0.407486,0.5522,0.721085,0
-0.413483,0.568756,0.728073,0
-0.409882,0.551651,0.72406,0
-0.408615,0.548965,0.72789,0
-0.405945,0.550339,0.712128,0
-0.411911,0.580109,0.731033,0
-0.414001,0.542374,0.733688,0
-0.415375,0.574203,0.754349,0
-0.387833,0.563232,0.759781,0
-0.429596,0.609451,0.742584,0
-0.453613,0.632217,0.592514,0
-0.447357,0.740662,0.398727,0
-0.461258,0.818207,0.226486,0
-0.50061,0.859573,0.0952,0
-0.48996,0.853012,0.032944,0
-0.537659,0.83432,-0.019867,0
-0.572693,0.816956,-0.102097,0
-0.56189,0.838974,-0.049362,0
-0.531631,0.814514,-0.111115,0
-0.568146,0.817856,-0.089035,0
-0.571915,0.786514,-0.094467,0
-0.58847,0.761749,-0.22319,0
-0.607941,0.667404,-0.37291,0
-0.637924,0.620987,-0.54303,0
-0.636169,0.583694,-0.517853,0
-0.692673,0.619614,-0.490417,0
-0.632874,0.552902,-0.438705,0
-0.632599,0.60907,-0.54361,0
-0.590683,0.567673,-0.552368,0
-0.612335,0.55101,-0.555664,0
-0.676376,0.570038,-0.600113,0
-0.553513,0.510727,-0.649292,0
-0.403564,0.46666,-0.592712,0
-0.422623,0.478149,-0.81427,0
-0.255737,0.458801,-0.863129,0
-0.337418,0.484482,-0.751099,0
-0.207214,0.487518,-0.846497,0
-0.122513,0.447617,-0.844833,0
-0.163101,0.38414,-0.935303,0
-0.247177,0.426437,-0.886353,0
-0.215271,0.34436,-0.878372,0
-0.135025,0.336548,-0.876984,0
-0.116806,0.244904,-0.945969,0
0.020554,0.072098,-0.941895,0
-0.064911,0.185379,-1.154495,0
0.056168,0.070709,-0.995758,0
-0.019104,0.085724,-0.962448,0
-0.015503,0.061859,-0.999435,0
0.026779,0.04921,-0.997986,0
0.01033,0.038406,-1.041382,0
-0.010956,0.027359,-1.016846,0
-0.002106,0.035751,-0.919098,0
-0.019302,0.022507,-0.987106,0
