x,y,z,is_fall
-0.104736,-0.078537,-0.928238,0
-0.083511,-0.062119,-1.029266,0
-0.059235,0.009277,-0.998398,0
-0.084412,-0.06308,-1.025757,0
-0.018875,0.029984,-0.915146,0
-0.181747,-0.057999,-1.115875,0
-0.021347,-0.039291,-1.048965,0
-0.032791,-0.053162,-0.913971,0
0.002838,-0.058731,-0.963577,0
-0.002975,0.012985,-0.957504,0
0.029114,-0.004776,-1.009109,0
0.190659,-0.112595,-1.042938,0
0.09491,-0.089752,-0.973511,0
0.067505,-0.010193,-1.014114,0
0.041672,0.004562,-1.026337,0
0.083496,-0.033981,-1.027115,0
0.012878,0.053482,-0.988297,0
-0.092545,-0.047195,-0.934814,0
-0.138992,0.03833,-1.041992,0
-0.026276,0.062424,-1.000488,0
-0.041428,0.036011,-0.976974,0
-0.073303,0.017319,-0.989777,0
-0.160751,-0.010422,-1.000061,0
-0.078583,0.015274,-1.010681,0
-0.06488,-0.001373,-0.954987,0
-0.164886,-0.032211,-1.006454,0
-0.071976,-0.009232,-1.009964,0
-0.119949,-0.028809,-1.02179,0
-0.071808,-0.011887,-0.981842,0
-0.096191,-0.034271,-1.014313,0
-0.067261,-0.017609,-1.005661,0
-0.103485,-0.01857,-1.002106,0
-0.093109,-0.031311,-1.001236,0
-0.083023,-0.039841,-1.006058,0
-0.082809,-0.043137,-1.024673,0
-0.094711,-0.081161,-0.975433,0
-0.0923,-0.073044,-0.997147,0
-0.095947,-0.064545,-0.932098,1
-0.053925,-0.022156,-0.795334,1
-0.133804,0.059479,-0.504898,1
-0.490463,0.104385,-0.448654,1
-0.134842,0.386551,-0.506165,1
-0.328247,0.48822,-1.08136,1
-1.528442,-5.15448,1.04628,1
0.517868,-0.943573,-1.225586,1
0.172134,-0.418274,-0.237427,1
0.10463,-0.467438,-0.691269,1
-0.825684,-0.943314,-0.342529,1
-0.282181,-0.473419,-0.302109,0
-0.535675,-0.736954,-0.060532,0
-0.962219,-0.58316,-0.736649,0
-0.75235,-0.423233,-0.303497,0
-0.606857,-0.604965,-0.401718,0
-0.895966,-0.585587,0.122665,0
-0.581635,-0.683945,0.265808,0
-0.666138,-0.671295,0.439255,0
-0.677246,-0.712173,0.292694,0
-0.760712,-0.591125,0.063934,0
-0.849792,-0.5784,-0.025146,0
-0.807129,-0.570221,-0.014816,0
-0.800156,-0.592834,-0.005295,0
-0.855652,-0.56076,-0.036148,0
-0.854919,-0.541382,-0.087738,0
-0.792557,-0.585693,-0.190201,0
-0.817169,-0.566238,-0.141937,0
-0.806686,-0.557953,-0.137131,0
-0.807297,-0.564789,-0.167496,0
-0.832657,-0.565277,-0.134338,0
-0.809372,-0.551086,-0.117661,0
-0.835205,-0.549652,-0.196167,0
-0.809677,-0.559128,-0.160233,0
-0.81955,-0.549103,-0.149002,0
-0.822388,-0.528717,-0.185379,0
-0.836624,-0.542374,-0.163818,0
-0.841644,-0.532135,-0.154556,0
-0.81842,-0.552521,-0.176056,0
-0.834183,-0.543015,-0.158707,0
-0.831314,-0.543823,-0.140015,0
-0.847244,-0.529587,-0.167084,0
-0.812012,-0.537506,-0.152008,0
-0.823547,-0.535828,-0.178299,0
-0.839966,-0.531754,-0.141281,0
-0.828278,-0.527847,-0.148727,0
-0.844788,-0.525223,-0.163849,0
-0.838776,-0.525818,-0.136169,0
-0.844254,-0.524765,-0.162231,0
