x,y,z,is_fall
-0.416946,-0.865402,-0.117569,0
-0.424072,-0.900208,-0.17067,0
-0.44809,-0.922836,-0.139343,0
-0.389526,-0.867676,-0.109451,0
-0.400375,-0.87851,-0.117233,0
-0.432312,-0.825272,-0.19574,0
-0.36853,-0.854614,-0.274826,0
-0.463303,-0.911377,-0.311615,0
-0.336838,-0.802124,-0.273453,0
-0.421387,-0.839447,-0.284363,0
-0.412354,-0.94873,-0.325089,0
-0.439331,-0.998993,-0.369171,0
-0.716263,-1.37973,-0.486603,0
-0.171844,-0.518524,0.007217,0
0.126801,0.334534,-0.709961,0
-0.610428,-1.49437,-0.150589,0
-0.516129,-1.29303,-0.370972,0
-0.323868,-0.810669,-0.282516,0
-0.385178,-0.952927,-0.15834,0
-0.293564,-0.85025,-0.291733,0
-0.390854,-0.866974,-0.266937,0
-0.287949,-0.917404,-0.261459,0
-0.392929,-0.855911,-0.212296,0
-0.367081,-0.94928,-0.320129,0
-0.409256,-0.874313,-0.199203,0
-0.354324,-0.919296,-0.231598,0
-0.3591,-0.881042,-0.24234,0
-0.354004,-0.89032,-0.277527,0
-0.403778,-0.937088,-0.26564,0
-0.340454,-0.830338,-0.229477,0
-0.337311,-0.873169,-0.256119,0
-0.416824,-0.953278,-0.340042,0
-0.380539,-0.883408,-0.228928,0
-0.326675,-0.836029,-0.210388,0
-0.347168,-0.874924,-0.219208,0
-0.378769,-0.925522,-0.243225,0
-0.393829,-0.954544,-0.223938,0
-0.353409,-0.900101,-0.164825,0
-0.355347,-0.884796,-0.158783,0
-0.363907,-0.943375,-0.239822,0
-0.429184,-0.910278,-0.103638,0
-0.354446,-0.833466,0.055435,0
-0.323822,-0.866791,-0.150879,0
-0.442596,-0.893341,0.014633,0
-0.370575,-0.927383,-0.044632,0
-0.476532,-1.260361,-0.056137,0
-0.705185,-1.575378,-0.171677,0
0.038498,-0.056915,0.274323,0
-0.109879,-0.046143,0.007797,0
-0.322266,-1.888336,-0.144379,0
-0.396179,-1.129944,-0.102066,0
-0.28952,-0.797913,-0.117004,0
-0.344025,-0.983505,-0.243195,0
-0.300781,-0.921951,-0.17244,0
-0.291748,-0.907059,-0.182877,0
-0.313446,-0.921463,-0.181625,0
-0.283981,-0.926422,-0.302536,0
-0.33374,-0.968491,-0.125488,0
-0.291946,-0.908539,-0.250092,0
-0.283035,-0.922455,-0.236603,0
-0.323273,-0.922546,-0.210358,0
-0.308502,-0.928299,-0.260498,0
-0.318726,-0.946899,-0.223282,0
-0.305161,-0.94165,-0.177368,0
-0.313446,-0.941895,-0.149216,0
-0.279114,-0.908875,-0.130798,0
-0.297821,-0.8685,-0.10405,0
-0.341675,-0.909119,-0.190277,0
-0.252777,-0.717331,-0.402756,0
-0.355698,-1.126236,-0.339722,0
-0.353699,-1.32991,-0.374527,0
-0.460159,-1.473679,-0.179276,0
0.001114,0.093719,0.021347,0
-0.176376,-0.386917,-0.03624,0
-0.647858,-1.424728,-0.272034,0
-0.350769,-0.780685,-0.128891,0
-0.358414,-0.946716,-0.183975,0
-0.357864,-0.938858,-0.250763,0
-0.379105,-0.903793,-0.185745,0
-0.317368,-0.935471,-0.228394,0
-0.290207,-0.914612,-0.220612,0
-0.32753,-0.934662,-0.280319,0
-0.30986,-0.91716,-0.213577,0
-0.334122,-0.930222,-0.231277,0
-0.27063,-0.884445,-0.207718,0
-0.331879,-0.949524,-0.232346,0
-0.27565,-0.951431,-0.136261,0
-0.268677,-0.882187,-0.192123,0
-0.296188,-0.941956,-0.15979,0
-0.273849,-0.927139,-0.190933,0
-0.251724,-0.863693,-0.221359,0
