x,y,z,is_fall
0.213226,-0.927368,-0.302414,0
0.207947,-0.923172,-0.297302,0
0.216675,-0.923813,-0.286606,0
0.209869,-0.932281,-0.29985,0
0.218719,-0.93425,-0.279678,0
0.210403,-0.933945,-0.271713,0
0.221588,-0.93718,-0.236099,0
0.201874,-0.957397,-0.246979,0
0.219116,-0.955063,-0.188568,0
0.216949,-0.964279,-0.166779,0
0.178131,-1.002335,-0.129486,0
0.165924,-0.974442,-0.103683,0
0.132523,-0.947098,-0.067245,0
0.088303,-0.98143,-0.082367,0
0.113235,-0.969406,-0.037201,0
0.105713,-1.019867,-0.048401,0
0.09642,-1.042023,0.017532,0
0.089478,-1.003265,0.036133,0
0.184662,-1.011719,-0.058777,0
0.174774,-0.981705,-0.019897,0
0.16478,-0.993851,-0.044846,0
0.142166,-0.979034,-0.043915,0
0.106842,-0.991592,-0.038177,0
0.100449,-1.007828,-0.072098,0
0.081818,-0.977036,-0.078598,0
0.082474,-0.949051,-0.10878,0
0.09761,-0.821182,-0.105576,0
0.091782,-0.501526,-0.071167,0
0.002533,-0.294083,-0.115982,1
-0.020523,-0.541306,-0.468674,1
-0.250656,-0.430145,0.210999,1
-4.497406,2.155106,-1.108551,1
-0.930511,0.184525,-0.078369,1
-0.880402,-0.395828,-0.283081,1
-0.603439,0.063751,0.165939,1
-0.487122,0.639816,0.081726,1
-1.182892,0.544571,0.300201,1
-1.065308,-0.210495,0.255371,0
-0.922287,-0.023331,-0.004974,0
-0.899551,0.046204,-0.060211,0
-0.775543,0.017029,-0.383377,0
-0.859283,0.006027,-0.057678,0
-1.044876,0.019821,0.032684,0
-1.036224,0.019821,0.073257,0
-1.016129,-0.012711,-0.049515,0
-0.999619,-0.009949,-0.098557,0
-0.988251,0.004288,-0.054245,0
-1.021027,-0.003235,-0.077332,0
-1.001816,0.016739,-0.085205,0
-0.977386,0.031891,-0.110291,0
-0.980347,0.041885,-0.151855,0
-0.979767,0.009827,-0.174896,0
-0.972992,0.048309,-0.194687,0
-0.991486,0.020401,-0.168839,0
-0.982803,0.021347,-0.278748,0
-0.971436,0.033081,-0.231659,0
-0.978317,0.02739,-0.234161,0
-0.981781,0.030319,-0.213715,0
-0.969086,0.031693,-0.228836,0
-1.000031,0.04155,-0.194565,0
-1.002197,0.049194,-0.163773,0
-0.976898,0.02063,-0.170685,0
-1.000168,0.041473,-0.179672,0
-0.988708,0.027359,-0.214432,0
-0.970444,0.034698,-0.186417,0
-0.998703,0.022614,-0.187088,0
-1.003098,0.041641,-0.170685,0
-0.982697,0.050049,-0.131821,0
-0.925064,0.063507,-0.154327,0
-0.966705,0.027481,-0.22374,0
-0.934967,0.043671,-0.305237,0
-0.936798,0.125305,-0.300949,0
-0.970764,0.102432,-0.397491,0
-0.886642,0.082047,-0.506012,0
-0.90477,0.082108,-0.560837,0
-0.814011,0.10762,-0.505798,0
-0.754196,0.25647,-0.650818,0
-0.740997,0.209946,-0.738037,0
-0.713837,0.196274,-0.692703,0
-0.663513,0.130249,-0.641846,0
-0.752884,0.133911,-0.751099,0
-0.699356,0.125458,-0.706924,0
-0.649933,0.159317,-0.737381,0
-0.672165,0.108032,-0.717102,0
-0.595413,0.067566,-0.759933,0
-0.518585,0.008728,-0.788666,0
-0.578781,0.087402,-0.869781,0
-0.645218,0.041183,-0.724457,0
-0.706146,0.067795,-0.825211,0
-0.635284,0.012909,-0.735886,0
-0.634705,0.043549,-0.785934,0
-0.596268,0.027954,-0.751068,0
-0.713959,0.012955,-0.782104,0
-0.605057,0.042709,-0.742737,0
-0.613419,0.124237,-0.831848,0
-0.547012,0.138641,-0.844513,0
-0.577499,0.096664,-0.813889,0
-0.569717,0.114578,-0.815079,0
-0.621414,0.073288,-0.832031,0
-0.553467,0.143021,-0.757111,0
-0.602921,0.094696,-0.781357,0
-0.582001,0.068863,-0.813202,0
-0.561707,0.106583,-0.825714,0
-0.603912,0.117218,-0.799469,0
-0.587555,0.116852,-0.809753,0
-0.581909,0.151321,-0.802597,0
-0.516541,0.14476,-0.793457,0
-0.638214,0.158554,-0.841766,0
-0.577454,0.179062,-0.824265,0
-0.596756,0.16272,-0.810852,0
-0.611649,0.156662,-0.830704,0
-0.51033,0.180862,-0.789291,0
-0.53978,0.157516,-0.810959,0
-0.547623,0.155045,-0.814972,0
-0.562546,0.156204,-0.819092,0
-0.568161,0.155594,-0.813904,0
-0.594574,0.188171,-0.813248,0
-0.577164,0.185181,-0.820404,0
-0.565048,0.169174,-0.820587,0
-0.5578,0.165207,-0.821121,0
-0.560455,0.166931,-0.818375,0
-0.565598,0.162109,-0.829559,0
-0.549347,0.167023,-0.819275,0
-0.56691,0.155029,-0.824677,0
-0.56543,0.203064,-0.814209,0
