x,y,z,is_fall
-0.042892,-0.230164,-0.919174,0
-0.043167,-0.239426,-0.99353,0
-0.022476,-0.231979,-0.984756,0
-0.064529,-0.219086,-0.926102,0
-0.121887,-0.12175,-0.960983,0
-0.165741,0.218719,-1.051254,0
-0.094254,0.163544,-0.937546,0
-0.047852,0.187408,-0.958237,0
0.006638,0.313416,-0.984055,0
0.339722,0.434402,-0.990448,0
0.403351,0.316284,-0.817169,0
0.415359,0.358734,-0.776062,0
0.63205,0.535049,-0.843384,0
0.549637,0.445007,-0.608536,0
0.849258,0.403885,-0.541824,0
0.763367,0.332138,-0.482224,0
0.801331,0.325012,-0.360245,0
0.939453,0.46196,-0.140594,0
0.755249,0.703217,-0.190689,0
0.725067,0.777573,0.013397,0
0.930115,0.703033,-0.190811,0
0.804016,0.495392,-0.175247,0
0.412277,0.248093,-0.234772,0
0.515411,0.748688,-0.141022,0
0.693161,1.269104,-0.36319,0
0.421387,0.964294,-0.231613,0
0.358063,0.860077,-0.262863,0
0.464203,0.840042,-0.212189,0
0.371902,0.864197,-0.232407,0
0.374969,0.942352,-0.222412,0
0.360306,1.148941,0.033875,0
0.570923,0.872055,-0.135132,0
0.296402,0.849426,-0.308212,0
0.387955,0.854019,0.071228,0
0.407852,0.708282,-0.338776,0
-0.068771,0.409332,-0.22934,0
0.255844,1.036545,-0.043411,0
-0.01358,1.019028,-0.146713,0
0.075623,1.055725,0.035294,0
0.025299,0.928619,-0.139175,0
0.106857,1.146957,-0.06868,0
-0.004288,1.046555,-0.236084,0
-0.154633,1.217285,-0.22728,0
0.217606,0.990997,-0.59906,0
-0.390823,0.952881,-0.410065,0
0.005249,0.7565,-0.338318,0
-0.077148,0.801437,-0.366119,0
-0.107498,0.780106,-0.321411,0
-0.115311,0.916611,-0.292831,0
0.074249,0.908203,-0.113083,0
-0.157288,0.917175,-0.295258,0
0.066284,0.974014,-0.231125,0
0.227478,0.986557,-0.328659,0
0.158127,0.900772,-0.305664,0
0.342529,0.962234,-0.238937,0
0.388657,0.93811,-0.256729,0
0.376831,0.874023,-0.264359,0
0.420135,0.829117,-0.211044,0
