x,y,z,is_fall
0.236282,-0.303085,-0.953033,0
0.175415,-0.196335,-0.957916,0
0.171234,-0.210327,-0.951904,0
0.25,-0.18689,-0.95639,0
0.221786,-0.18129,-0.968353,0
0.411835,-0.408936,-0.766968,0
0.199158,-0.127014,-0.893021,0
0.223679,-0.149429,-0.970337,0
0.274918,-0.116989,-0.940369,0
0.284378,-0.123886,-0.962982,0
0.317322,-0.108292,-0.986465,0
0.182083,-0.133255,-0.966797,0
0.2202,-0.074402,-0.958923,0
0.160721,-0.138611,-0.863525,0
0.205887,-0.104507,-0.999756,0
0.291,-0.105865,-0.941925,0
0.285812,-0.060013,-0.92038,0
0.366119,-0.107529,-0.751587,0
0.370941,-0.055893,-0.974609,0
0.48468,-0.079224,-0.964233,0
0.391205,-0.052292,-0.91243,0
0.342896,-0.02037,-0.928528,0
0.393433,-0.045105,-0.945404,0
0.344955,-0.056747,-0.942719,0
0.368057,-0.089981,-1.010284,0
0.315384,-0.032669,-0.798553,0
0.246979,0.007004,-0.97023,0
0.135651,0.029816,-0.960251,0
0.18988,0.093735,-0.991745,0
0.200027,-0.0047,-0.81488,0
0.317856,0.040176,-1.203979,0
0.322617,-0.070389,-0.893631,0
0.323746,-0.005814,-0.932419,0
0.338531,-0.076706,-0.84108,0
0.294434,-0.004272,-0.890533,0
0.275803,-0.083221,-1.014038,0
0.201126,-0.118622,-0.879272,0
0.16037,-0.149658,-0.993317,0
0.135651,-0.11908,-0.997726,0
0.108887,-0.106033,-1.056305,0
0.0056,-0.051559,-1.010406,0
-0.078918,-0.061005,-0.953354,0
0.041641,-0.090027,-0.976013,0
0.109268,-0.205475,-1.057602,0
0.095551,-0.238586,-0.978073,0
0.181381,-0.211273,-0.94902,0
0.211319,-0.178757,-0.910706,0
0.293396,-0.217773,-0.939529,0
0.29631,-0.30835,-0.801804,0
0.394119,-0.23085,-0.920074,0
0.426193,-0.157959,-0.962967,0
0.28833,-0.133041,-0.944962,0
0.263611,-0.106186,-0.886475,0
-0.285324,-0.011948,-0.946762,0
-0.326035,0.089813,-0.895599,0
-0.353256,0.101944,-0.899078,0
-0.392365,0.078156,-1.012146,0
-0.260864,0.079163,-0.985184,0
0.18573,0.032562,-1.019791,0
-0.298355,-0.123901,-1.030823,0
-0.120193,-0.199493,-1.047531,0
-0.123856,-0.034851,-0.979462,0
-0.193939,0.012909,-1.007507,0
-0.206177,0.118637,-1.054214,0
-0.39444,0.301117,-1.066757,0
-0.471146,0.514282,-0.796448,0
-0.439468,0.552887,-0.634079,0
-0.446823,0.597961,-0.654785,0
-0.49115,0.596817,-0.62674,0
-0.45137,0.594894,-0.624527,0
-0.482681,0.71286,-0.505081,0
-0.57338,0.713882,-0.423187,0
-0.501602,0.888687,-0.428452,0
-0.336807,0.863098,-0.597534,0
-0.381653,0.825455,-0.407562,0
-0.331177,0.944504,-0.513733,0
-0.366714,0.804871,-0.507996,0
-0.434113,0.684738,-0.411224,0
-0.491287,0.757675,-0.389954,0
-0.645966,0.724884,-0.313599,0
-0.702744,0.682388,-0.394577,0
-0.586441,0.587036,-0.370605,0
-0.556305,0.440491,-0.473129,0
-0.656021,0.448547,-0.571884,0
-0.735077,0.613129,-0.967133,0
-0.726059,0.184052,-0.491241,0
-0.794281,0.187378,-0.599625,0
-0.813599,0.064056,-0.553268,0
-0.929214,-0.010376,-0.534348,0
-0.867722,-0.051163,-0.498322,0
-0.818542,-0.228195,-0.536377,0
-0.857986,-0.417862,-0.434662,0
-0.761276,-0.47084,-0.296432,0
-0.826538,-0.536514,-0.199554,0
-0.698212,-0.785629,-0.125702,0
-0.602448,-0.769424,-0.119324,0
-0.573456,-0.790421,-0.098831,0
-0.517532,-0.861923,-0.075882,0
-0.520416,-0.851883,-0.049789,0
-0.557495,-0.81604,0.002197,0
-0.568878,-0.824371,0.025513,0
-0.544449,-0.846115,0.00267,0
-0.532837,-0.857437,0.012436,0
-0.461838,-0.884872,0.016861,0
