time,gFx,gFy,gFz,TgF
7,-0.5887,-0.2898,0.3555,0.75
7.1,-0.9083,-0.0435,0.4439,1.01
7.2,-1.0419,-0.0957,0.3553,1.1
7.3,-1.3239,0.0686,0.462,1.4
7.4,-0.9596,-0.2364,0.3081,1.04
7.5,-0.8353,-0.1675,0.4612,0.97
7.6,-0.754,-0.0095,0.2149,0.78
7.7,-0.7364,-0.1206,0.3782,0.84
7.8,-1.0663,-0.2114,0.3936,1.16
7.9,-1.2499,-0.3299,0.2188,1.31
8,-0.8883,-0.241,0.6448,1.12
8.1,-0.9837,-0.3489,0.5267,1.17
8.2,-0.8131,-0.085,0.3655,0.9
8.3,-0.9144,-0.1619,0.3252,0.98
8.4,-0.9774,-0.0293,0.1638,0.99
8.5,-1.3036,0.2256,0.1067,1.33
8.6,-1.0699,-0.064,0.325,1.12
8.7,-0.9159,-0.5032,0.5232,1.17
8.8,-0.9728,0.0107,0.1226,0.98
8.9,-0.8045,-0.1345,0.1729,0.83
9,-0.9986,0,-0.0366,1
9.1,-1.369,-0.3887,-0.2288,1.44
9.2,-0.9239,-0.4505,0.5059,1.15
9.3,-0.9708,0.1487,0.4834,1.09
9.4,-0.8858,-0.3135,0.1038,0.95
9.5,-0.9207,-0.01,0.0979,0.93
9.6,-0.973,0.0168,0.0127,0.97
9.7,-1.2687,0.3252,0.2049,1.33
9.8,-1.2106,-0.0635,0.0217,1.21
9.9,-0.7706,-0.408,0.4229,0.97
10,-0.9884,-0.1109,0.1687,1.01
10.1,-0.7996,-0.197,0.1328,0.83
10.2,-0.9012,-0.1819,-0.0383,0.92
10.3,-1.2723,-0.5816,-0.3074,1.43
10.4,-1.3358,-0.3526,0.1467,1.39
10.5,-0.7313,0.1609,0.6434,0.99
10.6,-0.994,-0.0845,-0.0007,1
10.7,-0.8685,-0.0166,0.1958,0.89
10.8,-0.9159,-0.0566,0.0474,0.92
10.9,-1.1153,0.2009,0.134,1.14
11,-1.3256,-0.1297,0.1582,1.34
11.1,-0.649,-0.5093,0.3658,0.9
11.2,-0.9789,-0.1477,0.1157,1
11.3,-0.8104,-0.1087,0.0481,0.82
11.4,-0.8643,-0.0962,0.127,0.88
11.5,-1.1312,-0.1338,-0.1912,1.16
11.6,-1.6029,-0.0894,-0.0525,1.61
11.7,-0.6644,0.1538,0.3494,0.77
11.8,-1.0314,-0.2144,0.0205,1.05
11.9,-0.9039,0.1238,0.2678,0.95
12,-0.9183,-0.1021,-0.0107,0.92
12.1,-1.0404,-0.0862,-0.0593,1.05
12.2,-1.4376,0.0298,-0.0794,1.44
12.3,-0.8783,-0.1631,0.5276,1.04
12.4,-1.1268,-0.291,0.1172,1.17
12.5,-0.7821,-0.0732,0.084,0.79
12.6,-0.7992,-0.1477,0.1926,0.84
12.7,-1.0831,-0.0168,-0.1426,1.09
12.8,-1.3866,-0.3003,-0.0769,1.42
12.9,-0.8287,-0.2886,0.5105,1.02
13,-1.1046,-0.1028,0.2515,1.14
13.1,-0.8795,-0.127,0.187,0.91
13.2,-0.9051,0.0049,0.0315,0.91
13.3,-0.9737,-0.1301,0.0286,0.98
13.4,-1.435,0.5086,-0.176,1.53
13.5,-0.9574,-0.2371,0.3247,1.04
13.6,-1.0533,-0.1995,0.2217,1.09
13.7,-0.8424,-0.0881,0.0125,0.85
13.8,-0.8001,-0.126,0.1433,0.82
13.9,-1.1217,-0.0757,-0.1282,1.13
14,-1.2589,-0.4891,-0.2808,1.38
14.1,-0.9361,-0.3894,0.2776,1.05
14.2,-1.0511,-0.1077,0.1516,1.07
14.3,-0.8123,-0.124,0.135,0.83
14.4,-0.9427,0.0042,-0.0154,0.94
14.5,-1.1061,0.0042,-0.0508,1.11
14.6,-1.2753,0.3777,-0.2383,1.35
14.7,-0.9588,-0.0764,0.2871,1
14.8,-1.1378,-0.4239,0.3294,1.26
14.9,-0.9093,0.0359,-0.1367,0.92
15,-0.7403,-0.1861,0.1216,0.77
15.1,-1.1124,0.0005,-0.4119,1.19
15.2,-1.411,0.0125,-0.4651,1.49
15.3,-0.8902,-0.5137,0.6038,1.19
15.4,-1.1163,-0.1192,-0.0022,1.12
15.5,-0.763,0.0195,0.2534,0.8
15.6,-0.9479,-0.085,-0.0217,0.95
15.7,-1.1498,-0.0779,-0.1499,1.16
15.8,-1.518,-0.2251,0.0227,1.53
15.9,-0.5674,-0.4263,0.5953,0.93
16,-1.14,-0.0515,0.0835,1.14
16.1,-0.7647,-0.1123,-0.0352,0.77
16.2,-0.8092,-0.2276,0.0159,0.84
16.3,-1.1822,-0.2307,-0.4717,1.29
16.4,-1.4772,-0.2141,-0.1116,1.5
16.5,-0.7237,0.1499,0.6116,0.96
16.6,-0.9422,0.0305,-0.1834,0.96
16.7,-0.8602,-0.147,0.1763,0.89
16.8,-0.9525,-0.0378,-0.0115,0.95
16.9,-1.1969,0.1018,-0.1384,1.21
17,-1.4037,-0.1543,-0.19,1.42
17.1,-0.8184,-0.3694,0.3675,0.97
17.2,-0.8617,-0.074,0.0745,0.87
17.3,-0.8321,-0.1121,-0.0107,0.84
17.4,-0.9383,-0.2134,-0.1641,0.98
17.5,-1.3622,-0.3543,-0.5247,1.5
17.6,-0.9212,-0.6729,0.2993,1.18
17.7,-1.0204,-0.1348,0.3902,1.1
17.8,-0.8438,-0.1165,0.0249,0.85
17.9,-0.8819,-0.0054,0.0408,0.88
18,-0.963,0.0364,-0.1577,0.98
18.1,-1.3446,0.3777,-0.1821,1.41
18.2,-0.9881,-0.2456,0.0435,1.02
18.3,-1.0001,-0.2815,0.4207,1.12
18.4,-0.8744,-0.1233,-0.0957,0.89
18.5,-0.7865,-0.1668,0.0002,0.8
18.6,-1.0687,0.0078,-0.3377,1.12
18.7,-1.6039,-0.4163,-0.2488,1.68
18.8,-0.6829,0.1736,0.4893,0.86
18.9,-0.9925,-0.1558,-0.0505,1.01
19,-0.8741,0.1914,0.1138,0.9
19.1,-0.9403,-0.1455,0.0403,0.95
19.2,-1.1268,-0.157,-0.1047,1.14
19.3,-1.4389,-0.1223,-0.1182,1.45
19.4,-0.6541,-0.4842,0.45,0.93
19.5,-1.119,-0.0877,0.2581,1.15
19.6,-0.8004,-0.0896,-0.0689,0.81
19.7,-0.786,-0.2337,0.053,0.82
19.8,-1.2575,-0.0127,-0.4361,1.33
19.9,-1.4325,-0.1177,-0.3775,1.49
20,-0.6871,0.21,0.4793,0.86
20.1,-0.9825,-0.3313,-0.0139,1.04
20.2,-0.8519,0.2671,0.1262,0.9
20.3,-0.9347,-0.1348,0.03,0.94
20.4,-1.1722,-0.0664,-0.0842,1.18
20.5,-1.4853,-0.1113,-0.0386,1.49
20.6,-0.5826,-0.5694,0.4998,0.96
20.7,-1.1593,0.0681,0.0283,1.16
20.8,-0.8109,-0.1216,-0.0798,0.82
20.9,-0.7342,-0.2444,-0.0073,0.77
21,-1.2428,-0.1687,-0.3946,1.31
21.1,-1.4252,-0.1865,-0.346,1.48
21.2,-0.6685,0.2266,0.5291,0.88
21.3,-0.9571,-0.3567,-0.0674,1.02
21.4,-0.8602,0.2342,0.166,0.91
21.5,-0.9234,-0.0942,-0.0137,0.93
21.6,-1.1896,-0.0794,0.0005,1.19
21.7,-1.4533,-0.1856,-0.04,1.47
21.8,-0.6829,-0.5306,0.4346,0.97
21.9,-1.0563,0.0835,-0.0315,1.06
22,-0.7369,-0.1443,-0.0806,0.76
22.1,-0.8492,-0.1641,-0.0249,0.87
22.2,-1.1754,-0.3711,-0.3257,1.27
22.3,-1.3368,-0.1013,-0.2793,1.37
22.4,-0.7757,0.1607,0.628,1.01
22.5,-0.9105,-0.1782,-0.2696,0.97
22.6,-0.8223,0.1238,0.2012,0.86
22.7,-0.992,-0.084,-0.0713,1
22.8,-1.1757,0.1699,-0.0376,1.19
22.9,-1.3847,-0.1409,-0.0791,1.39
23,-0.9151,-0.5572,0.2998,1.11
23.1,-0.9735,-0.0054,0.0247,0.97
23.2,-0.7,-0.3199,-0.1091,0.78
23.3,-0.9054,-0.0266,-0.1695,0.92
23.4,-1.1639,-0.6627,-0.3543,1.39
23.5,-1.1251,-0.3453,0.198,1.19
23.6,-1.0665,-0.1321,0.3892,1.14
23.7,-0.7999,-0.2449,-0.0081,0.84
23.8,-0.9498,0.0789,-0.1133,0.96
23.9,-1.0047,-0.0369,-0.197,1.02
24,-1.3429,0.2608,-0.3523,1.41
24.1,-0.8748,-0.2061,0.1865,0.92
24.2,-1.0526,-0.1482,0.2813,1.1
24.3,-0.8084,-0.1367,-0.1538,0.83
24.4,-0.7857,-0.1624,0.0283,0.8
24.5,-1.2142,0.0142,-0.5181,1.32
24.6,-1.4464,0.177,-0.6751,1.61
24.7,-0.6988,-0.0986,0.1797,0.73
24.8,-1.004,-0.1323,0.1257,1.02
24.9,-0.8536,-0.0325,-0.0989,0.86
25,-0.9376,-0.1052,-0.0608,0.95
25.1,-1.0636,-0.0537,-0.2495,1.09
25.2,-1.5026,0.0332,-0.211,1.52
25.3,-0.7808,-0.4143,0.3714,0.96
25.4,-1.0013,-0.1511,0.2783,1.05
25.5,-0.8809,-0.1695,-0.0923,0.9
25.6,-0.8902,-0.1392,-0.0872,0.91
25.7,-1.048,0.0166,-0.3858,1.12
25.8,-1.4894,-0.1399,-0.5928,1.61
25.9,-0.732,0.1375,0.2683,0.79
26,-1.0221,-0.211,-0.0354,1.04
26.1,-0.8619,0.0601,0.0256,0.86
26.2,-0.9833,-0.1253,-0.073,0.99
26.3,-1.0353,-0.1189,-0.2803,1.08
26.4,-1.6388,-0.0977,-0.0337,1.64
26.5,-0.6666,-0.66,0.4143,1.03
26.6,-1.107,-0.0005,0.2273,1.13
26.7,-0.8189,-0.1482,-0.1382,0.84
26.8,-0.8299,-0.179,-0.0237,0.85
26.9,-1.1202,-0.0508,-0.6036,1.27
27,-1.4276,-0.1572,-0.4222,1.5
27.1,-0.94,0.2092,0.5975,1.13
27.2,-0.8451,-0.1909,-0.197,0.89
27.3,-0.8612,0.084,0.1726,0.88
27.4,-1.0084,-0.0281,-0.1426,1.02
27.5,-1.1886,0.3406,-0.0017,1.24
27.6,-1.39,-0.1765,-0.2383,1.42
27.7,-0.8228,-0.4515,0.2083,0.96
27.8,-0.9427,0.1004,-0.0193,0.95
27.9,-0.847,-0.1907,-0.1497,0.88
28,-0.9867,-0.0359,-0.1814,1
28.1,-1.2196,-0.5193,-0.4519,1.4
28.2,-1.1202,-0.3887,0.1392,1.19
28.3,-0.9928,0.0425,0.41,1.07
28.4,-0.8941,-0.3213,-0.0903,0.95
28.5,-0.8863,0.1267,-0.0635,0.9
28.6,-0.982,-0.032,-0.1338,0.99
28.7,-1.2745,0.2918,-0.0676,1.31
28.8,-1.2423,-0.0496,-0.3059,1.28
28.9,-0.867,-0.4583,0.1196,0.99
29,-0.9376,0.0159,0.0095,0.94
29.1,-0.7974,-0.147,-0.1516,0.82
29.2,-0.9886,-0.0618,-0.242,1.02
29.3,-1.2257,-0.5391,-0.4678,1.42
29.4,-1.0438,-0.4571,0.2393,1.16
29.5,-1.0135,0.011,0.2754,1.05
29.6,-0.8187,-0.3531,0.0501,0.89
29.7,-0.9449,0.1299,-0.0767,0.96
29.8,-1.0065,0.0127,-0.1326,1.02
29.9,-1.2946,0.3445,-0.1494,1.35
30,-1.0287,-0.124,0.0168,1.04
30.1,-1.0414,-0.3455,0.2139,1.12
30.2,-0.8563,-0.0886,-0.1162,0.87
30.3,-0.7642,-0.2107,-0.0452,0.79
30.4,-1.0328,-0.0142,-0.3872,1.1
30.5,-1.2689,-0.3533,-0.4969,1.41
30.6,-0.9532,-0.4261,0.4212,1.13
30.7,-1.1088,-0.2586,0.1907,1.15
30.8,-0.7762,-0.0752,0.1602,0.8
30.9,-0.9579,-0.0654,-0.113,0.97
31,-1.0194,-0.0425,-0.2945,1.06
31.1,-1.5536,-0.1477,-0.145,1.57
31.2,-0.6883,-0.6778,0.4673,1.07
31.3,-1.1132,0.176,-0.1018,1.13
31.4,-0.7071,-0.157,-0.0908,0.73
31.5,-0.9415,-0.2654,-0.2805,1.02
31.6,-1.0182,-0.2132,-0.1629,1.05
31.7,-1.6674,-0.0664,-0.2837,1.69
31.8,-0.8314,-0.0408,0.3641,0.91
31.9,-0.9269,-0.084,-0.1065,0.94
32,-0.9041,-0.0693,-0.0615,0.91
32.1,-0.9161,-0.0115,-0.2039,0.94
32.2,-1.3893,0.1619,-0.3641,1.45
32.3,-0.807,-0.5804,0.3431,1.05
32.4,-1.0453,-0.0288,0.1646,1.06
32.5,-0.8868,-0.095,-0.1795,0.91
32.6,-0.8546,-0.0535,-0.022,0.86
32.7,-1.1083,-0.116,-0.5154,1.23
32.8,-1.3441,-0.0764,-0.3172,1.38
32.9,-0.888,0.2022,0.3304,0.97
33,-0.8993,-0.2544,-0.1011,0.94
33.1,-0.8211,0.082,0.2239,0.86
33.2,-0.951,-0.0432,-0.095,0.96
33.3,-1.139,0.1372,0.0186,1.15
33.4,-1.4108,-0.1936,-0.1675,1.43
33.5,-0.6292,-0.5919,0.3321,0.93
33.6,-0.9715,-0.0198,0.1262,0.98
33.7,-0.899,-0.1072,-0.1738,0.92
33.8,-0.8895,-0.1458,-0.0701,0.9
33.9,-1.1234,-0.3462,-0.2569,1.2
34,-1.2462,-0.1506,-0.3091,1.29
34.1,-0.9474,0.1743,0.5416,1.11
34.2,-0.9039,-0.1748,-0.1692,0.94
34.3,-0.7733,-0.0369,0.284,0.82
34.4,-1.0296,0.0586,-0.2188,1.05
34.5,-1.1793,0.1795,0.0335,1.19
34.6,-1.3283,-0.1629,-0.2007,1.35
34.7,-0.9122,-0.5052,0.3311,1.09
34.8,-0.9176,0.1399,-0.0996,0.93
34.9,-0.8131,-0.1514,-0.1004,0.83
35,-1.0189,-0.0356,-0.2774,1.06
35.1,-1.2531,-0.3833,-0.3789,1.36
35.2,-1.0453,-0.532,0.347,1.22
35.3,-1.0834,-0.134,0.1177,1.1
35.4,-0.7806,-0.2625,0.0349,0.82
35.5,-0.9408,0.0061,-0.2036,0.96
35.6,-1.0648,-0.1101,-0.1301,1.08
35.7,-1.4191,-0.0691,-0.2002,1.43
35.8,-0.7193,-0.3894,0.3223,0.88
35.9,-1.0768,-0.0955,0.345,1.13
36,-0.794,-0.1309,-0.1685,0.82
36.1,-0.8829,-0.2158,-0.0374,0.91
36.2,-1.1036,-0.0559,-0.5963,1.26
36.3,-1.4008,-0.1592,-0.3438,1.45
36.4,-0.8031,0.1714,0.4673,0.94
36.5,-0.9405,-0.1204,-0.1756,0.96
36.6,-0.7764,-0.0393,0.2498,0.82
36.7,-1.0113,-0.0942,-0.1157,1.02
36.8,-1.2604,0.3113,-0.0203,1.3
36.9,-1.3456,-0.1345,-0.0982,1.36
37,-0.7967,-0.4603,0.3494,0.98
37.1,-0.8665,-0.1275,0.1756,0.89
37.2,-0.912,-0.093,-0.1941,0.94
37.3,-0.8328,-0.2212,-0.1651,0.88
37.4,-1.2772,-0.4656,-0.3977,1.42
37.5,-1.0191,-0.3335,-0.2813,1.11
37.6,-0.8001,-0.0496,0.2412,0.84
37.7,-1.005,-0.124,-0.1155,1.02
37.8,-0.7799,-0.0437,0.1685,0.8
37.9,-0.8849,0.0125,-0.0452,0.89
38,-1.1046,-0.0647,-0.1226,1.11
38.1,-1.4379,-0.2727,-0.1758,1.47
38.2,-0.7603,-0.2283,0.3135,0.85
38.3,-1.066,-0.3037,0.1687,1.12
38.4,-0.8348,-0.1924,0.1072,0.86
38.5,-0.8343,-0.1673,-0.1485,0.86
38.6,-1.0489,-0.0833,-0.2415,1.08
38.7,-1.2721,-0.3037,-0.5474,1.42
38.8,-0.9461,-0.2925,0.1721,1.01
38.9,-1.1058,-0.0669,0.3462,1.16
39,-0.8785,-0.2058,0.0027,0.9
39.1,-0.8458,-0.0078,0.0772,0.85
39.2,-1.0074,-0.0139,-0.1433,1.02
39.3,-1.1529,0.1909,-0.0139,1.17
39.4,-1.3549,-0.1248,-0.1804,1.37
39.5,-0.7716,-0.4319,0.3282,0.94
39.6,-0.9679,0.0227,0.1521,0.98
39.7,-0.796,-0.1245,-0.2049,0.83
39.8,-0.8788,-0.1494,-0.1277,0.9
39.9,-1.1268,-0.2766,-0.4607,1.25
40,-1.3759,-0.1699,-0.2825,1.41
40.1,-0.8101,0.2002,0.4519,0.95
40.2,-0.92,-0.2791,-0.0767,0.96
40.3,-0.9029,0.2403,0.0388,0.94
40.4,-0.9427,-0.0996,-0.0364,0.95
40.5,-1.1722,-0.0164,-0.1279,1.18
40.6,-1.4518,-0.1377,-0.2027,1.47
40.7,-0.6241,-0.5206,0.4751,0.94
40.8,-1.0284,0.0063,0.0095,1.03
40.9,-0.8348,-0.1257,-0.198,0.87
41,-0.867,-0.137,-0.0806,0.88
41.1,-1.1149,-0.1509,-0.5435,1.25
41.2,-1.3161,-0.0806,-0.5184,1.42
41.3,-0.637,0.176,0.4629,0.81
41.4,-1.067,-0.251,-0.2066,1.12
41.5,-0.8829,0.1624,0.1555,0.91
41.6,-0.919,-0.0388,-0.0466,0.92
41.7,-1.1317,-0.0684,-0.115,1.14
41.8,-1.4147,-0.2073,-0.1558,1.44
41.9,-0.5565,-0.5062,0.4415,0.87
42,-1.0502,-0.0166,0.0486,1.05
42.1,-0.837,-0.1079,-0.138,0.86
42.2,-0.8011,-0.1714,-0.0779,0.82
42.3,-1.1195,-0.033,-0.4161,1.19
42.4,-1.4394,-0.0415,-0.5589,1.54
42.5,-0.679,0.1716,0.4539,0.83
42.6,-1.0282,-0.2447,-0.1533,1.07
42.7,-0.8211,0.2332,0.105,0.86
42.8,-0.9784,-0.1594,-0.0957,1
42.9,-1.1674,-0.0432,-0.1265,1.17
43,-1.4083,-0.3037,-0.1099,1.44
43.1,-0.6573,-0.5306,0.4397,0.95
43.2,-1.0118,-0.0378,0.2486,1.04
43.3,-0.8057,-0.1673,-0.2224,0.85
43.4,-0.8192,-0.1326,-0.0159,0.83
43.5,-1.1686,-0.239,-0.3995,1.26
43.6,-1.3034,0.0168,-0.5921,1.43
43.7,-0.6299,0.1231,0.3443,0.73
43.8,-1.0907,-0.2342,-0.1126,1.12
43.9,-0.8668,0.0576,0.1045,0.87
44,-0.9217,-0.0872,-0.064,0.93
44.1,-1.1578,-0.1123,-0.1189,1.17
44.2,-1.5009,-0.2388,-0.0972,1.52
44.3,-0.5713,-0.5469,0.3411,0.86
44.4,-1.0274,-0.0618,0.1988,1.05
44.5,-0.7865,-0.0711,-0.1267,0.8
44.6,-0.7977,-0.2295,-0.0491,0.83
44.7,-1.1544,-0.0562,-0.462,1.24
44.8,-1.4149,-0.1802,-0.4795,1.5
44.9,-0.702,0.2588,0.4231,0.86
45,-1.0152,-0.2906,-0.1511,1.07
45.1,-0.9073,0.159,0.1018,0.93
45.2,-0.9352,-0.1602,-0.0203,0.95
45.3,-1.1591,-0.0808,-0.2635,1.19
45.4,-1.6122,-0.0361,0.0046,1.61
45.5,-0.629,-0.6182,0.4361,0.98
45.6,-1.0006,-0.0269,0.293,1.04
45.7,-0.8956,-0.1721,-0.0706,0.91
45.8,-0.8275,-0.127,-0.0562,0.84
45.9,-1.0946,-0.1267,-0.2781,1.14
46,-1.4108,0.1189,-0.7012,1.58
46.1,-0.7047,0.0928,0.284,0.77
46.2,-1.0875,-0.1516,-0.0654,1.1
46.3,-0.7911,-0.0759,0.1865,0.82
46.4,-0.9908,-0.0586,-0.0816,1
46.5,-1.0843,-0.1299,-0.2564,1.12
46.6,-1.4567,-0.199,-0.189,1.48
46.7,-0.6497,-0.439,0.4427,0.9
46.8,-1.0936,-0.0974,0.2234,1.12
46.9,-0.9049,-0.0664,-0.0527,0.91
47,-0.7567,-0.1724,-0.0483,0.78
47.1,-1.1422,-0.0161,-0.5115,1.25
47.2,-1.3627,0.0483,-0.6021,1.49
47.3,-0.7264,0.0979,0.3096,0.8
47.4,-0.9764,-0.2136,-0.1931,1.02
47.5,-0.8004,-0.0388,0.0942,0.81
47.6,-0.9859,-0.0806,-0.1304,1
47.7,-1.0025,-0.0628,-0.2547,1.04
47.8,-1.5053,-0.2051,-0.0986,1.52
47.9,-0.5503,-0.5794,0.4568,0.92
48,-1.0965,-0.0335,0.2024,1.12
48.1,-0.8995,-0.1057,-0.2456,0.94
48.2,-0.8336,-0.1553,-0.0984,0.85
48.3,-1.1564,-0.0886,-0.469,1.25
48.4,-1.3497,-0.1873,-0.429,1.43
48.5,-0.7933,0.1975,0.5132,0.97
48.6,-0.9295,-0.2901,-0.0315,0.97
48.7,-0.8592,0.1902,0.096,0.89
48.8,-1.0128,-0.0728,-0.0872,1.02
48.9,-1.1205,0.0374,-0.1465,1.13
49,-1.4552,-0.2039,-0.1963,1.48
49.1,-0.6072,-0.4761,0.439,0.89
49.2,-1.0926,-0.0171,-0.0195,1.09
49.3,-0.8619,-0.1558,-0.1231,0.88
49.4,-0.8761,-0.1047,-0.136,0.89
49.5,-1.1761,-0.4568,-0.2652,1.29
49.6,-1.2054,-0.2681,0.1099,1.24
49.7,-0.9161,-0.138,0.3606,0.99
49.8,-0.8978,-0.1914,-0.1597,0.93
49.9,-0.8658,0.0645,-0.0427,0.87
50,-0.9349,-0.0422,-0.1372,0.95
50.1,-1.3371,0.3206,-0.2234,1.39
50.2,-1.1495,-0.159,-0.1619,1.17
50.3,-0.9518,-0.4571,0.009,1.06
50.4,-0.8951,-0.064,0.023,0.9
50.5,-0.7662,-0.1831,-0.1797,0.81
50.6,-0.9764,-0.1025,-0.3711,1.05
50.7,-1.2064,-0.575,-0.4515,1.41
50.8,-1.0682,-0.4422,0.1878,1.17
50.9,-1.097,-0.1113,0.2696,1.14
51,-0.8863,-0.3606,-0.0984,0.96
51.1,-0.898,0.0735,-0.0146,0.9
51.2,-0.9835,-0.0044,-0.2681,1.02
51.3,-1.3317,0.2127,-0.2967,1.38
51.4,-0.9908,-0.104,-0.0361,1
51.5,-1.0751,-0.3692,0.229,1.16
51.6,-0.899,-0.0415,-0.043,0.9
51.7,-0.7877,-0.0259,-0.0999,0.79
51.8,-1.0943,-0.0728,-0.4278,1.18
51.9,-1.3143,-0.115,-0.6729,1.48
52,-0.8802,-0.4278,0.3089,1.03
52.1,-1.0018,-0.1377,0.2793,1.05
52.2,-0.8929,-0.1839,0.0237,0.91
52.3,-0.9801,-0.042,-0.1216,0.99
52.4,-1.0187,0.0032,-0.2202,1.04
52.5,-1.3427,0.2708,-0.199,1.38
52.6,-0.9266,-0.0879,-0.0283,0.93
52.7,-1.0824,-0.3794,0.1865,1.16
52.8,-0.899,0.0283,-0.0784,0.9
52.9,-0.7291,-0.2698,-0.1636,0.79
53,-0.9974,0.009,-0.3108,1.04
53.1,-1.341,-0.4043,-0.7203,1.57
53.2,-1.0682,-0.3614,0.1577,1.14
53.3,-1.0848,0.0596,0.4156,1.16
53.4,-0.8971,-0.3736,-0.0344,0.97
53.5,-0.835,0.0977,-0.0603,0.84
53.6,-1.0116,-0.033,-0.1292,1.02
53.7,-1.1727,0.1582,-0.0789,1.19
53.8,-1.3109,-0.0908,-0.1052,1.32
53.9,-0.7779,-0.4734,0.3724,0.98
54,-0.9896,0.073,0.0315,0.99
54.1,-0.8211,-0.1597,-0.1721,0.85
54.2,-0.867,-0.1001,-0.0764,0.88
54.3,-1.0675,-0.3006,-0.1785,1.12
54.4,-1.3312,0.1309,-0.4368,1.41
54.5,-0.7945,0.1187,0.4073,0.9
54.6,-0.9652,-0.177,-0.1196,0.99
54.7,-0.8604,0.2178,0.0544,0.89
54.8,-0.9764,-0.0676,-0.0962,0.98
54.9,-1.2133,-0.135,-0.1221,1.23
55,-1.4499,-0.1536,-0.1297,1.46
55.1,-0.7039,-0.6082,0.4803,1.05
55.2,-0.9364,0.0857,0.1299,0.95
55.3,-0.7823,-0.1004,-0.073,0.79
55.4,-0.8817,-0.2232,-0.1438,0.92
55.5,-1.1146,0.0144,-0.5076,1.22
55.6,-1.4103,-0.01,-0.6463,1.55
55.7,-0.7784,0.2034,0.4888,0.94
55.8,-0.9066,-0.284,-0.2066,0.97
55.9,-0.8106,0.211,0.0298,0.84
56,-0.9471,-0.0913,-0.1201,0.96
56.1,-1.2011,-0.0061,-0.0598,1.2
56.2,-1.3859,-0.2508,-0.2368,1.43
56.3,-0.6502,-0.4891,0.3904,0.9
56.4,-1.0519,-0.0391,0.2356,1.08
56.5,-0.7449,-0.1348,-0.1411,0.77
