time,gFx,gFy,gFz,TgF
0.147000,-0.2266,0.3672,1.0577,1.142
0.151000,-0.2317,0.3711,1.0687,1.155
0.152000,-0.2354,0.3706,1.0663,1.153
0.155000,-0.2376,0.3731,1.0660,1.154
0.157000,-0.2403,0.3758,1.0624,1.152
0.159000,-0.2376,0.3758,1.0621,1.151
0.162000,-0.2351,0.3792,1.0555,1.146
0.165000,-0.2285,0.3785,1.0519,1.141
0.167000,-0.2219,0.3799,1.0394,1.129
0.169000,-0.2173,0.3797,1.0350,1.124
0.172000,-0.2122,0.3794,1.0174,1.106
0.174000,-0.2066,0.3775,1.0016,1.090
0.177000,-0.2046,0.3797,0.9884,1.078
0.180000,-0.1997,0.3792,0.9701,1.061
0.184000,-0.1948,0.3765,0.9569,1.047
0.184000,-0.1914,0.3733,0.9437,1.033
0.187000,-0.1885,0.3728,0.9300,1.020
0.189000,-0.1853,0.3662,0.9186,1.006
0.192000,-0.1843,0.3689,0.9269,1.014
0.194000,-0.1770,0.3655,0.9178,1.004
0.197000,-0.1734,0.3579,0.9054,0.989
0.199000,-0.1665,0.3460,0.9005,0.979
0.202000,-0.1648,0.3355,0.8929,0.968
0.205000,-0.1651,0.3262,0.8893,0.961
0.207000,-0.1629,0.3208,0.8836,0.954
0.209000,-0.1604,0.3150,0.8741,0.943
0.211000,-0.1597,0.3111,0.8678,0.936
0.215000,-0.1629,0.3094,0.8683,0.936
0.217000,-0.1592,0.3106,0.8578,0.926
0.219000,-0.1594,0.3125,0.8592,0.928
0.222000,-0.1602,0.3147,0.8551,0.925
0.225000,-0.1609,0.3189,0.8490,0.921
0.227000,-0.1594,0.3240,0.8534,0.927
0.229000,-0.1575,0.3289,0.8509,0.926
0.233000,-0.1597,0.3335,0.8451,0.922
0.234000,-0.1614,0.3372,0.8487,0.927
0.237000,-0.1616,0.3431,0.8499,0.931
0.239000,-0.1641,0.3462,0.8475,0.930
0.242000,-0.1680,0.3472,0.8516,0.935
0.244000,-0.1731,0.3494,0.8495,0.935
0.247000,-0.1758,0.3536,0.8473,0.935
0.249000,-0.1790,0.3543,0.8529,0.941
0.252000,-0.1841,0.3526,0.8565,0.944
0.255000,-0.1868,0.3550,0.8538,0.943
0.257000,-0.1885,0.3567,0.8621,0.952
0.259000,-0.1870,0.3589,0.8641,0.954
0.262000,-0.1880,0.3611,0.8707,0.961
0.265000,-0.1861,0.3645,0.8748,0.966
0.267000,-0.1878,0.3658,0.8790,0.970
0.269000,-0.1900,0.3731,0.8836,0.978
0.272000,-0.1929,0.3753,0.8924,0.987
0.275000,-0.1912,0.3780,0.8888,0.985
0.277000,-0.1939,0.3807,0.8944,0.991
0.279000,-0.1963,0.3799,0.8966,0.993
0.282000,-0.1988,0.3824,0.8951,0.993
0.285000,-0.2027,0.3841,0.8907,0.991
0.287000,-0.2061,0.3855,0.8932,0.994
0.289000,-0.2066,0.3838,0.8910,0.992
0.291000,-0.2078,0.3797,0.8912,0.991
0.294000,-0.2102,0.3797,0.8905,0.991
0.297000,-0.2083,0.3777,0.8853,0.985
0.300000,-0.2085,0.3777,0.8805,0.980
0.302000,-0.2105,0.3724,0.8714,0.971
0.305000,-0.2102,0.3684,0.8673,0.965
0.307000,-0.2058,0.3653,0.8531,0.951
0.309000,-0.2039,0.3601,0.8495,0.945
0.311000,-0.2007,0.3555,0.8299,0.925
0.315000,-0.1961,0.3509,0.8245,0.917
0.317000,-0.1902,0.3484,0.8114,0.903
0.319000,-0.1858,0.3438,0.7999,0.890
0.322000,-0.1812,0.3401,0.7935,0.882
0.324000,-0.1760,0.3369,0.7847,0.872
0.326000,-0.1736,0.3365,0.7745,0.862
0.329000,-0.1685,0.3365,0.7618,0.850
0.333000,-0.1697,0.3404,0.7591,0.849
0.335000,-0.1697,0.3404,0.7491,0.840
0.336000,-0.1709,0.3413,0.7620,0.852
0.339000,-0.1729,0.3418,0.7664,0.857
0.342000,-0.1787,0.3396,0.7818,0.871
0.344000,-0.1841,0.3360,0.7938,0.881
0.347000,-0.1887,0.3367,0.8180,0.904
0.349000,-0.1956,0.3379,0.8377,0.924
0.351000,-0.1966,0.3404,0.8580,0.944
0.355000,-0.1963,0.3509,0.8709,0.959
0.357000,-0.1895,0.3601,0.8817,0.971
0.359000,-0.1836,0.3724,0.8914,0.983
0.361000,-0.1819,0.3802,0.8961,0.990
0.365000,-0.1778,0.3875,0.9034,0.999
0.367000,-0.1760,0.3941,0.9061,1.004
0.369000,-0.1792,0.3955,0.9124,1.011
0.372000,-0.1812,0.3960,0.9144,1.013
0.374000,-0.1831,0.3958,0.9171,1.015
0.377000,-0.1834,0.3955,0.9129,1.012
0.379000,-0.1819,0.3946,0.9132,1.011
0.382000,-0.1780,0.3936,0.9081,1.006
0.385000,-0.1712,0.3921,0.9090,1.005
0.387000,-0.1655,0.3919,0.9046,1.000
0.389000,-0.1553,0.3882,0.9046,0.997
0.392000,-0.1489,0.3877,0.9032,0.994
0.394000,-0.1411,0.3853,0.9051,0.994
0.397000,-0.1331,0.3811,0.9044,0.990
0.399000,-0.1292,0.3780,0.9088,0.993
0.401000,-0.1267,0.3721,0.9122,0.993
0.404000,-0.1226,0.3662,0.9161,0.994
0.407000,-0.1223,0.3604,0.9239,0.999
0.409000,-0.1209,0.3504,0.9242,0.996
0.411000,-0.1218,0.3467,0.9308,1.001
0.414000,-0.1238,0.3394,0.9334,1.001
0.417000,-0.1282,0.3352,0.9461,1.012
0.419000,-0.1331,0.3306,0.9471,1.012
0.422000,-0.1360,0.3291,0.9547,1.019
0.424000,-0.1433,0.3264,0.9579,1.022
0.427000,-0.1453,0.3296,0.9620,1.027
0.429000,-0.1492,0.3306,0.9691,1.035
0.432000,-0.1565,0.3330,0.9708,1.038
0.435000,-0.1553,0.3367,0.9791,1.047
0.437000,-0.1572,0.3435,0.9808,1.051
0.439000,-0.1575,0.3487,0.9869,1.058
0.441000,-0.1563,0.3550,0.9813,1.055
0.444000,-0.1568,0.3638,0.9815,1.058
0.446000,-0.1582,0.3699,0.9732,1.053
0.449000,-0.1609,0.3775,0.9723,1.055
0.452000,-0.1631,0.3846,0.9654,1.052
0.454000,-0.1665,0.3875,0.9620,1.050
0.456000,-0.1663,0.3919,0.9569,1.047
0.459000,-0.1668,0.3948,0.9559,1.048
0.461000,-0.1655,0.3999,0.9476,1.042
0.464000,-0.1629,0.3999,0.9510,1.044
0.468000,-0.1602,0.4002,0.9435,1.037
0.469000,-0.1570,0.4019,0.9383,1.033
0.471000,-0.1511,0.3995,0.9291,1.023
0.474000,-0.1489,0.3953,0.9291,1.021
0.476000,-0.1433,0.3951,0.9254,1.016
0.479000,-0.1382,0.3924,0.9254,1.015
0.486000,-0.1326,0.3909,0.9161,1.005
0.488000,-0.1279,0.3865,0.9212,1.007
0.488000,-0.1226,0.3858,0.9203,1.005
0.489000,-0.1165,0.3836,0.9222,1.006
0.492000,-0.1113,0.3829,0.9195,1.002
0.494000,-0.1072,0.3804,0.9259,1.007
0.497000,-0.1006,0.3794,0.9264,1.006
0.500000,-0.0989,0.3763,0.9283,1.007
0.506000,-0.0969,0.3753,0.9298,1.007
0.507000,-0.0955,0.3726,0.9322,1.008
0.508000,-0.0957,0.3746,0.9320,1.009
0.509000,-0.0935,0.3748,0.9359,1.012
0.511000,-0.0952,0.3755,0.9374,1.014
0.516000,-0.0950,0.3787,0.9381,1.016
0.518000,-0.0989,0.3836,0.9378,1.018
0.521000,-0.0994,0.3846,0.9427,1.023
0.522000,-0.1021,0.3875,0.9437,1.025
0.524000,-0.1067,0.3914,0.9449,1.028
0.527000,-0.1106,0.3943,0.9427,1.028
0.529000,-0.1145,0.4007,0.9403,1.028
0.537000,-0.1201,0.4051,0.9381,1.029
0.540000,-0.1287,0.4092,0.9317,1.026
0.541000,-0.1304,0.4136,0.9322,1.028
0.541000,-0.1367,0.4163,0.9237,1.022
0.543000,-0.1411,0.4165,0.9237,1.023
0.545000,-0.1460,0.4183,0.9173,1.019
0.551000,-0.1492,0.4209,0.9115,1.015
0.552000,-0.1499,0.4227,0.9105,1.015
0.554000,-0.1521,0.4214,0.9032,1.008
0.555000,-0.1541,0.4212,0.9032,1.008
0.557000,-0.1519,0.4212,0.9049,1.010
0.559000,-0.1546,0.4207,0.9029,1.008
0.562000,-0.1519,0.4185,0.9063,1.010
0.566000,-0.1511,0.4151,0.9054,1.007
0.567000,-0.1499,0.4146,0.9095,1.011
0.570000,-0.1499,0.4141,0.9105,1.011
0.572000,-0.1485,0.4139,0.9146,1.015
0.575000,-0.1502,0.4131,0.9178,1.018
0.577000,-0.1477,0.4126,0.9239,1.023
0.579000,-0.1494,0.4134,0.9298,1.028
0.583000,-0.1485,0.4139,0.9322,1.031
0.585000,-0.1516,0.4143,0.9369,1.036
0.588000,-0.1524,0.4153,0.9403,1.039
0.590000,-0.1504,0.4158,0.9405,1.039
0.592000,-0.1509,0.4134,0.9435,1.041
0.594000,-0.1492,0.4148,0.9486,1.046
0.603000,-0.1475,0.4131,0.9491,1.046
0.606000,-0.1443,0.4095,0.9486,1.043
0.606000,-0.1387,0.4092,0.9420,1.036
0.607000,-0.1355,0.4073,0.9444,1.037
0.608000,-0.1323,0.4056,0.9437,1.036
0.610000,-0.1292,0.4014,0.9435,1.033
0.612000,-0.1265,0.4004,0.9366,1.026
0.617000,-0.1265,0.3995,0.9400,1.029
0.618000,-0.1243,0.3951,0.9366,1.024
0.620000,-0.1272,0.3951,0.9386,1.026
0.622000,-0.1226,0.3904,0.9349,1.021
0.625000,-0.1282,0.3880,0.9376,1.023
0.627000,-0.1265,0.3865,0.9352,1.020
0.629000,-0.1284,0.3843,0.9356,1.020
0.636000,-0.1262,0.3865,0.9366,1.021
0.637000,-0.1270,0.3836,0.9427,1.026
0.638000,-0.1279,0.3829,0.9427,1.026
0.640000,-0.1294,0.3838,0.9393,1.023
0.642000,-0.1282,0.3821,0.9400,1.023
0.645000,-0.1297,0.3836,0.9417,1.025
0.647000,-0.1336,0.3829,0.9413,1.025
0.650000,-0.1343,0.3821,0.9425,1.026
0.653000,-0.1387,0.3824,0.9398,1.024
0.655000,-0.1419,0.3843,0.9415,1.027
0.657000,-0.1441,0.3833,0.9386,1.024
0.659000,-0.1497,0.3836,0.9403,1.026
0.662000,-0.1536,0.3855,0.9371,1.025
0.665000,-0.1604,0.3877,0.9395,1.029
0.667000,-0.1660,0.3907,0.9369,1.029
0.669000,-0.1714,0.3926,0.9395,1.033
0.671000,-0.1743,0.3938,0.9457,1.039
0.674000,-0.1785,0.3948,0.9400,1.035
0.676000,-0.1829,0.3963,0.9388,1.035
0.679000,-0.1839,0.4004,0.9376,1.036
0.682000,-0.1831,0.3992,0.9395,1.037
0.686000,-0.1861,0.3975,0.9383,1.036
0.688000,-0.1861,0.3965,0.9359,1.033
0.689000,-0.1843,0.3951,0.9339,1.031
0.692000,-0.1851,0.3904,0.9271,1.023
0.694000,-0.1795,0.3875,0.9254,1.019
0.697000,-0.1795,0.3855,0.9225,1.016
0.702000,-0.1778,0.3868,0.9220,1.015
0.705000,-0.1753,0.3853,0.9244,1.017
0.705000,-0.1736,0.3853,0.9215,1.014
0.707000,-0.1748,0.3853,0.9288,1.021
0.711000,-0.1751,0.3848,0.9347,1.026
0.712000,-0.1787,0.3848,0.9364,1.028
0.715000,-0.1836,0.3872,0.9400,1.033
0.718000,-0.1843,0.3882,0.9417,1.035
0.720000,-0.1885,0.3875,0.9466,1.040
0.722000,-0.1887,0.3875,0.9469,1.040
0.725000,-0.1922,0.3890,0.9518,1.046
0.726000,-0.1931,0.3875,0.9544,1.048
0.729000,-0.1931,0.3872,0.9630,1.056
0.732000,-0.1909,0.3846,0.9623,1.054
0.735000,-0.1861,0.3838,0.9637,1.054
0.737000,-0.1831,0.3846,0.9667,1.056
0.745000,-0.1812,0.3819,0.9652,1.054
0.745000,-0.1787,0.3811,0.9679,1.055
0.746000,-0.1731,0.3809,0.9649,1.052
0.747000,-0.1702,0.3821,0.9654,1.052
0.753000,-0.1690,0.3809,0.9605,1.047
0.754000,-0.1655,0.3831,0.9610,1.048
0.759000,-0.1636,0.3838,0.9574,1.044
0.759000,-0.1611,0.3843,0.9530,1.040
0.760000,-0.1575,0.3858,0.9525,1.040
0.762000,-0.1553,0.3838,0.9505,1.037
0.770000,-0.1546,0.3831,0.9471,1.033
0.770000,-0.1519,0.3811,0.9464,1.031
0.772000,-0.1533,0.3804,0.9425,1.028
0.773000,-0.1519,0.3785,0.9420,1.026
0.774000,-0.1504,0.3772,0.9427,1.026
0.777000,-0.1511,0.3736,0.9393,1.022
0.779000,-0.1502,0.3724,0.9325,1.015
0.786000,-0.1492,0.3724,0.9308,1.014
0.787000,-0.1482,0.3694,0.9276,1.009
0.792000,-0.1489,0.3687,0.9210,1.003
0.792000,-0.1499,0.3682,0.9212,1.003
0.792000,-0.1433,0.3609,0.9222,1.001
0.794000,-0.1524,0.3653,0.9237,1.005
0.797000,-0.1670,0.3780,0.9166,1.005
0.799000,-0.1780,0.3855,0.9124,1.006
0.804000,-0.1807,0.3868,0.9102,1.005
0.805000,-0.1690,0.3833,0.9193,1.010
0.807000,-0.1724,0.3804,0.9420,1.030
0.809000,-0.1826,0.3926,0.9505,1.045
0.812000,-0.1868,0.3973,0.9435,1.041
0.814000,-0.1858,0.3970,0.9388,1.036
0.819000,-0.1834,0.3948,0.9439,1.039
0.821000,-0.1826,0.4060,0.9625,1.060
0.827000,-0.1817,0.4034,0.9598,1.057
0.828000,-0.1802,0.3980,0.9503,1.046
0.828000,-0.1814,0.3943,0.9427,1.038
0.830000,-0.1814,0.3907,0.9371,1.031
0.834000,-0.1870,0.3877,0.9383,1.032
0.840000,-0.1892,0.3848,0.9337,1.027
0.841000,-0.1887,0.3843,0.9334,1.027
0.847000,-0.1841,0.3838,0.9291,1.022
0.850000,-0.1843,0.3850,0.9220,1.016
0.850000,-0.1738,0.3848,0.9137,1.007
0.851000,-0.1665,0.3831,0.9056,0.997
0.855000,-0.1616,0.3836,0.8985,0.990
0.856000,-0.1580,0.3829,0.8893,0.981
0.856000,-0.1560,0.3846,0.8885,0.981
0.861000,-0.1536,0.3853,0.8831,0.976
0.862000,-0.1543,0.3858,0.8895,0.982
0.862000,-0.1553,0.3860,0.8812,0.974
0.865000,-0.1565,0.3887,0.8836,0.978
0.869000,-0.1536,0.3914,0.8819,0.977
0.870000,-0.1555,0.3926,0.8878,0.983
0.872000,-0.1555,0.3955,0.8863,0.983
0.875000,-0.1555,0.3963,0.8914,0.988
0.877000,-0.1580,0.3980,0.8976,0.994
0.879000,-0.1575,0.3968,0.8980,0.994
0.882000,-0.1602,0.3985,0.9054,1.002
0.886000,-0.1619,0.3999,0.9054,1.003
0.887000,-0.1629,0.3992,0.9083,1.005
0.889000,-0.1651,0.3982,0.9098,1.007
0.891000,-0.1707,0.3999,0.9137,1.012
0.894000,-0.1716,0.3975,0.9166,1.014
0.896000,-0.1770,0.3965,0.9176,1.015
0.899000,-0.1780,0.3946,0.9232,1.020
0.902000,-0.1829,0.3926,0.9227,1.019
0.905000,-0.1853,0.3894,0.9190,1.015
0.907000,-0.1856,0.3887,0.9195,1.015
0.909000,-0.1843,0.3853,0.9283,1.022
0.912000,-0.1865,0.3838,0.9251,1.019
0.917000,-0.1853,0.3809,0.9220,1.015
0.918000,-0.1821,0.3789,0.9242,1.015
0.921000,-0.1807,0.3802,0.9276,1.019
0.922000,-0.1792,0.3807,0.9247,1.016
0.926000,-0.1780,0.3792,0.9266,1.017
0.926000,-0.1736,0.3809,0.9237,1.014
0.929000,-0.1726,0.3807,0.9244,1.015
0.932000,-0.1707,0.3829,0.9210,1.012
0.936000,-0.1695,0.3843,0.9244,1.015
0.937000,-0.1680,0.3880,0.9276,1.019
0.939000,-0.1670,0.3885,0.9232,1.015
0.942000,-0.1648,0.3892,0.9171,1.010
0.945000,-0.1653,0.3902,0.9164,1.010
0.947000,-0.1646,0.3907,0.9205,1.013
0.954000,-0.1636,0.3904,0.9142,1.007
0.954000,-0.1638,0.3890,0.9102,1.003
0.956000,-0.1624,0.3904,0.9100,1.003
0.957000,-0.1611,0.3880,0.9093,1.002
0.959000,-0.1597,0.3872,0.9068,0.999
0.962000,-0.1594,0.3877,0.9059,0.998
0.970000,-0.1592,0.3872,0.9063,0.998
0.971000,-0.1568,0.3858,0.9061,0.997
0.973000,-0.1516,0.3860,0.9066,0.997
0.973000,-0.1524,0.3868,0.9083,0.999
0.975000,-0.1526,0.3860,0.9122,1.002
0.977000,-0.1506,0.3843,0.9144,1.003
0.979000,-0.1477,0.3860,0.9142,1.003
0.982000,-0.1467,0.3860,0.9166,1.005
0.985000,-0.1463,0.3877,0.9256,1.014
0.987000,-0.1433,0.3843,0.9251,1.012
0.989000,-0.1423,0.3858,0.9220,1.010
0.993000,-0.1423,0.3846,0.9249,1.012
0.993000,-0.1397,0.3865,0.9283,1.015
0.997000,-0.1399,0.3853,0.9288,1.015
0.999000,-0.1384,0.3863,0.9278,1.015
1.005000,-0.1380,0.3860,0.9256,1.012
1.006000,-0.1348,0.3850,0.9254,1.011
1.008000,-0.1365,0.3848,0.9254,1.011
1.009000,-0.1362,0.3833,0.9273,1.013
1.020000,-0.1331,0.3838,0.9264,1.012
1.021000,-0.1318,0.3846,0.9264,1.012
1.024000,-0.1331,0.3855,0.9254,1.011
1.025000,-0.1311,0.3848,0.9261,1.011
1.025000,-0.1299,0.3875,0.9298,1.016
1.026000,-0.1304,0.3894,0.9269,1.014
1.026000,-0.1331,0.3899,0.9212,1.009
1.029000,-0.1336,0.3924,0.9234,1.012
1.032000,-0.1355,0.3938,0.9247,1.014
1.035000,-0.1389,0.3970,0.9222,1.014
1.037000,-0.1423,0.3965,0.9198,1.012
1.040000,-0.1485,0.4007,0.9195,1.014
1.041000,-0.1497,0.4021,0.9217,1.017
1.044000,-0.1541,0.4060,0.9183,1.016
1.046000,-0.1607,0.4073,0.9188,1.018
1.050000,-0.1643,0.4122,0.9154,1.017
1.052000,-0.1685,0.4136,0.9139,1.017
1.057000,-0.1736,0.4192,0.9083,1.015
1.057000,-0.1782,0.4212,0.9088,1.017
1.059000,-0.1795,0.4209,0.9071,1.016
1.061000,-0.1812,0.4244,0.9022,1.013
1.065000,-0.1858,0.4263,0.8971,1.010
1.067000,-0.1858,0.4263,0.8912,1.005
1.070000,-0.1868,0.4263,0.8936,1.008
1.071000,-0.1856,0.4283,0.8846,1.000
1.074000,-0.1895,0.4256,0.8814,0.997
1.077000,-0.1902,0.4256,0.8766,0.993
1.079000,-0.1902,0.4246,0.8753,0.991
1.081000,-0.1900,0.4241,0.8719,0.988
1.086000,-0.1900,0.4229,0.8729,0.988
1.088000,-0.1897,0.4236,0.8729,0.989
1.090000,-0.1885,0.4212,0.8705,0.985
1.092000,-0.1841,0.4195,0.8700,0.983
1.095000,-0.1819,0.4248,0.8722,0.987
1.098000,-0.1804,0.4236,0.8766,0.990
1.099000,-0.1785,0.4253,0.8761,0.990
1.105000,-0.1768,0.4261,0.8768,0.991
1.106000,-0.1738,0.4278,0.8809,0.995
1.107000,-0.1697,0.4295,0.8873,1.000
1.109000,-0.1673,0.4280,0.8885,1.000
1.112000,-0.1653,0.4266,0.8888,1.000
1.115000,-0.1638,0.4251,0.8956,1.005
1.117000,-0.1594,0.4253,0.8988,1.007
1.120000,-0.1587,0.4229,0.9015,1.008
1.121000,-0.1607,0.4214,0.9037,1.010
1.124000,-0.1587,0.4209,0.9110,1.016
1.127000,-0.1585,0.4202,0.9129,1.017
1.129000,-0.1592,0.4197,0.9137,1.018
1.131000,-0.1611,0.4175,0.9190,1.022
1.135000,-0.1636,0.4153,0.9225,1.025
1.141000,-0.1638,0.4134,0.9222,1.024
1.141000,-0.1621,0.4139,0.9217,1.023
1.143000,-0.1648,0.4126,0.9254,1.027
1.144000,-0.1673,0.4107,0.9247,1.025
1.146000,-0.1699,0.4129,0.9251,1.027
1.151000,-0.1697,0.4117,0.9195,1.022
1.152000,-0.1699,0.4114,0.9207,1.023
1.156000,-0.1695,0.4146,0.9193,1.023
1.157000,-0.1690,0.4180,0.9137,1.019
1.159000,-0.1699,0.4209,0.9122,1.019
1.161000,-0.1677,0.4222,0.9107,1.018
1.164000,-0.1699,0.4258,0.9019,1.012
1.167000,-0.1675,0.4283,0.9017,1.012
1.170000,-0.1699,0.4314,0.8944,1.007
1.172000,-0.1692,0.4334,0.8919,1.006
1.174000,-0.1707,0.4341,0.8866,1.002
1.176000,-0.1709,0.4371,0.8809,0.998
1.179000,-0.1702,0.4375,0.8824,1.000
1.181000,-0.1707,0.4380,0.8805,0.998
1.185000,-0.1721,0.4380,0.8741,0.993
1.186000,-0.1677,0.4383,0.8690,0.988
1.190000,-0.1707,0.4341,0.8670,0.985
1.191000,-0.1655,0.4358,0.8646,0.982
1.193000,-0.1631,0.4324,0.8646,0.980
1.196000,-0.1643,0.4322,0.8656,0.981
1.199000,-0.1633,0.4295,0.8683,0.982
1.202000,-0.1607,0.4263,0.8683,0.981
1.206000,-0.1592,0.4251,0.8724,0.983
1.206000,-0.1553,0.4236,0.8739,0.983
1.209000,-0.1560,0.4195,0.8819,0.989
1.211000,-0.1509,0.4175,0.8807,0.986
1.214000,-0.1482,0.4165,0.8861,0.990
1.219000,-0.1445,0.4126,0.8932,0.994
1.222000,-0.1411,0.4126,0.8988,0.999
1.224000,-0.1389,0.4092,0.9029,1.001
1.231000,-0.1350,0.4068,0.9039,1.000
1.232000,-0.1340,0.4087,0.9107,1.007
1.233000,-0.1314,0.4063,0.9154,1.010
1.240000,-0.1287,0.4058,0.9220,1.016
1.245000,-0.1272,0.4058,0.9227,1.016
1.245000,-0.1223,0.4051,0.9256,1.018
1.246000,-0.1206,0.4048,0.9315,1.023
1.246000,-0.1182,0.4058,0.9356,1.027
1.246000,-0.1179,0.4048,0.9378,1.028
1.247000,-0.1145,0.4058,0.9435,1.033
1.249000,-0.1130,0.4060,0.9437,1.034
1.262000,-0.1111,0.4078,0.9461,1.036
1.263000,-0.1116,0.4082,0.9483,1.038
1.263000,-0.1101,0.4092,0.9505,1.041
1.264000,-0.1091,0.4107,0.9520,1.043
1.264000,-0.1094,0.4122,0.9525,1.044
1.264000,-0.1091,0.4131,0.9508,1.042
1.273000,-0.1116,0.4141,0.9503,1.043
1.273000,-0.1130,0.4175,0.9505,1.044
1.274000,-0.1179,0.4207,0.9474,1.043
1.274000,-0.1201,0.4212,0.9510,1.047
1.277000,-0.1218,0.4231,0.9454,1.043
1.280000,-0.1262,0.4241,0.9442,1.043
1.281000,-0.1282,0.4258,0.9410,1.041
1.285000,-0.1316,0.4263,0.9400,1.041
1.287000,-0.1333,0.4292,0.9337,1.036
1.289000,-0.1340,0.4324,0.9312,1.035
1.291000,-0.1375,0.4356,0.9269,1.033
1.293000,-0.1380,0.4358,0.9171,1.025
1.296000,-0.1399,0.4366,0.9159,1.024
1.298000,-0.1421,0.4402,0.9176,1.028
1.301000,-0.1487,0.4434,0.9105,1.024
1.304000,-0.1506,0.4471,0.9068,1.022
1.306000,-0.1526,0.4507,0.9005,1.018
1.308000,-0.1555,0.4539,0.9005,1.020
1.311000,-0.1609,0.4573,0.8944,1.017
1.313000,-0.1673,0.4654,0.8873,1.016
1.318000,-0.1670,0.4715,0.8846,1.016
1.321000,-0.1743,0.4725,0.8770,1.011
1.322000,-0.1812,0.4793,0.8731,1.012
1.325000,-0.1853,0.4847,0.8705,1.013
1.326000,-0.1919,0.4874,0.8607,1.008
1.329000,-0.1919,0.4876,0.8636,1.010
1.331000,-0.1975,0.4908,0.8590,1.009
1.335000,-0.2007,0.4927,0.8573,1.009
1.337000,-0.2029,0.4942,0.8604,1.013
1.340000,-0.2051,0.4935,0.8604,1.013
1.347000,-0.2075,0.4957,0.8724,1.025
1.348000,-0.2092,0.4930,0.8712,1.023
1.349000,-0.2071,0.4913,0.8756,1.025
1.356000,-0.2068,0.4905,0.8839,1.032
1.357000,-0.2071,0.4881,0.8836,1.030
1.357000,-0.2017,0.4861,0.8866,1.031
1.358000,-0.2000,0.4832,0.8924,1.034
1.359000,-0.1936,0.4839,0.9007,1.041
1.361000,-0.1865,0.4800,0.9027,1.039
1.366000,-0.1817,0.4791,0.9078,1.042
1.370000,-0.1748,0.4791,0.9090,1.042
1.373000,-0.1651,0.4766,0.9144,1.044
1.374000,-0.1592,0.4759,0.9190,1.047
1.375000,-0.1509,0.4737,0.9210,1.047
