time,gFx,gFy,gFz,TgF
60.1,-0.6292,0.1528,0.6009,0.88
60.2,-0.3357,0.2608,0.3643,0.56
60.3,-0.1538,0.0564,0.2598,0.31
60.4,-0.0161,-0.0159,0.0403,0.05
60.5,-0.0166,-0.0132,0.0623,0.07
60.6,-0.0232,-0.0845,0.0042,0.09
60.7,-0.0696,-0.303,0.1089,0.33
60.8,0.1785,-0.0991,0.3059,0.37
60.9,-0.0293,0.0073,0.9413,0.94
61,-0.0129,0.012,1.0148,1.01
61.1,-0.0115,0.0125,1.0157,1.02
61.2,-0.012,0.0125,1.0135,1.01
61.3,0.0757,0.0999,0.8695,0.88
61.4,-0.0129,0.0103,0.9918,0.99
61.5,-0.0103,0.0134,1.0143,1.01
61.6,-0.0105,0.0146,1.0091,1.01
61.7,-0.0105,0.0144,1.0128,1.01
61.8,-0.011,0.0142,1.0099,1.01
61.9,-0.0081,0.0173,1.0121,1.01
62,-0.0115,0.0149,1.0099,1.01
62.1,-0.0095,0.0137,1.0123,1.01
62.2,-0.0105,0.0151,1.0113,1.01
62.3,-0.0095,0.0142,1.0104,1.01
62.4,-0.0083,0.0151,1.0091,1.01
62.5,-0.0083,0.0132,1.0118,1.01
62.6,-0.011,0.0159,1.0111,1.01
62.7,-0.0093,0.0154,1.0108,1.01
62.8,-0.0103,0.0166,1.0135,1.01
62.9,-0.0125,0.0139,1.0121,1.01
63,-0.0112,0.0134,1.0118,1.01
63.1,-0.0129,0.0144,1.0113,1.01
63.2,-0.0117,0.0137,1.0126,1.01
63.3,-0.0095,0.0137,1.0121,1.01
63.4,-0.011,0.0151,1.0111,1.01
63.5,-0.0093,0.0156,1.0099,1.01
63.6,-0.011,0.0156,1.0118,1.01
63.7,-0.0095,0.0164,1.0113,1.01
63.8,-0.0083,0.0156,1.0133,1.01
63.9,-0.011,0.0156,1.0118,1.01
64,-0.0112,0.0168,1.0108,1.01
64.1,-0.0095,0.0159,1.0104,1.01
64.2,-0.0073,0.0217,1.013,1.01
64.3,-0.009,0.0146,1.014,1.01
64.4,-0.0117,0.0161,1.013,1.01
64.5,-0.01,0.0149,1.0118,1.01
64.6,-0.0103,0.0132,1.0106,1.01
64.7,-0.0103,0.0144,1.0111,1.01
64.8,-0.0105,0.0171,1.0155,1.02
64.9,-0.0093,0.0144,1.0101,1.01
65,-0.0117,0.0154,1.0118,1.01
65.1,-0.0095,0.0144,1.013,1.01
65.2,-0.0081,0.0151,1.0108,1.01
65.3,-0.01,0.0151,1.0104,1.01
65.4,-0.0061,0.0137,1.0108,1.01
65.5,-0.0112,0.0139,1.0123,1.01
65.6,-0.011,0.0144,1.0108,1.01
65.7,-0.0051,0.0183,1.0108,1.01
65.8,-0.0107,0.0149,1.0086,1.01
65.9,-0.0115,0.0159,1.0079,1.01
66,-0.0115,0.0154,1.0123,1.01
66.1,-0.0122,0.0117,1.0106,1.01
66.2,-0.0088,0.0164,1.0213,1.02
66.3,-0.0132,0.0151,1.0065,1.01
66.4,0.0305,-0.0049,0.9881,0.99
66.5,-0.0115,-0.0293,0.9964,1
66.6,-0.0269,-0.0037,0.9835,0.98
66.7,-0.0899,-0.0501,1.0318,1.04
66.8,-0.0327,-0.063,1.1171,1.12
66.9,-0.3223,-0.1091,1.1495,1.2
67,-0.3802,-0.1284,1.1825,1.25
67.1,-0.428,-0.0615,0.9481,1.04
67.2,-0.5315,-0.0271,0.9027,1.05
67.3,-0.4686,0.0005,0.8326,0.96
67.4,-0.5477,0.0974,0.7584,0.94
67.5,-0.5972,0.1121,0.835,1.03
67.6,-0.5662,0.1316,0.7987,0.99
67.7,-0.577,0.1846,0.7381,0.95
67.8,-0.5862,0.2344,0.7086,0.95
67.9,-0.6802,0.2512,0.7369,1.03
68,-0.6612,0.2798,0.6434,0.96
68.1,-0.6458,0.291,0.6458,0.96
68.2,-0.6829,0.2969,0.6863,1.01
68.3,-0.6973,0.3059,0.6732,1.02
68.4,-0.7061,0.3108,0.6898,1.03
68.5,-0.7108,0.312,0.6793,1.03
68.6,-0.6903,0.3138,0.6495,1
68.7,-0.6778,0.3257,0.6466,0.99
68.8,-0.7296,0.324,0.6629,1.04
68.9,-0.7335,0.3225,0.6585,1.04
69,-0.72,0.3233,0.6612,1.03
69.1,-0.7393,0.3304,0.6646,1.05
69.2,-0.7213,0.3377,0.65,1.03
69.3,-0.7196,0.3333,0.6265,1.01
69.4,-0.7366,0.3489,0.6444,1.04
69.5,-0.7232,0.3492,0.6551,1.04
69.6,-0.7215,0.3506,0.6339,1.02
69.7,-0.7237,0.3609,0.626,1.02
69.8,-0.7508,0.3672,0.6075,1.03
69.9,-0.8026,0.3555,0.6058,1.07
70,-0.7567,0.354,0.619,1.04
70.1,-0.7415,0.3494,0.5941,1.01
70.2,-0.7271,0.3658,0.661,1.05
70.3,-0.6983,0.3789,0.7235,1.07
70.4,-0.6436,0.3882,0.7117,1.04
70.5,-0.4405,0.3348,0.3152,0.64
70.6,0.0803,0.263,0.0269,0.28
70.7,0.1004,-0.1079,0.0266,0.15
70.8,-0.0088,-0.053,0.0418,0.07
70.9,-0.326,-4.1364,4.8223,6.36
71,-0.0144,-0.073,0.0115,0.08
71.1,0.012,1.2059,1.9436,2.29
71.2,-0.0139,0.0933,0.4129,0.42
71.3,-0.0061,0.009,1.0145,1.01
71.4,-0.0049,0.01,1.0121,1.01
71.5,-0.0042,0.0076,1.0111,1.01
71.6,0.0483,0.0652,0.8487,0.85
71.7,-0.0088,0.0103,1.0162,1.02
71.8,-0.0029,0.0134,1.0101,1.01
71.9,-0.0051,0.0122,1.0106,1.01
72,-0.0039,0.0134,1.0096,1.01
72.1,-0.0015,0.0098,1.0118,1.01
72.2,-0.0027,0.0095,1.0126,1.01
72.3,-0.0039,0.0115,1.0111,1.01
72.4,-0.0042,0.0117,1.0123,1.01
72.5,-0.0032,0.01,1.0072,1.01
72.6,-0.002,0.0095,1.0077,1.01
72.7,-0.0046,0.0083,1.0135,1.01
72.8,-0.0005,0.0112,1.017,1.02
72.9,-0.0088,-0.001,1.0379,1.04
73,0.0024,0.0212,1.0121,1.01
73.1,0.0188,0.0493,1.0104,1.01
73.2,-0.0273,-0.0513,1.1278,1.13
73.3,-0.2959,-0.2686,0.7015,0.81
73.4,-0.3064,-0.1182,0.9488,1
73.5,-0.3662,-0.0266,0.9544,1.02
73.6,-0.431,-0.0708,1.0016,1.09
73.7,-0.5513,-0.1109,0.8106,0.99
73.8,-0.5894,-0.1228,0.7613,0.97
73.9,-0.6614,-0.1411,0.8236,1.07
74,-0.6675,-0.1934,0.7928,1.05
74.1,-0.764,-0.1839,0.8834,1.18
74.2,-0.8516,-0.1582,0.8209,1.19
74.3,-0.7457,-0.0742,0.7638,1.07
74.4,-0.7984,-0.0205,0.6509,1.03
74.5,-0.8241,0.0295,0.7479,1.11
74.6,-0.7222,0.082,0.6448,0.97
74.7,-0.712,0.1194,0.6971,1
74.8,-0.7813,0.1924,0.5613,0.98
74.9,-0.7916,0.2454,0.6089,1.03
75,-0.7813,0.3015,0.501,0.98
75.1,-0.7703,0.3374,0.5452,1
75.2,-0.7489,0.3875,0.4532,0.96
75.3,-0.7523,0.4231,0.4568,0.98
75.4,-0.7408,0.4312,0.4959,0.99
75.5,-0.7804,0.4353,0.5149,1.03
75.6,-0.7891,0.441,0.4881,1.03
75.7,-0.741,0.4764,0.4603,0.99
75.8,-0.7345,0.4517,0.5235,1.01
75.9,-0.7291,0.4493,0.4908,0.99
76,-0.7589,0.4732,0.5103,1.03
76.1,-0.7813,0.4527,0.472,1.02
76.2,-0.7894,0.4695,0.4859,1.04
76.3,-0.7913,0.4485,0.5523,1.06
76.4,-0.7484,0.4524,0.4898,1
76.5,-0.774,0.4705,0.4979,1.03
76.6,-0.7528,0.4627,0.4783,1
76.7,-0.7618,0.4695,0.4896,1.02
76.8,-0.7537,0.4666,0.4891,1.01
76.9,-0.7664,0.4759,0.4915,1.03
77,-0.7733,0.4761,0.5074,1.04
77.1,-0.7733,0.4678,0.5003,1.03
77.2,-0.7623,0.4766,0.4805,1.02
77.3,-0.7418,0.4654,0.5135,1.02
77.4,-0.7428,0.4786,0.503,1.02
77.5,-0.7625,0.4756,0.5167,1.04
77.6,-0.7423,0.4695,0.5169,1.02
77.7,-0.7325,0.4659,0.5108,1.01
77.8,-0.7703,0.481,0.5125,1.04
77.9,-0.731,0.472,0.5181,1.01
78,-0.7508,0.4722,0.5406,1.04
78.1,-0.744,0.4744,0.5169,1.02
78.2,-0.741,0.4805,0.5215,1.03
78.3,-0.7576,0.491,0.5303,1.05
78.4,-0.7562,0.4688,0.5342,1.04
78.5,-0.7362,0.4739,0.5367,1.03
78.6,-0.7542,0.48,0.563,1.06
78.7,-0.7535,0.4622,0.5594,1.05
78.8,-0.7647,0.4436,0.5469,1.04
78.9,-0.7359,0.4422,0.5828,1.04
79,-0.6805,0.4556,0.5679,1
79.1,-0.6815,0.4561,0.5477,0.99
79.2,-0.7174,0.462,0.5867,1.04
79.3,-0.678,0.4527,0.5897,1.01
79.4,-0.7198,0.4651,0.5723,1.03
79.5,-0.7132,0.4642,0.5965,1.04
79.6,-0.7003,0.4563,0.5865,1.02
79.7,-0.7056,0.4534,0.5984,1.03
79.8,-0.7098,0.4563,0.588,1.03
79.9,-0.6671,0.45,0.5726,0.99
80,-0.7044,0.4605,0.5872,1.03
80.1,-0.7152,0.4541,0.6202,1.05
80.2,-0.6451,0.4825,0.5799,0.99
80.3,-0.3301,0.5079,0.4275,0.74
80.4,0.117,0.4305,0.0295,0.45
80.5,0,-0.0681,0.0332,0.08
80.6,-0.0002,-0.0657,0.0369,0.08
80.7,-0.0239,2.3049,-0.4231,2.34
80.8,-0.0134,-0.0576,0.0278,0.07
80.9,-0.0278,-0.114,0.387,0.4
81,0.0203,-0.0125,1.2499,1.25
81.1,-0.0085,0.0081,1.0157,1.02
81.2,-0.0081,0.0078,1.0108,1.01
81.3,-0.0095,0.0066,1.0113,1.01
81.4,-0.0112,0.009,1.013,1.01
81.5,-0.0093,0.0107,1.0123,1.01
81.6,-0.0085,0.0112,1.0126,1.01
81.7,-0.0071,0.0161,1.0067,1.01
81.8,-0.0088,0.0105,1.0074,1.01
81.9,-0.0012,0.012,1.0057,1.01
82,0.0015,0.0149,1.0079,1.01
82.1,0.0027,0.0188,1.013,1.01
82.2,0.0024,0.0176,1.0126,1.01
82.3,-0.0017,0.0161,1.006,1.01
82.4,-0.0122,0.0129,1.0069,1.01
82.5,-0.0278,0.012,1.0353,1.04
82.6,-0.0347,-0.0146,1.0314,1.03
82.7,-0.0444,-0.0171,0.9989,1
82.8,-0.0889,-0.0042,0.9984,1
82.9,-0.1306,-0.1414,1.0079,1.03
83,-0.1494,-0.0642,1.0121,1.03
83.1,-0.1609,-0.1294,1.0221,1.04
83.2,-0.209,-0.1797,0.9806,1.02
83.3,-0.2354,-0.1878,0.9877,1.03
83.4,-0.4351,-0.2261,0.9212,1.04
83.5,-0.4856,-0.2752,0.7503,0.94
83.6,-0.4654,-0.262,0.9774,1.11
83.7,-0.4932,-0.2339,0.9974,1.14
83.8,-0.5176,-0.2058,0.9669,1.12
83.9,-0.7012,-0.1575,0.9483,1.19
84,-0.775,-0.1096,0.8468,1.15
84.1,-0.6236,0.0115,0.793,1.01
84.2,-0.598,0.1004,0.6722,0.91
84.3,-0.6514,0.1521,0.6932,0.96
84.4,-0.7064,0.2114,0.5894,0.94
84.5,-0.7794,0.2388,0.6124,1.02
84.6,-0.7843,0.2705,0.6881,1.08
84.7,-0.7181,0.3033,0.5486,0.95
84.8,-0.7491,0.3164,0.6229,1.02
84.9,-0.6981,0.3394,0.5967,0.98
85,-0.6751,0.3555,0.6473,1
85.1,-0.6505,0.3921,0.67,1.01
85.2,-0.6529,0.41,0.689,1.03
85.3,-0.657,0.4244,0.6944,1.05
85.4,-0.6502,0.4251,0.7059,1.05
85.5,-0.6304,0.4361,0.6531,1.01
85.6,-0.5723,0.4327,0.6451,0.96
85.7,-0.5611,0.4422,0.6492,0.97
85.8,-0.546,0.4434,0.7828,1.05
85.9,-0.5347,0.49,0.7037,1.01
86,-0.4822,0.5198,0.671,0.98
86.1,-0.4927,0.5223,0.701,1
86.2,-0.5135,0.5191,0.7581,1.05
86.3,-0.5198,0.5101,0.7274,1.03
86.4,-0.5355,0.5118,0.7298,1.04
86.5,-0.5733,0.5543,0.6429,1.02
86.6,-0.5709,0.5635,0.7049,1.07
86.7,-0.5201,0.5731,0.6607,1.02
86.8,-0.4961,0.5735,0.6614,1.01
86.9,-0.4971,0.5713,0.6798,1.02
87,-0.5135,0.5723,0.6917,1.03
87.1,-0.4754,0.574,0.6597,1
87.2,-0.4991,0.585,0.6524,1.01
87.3,-0.4551,0.6487,0.6431,1.02
87.4,-0.4983,0.6739,0.6448,1.06
87.5,-0.4896,0.6617,0.588,1.01
87.6,-0.4563,0.6629,0.554,0.98
87.7,-0.4754,0.6783,0.598,1.02
87.8,-0.4466,0.6885,0.6302,1.03
87.9,-0.4595,0.6815,0.6346,1.04
88,-0.388,0.6873,0.5582,0.97
88.1,-0.3316,0.7127,0.5386,0.95
88.2,-0.3872,0.7691,0.6463,1.08
88.3,-0.3677,0.8372,0.6426,1.12
88.4,-0.3084,0.8675,0.5628,1.08
88.5,-0.2522,0.8707,0.5374,1.05
88.6,-0.2825,0.8726,0.5333,1.06
88.7,-0.2603,0.8236,0.4048,0.95
88.8,-0.2993,0.8363,0.386,0.97
88.9,-0.3499,0.8519,0.4473,1.02
89,-0.3086,0.868,0.4285,1.02
89.1,-0.3396,0.8687,0.4612,1.04
89.2,-0.2644,0.8629,0.4998,1.03
89.3,-0.2493,0.8614,0.4092,0.99
89.4,-0.2417,0.877,0.4788,1.03
89.5,-0.2574,0.8778,0.4559,1.02
89.6,-0.2727,0.8822,0.4554,1.03
89.7,-0.2456,0.8858,0.4541,1.03
89.8,-0.2354,0.888,0.44,1.02
89.9,-0.239,0.8822,0.4515,1.02
90,-0.253,0.8773,0.4671,1.03
90.1,-0.2522,0.8792,0.4251,1.01
90.2,-0.232,0.8455,0.3785,0.95
90.3,-0.0769,0.6168,0.1255,0.63
90.4,-0.145,0.3611,-0.0315,0.39
90.5,-0.0176,0.0073,0.0132,0.02
90.6,-0.0171,0.0051,0.0208,0.03
90.7,-0.0271,-0.2537,0.0107,0.26
90.8,-0.0042,-0.1548,-0.3528,0.39
90.9,-0.0112,0.0195,0.2085,0.21
91,-0.0044,0.0549,1.1048,1.11
91.1,-0.0059,0.0518,1.0035,1
91.2,-0.002,0.0496,1.0148,1.02
91.3,-0.0044,0.054,0.9613,0.96
91.4,-0.0044,0.0496,1.0077,1.01
91.5,-0.0007,0.0496,1.0116,1.01
91.6,-0.0017,0.0503,1.0123,1.01
91.7,-0.0027,0.0505,1.0113,1.01
91.8,-0.0039,0.0496,1.0099,1.01
91.9,-0.002,0.0488,1.013,1.01
92,0.0022,0.0574,1.0184,1.02
92.1,0.0115,0.0615,1.0072,1.01
92.2,0.0588,0.0649,1.0099,1.01
92.3,0.0483,-0.0779,0.9713,0.98
92.4,-0.2473,-0.0896,0.9618,1
92.5,-0.0139,0.0317,0.9698,0.97
92.6,-0.3062,-0.0601,0.9955,1.04
92.7,-0.5154,-0.0127,1.0355,1.16
92.8,-0.2005,-0.0532,1.0406,1.06
92.9,-0.4021,0.1504,1.1825,1.26
93,-0.4905,0.2447,0.9068,1.06
93.1,-0.6368,0.1516,0.7581,1
93.2,-0.5665,0.2649,0.7037,0.94
93.3,-0.6448,0.2952,0.8265,1.09
93.4,-0.7183,0.3213,0.7308,1.07
93.5,-0.6844,0.3399,0.7164,1.05
93.6,-0.6712,0.3636,0.7208,1.05
93.7,-0.6644,0.3977,0.6146,0.99
93.8,-0.7042,0.4324,0.5999,1.02
93.9,-0.6824,0.4803,0.5035,0.97
94,-0.6807,0.5123,0.4844,0.98
94.1,-0.6649,0.5518,0.399,0.95
94.2,-0.661,0.5716,0.4561,0.99
94.3,-0.6773,0.5933,0.4578,1.01
94.4,-0.702,0.6107,0.4847,1.05
94.5,-0.6773,0.6063,0.44,1.01
94.6,-0.6551,0.6104,0.406,0.98
94.7,-0.6539,0.6107,0.45,1
94.8,-0.6536,0.6204,0.4446,1
94.9,-0.7149,0.6121,0.43,1.03
95,-0.7357,0.6246,0.4124,1.05
95.1,-0.7662,0.5919,0.4134,1.05
95.2,-0.7659,0.5916,0.3391,1.03
95.3,-0.7618,0.5977,0.263,1
95.4,-0.8302,0.5628,0.3555,1.06
95.5,-0.7581,0.5442,0.3343,0.99
95.6,-0.8143,0.5411,0.3372,1.03
95.7,-0.8206,0.5286,0.2923,1.02
95.8,-0.8712,0.5167,0.2862,1.05
95.9,-0.89,0.5008,0.2864,1.06
96,-0.856,0.4998,0.2869,1.03
96.1,-0.8636,0.5469,0.2644,1.06
96.2,-0.9139,0.5472,0.2776,1.1
96.3,-0.909,0.5543,0.3555,1.12
96.4,-0.8631,0.5311,0.2134,1.04
96.5,-0.8319,0.4944,0.1602,0.98
96.6,-0.8668,0.5201,0.1763,1.03
96.7,-0.8433,0.5213,0.1077,1
96.8,-0.8302,0.5374,0.1021,0.99
96.9,-0.8272,0.5423,0.0584,0.99
97,-0.8565,0.5565,0.0715,1.02
97.1,-0.8526,0.5623,0.0444,1.02
97.2,-0.8736,0.5611,0.0278,1.04
97.3,-0.8714,0.565,0.0264,1.04
97.4,-0.8687,0.5709,0.009,1.04
97.5,-0.8578,0.5709,-0.0291,1.03
97.6,-0.9422,0.5884,0.0088,1.11
97.7,-0.88,0.5652,-0.0327,1.05
97.8,-0.7479,0.5657,-0.0156,0.94
97.9,-0.7767,0.5789,-0.0017,0.97
98,-0.7791,0.5867,-0.009,0.98
98.1,-0.8407,0.5875,0.011,1.03
98.2,-0.8744,0.576,-0.0039,1.05
98.3,-0.8585,0.576,-0.0068,1.03
98.4,-0.8702,0.5694,0.0046,1.04
98.5,-0.8336,0.5691,-0.0039,1.01
98.6,-0.8331,0.5757,-0.0073,1.01
98.7,-0.858,0.5628,0.0032,1.03
98.8,-0.8922,0.5679,0.0173,1.06
98.9,-0.8641,0.5655,0.0083,1.03
99,-0.8729,0.5594,-0.0059,1.04
99.1,-0.8641,0.5613,0.0083,1.03
99.2,-0.8521,0.563,0.0032,1.02
99.3,-0.8692,0.5565,0.0134,1.03
99.4,-0.8795,0.5552,-0.0068,1.04
99.5,-0.8526,0.5801,0.0479,1.03
99.6,-0.785,0.5467,-0.0247,0.96
99.7,-0.8831,0.5552,-0.0022,1.04
99.8,-0.7945,0.5608,0.0059,0.97
99.9,-0.87,0.5467,0.0037,1.03
100,-0.8573,0.5521,0.01,1.02
100.1,-0.8661,0.5433,0.0369,1.02
100.2,-0.6851,0.5086,-0.0012,0.85
100.3,-0.4778,0.3919,-0.0195,0.62
100.4,-0.6165,0.2676,0.095,0.68
100.5,-0.2649,-0.0027,0.2154,0.34
100.6,-0.0266,-0.0452,0.0444,0.07
100.7,-0.0701,-0.0623,0.241,0.26
100.8,-0.0127,-0.0886,0.0078,0.09
100.9,-0.0523,-0.2254,0.2561,0.35
101,-0.2124,-0.0479,1.4577,1.47
101.1,0.0017,0.0017,1.0619,1.06
101.2,0.0022,0.0129,1.0152,1.02
101.3,0.001,0.0085,1.0104,1.01
101.4,0.0798,0.0662,1.2675,1.27
101.5,0.0005,0.0083,1.0482,1.05
101.6,0.0083,0.0159,1.0084,1.01
101.7,0.0032,0.0171,1.0104,1.01
101.8,-0.0012,0.0164,1.0104,1.01
101.9,0.0017,0.0154,1.0091,1.01
102,-0.0029,0.0181,1.0108,1.01
102.1,-0.0188,0.0266,1.0128,1.01
102.2,-0.0042,0.0503,1.036,1.04
102.3,-0.0618,-0.0728,1.0421,1.05
102.4,-0.1311,-0.0335,0.9681,0.98
102.5,-0.2256,-0.0317,1.0011,1.03
102.6,-0.2898,-0.0798,0.9552,1
102.7,-0.3921,-0.0928,0.9276,1.01
102.8,-0.4234,-0.063,0.8656,0.97
102.9,-0.3999,-0.0476,0.9286,1.01
103,-0.2632,-0.2217,0.982,1.04
103.1,-0.177,0.3384,0.8768,0.96
103.2,0.1099,0.0491,0.7855,0.79
103.3,-0.0127,0.0068,1.0113,1.01
103.4,-0.0139,0.0071,1.0155,1.02
103.5,-0.0144,0.0037,1.0196,1.02
103.6,-0.0144,0.0012,0.9901,0.99
103.7,-0.0032,0.0068,1.0074,1.01
103.8,0.0085,0.0156,1.017,1.02
103.9,0.0259,0.0269,1.0138,1.01
104,0.0352,0.0239,1.024,1.02
104.1,0.0337,0.0183,0.9994,1
104.2,0.022,0.0242,0.9989,1
104.3,0.0317,0.022,0.9979,1
104.4,0.0142,0.0181,1.0043,1
104.5,0.0308,0.0134,1.0082,1.01
104.6,-0.1021,0.0034,1.0294,1.03
104.7,-0.031,0.0188,0.995,1
104.8,-0.1565,0.0154,0.9989,1.01
104.9,-0.2127,0.0254,0.9625,0.99
105,-0.1863,-0.0642,1.0494,1.07
105.1,-0.3284,0.031,1.0282,1.08
105.2,-0.1091,0.0613,1.0065,1.01
105.3,-0.1165,0.072,0.9735,0.98
105.4,-0.3199,0.1196,1.1896,1.24
105.5,-0.1692,0.2803,1.0462,1.1
105.6,-0.2503,0.1953,1.1058,1.15
105.7,-0.1594,0.2451,0.985,1.03
105.8,-0.1297,0.3428,0.8607,0.94
105.9,-0.1402,0.3946,0.9015,0.99
106,-0.0935,0.4625,0.838,0.96
106.1,-0.063,0.5032,0.8004,0.95
106.2,-0.0957,0.5616,0.8272,1
106.3,-0.0164,0.6417,0.7921,1.02
106.4,0.0217,0.6361,0.8748,1.08
106.5,-0.012,0.6392,0.7596,0.99
106.6,0.0396,0.6829,0.6707,0.96
106.7,0.0142,0.6873,0.7003,0.98
106.8,0.0601,0.6859,0.6785,0.97
106.9,0.084,0.6959,0.742,1.02
107,0.0986,0.7066,0.7086,1.01
107.1,0.1506,0.703,0.6578,0.97
107.2,0.1526,0.7366,0.6207,0.98
107.3,0.1465,0.7796,0.6014,1
107.4,0.1636,0.7469,0.6602,1.01
107.5,0.1817,0.7213,0.6768,1.01
107.6,0.1541,0.7471,0.6961,1.03
107.7,0.1526,0.7611,0.6419,1.01
107.8,0.1729,0.7349,0.6187,0.98
107.9,0.1795,0.7413,0.6378,0.99
108,0.1695,0.7496,0.6666,1.02
108.1,0.1687,0.7601,0.6654,1.02
108.2,0.1658,0.7667,0.6651,1.03
108.3,0.1768,0.7684,0.6495,1.02
108.4,0.1961,0.7481,0.6068,0.98
108.5,0.1631,0.775,0.6334,1.01
108.6,0.1597,0.7755,0.6368,1.02
108.7,0.166,0.7576,0.6654,1.02
108.8,0.187,0.7459,0.6788,1.03
108.9,0.1641,0.7835,0.6776,1.05
109,0.1611,0.7601,0.6275,1
109.1,0.1602,0.7891,0.6231,1.02
109.2,0.1614,0.8065,0.6099,1.02
109.3,0.1648,0.7935,0.6011,1.01
109.4,0.1758,0.7672,0.6036,0.99
109.5,0.1692,0.7867,0.6065,1.01
109.6,0.1716,0.8001,0.6126,1.02
109.7,0.1587,0.8128,0.6165,1.03
109.8,0.1734,0.8065,0.5799,1.01
109.9,0.1685,0.7911,0.5955,1
110,0.1675,0.7952,0.6048,1.01
110.1,0.1895,0.7852,0.6238,1.02
110.2,0.1673,0.8077,0.6309,1.04
110.3,0.1692,0.8065,0.5943,1.02
110.4,0.1753,0.7833,0.5909,1
110.5,0.1611,0.8057,0.5989,1.02
110.6,0.1821,0.7616,0.5723,0.97
110.7,0.188,0.7445,0.5518,0.95
110.8,0.2813,0.4764,0.4288,0.7
110.9,0.4297,0.1328,0.0786,0.46
111,-0.0215,-0.0178,0.023,0.04
111.1,-0.0178,-0.0244,0.0457,0.05
111.2,-0.0322,-0.1502,-0.0171,0.15
111.3,-0.0374,0.1636,-0.0295,0.17
111.4,-0.0344,0.1321,-0.1528,0.2
111.5,-0.053,0.1343,0.4869,0.51
111.6,-0.0083,-0.0076,0.9896,0.99
111.7,-0.0085,-0.0078,1.0138,1.01
111.8,-0.0105,-0.0066,1.0106,1.01
111.9,-0.0078,-0.0044,1.0123,1.01
112,-0.0078,-0.0044,1.0135,1.01
112.1,-0.0083,-0.0076,1.0111,1.01
112.2,-0.0051,-0.0044,1.0096,1.01
112.3,-0.009,-0.0051,1.0133,1.01
112.4,-0.0073,-0.0039,1.0123,1.01
112.5,-0.0066,-0.0059,1.0113,1.01
112.6,-0.0078,-0.0073,1.0111,1.01
112.7,-0.0063,-0.0061,1.0091,1.01
112.8,-0.0085,-0.0073,1.0111,1.01
112.9,-0.0081,-0.0039,1.0106,1.01
113,-0.0063,0.0115,1.0157,1.02
113.1,-0.0056,-0.0034,1.0172,1.02
113.2,-0.0039,-0.0039,1.0055,1.01
113.3,-0.0029,-0.0095,1.0099,1.01
113.4,0.3904,0.0093,1.0094,1.08
113.5,0.084,-0.0671,1.0321,1.04
113.6,-0.3233,-0.0244,0.9593,1.01
113.7,-0.2307,0.1084,0.858,0.9
113.8,-0.1956,-0.0947,0.9576,0.98
113.9,-0.3753,0.1536,0.9752,1.06
114,-0.3526,0.0398,0.8858,0.95
114.1,-0.4031,0.0703,1.1036,1.18
114.2,-0.0159,0.1231,0.9432,0.95
114.3,-0.1045,0.3245,0.8333,0.9
114.4,-0.0596,0.4473,0.9239,1.03
114.5,-0.0635,0.5508,0.6839,0.88
114.6,-0.0957,0.6265,0.8062,1.03
114.7,-0.0376,0.5272,0.9105,1.05
114.8,-0.0569,0.483,0.8963,1.02
114.9,-0.0574,0.4549,0.9415,1.05
115,-0.0686,0.4378,0.941,1.04
115.1,-0.0901,0.4312,0.9061,1.01
115.2,-0.0466,0.4109,0.8936,0.98
115.3,-0.1006,0.3733,0.9496,1.03
115.4,-0.0913,0.3245,0.9857,1.04
115.5,-0.1087,0.2854,0.953,1
115.6,-0.1152,0.2649,0.9918,1.03
115.7,-0.1218,0.253,0.9576,1
115.8,-0.1389,0.2102,1.0274,1.06
115.9,-0.1338,0.1897,0.9808,1.01
116,-0.1323,0.198,0.9991,1.03
116.1,-0.1367,0.2046,0.9879,1.02
116.2,-0.1272,0.2129,0.9889,1.02
116.3,-0.1304,0.2188,0.9972,1.03
116.4,-0.125,0.2173,0.9869,1.02
116.5,-0.1238,0.2207,0.9928,1.02
116.6,-0.1245,0.2234,0.9962,1.03
116.7,-0.1192,0.2288,1.0174,1.05
116.8,-0.1321,0.2669,0.9867,1.03
116.9,-0.1328,0.3306,1.0218,1.08
117,-0.2268,0.5279,1.0919,1.23
117.1,-0.1704,0.4407,1.0113,1.12
117.2,-0.115,0.4505,0.8197,0.94
117.3,-0.0759,0.4493,0.7811,0.9
117.4,-0.0779,0.5482,0.847,1.01
117.5,-0.0725,0.6343,0.8292,1.05
117.6,-0.0501,0.5931,0.8443,1.03
117.7,-0.0093,0.6107,0.742,0.96
117.8,-0.0015,0.6158,0.7564,0.98
117.9,0.0176,0.5735,0.7823,0.97
118,0.0215,0.5914,0.7471,0.95
118.1,0.0122,0.638,0.7586,0.99
118.2,0.0132,0.6417,0.7833,1.01
118.3,-0.0393,0.7015,0.8089,1.07
118.4,-0.0095,0.6578,0.7764,1.02
118.5,-0.0029,0.6475,0.7647,1
118.6,0.0007,0.6654,0.7657,1.01
118.7,0.0049,0.6575,0.7401,0.99
118.8,-0.0059,0.6651,0.7598,1.01
118.9,-0.0039,0.681,0.7694,1.03
119,0.0168,0.6373,0.7423,0.98
119.1,0.0154,0.6221,0.7769,1
119.2,-0.0286,0.681,0.7879,1.04
119.3,-0.0479,0.7152,0.807,1.08
119.4,-0.0344,0.6697,0.8109,1.05
119.5,-0.0305,0.6695,0.7818,1.03
119.6,0.0198,0.6685,0.7349,0.99
