time,gFx,gFy,gFz,TgF
0.001000,-0.3648,0.3431,0.8082,0.951
0.002000,-0.3523,0.3455,0.8182,0.955
0.003000,-0.3433,0.3445,0.8302,0.962
0.004000,-0.3362,0.3450,0.8455,0.973
0.008000,-0.3313,0.3477,0.8617,0.986
0.010000,-0.3308,0.3504,0.8758,1.000
0.011000,-0.3306,0.3540,0.8929,1.016
0.015000,-0.3301,0.3565,0.9061,1.028
0.018000,-0.3316,0.3570,0.9205,1.041
0.019000,-0.3304,0.3592,0.9322,1.052
0.021000,-0.3301,0.3572,0.9391,1.058
0.024000,-0.3264,0.3582,0.9447,1.062
0.026000,-0.3211,0.3592,0.9422,1.058
0.030000,-0.3152,0.3599,0.9405,1.055
0.032000,-0.3108,0.3599,0.9374,1.051
0.034000,-0.3055,0.3606,0.9320,1.045
0.036000,-0.2996,0.3626,0.9281,1.040
0.039000,-0.2962,0.3662,0.9186,1.032
0.041000,-0.2891,0.3653,0.9093,1.022
0.044000,-0.2842,0.3684,0.8985,1.012
0.047000,-0.2779,0.3711,0.8910,1.004
0.049000,-0.2722,0.3709,0.8839,0.996
0.051000,-0.2693,0.3719,0.8763,0.989
0.054000,-0.2654,0.3699,0.8629,0.976
0.056000,-0.2649,0.3714,0.8512,0.966
0.059000,-0.2578,0.3728,0.8387,0.953
0.061000,-0.2515,0.3743,0.8260,0.941
0.064000,-0.2412,0.3738,0.8114,0.925
0.067000,-0.2312,0.3706,0.7952,0.907
0.069000,-0.2295,0.3743,0.7801,0.895
0.071000,-0.2276,0.3841,0.7594,0.881
0.074000,-0.2237,0.3882,0.7430,0.868
0.076000,-0.2205,0.3916,0.7244,0.853
0.081000,-0.2469,0.4090,0.6868,0.837
0.082000,-0.2385,0.4146,0.6756,0.828
0.084000,-0.2237,0.4195,0.6607,0.814
0.086000,-0.2168,0.4209,0.6468,0.802
0.089000,-0.2112,0.4224,0.6285,0.786
0.091000,-0.2097,0.4222,0.6177,0.777
0.094000,-0.2071,0.4227,0.6048,0.766
0.097000,-0.2049,0.4244,0.5997,0.763
0.099000,-0.1951,0.4227,0.6016,0.761
0.101000,-0.1873,0.4236,0.5997,0.758
0.104000,-0.1751,0.4231,0.5948,0.751
0.106000,-0.1631,0.4224,0.5877,0.742
0.109000,-0.1524,0.4256,0.5833,0.738
0.112000,-0.1416,0.4219,0.5787,0.730
0.114000,-0.1297,0.4241,0.5723,0.724
0.117000,-0.1209,0.4234,0.5655,0.717
0.119000,-0.1150,0.4263,0.5640,0.716
0.121000,-0.1091,0.4275,0.5655,0.717
0.124000,-0.1011,0.4302,0.5674,0.719
0.126000,-0.0967,0.4356,0.5757,0.728
0.129000,-0.0911,0.4346,0.5818,0.732
0.131000,-0.0879,0.4349,0.5923,0.740
0.134000,-0.0869,0.4366,0.6028,0.749
0.136000,-0.0823,0.4385,0.6104,0.756
0.139000,-0.0803,0.4407,0.6168,0.762
0.141000,-0.0820,0.4436,0.6229,0.769
0.144000,-0.0850,0.4480,0.6297,0.777
0.147000,-0.0872,0.4534,0.6407,0.790
0.149000,-0.0896,0.4578,0.6475,0.798
0.151000,-0.0918,0.4617,0.6563,0.808
0.154000,-0.0957,0.4664,0.6632,0.816
0.156000,-0.0982,0.4703,0.6712,0.825
0.159000,-0.1013,0.4725,0.6771,0.832
0.163000,-0.1023,0.4756,0.6783,0.835
0.165000,-0.1035,0.4771,0.6817,0.838
0.167000,-0.1016,0.4808,0.6871,0.845
0.170000,-0.0969,0.4795,0.6954,0.850
0.172000,-0.0984,0.4812,0.6995,0.855
0.174000,-0.0982,0.4812,0.7039,0.858
0.176000,-0.0991,0.4834,0.7078,0.863
0.179000,-0.1055,0.4834,0.7108,0.866
0.182000,-0.1065,0.4866,0.7174,0.873
0.184000,-0.1077,0.4881,0.7247,0.880
0.186000,-0.1094,0.4925,0.7296,0.887
0.189000,-0.1091,0.4935,0.7366,0.893
0.191000,-0.1104,0.4969,0.7449,0.902
0.194000,-0.1089,0.4996,0.7528,0.910
0.197000,-0.1118,0.5001,0.7618,0.918
0.199000,-0.1135,0.5030,0.7694,0.926
0.201000,-0.1165,0.5030,0.7794,0.935
0.204000,-0.1201,0.5062,0.7877,0.944
0.206000,-0.1223,0.5098,0.7996,0.956
0.209000,-0.1255,0.5110,0.8075,0.964
0.212000,-0.1250,0.5115,0.8167,0.972
0.214000,-0.1275,0.5135,0.8258,0.981
0.217000,-0.1306,0.5149,0.8363,0.991
0.219000,-0.1353,0.5191,0.8448,1.001
0.221000,-0.1372,0.5208,0.8565,1.012
0.224000,-0.1397,0.5198,0.8658,1.019
0.227000,-0.1402,0.5213,0.8761,1.029
0.229000,-0.1423,0.5240,0.8844,1.038
0.232000,-0.1433,0.5228,0.8890,1.041
0.234000,-0.1409,0.5235,0.8924,1.044
0.236000,-0.1402,0.5274,0.8976,1.050
0.239000,-0.1358,0.5264,0.9010,1.052
0.241000,-0.1394,0.5272,0.9032,1.055
0.244000,-0.1394,0.5264,0.9054,1.057
0.248000,-0.1375,0.5291,0.9076,1.059
0.249000,-0.1367,0.5308,0.9059,1.059
0.251000,-0.1340,0.5296,0.9078,1.060
0.254000,-0.1292,0.5301,0.9049,1.057
0.257000,-0.1262,0.5298,0.9034,1.055
0.259000,-0.1201,0.5337,0.8988,1.052
0.261000,-0.1148,0.5372,0.8956,1.051
0.264000,-0.1091,0.5398,0.8944,1.050
0.266000,-0.1040,0.5420,0.8927,1.050
0.269000,-0.0989,0.5435,0.8861,1.044
0.271000,-0.0942,0.5462,0.8827,1.042
0.274000,-0.0906,0.5482,0.8748,1.036
0.276000,-0.0835,0.5511,0.8714,1.034
0.279000,-0.0786,0.5518,0.8668,1.031
0.282000,-0.0693,0.5511,0.8673,1.030
0.284000,-0.0635,0.5496,0.8668,1.028
0.286000,-0.0520,0.5506,0.8678,1.029
0.289000,-0.0464,0.5508,0.8702,1.031
0.291000,-0.0410,0.5474,0.8687,1.028
0.294000,-0.0330,0.5464,0.8707,1.028
0.296000,-0.0286,0.5430,0.8739,1.029
0.299000,-0.0217,0.5398,0.8788,1.032
0.301000,-0.0200,0.5374,0.8827,1.034
0.304000,-0.0161,0.5359,0.8863,1.036
0.307000,-0.0112,0.5340,0.8902,1.038
0.309000,-0.0085,0.5323,0.8971,1.043
0.312000,-0.0063,0.5330,0.9037,1.049
0.314000,-0.0100,0.5340,0.9083,1.054
0.317000,-0.0115,0.5347,0.9151,1.060
0.319000,-0.0122,0.5347,0.9256,1.069
0.321000,-0.0142,0.5372,0.9310,1.075
0.323000,-0.0166,0.5384,0.9405,1.084
0.326000,-0.0200,0.5391,0.9479,1.091
0.329000,-0.0251,0.5386,0.9535,1.095
0.332000,-0.0273,0.5359,0.9610,1.101
0.334000,-0.0313,0.5374,0.9732,1.112
0.337000,-0.0371,0.5347,0.9784,1.116
0.339000,-0.0403,0.5372,0.9881,1.125
0.341000,-0.0439,0.5369,0.9950,1.131
0.344000,-0.0479,0.5352,1.0045,1.139
0.346000,-0.0518,0.5359,1.0101,1.145
0.349000,-0.0552,0.5357,1.0133,1.148
0.351000,-0.0608,0.5328,1.0160,1.149
0.354000,-0.0652,0.5320,1.0191,1.152
0.356000,-0.0728,0.5279,1.0211,1.152
0.359000,-0.0784,0.5218,1.0255,1.153
0.361000,-0.0830,0.5176,1.0284,1.154
0.364000,-0.0894,0.5140,1.0365,1.160
0.366000,-0.0964,0.5096,1.0411,1.163
0.369000,-0.1065,0.5054,1.0484,1.169
0.375000,-0.1143,0.5008,1.0565,1.175
0.376000,-0.1223,0.5015,1.0648,1.183
0.376000,-0.1289,0.5013,1.0785,1.196
0.379000,-0.1365,0.5015,1.0863,1.204
0.381000,-0.1419,0.5032,1.0983,1.216
0.384000,-0.1477,0.5047,1.1073,1.226
0.386000,-0.1497,0.5064,1.1197,1.238
0.388000,-0.1528,0.5069,1.1332,1.251
0.392000,-0.1516,0.5086,1.1439,1.261
0.393000,-0.1536,0.5115,1.1542,1.272
0.396000,-0.1494,0.5123,1.1642,1.281
0.399000,-0.1480,0.5135,1.1749,1.291
0.401000,-0.1455,0.5157,1.1840,1.300
0.403000,-0.1428,0.5147,1.1918,1.306
0.407000,-0.1394,0.5159,1.1976,1.311
0.409000,-0.1372,0.5159,1.2015,1.315
0.411000,-0.1314,0.5162,1.2062,1.319
0.414000,-0.1260,0.5147,1.2076,1.319
0.416000,-0.1209,0.5115,1.2067,1.316
0.419000,-0.1179,0.5093,1.2028,1.311
0.421000,-0.1140,0.5074,1.1991,1.307
0.424000,-0.1118,0.5032,1.1901,1.297
0.427000,-0.1074,0.4991,1.1798,1.286
0.429000,-0.1050,0.4944,1.1652,1.270
0.432000,-0.1050,0.4874,1.1532,1.256
0.433000,-0.1047,0.4815,1.1444,1.246
0.436000,-0.1035,0.4732,1.1366,1.236
0.439000,-0.1060,0.4673,1.1315,1.229
0.441000,-0.1084,0.4620,1.1271,1.223
0.444000,-0.1160,0.4551,1.1251,1.219
0.446000,-0.1231,0.4515,1.1239,1.217
0.452000,-0.1311,0.4461,1.1229,1.215
0.453000,-0.1387,0.4388,1.1256,1.216
0.453000,-0.1480,0.4358,1.1283,1.219
0.456000,-0.1543,0.4319,1.1339,1.223
0.459000,-0.1602,0.4300,1.1417,1.230
0.461000,-0.1648,0.4256,1.1505,1.238
0.464000,-0.1668,0.4246,1.1595,1.246
0.466000,-0.1680,0.4205,1.1698,1.254
0.469000,-0.1682,0.4202,1.1788,1.263
0.471000,-0.1692,0.4156,1.1857,1.268
0.473000,-0.1663,0.4124,1.1903,1.271
0.477000,-0.1641,0.4080,1.1903,1.269
0.480000,-0.1633,0.4063,1.1952,1.273
0.484000,-0.1572,0.4034,1.1932,1.269
0.485000,-0.1509,0.3995,1.1881,1.263
0.488000,-0.1467,0.3965,1.1779,1.251
0.489000,-0.1380,0.3951,1.1666,1.239
0.491000,-0.1284,0.3912,1.1532,1.224
0.494000,-0.1194,0.3872,1.1368,1.207
0.504000,-0.1113,0.3836,1.1202,1.189
0.505000,-0.0977,0.3836,1.1012,1.170
0.506000,-0.0923,0.3836,1.0858,1.155
0.507000,-0.0864,0.3833,1.0721,1.142
0.508000,-0.0813,0.3853,1.0597,1.130
0.520000,-0.0764,0.3848,1.0460,1.117
0.521000,-0.0740,0.3855,1.0301,1.102
0.531000,-0.0703,0.3868,1.0133,1.087
0.532000,-0.0708,0.3868,0.9960,1.071
0.532000,-0.0679,0.3880,0.9847,1.061
0.532000,-0.0689,0.3870,0.9703,1.047
0.533000,-0.0676,0.3863,0.9549,1.032
0.533000,-0.0667,0.3872,0.9415,1.020
0.533000,-0.0667,0.3885,0.9237,1.004
0.533000,-0.0676,0.3850,0.9107,0.991
0.534000,-0.0681,0.3853,0.9005,0.982
0.537000,-0.0679,0.3838,0.8939,0.975
0.540000,-0.0689,0.3833,0.8861,0.968
0.541000,-0.0725,0.3836,0.8819,0.964
0.544000,-0.0759,0.3829,0.8805,0.963
0.548000,-0.0781,0.3816,0.8770,0.960
0.551000,-0.0847,0.3811,0.8756,0.959
0.552000,-0.0930,0.3811,0.8763,0.960
0.554000,-0.0984,0.3767,0.8756,0.958
0.556000,-0.1055,0.3748,0.8744,0.957
0.559000,-0.1140,0.3728,0.8785,0.961
0.561000,-0.1196,0.3716,0.8785,0.961
0.569000,-0.1275,0.3687,0.8775,0.960
0.570000,-0.1336,0.3699,0.8788,0.963
0.576000,-0.1416,0.3655,0.8856,0.968
0.577000,-0.1485,0.3628,0.8897,0.972
0.577000,-0.1565,0.3633,0.8934,0.977
0.577000,-0.1616,0.3623,0.9032,0.986
0.582000,-0.1663,0.3631,0.9110,0.995
0.585000,-0.1738,0.3616,0.9188,1.003
0.585000,-0.1780,0.3587,0.9286,1.011
0.587000,-0.1856,0.3589,0.9369,1.020
0.588000,-0.1907,0.3550,0.9442,1.027
0.591000,-0.1985,0.3506,0.9508,1.033
0.593000,-0.2075,0.3504,0.9559,1.039
0.598000,-0.2144,0.3448,0.9613,1.043
0.604000,-0.2227,0.3450,0.9679,1.051
0.604000,-0.2298,0.3431,0.9728,1.057
0.605000,-0.2312,0.3440,0.9754,1.060
0.606000,-0.2334,0.3440,0.9801,1.065
0.609000,-0.2383,0.3433,0.9818,1.067
0.611000,-0.2442,0.3453,0.9791,1.067
0.615000,-0.2429,0.3462,0.9757,1.063
0.616000,-0.2451,0.3484,0.9681,1.058
0.619000,-0.2473,0.3477,0.9632,1.054
0.623000,-0.2461,0.3492,0.9540,1.045
0.624000,-0.2473,0.3499,0.9432,1.036
0.626000,-0.2483,0.3526,0.9298,1.025
0.628000,-0.2466,0.3514,0.9166,1.012
0.632000,-0.2478,0.3526,0.9002,0.998
0.635000,-0.2478,0.3526,0.8839,0.983
0.636000,-0.2466,0.3528,0.8702,0.971
0.639000,-0.2432,0.3531,0.8595,0.960
0.642000,-0.2405,0.3572,0.8453,0.949
0.644000,-0.2364,0.3565,0.8350,0.938
0.650000,-0.2337,0.3555,0.8189,0.923
0.652000,-0.2305,0.3536,0.8055,0.909
0.652000,-0.2251,0.3501,0.7921,0.895
0.653000,-0.2207,0.3477,0.7752,0.878
0.656000,-0.2154,0.3443,0.7550,0.857
0.659000,-0.2110,0.3438,0.7398,0.843
0.661000,-0.2041,0.3396,0.7279,0.829
0.667000,-0.2000,0.3369,0.7135,0.814
0.669000,-0.1951,0.3372,0.7054,0.806
0.669000,-0.1890,0.3399,0.6964,0.798
0.678000,-0.1807,0.3409,0.6878,0.789
0.678000,-0.1748,0.3431,0.6793,0.781
0.679000,-0.1721,0.3435,0.6751,0.777
0.679000,-0.1653,0.3435,0.6695,0.770
0.682000,-0.1624,0.3462,0.6619,0.764
0.685000,-0.1570,0.3477,0.6558,0.759
0.686000,-0.1519,0.3496,0.6517,0.755
0.689000,-0.1480,0.3501,0.6461,0.750
0.692000,-0.1443,0.3538,0.6407,0.746
0.695000,-0.1419,0.3577,0.6380,0.745
0.696000,-0.1384,0.3599,0.6329,0.741
0.699000,-0.1353,0.3611,0.6302,0.739
0.701000,-0.1343,0.3677,0.6268,0.739
0.703000,-0.1326,0.3719,0.6273,0.741
0.706000,-0.1336,0.3716,0.6207,0.736
0.709000,-0.1314,0.3753,0.6194,0.736
0.711000,-0.1299,0.3804,0.6158,0.735
0.715000,-0.1328,0.3848,0.6158,0.738
0.717000,-0.1314,0.3868,0.6119,0.736
0.719000,-0.1309,0.3909,0.6089,0.735
0.721000,-0.1299,0.3960,0.6070,0.736
0.724000,-0.1304,0.3982,0.6024,0.734
0.726000,-0.1272,0.4026,0.5967,0.731
0.729000,-0.1275,0.4041,0.5926,0.728
0.731000,-0.1270,0.4065,0.5916,0.729
0.733000,-0.1204,0.4080,0.5855,0.724
0.736000,-0.1206,0.4112,0.5814,0.722
0.739000,-0.1177,0.4156,0.5806,0.724
0.741000,-0.1172,0.4185,0.5775,0.723
0.744000,-0.1167,0.4239,0.5738,0.723
0.747000,-0.1138,0.4280,0.5687,0.721
0.750000,-0.1152,0.4295,0.5667,0.720
0.751000,-0.1143,0.4336,0.5628,0.720
0.755000,-0.1116,0.4346,0.5621,0.719
0.756000,-0.1118,0.4393,0.5604,0.721
0.759000,-0.1077,0.4439,0.5594,0.722
0.761000,-0.1099,0.4461,0.5582,0.723
0.764000,-0.1060,0.4485,0.5582,0.724
0.766000,-0.1035,0.4519,0.5562,0.724
0.769000,-0.1035,0.4546,0.5550,0.725
0.771000,-0.1018,0.4578,0.5574,0.728
0.773000,-0.1013,0.4649,0.5621,0.736
0.777000,-0.1011,0.4646,0.5645,0.738
0.779000,-0.0999,0.4695,0.5699,0.745
0.785000,-0.1018,0.4700,0.5765,0.751
0.786000,-0.1016,0.4742,0.5818,0.757
0.791000,-0.1025,0.4783,0.5882,0.765
0.792000,-0.1094,0.4795,0.5967,0.773
0.792000,-0.1111,0.4805,0.6046,0.780
0.793000,-0.1157,0.4820,0.6124,0.788
0.796000,-0.1194,0.4832,0.6192,0.794
0.801000,-0.1189,0.4847,0.6290,0.803
0.802000,-0.1187,0.4878,0.6385,0.812
0.804000,-0.1199,0.4886,0.6485,0.821
0.807000,-0.1184,0.4910,0.6568,0.829
0.809000,-0.1209,0.4910,0.6675,0.837
0.811000,-0.1204,0.4891,0.6754,0.842
0.815000,-0.1204,0.4874,0.6844,0.849
0.817000,-0.1204,0.4866,0.6947,0.857
0.819000,-0.1199,0.4820,0.7078,0.865
0.822000,-0.1167,0.4817,0.7237,0.877
0.825000,-0.1179,0.4781,0.7369,0.886
0.826000,-0.1179,0.4778,0.7518,0.899
0.829000,-0.1162,0.4742,0.7689,0.911
0.831000,-0.1150,0.4739,0.7865,0.925
0.834000,-0.1138,0.4725,0.8028,0.938
0.837000,-0.1121,0.4710,0.8192,0.952
0.840000,-0.1118,0.4727,0.8331,0.964
0.842000,-0.1109,0.4705,0.8492,0.977
0.843000,-0.1150,0.4705,0.8641,0.991
0.846000,-0.1152,0.4720,0.8758,1.002
0.850000,-0.1145,0.4717,0.8846,1.009
0.854000,-0.1177,0.4729,0.8963,1.020
0.855000,-0.1165,0.4756,0.9059,1.030
0.856000,-0.1155,0.4739,0.9154,1.037
0.858000,-0.1148,0.4744,0.9237,1.045
0.861000,-0.1150,0.4776,0.9300,1.052
0.869000,-0.1130,0.4769,0.9376,1.058
0.870000,-0.1121,0.4761,0.9444,1.064
0.871000,-0.1118,0.4771,0.9493,1.068
0.874000,-0.1113,0.4788,0.9574,1.076
0.875000,-0.1133,0.4791,0.9603,1.079
0.876000,-0.1143,0.4788,0.9610,1.080
0.880000,-0.1179,0.4786,0.9645,1.083
0.890000,-0.1223,0.4791,0.9693,1.088
0.892000,-0.1235,0.4778,0.9696,1.088
0.893000,-0.1282,0.4778,0.9669,1.086
0.893000,-0.1321,0.4766,0.9671,1.086
0.893000,-0.1328,0.4751,0.9681,1.087
0.894000,-0.1370,0.4749,0.9710,1.090
0.897000,-0.1414,0.4764,0.9706,1.090
0.899000,-0.1443,0.4759,0.9730,1.093
0.907000,-0.1475,0.4739,0.9757,1.095
0.907000,-0.1519,0.4761,0.9784,1.099
0.908000,-0.1563,0.4776,0.9798,1.101
0.911000,-0.1609,0.4778,0.9825,1.104
0.912000,-0.1638,0.4786,0.9852,1.107
0.922000,-0.1692,0.4791,0.9879,1.111
0.923000,-0.1719,0.4827,0.9923,1.117
0.924000,-0.1741,0.4830,0.9972,1.122
0.927000,-0.1790,0.4834,1.0018,1.127
0.928000,-0.1792,0.4832,1.0047,1.129
0.928000,-0.1821,0.4842,1.0086,1.134
0.931000,-0.1834,0.4852,1.0140,1.139
0.932000,-0.1841,0.4852,1.0182,1.143
0.936000,-0.1865,0.4837,1.0199,1.144
0.936000,-0.1870,0.4839,1.0235,1.148
0.939000,-0.1885,0.4834,1.0279,1.151
0.942000,-0.1885,0.4832,1.0323,1.155
0.945000,-0.1900,0.4834,1.0331,1.156
0.950000,-0.1909,0.4812,1.0367,1.159
0.951000,-0.1904,0.4773,1.0387,1.159
0.953000,-0.1946,0.4734,1.0411,1.160
0.955000,-0.1953,0.4686,1.0436,1.160
0.960000,-0.1970,0.4607,1.0472,1.161
0.960000,-0.1990,0.4561,1.0499,1.162
0.961000,-0.1995,0.4483,1.0528,1.162
0.969000,-0.2005,0.4439,1.0548,1.162
0.975000,-0.1988,0.4407,1.0553,1.161
0.976000,-0.1978,0.4380,1.0592,1.163
0.976000,-0.1961,0.4339,1.0614,1.163
0.976000,-0.1963,0.4310,1.0631,1.164
0.981000,-0.1922,0.4283,1.0597,1.159
0.981000,-0.1931,0.4275,1.0594,1.159
0.983000,-0.1904,0.4251,1.0575,1.156
0.989000,-0.1868,0.4261,1.0524,1.151
0.990000,-0.1836,0.4273,1.0467,1.145
0.990000,-0.1782,0.4278,1.0389,1.138
0.992000,-0.1729,0.4270,1.0345,1.132
0.995000,-0.1699,0.4275,1.0257,1.124
0.996000,-0.1633,0.4290,1.0170,1.116
0.999000,-0.1616,0.4297,1.0086,1.108
1.003000,-0.1560,0.4283,1.0018,1.101
1.004000,-0.1526,0.4266,0.9962,1.094
1.006000,-0.1519,0.4266,0.9930,1.091
1.011000,-0.1497,0.4246,0.9906,1.088
1.011000,-0.1475,0.4200,0.9889,1.084
1.013000,-0.1477,0.4153,0.9913,1.085
1.019000,-0.1477,0.4131,0.9945,1.087
1.021000,-0.1426,0.4112,0.9994,1.090
1.021000,-0.1458,0.4082,1.0038,1.093
1.023000,-0.1445,0.4056,1.0055,1.094
1.027000,-0.1455,0.4019,1.0118,1.098
1.029000,-0.1463,0.3953,1.0138,1.098
1.032000,-0.1492,0.3885,1.0174,1.099
1.034000,-0.1555,0.3814,1.0221,1.102
1.036000,-0.1619,0.3726,1.0323,1.109
1.038000,-0.1687,0.3628,1.0448,1.119
1.041000,-0.1770,0.3567,1.0638,1.136
1.043000,-0.1865,0.3477,1.0819,1.152
1.045000,-0.1963,0.3416,1.1063,1.174
1.051000,-0.2039,0.3357,1.1288,1.195
1.052000,-0.2119,0.3326,1.1510,1.217
1.054000,-0.2205,0.3301,1.1744,1.240
1.056000,-0.2263,0.3272,1.1969,1.261
1.059000,-0.2295,0.3257,1.2164,1.280
1.061000,-0.2344,0.3218,1.2369,1.299
1.063000,-0.2356,0.3174,1.2543,1.315
1.067000,-0.2368,0.3133,1.2736,1.333
1.069000,-0.2373,0.3094,1.2911,1.349
1.071000,-0.2398,0.3064,1.3080,1.365
1.074000,-0.2364,0.3025,1.3295,1.384
1.078000,-0.2371,0.2991,1.3439,1.397
1.078000,-0.2305,0.2957,1.3546,1.406
1.083000,-0.2312,0.2923,1.3646,1.415
1.084000,-0.2278,0.2891,1.3720,1.420
1.086000,-0.2281,0.2854,1.3747,1.422
1.088000,-0.2241,0.2825,1.3734,1.420
1.091000,-0.2276,0.2796,1.3710,1.418
1.093000,-0.2256,0.2757,1.3624,1.408
1.096000,-0.2241,0.2742,1.3495,1.395
1.099000,-0.2241,0.2715,1.3302,1.376
1.102000,-0.2239,0.2698,1.3065,1.353
1.104000,-0.2239,0.2713,1.2765,1.324
1.106000,-0.2224,0.2752,1.2477,1.297
1.108000,-0.2254,0.2803,1.2167,1.269
1.110000,-0.2256,0.2847,1.1818,1.236
1.113000,-0.2288,0.2913,1.1498,1.208
1.116000,-0.2290,0.2984,1.1193,1.181
1.119000,-0.2312,0.3025,1.0865,1.151
1.121000,-0.2383,0.3111,1.0553,1.126
1.123000,-0.2390,0.3155,1.0272,1.101
1.126000,-0.2442,0.3179,0.9989,1.076
1.129000,-0.2527,0.3203,0.9718,1.054
1.134000,-0.2591,0.3199,0.9471,1.033
1.135000,-0.2686,0.3211,0.9237,1.014
1.139000,-0.2749,0.3218,0.9032,0.997
1.140000,-0.2796,0.3233,0.8851,0.983
1.141000,-0.2852,0.3282,0.8702,0.973
1.144000,-0.2893,0.3282,0.8573,0.962
1.146000,-0.2920,0.3296,0.8473,0.955
1.152000,-0.2959,0.3333,0.8385,0.950
1.155000,-0.2964,0.3360,0.8302,0.943
1.155000,-0.2989,0.3372,0.8245,0.940
1.159000,-0.3015,0.3396,0.8219,0.939
1.160000,-0.3023,0.3428,0.8226,0.941
1.163000,-0.3013,0.3428,0.8231,0.941
1.172000,-0.3035,0.3443,0.8270,0.946
1.175000,-0.3015,0.3467,0.8326,0.951
1.175000,-0.3003,0.3460,0.8421,0.959
1.176000,-0.3006,0.3460,0.8480,0.964
1.176000,-0.2974,0.3474,0.8597,0.974
1.176000,-0.2996,0.3472,0.8719,0.985
1.179000,-0.2979,0.3482,0.8809,0.993
1.182000,-0.2974,0.3467,0.8934,1.003
1.185000,-0.2954,0.3489,0.9051,1.014
1.191000,-0.2974,0.3494,0.9122,1.021
1.191000,-0.2989,0.3509,0.9205,1.029
1.191000,-0.2947,0.3509,0.9237,1.031
1.197000,-0.2910,0.3521,0.9259,1.032
1.198000,-0.2891,0.3504,0.9271,1.032
1.200000,-0.2864,0.3526,0.9232,1.029
1.203000,-0.2825,0.3523,0.9171,1.022
1.204000,-0.2783,0.3536,0.9102,1.015
1.205000,-0.2713,0.3557,0.9012,1.006
1.209000,-0.2678,0.3589,0.8912,0.997
1.215000,-0.2647,0.3584,0.8805,0.987
1.215000,-0.2625,0.3587,0.8648,0.972
1.215000,-0.2610,0.3614,0.8521,0.962
1.220000,-0.2569,0.3645,0.8382,0.949
1.221000,-0.2578,0.3636,0.8216,0.935
1.223000,-0.2552,0.3667,0.8077,0.923
1.225000,-0.2508,0.3714,0.7928,0.911
1.229000,-0.2481,0.3704,0.7818,0.900
1.231000,-0.2437,0.3741,0.7691,0.889
1.234000,-0.2403,0.3772,0.7576,0.880
1.235000,-0.2337,0.3802,0.7447,0.868
1.238000,-0.2276,0.3841,0.7347,0.860
1.242000,-0.2193,0.3838,0.7276,0.851
1.243000,-0.2132,0.3853,0.7188,0.843
1.246000,-0.2078,0.3850,0.7081,0.832
1.248000,-0.1980,0.3860,0.6973,0.821
1.252000,-0.1909,0.3860,0.6876,0.811
1.253000,-0.1858,0.3824,0.6805,0.802
1.255000,-0.1770,0.3836,0.6697,0.792
1.258000,-0.1695,0.3831,0.6597,0.781
1.261000,-0.1616,0.3850,0.6466,0.770
1.263000,-0.1538,0.3860,0.6363,0.760
1.265000,-0.1472,0.3882,0.6253,0.751
1.268000,-0.1421,0.3912,0.6160,0.743
1.270000,-0.1353,0.3941,0.6063,0.736
1.273000,-0.1277,0.3955,0.5950,0.726
1.275000,-0.1199,0.3977,0.5877,0.720
1.278000,-0.1162,0.4021,0.5784,0.714
1.280000,-0.1123,0.4029,0.5733,0.710
1.283000,-0.1084,0.4063,0.5689,0.707
1.286000,-0.1028,0.4073,0.5648,0.704
1.288000,-0.1004,0.4112,0.5608,0.703
1.291000,-0.0955,0.4134,0.5611,0.703
1.293000,-0.0918,0.4141,0.5643,0.706
1.295000,-0.0879,0.4163,0.5621,0.705
1.298000,-0.0852,0.4207,0.5638,0.709
1.301000,-0.0791,0.4246,0.5667,0.713
1.303000,-0.0779,0.4280,0.5662,0.714
1.306000,-0.0781,0.4334,0.5696,0.720
1.308000,-0.0784,0.4380,0.5709,0.724
1.310000,-0.0796,0.4419,0.5735,0.728
1.313000,-0.0796,0.4461,0.5738,0.731
1.316000,-0.0789,0.4507,0.5740,0.734
1.320000,-0.0789,0.4510,0.5775,0.737
1.320000,-0.0789,0.4561,0.5775,0.740
1.323000,-0.0803,0.4605,0.5796,0.745
1.325000,-0.0813,0.4651,0.5840,0.751
1.328000,-0.0840,0.4698,0.5867,0.756
1.330000,-0.0862,0.4749,0.5941,0.765
1.333000,-0.0903,0.4781,0.6004,0.773
1.335000,-0.0933,0.4825,0.6070,0.781
1.338000,-0.0957,0.4869,0.6126,0.788
1.340000,-0.0967,0.4900,0.6221,0.798
1.343000,-0.0991,0.4942,0.6317,0.808
1.345000,-0.0982,0.4939,0.6426,0.816
1.348000,-0.0977,0.4952,0.6549,0.827
1.351000,-0.0994,0.4952,0.6646,0.835
1.354000,-0.0972,0.4954,0.6795,0.847
1.357000,-0.0984,0.4959,0.6920,0.857
1.359000,-0.0969,0.4974,0.7056,0.869
1.361000,-0.1023,0.4961,0.7161,0.877
1.363000,-0.1057,0.4981,0.7313,0.891
1.371000,-0.1089,0.5008,0.7418,0.902
1.373000,-0.1113,0.5025,0.7547,0.914
1.373000,-0.1174,0.5044,0.7652,0.924
1.373000,-0.1172,0.5088,0.7789,0.938
1.377000,-0.1214,0.5108,0.7865,0.946
1.379000,-0.1206,0.5113,0.7943,0.952
1.381000,-0.1243,0.5130,0.8062,0.964
1.394000,-0.1301,0.5125,0.8155,0.972
1.395000,-0.1331,0.5142,0.8280,0.984
1.396000,-0.1377,0.5101,0.8372,0.990
1.396000,-0.1409,0.5103,0.8446,0.997
