time,gFx,gFy,gFz,TgF
155,-0.1423,0.8419,0.4488,0.96
155.1,-0.1619,0.9,0.534,1.06
155.2,-0.0339,0.7635,0.6529,1.01
155.3,-0.0628,0.8453,0.5728,1.02
155.4,0.0015,0.9132,0.6566,1.12
155.5,0.0952,0.9225,0.3899,1.01
155.6,0.0142,0.9283,0.3614,1
155.7,0.0457,0.9286,0.3829,1.01
155.8,0.0061,0.9413,0.3816,1.02
155.9,0.0161,0.9772,0.3355,1.03
156,0.2388,1.024,0.4832,1.16
156.1,0.1233,0.9916,0.291,1.04
156.2,0.1585,0.9212,0.1756,0.95
156.3,0.1633,0.9098,0.2532,0.96
156.4,0.1912,0.9256,0.3128,1
156.5,0.2368,0.9579,0.2813,1.03
156.6,0.239,0.962,0.2224,1.02
156.7,0.1834,0.9742,0.1922,1.01
156.8,0.2261,0.9527,0.2119,1
156.9,0.2237,0.9361,0.2329,0.99
157,0.1817,0.9757,0.2366,1.02
157.1,0.1856,0.9784,0.1619,1.01
157.2,0.1702,0.9605,0.2329,1
157.3,0.1773,0.9867,0.2539,1.03
157.4,0.2393,0.9696,0.1853,1.02
157.5,0.2176,0.9901,0.2215,1.04
157.6,0.2119,0.9837,0.2373,1.03
157.7,0.2112,0.9793,0.2378,1.03
157.8,0.2022,0.9645,0.21,1.01
157.9,0.2263,0.9752,0.1956,1.02
158,0.2559,0.9728,0.2422,1.03
158.1,0.2122,0.9623,0.1966,1
158.2,0.2246,0.9613,0.1563,1
158.3,0.1985,0.9674,0.1768,1
158.4,0.1931,0.9855,0.1961,1.02
158.5,0.2171,0.9828,0.1477,1.02
158.6,0.199,0.9627,0.1594,1
158.7,0.1511,0.8553,0.1069,0.88
158.8,-0.0029,0.4324,-0.1157,0.45
158.9,-0.0164,0.0056,0.0085,0.02
159,-0.019,0.0066,0.0112,0.02
159.1,-4.4907,7.9945,-0.3929,9.18
159.2,-0.3777,-0.2544,-0.001,0.46
159.3,-0.0518,-0.0877,0.0332,0.11
159.4,-2.1638,-0.8307,2.1592,3.17
159.5,-0.167,-0.2759,1.0397,1.09
159.6,0.1177,-0.0562,0.9457,0.95
159.7,0.1043,-0.0481,1.0182,1.02
159.8,0.1011,-0.0586,1.0118,1.02
159.9,0.0977,-0.052,0.9996,1.01
160,0.0999,-0.0559,1.0035,1.01
160.1,0.0982,-0.0549,1.0011,1.01
160.2,0.0996,-0.0566,1.0021,1.01
160.3,0.0996,-0.0569,1.0065,1.01
160.4,0.0962,-0.0566,1.0067,1.01
160.5,0.1008,-0.0557,0.9979,1
160.6,0.0991,-0.0549,1.0025,1.01
160.7,0.0982,-0.0571,1.0016,1.01
160.8,0.095,-0.0601,1.0023,1.01
160.9,0.1008,-0.0588,1.0016,1.01
161,0.1006,-0.0579,1.0003,1.01
161.1,0.104,-0.0547,1.0077,1.01
161.2,0.0979,-0.0659,0.9723,0.98
161.3,0.093,-0.0628,1.0094,1.02
161.4,0.1082,-0.0593,1.0065,1.01
161.5,0.1223,-0.0481,1.0135,1.02
161.6,0.0964,-0.0657,1.0174,1.02
161.7,0.0991,-0.0867,0.9933,1
161.8,-0.0635,-0.0515,0.9842,0.99
161.9,0.0654,-0.0635,0.9632,0.97
162,0.1912,-0.0588,0.9642,0.98
162.1,0.2495,-0.0518,1.0077,1.04
162.2,-0.0461,0.1414,1.1236,1.13
162.3,0.1643,0.0222,1.0853,1.1
162.4,0.148,0.0833,1.0699,1.08
162.5,-0.0105,0.0806,1.097,1.1
162.6,0.0193,0.2022,0.9903,1.01
162.7,-0.1983,0.4483,1.0494,1.16
162.8,-0.1687,0.2757,0.6888,0.76
162.9,-0.2854,0.3755,0.6209,0.78
163,-0.4979,0.2676,0.8236,1
163.1,-0.4468,0.249,0.8094,0.96
163.2,-0.4969,0.3247,0.6986,0.92
163.3,-0.5909,0.3958,0.8053,1.07
163.4,-0.6121,0.4104,0.7518,1.05
163.5,-0.6478,0.4639,0.6964,1.06
163.6,-0.6707,0.4661,0.5887,1.01
163.7,-0.6619,0.4852,0.5638,1
163.8,-0.6793,0.4683,0.5059,0.97
163.9,-0.712,0.502,0.5374,1.02
164,-0.7513,0.4734,0.5081,1.02
164.1,-0.7628,0.4903,0.503,1.04
164.2,-0.743,0.5264,0.4737,1.03
164.3,-0.7603,0.5318,0.5088,1.06
164.4,-0.7511,0.5325,0.493,1.04
164.5,-0.7474,0.5149,0.5076,1.04
164.6,-0.7576,0.5137,0.4996,1.04
164.7,-0.7384,0.5357,0.5084,1.04
164.8,-0.7401,0.5447,0.4915,1.04
164.9,-0.7406,0.5252,0.4312,1.01
165,-0.7498,0.5242,0.5169,1.05
165.1,-0.7198,0.5489,0.5508,1.06
165.2,-0.765,0.5328,0.481,1.05
165.3,-0.7554,0.5389,0.4263,1.02
165.4,-0.7562,0.5337,0.4493,1.03
165.5,-0.7525,0.5494,0.4695,1.04
165.6,-0.7586,0.4815,0.3746,0.97
165.7,-0.7442,0.5001,0.4109,0.99
165.8,-0.7523,0.502,0.4207,1
165.9,-0.7689,0.5096,0.4295,1.02
166,-0.7657,0.492,0.3875,0.99
166.1,-0.7674,0.5103,0.399,1
166.2,-0.9044,0.5638,0.5149,1.18
166.3,-0.6756,0.5694,0.4837,1.01
166.4,-0.8209,0.5088,0.3369,1.02
166.5,-0.7515,0.4761,0.2757,0.93
166.6,-0.8893,0.3902,0.2224,1
166.7,-1.0045,0.2661,0.2415,1.07
166.8,-0.9518,0.2559,0.2041,1.01
166.9,-0.9593,0.2405,0.1743,1
167,-0.9793,0.2891,0.1389,1.03
167.1,-0.9078,0.2537,0.1807,0.96
167.2,-0.92,0.2857,0.2483,0.99
167.3,-0.9344,0.3233,0.251,1.02
167.4,-0.9464,0.3531,0.2598,1.04
167.5,-0.954,0.335,0.2637,1.04
167.6,-0.9444,0.3255,0.2862,1.04
167.7,-0.9317,0.3179,0.2405,1.01
167.8,-0.9442,0.3225,0.2561,1.03
167.9,-0.9249,0.3423,0.2439,1.02
168,-0.9298,0.3118,0.2666,1.02
168.1,-0.9476,0.2903,0.2586,1.02
168.2,-0.9417,0.3035,0.2398,1.02
168.3,-0.9378,0.3072,0.2715,1.02
168.4,-0.9325,0.3174,0.2862,1.03
168.5,-0.9308,0.2981,0.2417,1.01
168.6,-0.8783,0.2574,0.1885,0.93
168.7,-0.849,0.2366,0.1218,0.89
168.8,-0.626,0.2405,0.074,0.67
168.9,-0.2339,-0.0845,0.0405,0.25
169,-0.0205,0.0037,0.0371,0.04
169.1,-0.0176,0.0049,0.0781,0.08
169.2,-0.021,0.0173,0.0796,0.08
169.3,-0.2732,0.0117,0.847,0.89
169.4,-0.1868,-0.0178,0.9049,0.92
169.5,-0.2239,-0.011,0.9378,0.96
169.6,-0.2271,-0.0117,0.982,1.01
169.7,-0.2307,-0.0129,0.9881,1.01
169.8,-0.232,-0.0139,0.9872,1.01
169.9,-0.2307,-0.012,0.9884,1.02
170,-0.2298,-0.0146,0.9881,1.01
170.1,-0.23,-0.0146,0.9874,1.01
170.2,-0.2324,-0.0146,0.9869,1.01
170.3,-0.2329,-0.0132,0.9845,1.01
170.4,-0.2324,-0.0142,0.9872,1.01
170.5,-0.231,-0.0125,0.9884,1.02
170.6,-0.2302,-0.0137,0.9891,1.02
170.7,-0.2302,-0.0149,0.9884,1.01
170.8,-0.2288,-0.0176,0.9859,1.01
170.9,-0.2317,-0.0122,0.9913,1.02
171,-0.2339,-0.0134,0.9872,1.01
171.1,-0.1709,0.0129,0.9615,0.98
171.2,-0.24,0.0144,0.9769,1.01
171.3,-0.3504,-0.1616,1.0375,1.11
171.4,-0.2971,-0.0063,0.9828,1.03
171.5,-0.2991,-0.1565,0.922,0.98
171.6,-0.4529,-0.2354,0.9991,1.12
171.7,-0.2815,-0.1453,1.0983,1.14
171.8,-0.4151,0.0759,1.3117,1.38
171.9,-0.3807,0.0596,0.9288,1.01
172,-0.4248,0.1995,0.8839,1
172.1,-0.2146,0.2359,0.7054,0.77
172.2,-0.1736,0.3536,0.8954,0.98
172.3,-0.2845,0.3555,0.8202,0.94
172.4,-0.2532,0.4114,0.6981,0.85
172.5,-0.1382,0.5123,0.7396,0.91
172.6,-0.0503,0.4891,0.9278,1.05
172.7,-0.2735,0.6531,0.6988,0.99
172.8,-0.1953,0.5608,0.679,0.9
172.9,-0.4861,0.6968,1.1576,1.44
173,-0.2393,0.6185,0.8578,1.08
173.1,-0.1621,0.7325,0.7474,1.06
173.2,-0.2217,0.6951,0.783,1.07
173.3,-0.2009,0.807,0.657,1.06
173.4,-0.0557,0.7857,0.6111,1
173.5,-0.1455,0.9107,0.5318,1.06
173.6,-0.1643,0.8668,0.5062,1.02
173.7,-0.1792,0.8287,0.534,1
173.8,-0.187,0.8187,0.5032,0.98
173.9,-0.1616,0.8497,0.3726,0.94
174,-0.1726,0.9239,0.3211,0.99
174.1,-0.1751,0.9823,0.2591,1.03
174.2,-0.1873,0.9405,0.2469,0.99
174.3,-0.1663,0.9286,0.251,0.98
174.4,-0.1687,0.9305,0.2727,0.98
174.5,-0.1314,0.9439,0.314,1
174.6,-0.1541,0.9281,0.2859,0.98
174.7,-0.1719,0.973,0.2832,1.03
174.8,-0.1409,0.9898,0.2825,1.04
174.9,-0.1353,0.9769,0.2818,1.03
175,-0.1394,0.9554,0.2652,1
175.1,-0.1445,0.9696,0.2503,1.01
175.2,-0.1336,0.9811,0.263,1.02
175.3,-0.1355,0.9872,0.2757,1.03
175.4,-0.1292,0.985,0.2879,1.03
175.5,-0.1294,0.9676,0.2808,1.02
175.6,-0.1145,0.9637,0.273,1.01
175.7,-0.1157,0.9833,0.2676,1.03
175.8,-0.1138,0.9891,0.2869,1.04
175.9,-0.1255,0.9654,0.292,1.02
176,-0.1211,0.9688,0.2925,1.02
176.1,-0.1231,0.9684,0.3155,1.03
176.2,-0.1162,0.9862,0.3111,1.04
176.3,-0.1221,0.9732,0.3052,1.03
176.4,-0.124,0.9503,0.2762,1
176.5,-0.1267,0.9764,0.2835,1.02
176.6,-0.1099,0.9911,0.3013,1.04
176.7,-0.1194,0.954,0.2727,1
176.8,-0.1052,0.9754,0.2727,1.02
176.9,-0.1148,0.992,0.2649,1.03
177,-0.1113,0.9618,0.2867,1.01
177.1,-0.1287,0.9415,0.27,0.99
177.2,-0.1201,0.9962,0.2898,1.04
177.3,-0.1221,0.9947,0.2796,1.04
177.4,-0.1235,0.9994,0.3011,1.05
177.5,-0.1223,0.9315,0.3052,0.99
177.6,-0.1028,0.9254,0.292,0.98
177.7,-0.0916,0.9925,0.2886,1.04
177.8,-0.0544,0.9964,0.2586,1.03
177.9,-0.0493,0.9967,0.2554,1.03
178,-0.0437,0.9571,0.2964,1
178.1,-0.0613,0.9696,0.2781,1.01
178.2,-0.0391,0.9693,0.3015,1.02
178.3,-0.03,0.9979,0.3333,1.05
178.4,-0.0581,0.9193,0.2766,0.96
178.5,-0.1665,0.7259,0.2539,0.79
178.6,-0.1839,0.6778,0.1353,0.72
178.7,-0.0532,0.8223,-0.0374,0.82
178.8,-0.0249,-0.0181,0.0046,0.03
178.9,-0.0227,-0.0161,0.0061,0.03
179,0.3738,-1.6708,-0.0164,1.71
179.1,-0.0767,-0.4217,0.0059,0.43
179.2,-1.694,-2.1672,0.2996,2.77
179.3,0.0256,0.2854,0.1389,0.32
179.4,-0.0242,-0.0242,0.0081,0.04
179.5,-0.898,-0.1831,-0.1358,0.93
179.6,-0.8238,0.2552,-0.6351,1.07
179.7,-0.1602,0.0718,-0.6859,0.71
179.8,-0.1358,0.0513,-1.0104,1.02
179.9,-0.1978,0.0913,-0.9776,1
180,-0.2017,0.106,-0.9728,1
180.1,-0.2039,0.1043,-0.9688,1
180.2,-0.1848,0.0962,-0.9769,1
180.3,-0.2261,0.1043,-0.9769,1.01
180.4,-0.3045,0.0886,-1.0377,1.09
180.5,-0.1338,0.0239,-0.9977,1.01
180.6,-0.0474,0.1402,-1.1258,1.14
180.7,0.0591,0.4156,-0.9723,1.06
180.8,0.1714,0.6251,-0.6422,0.91
180.9,0.249,0.8692,0.0913,0.91
181,0.3636,0.754,-0.1502,0.85
181.1,0.6224,0.899,-0.1089,1.1
181.2,0.3841,0.8536,0.1565,0.95
181.3,0.6373,0.7642,0.1563,1.01
181.4,0.7076,0.7867,0.1958,1.08
181.5,0.6705,0.7537,0.2342,1.04
181.6,0.6619,0.6336,0.2122,0.94
181.7,0.6973,0.6287,0.2754,0.98
181.8,0.795,0.5306,0.0828,0.96
181.9,0.6925,0.5611,0.3003,0.94
182,0.7135,0.606,0.4246,1.03
182.1,0.7867,0.6053,0.6746,1.2
182.2,0.4178,0.587,0.502,0.88
182.3,0.3311,0.7242,0.8114,1.14
182.4,0.2412,0.752,0.6583,1.03
182.5,0.2901,0.7442,0.5838,0.99
182.6,0.2976,0.7733,0.4847,0.96
182.7,0.2979,0.7926,0.4822,0.97
182.8,0.3055,0.8245,0.4278,0.98
182.9,0.2107,0.8128,0.5626,1.01
183,0.0852,0.8221,0.5206,0.98
183.1,0.0803,0.7989,0.6043,1
183.2,0.1052,0.7772,0.4805,0.92
183.3,0.0181,0.858,0.64,1.07
183.4,0.042,0.8707,0.6636,1.1
183.5,-0.1746,1.0262,0.5831,1.19
183.6,-0.0483,0.9642,0.3811,1.04
183.7,0.1113,0.7828,0.5347,0.95
183.8,0.0986,0.8893,0.3909,0.98
183.9,0.1011,0.8878,0.3977,0.98
184,0.0737,0.9239,0.3841,1
184.1,0.0435,0.9247,0.3719,1
184.2,-0.0205,0.9684,0.3821,1.04
184.3,0.0173,0.962,0.2276,0.99
184.4,-0.0183,0.8949,0.4222,0.99
184.5,0.053,0.9322,0.4117,1.02
184.6,0.0405,0.9154,0.4285,1.01
184.7,0.0413,0.8927,0.4229,0.99
184.8,0.0083,0.8768,0.4942,1.01
184.9,0.0588,0.9295,0.4073,1.02
185,0.0418,0.9059,0.4864,1.03
185.1,-0.0281,0.8853,0.5035,1.02
185.2,-0.0264,0.9337,0.4432,1.03
185.3,0.0115,0.9178,0.4439,1.02
185.4,0.054,0.8968,0.3846,0.98
185.5,-0.0059,0.9259,0.4207,1.02
185.6,0.002,0.9427,0.4163,1.03
185.7,-0.0234,0.9369,0.451,1.04
185.8,0.0078,0.9181,0.4356,1.02
185.9,0.0054,0.9239,0.4053,1.01
186,-0.0071,0.9337,0.431,1.03
186.1,-0.0107,0.9325,0.387,1.01
186.2,-0.0371,0.9256,0.4048,1.01
186.3,-0.0015,0.9376,0.4373,1.03
186.4,0.0107,0.9229,0.4224,1.02
186.5,0.0063,0.9225,0.42,1.01
186.6,-0.021,0.9371,0.427,1.03
186.7,-0.0051,0.9325,0.4048,1.02
186.8,0.002,0.9112,0.4131,1
186.9,-0.0115,0.9359,0.4312,1.03
187,-0.0088,0.9266,0.4263,1.02
187.1,-0.0068,0.9269,0.4229,1.02
187.2,-0.0159,0.9388,0.4146,1.03
187.3,-0.0093,0.9325,0.4229,1.02
187.4,0.0283,0.8809,0.5101,1.02
187.5,0.0671,0.9491,0.5472,1.1
187.6,-0.1423,1.1476,0.6641,1.33
187.7,0.0728,0.8726,0.4744,1
187.8,0.1101,0.8341,0.2593,0.88
187.9,0.0999,0.8619,0.3838,0.95
188,0.1218,0.9188,0.3223,0.98
188.1,0.1704,0.8866,0.3579,0.97
188.2,0.166,0.8932,0.3367,0.97
188.3,0.156,0.9129,0.2989,0.97
188.4,0.1514,0.9374,0.3203,1
188.5,0.1724,0.952,0.3621,1.03
188.6,0.1509,0.9522,0.3306,1.02
188.7,0.1194,0.8839,0.2757,0.93
188.8,0.1287,0.7012,0.1685,0.73
188.9,0.2793,0.4927,0.1409,0.58
189,0.0825,0.1458,-0.0142,0.17
189.1,-0.0408,-0.0544,0.022,0.07
189.2,-7.9998,0.4783,2.5151,8.4
189.3,-0.2901,-0.0051,-0.0063,0.29
189.4,0.127,0.0156,0.0137,0.13
189.5,0.5665,-0.1775,4.2763,4.32
189.6,-0.3965,0.5877,0.616,0.94
189.7,-0.0125,0.2046,1.0155,1.04
189.8,-0.1057,0.2385,1.0226,1.06
189.9,-0.1104,0.2481,0.9879,1.02
190,-0.1133,0.2388,0.9747,1.01
190.1,-0.1101,0.2427,0.9776,1.01
190.2,-0.1109,0.2437,0.9806,1.02
190.3,-0.0501,0.2222,0.9935,1.02
190.4,-0.1211,0.2403,0.9588,1
190.5,-0.0913,0.2571,0.9986,1.04
190.6,-0.1069,0.2591,0.9649,1
190.7,-0.2202,0.2478,0.9264,0.98
190.8,-0.188,0.2129,0.8829,0.93
190.9,-0.1934,0.2378,1.0086,1.05
191,-0.1311,0.1463,1.0692,1.09
191.1,-0.0884,-0.0234,0.9444,0.95
191.2,-0.2893,-0.1228,1.2667,1.31
191.3,-0.2842,-0.0913,1.1547,1.19
191.4,-0.2354,0.0149,1.1803,1.2
191.5,-0.2207,0.0794,1.0123,1.04
191.6,-0.3267,0.1748,0.8736,0.95
191.7,-0.3934,0.2437,0.7481,0.88
191.8,-0.5179,0.3328,0.6553,0.9
191.9,-0.5467,0.4644,0.6082,0.94
192,-0.4195,0.4268,0.5269,0.8
192.1,-0.661,0.428,0.7576,1.09
192.2,-0.5247,0.4302,0.8592,1.09
192.3,-0.4109,0.4156,0.95,1.12
192.4,-0.3677,0.4766,0.8385,1.03
192.5,-0.1917,0.5003,0.8079,0.97
192.6,-0.3089,0.793,0.6822,1.09
192.7,-0.3206,0.7113,0.7305,1.07
192.8,-0.1607,0.6715,0.68,0.97
192.9,-0.2146,0.5997,0.773,1
193,-0.1922,0.6133,0.7183,0.96
193.1,-0.0957,0.647,0.7418,0.99
193.2,-0.126,0.71,0.7828,1.06
193.3,-0.1316,0.7686,0.8184,1.13
193.4,-0.1465,0.7857,0.6199,1.01
193.5,-0.1384,0.8394,0.6778,1.09
193.6,-0.1643,0.8976,0.5967,1.09
193.7,-0.1184,0.9476,0.4517,1.06
193.8,-0.1025,0.9398,0.492,1.07
193.9,-0.1311,1.0001,0.4649,1.11
194,-0.159,0.9225,0.4156,1.02
194.1,-0.1643,0.9244,0.3282,0.99
194.2,-0.1611,0.8265,0.3228,0.9
194.3,-0.1353,0.7911,0.2976,0.86
194.4,-0.1392,0.8871,0.3094,0.95
194.5,-0.0935,0.961,0.367,1.03
194.6,-0.0901,0.9801,0.4319,1.07
194.7,-0.1687,0.9596,0.3411,1.03
194.8,-0.1716,0.9264,0.3706,1.01
194.9,-0.1116,0.9413,0.3257,1
195,-0.1165,0.9615,0.3225,1.02
195.1,-0.0999,0.9581,0.3418,1.02
195.2,-0.0991,0.9688,0.2942,1.02
195.3,-0.1526,0.9549,0.3614,1.03
195.4,-0.1716,0.9132,0.356,1
195.5,-0.1253,0.9347,0.3357,1
195.6,-0.0662,0.9974,0.3037,1.04
195.7,-0.1123,0.9701,0.3467,1.04
195.8,-0.1326,0.954,0.3228,1.02
195.9,-0.1218,0.9349,0.3177,0.99
196,-0.117,0.9835,0.3284,1.04
196.1,-0.1536,0.9706,0.3062,1.03
196.2,-0.1126,0.9715,0.3936,1.05
196.3,-0.1023,0.9623,0.326,1.02
196.4,-0.1038,0.9584,0.274,1
196.5,-0.1143,0.943,0.2771,0.99
196.6,-0.117,0.9808,0.3042,1.03
196.7,-0.1145,0.984,0.3028,1.04
196.8,-0.1106,0.9493,0.3177,1.01
196.9,-0.1189,0.9698,0.2847,1.02
197,-0.115,0.9679,0.2852,1.02
197.1,-0.1231,0.9664,0.2903,1.02
197.2,-0.096,0.9962,0.2669,1.04
197.3,-0.1116,0.9889,0.2969,1.04
197.4,-0.0769,0.9818,0.2891,1.03
197.5,-0.0857,0.9801,0.2447,1.01
197.6,-0.0957,1.0111,0.2879,1.06
197.7,-0.0906,0.9811,0.2664,1.02
197.8,-0.0544,0.9796,0.283,1.02
197.9,-0.0923,0.9669,0.2092,0.99
198,-0.1143,0.9696,0.2569,1.01
198.1,-0.1196,0.9652,0.2547,1.01
198.2,-0.0791,1.0001,0.2451,1.03
198.3,-0.0708,0.9864,0.2542,1.02
198.4,-0.0894,0.9747,0.2276,1
198.5,-0.1194,0.9842,0.2525,1.02
198.6,-0.1384,0.8516,0.2244,0.89
198.7,-0.3704,0.5174,0.1868,0.66
198.8,-0.1485,0.5775,0.0735,0.6
198.9,-0.0588,0.1821,0.0606,0.2
199,-0.0222,0.0068,0.0176,0.03
199.1,3.1927,-5.2073,7.9998,10.07
199.2,-0.2283,-0.3638,-1.5011,1.56
199.3,0.389,-1.4545,1.5412,2.15
199.4,0.0142,-0.1817,1.0377,1.05
199.5,0.1311,-0.1563,1.0226,1.04
199.6,0.1016,-0.1482,0.9923,1.01
199.7,0.1138,-0.1428,0.9806,1
199.8,0.1138,-0.148,0.9906,1.01
199.9,0.1133,-0.1482,0.9918,1.01
200,0.1106,-0.1463,0.9928,1.01
200.1,0.1104,-0.1475,0.9857,1
200.2,0.1106,-0.1453,0.9906,1.01
200.3,0.1118,-0.1463,0.9898,1.01
200.4,0.1121,-0.1455,0.9903,1.01
200.5,0.1013,-0.1616,1.0397,1.06
200.6,0.1096,-0.1406,0.983,1
200.7,0.1592,-0.1013,0.9469,0.97
200.8,-0.0632,-0.2776,0.8929,0.94
200.9,0.1318,-0.2835,0.9283,0.98
201,0.2979,-0.2928,0.9559,1.04
201.1,0.2368,-0.4395,0.7479,0.9
201.2,0.0723,-0.1336,0.9772,0.99
201.3,0.1841,-0.1907,1.0721,1.1
201.4,0.167,-0.0361,0.9803,1
201.5,0.1602,-0.0205,1.0038,1.02
201.6,0.0662,0.1453,1.0682,1.08
201.7,0.0439,0.1045,1.0216,1.03
201.8,0.3667,-0.0022,1.1417,1.2
201.9,0.4378,0.0107,0.859,0.96
202,0.5997,0.0149,1.0392,1.2
202.1,0.6124,0.064,1.0143,1.19
202.2,0.8214,0.1011,0.9251,1.24
202.3,0.5274,0.1463,0.6795,0.87
202.4,0.6553,0.0732,0.3423,0.74
202.5,0.734,0.0288,0.5872,0.94
202.6,0.9505,-0.0908,0.5237,1.09
202.7,0.8035,-0.0505,0.2783,0.85
202.8,0.8614,-0.1052,0.2808,0.91
202.9,0.8846,-0.1946,0.24,0.94
203,0.9825,-0.2027,0.2195,1.03
203.1,0.9149,-0.1914,0.1387,0.94
203.2,0.9249,-0.1353,0.1309,0.94
203.3,0.9271,-0.1753,-0.0239,0.94
203.4,0.9093,-0.1641,0.1489,0.94
203.5,0.8038,-0.105,0.0803,0.81
203.6,0.9647,-0.0659,-0.0483,0.97
203.7,0.9342,-0.1118,0.0942,0.95
203.8,0.9679,-0.1441,0.1402,0.99
203.9,0.9496,-0.1887,0.105,0.97
204,0.9408,-0.178,0.0772,0.96
204.1,1.0167,-0.1443,0.0718,1.03
204.2,1.0502,-0.1514,0.0967,1.07
204.3,0.9747,-0.1548,0.1082,0.99
204.4,0.9654,-0.1428,0.1113,0.98
204.5,0.9828,-0.1541,0.0745,1
204.6,0.9986,-0.1787,0.0613,1.02
204.7,0.9769,-0.1514,0.1052,0.99
204.8,0.9259,-0.1445,0.0317,0.94
204.9,0.952,-0.1509,0.0186,0.96
205,1.0057,-0.1633,0.0786,1.02
205.1,1.014,-0.1602,0.0796,1.03
205.2,0.9772,-0.1448,0.0571,0.99
205.3,0.9713,-0.1358,0.04,0.98
205.4,0.9723,-0.1402,0.0242,0.98
205.5,0.9889,-0.1509,0.0442,1
205.6,0.9874,-0.157,0.0415,1
205.7,0.9806,-0.1502,0.0471,0.99
205.8,0.9728,-0.1299,0.0481,0.98
205.9,0.9813,-0.1387,0.0405,0.99
206,1.0162,-0.1387,0.0564,1.03
206.1,0.9571,-0.0942,0.0413,0.96
206.2,0.9735,-0.1636,-0.0679,0.99
206.3,0.9989,-0.1047,0.1436,1.01
206.4,1.0043,-0.169,0.0418,1.02
206.5,0.9691,-0.1736,0.1477,1
206.6,0.9381,-0.2058,-0.0288,0.96
206.7,0.9796,-0.1253,0.0657,0.99
206.8,0.9852,-0.1372,0.1123,1
206.9,1.0387,-0.1438,-0.0366,1.05
207,0.9833,-0.148,0.0623,1
207.1,0.995,-0.1558,0.1001,1.01
207.2,0.931,-0.1641,-0.0457,0.95
207.3,0.6912,-0.043,-0.0022,0.69
207.4,0.291,0.0315,0.0088,0.29
207.5,-0.019,0.012,0.0212,0.03
207.6,-0.0269,0.0137,0.0576,0.07
207.7,-0.2049,-0.5438,7.9998,8.02
207.8,0.0125,-0.002,0.0298,0.03
207.9,0.0046,-0.104,0.4229,0.44
208,0.0952,-0.0669,0.8184,0.83
208.1,0.1043,-0.0889,1.0465,1.06
208.2,0.061,-0.0754,0.9938,1
208.3,0.0754,-0.0928,1.0086,1.02
208.4,0.063,-0.0877,1.0067,1.01
208.5,0.074,-0.0874,1.0047,1.01
208.6,0.0662,-0.0906,1.0062,1.01
208.7,0.0681,-0.0872,1.0021,1.01
208.8,0.0669,-0.0942,1.005,1.01
208.9,0.0703,-0.0859,1.003,1.01
209,0.0671,-0.0901,1.0028,1.01
209.1,0.0693,-0.0899,1.0047,1.01
209.2,0.0703,-0.0899,0.9986,1.01
209.3,0.0671,-0.0921,1.0065,1.01
209.4,0.0713,-0.0886,1.0047,1.01
209.5,0.0894,-0.0857,0.9889,1
209.6,0.0681,-0.0842,1.0028,1.01
209.7,0.0728,-0.0855,1.0043,1.01
209.8,0.0618,-0.0908,1.0104,1.02
209.9,0.0708,-0.0908,1.0096,1.02
210,0.0669,-0.0859,0.9989,1
210.1,0.0657,-0.0852,0.984,0.99
210.2,0.1091,-0.1223,1.0922,1.1
210.3,-0.158,-0.0139,0.8797,0.89
210.4,0.1553,-0.2173,1.1764,1.21
210.5,0.2498,-0.4754,0.9864,1.12
210.6,0.5042,-0.5772,0.9398,1.21
210.7,0.6392,-0.6553,0.5052,1.05
210.8,0.3531,-0.9093,0.5496,1.12
210.9,0.7379,-0.8131,0.2158,1.12
211,0.8184,-0.8846,0.4156,1.27
211.1,0.9933,-0.7474,0.2776,1.27
211.2,0.5665,-0.2068,0.2403,0.65
211.3,0.6702,0.0938,0.272,0.73
211.4,0.7821,0.2334,0.1516,0.83
211.5,0.993,0.2867,0.0833,1.04
211.6,0.8253,0.377,0.1182,0.91
211.7,0.7703,0.4131,0.0078,0.87
211.8,0.8824,0.4041,0.0112,0.97
211.9,0.9642,0.396,-0.0513,1.04
212,0.9493,0.4136,-0.0891,1.04
212.1,0.8844,0.4197,0.0137,0.98
212.2,0.8126,0.5118,0.0095,0.96
212.3,0.8954,0.4876,0.002,1.02
212.4,0.8607,0.4664,0.0105,0.98
212.5,0.8519,0.483,-0.061,0.98
212.6,0.9041,0.4361,-0.0266,1
212.7,0.8907,0.5193,-0.0322,1.03
212.8,0.9259,0.5296,-0.03,1.07
212.9,0.8377,0.5035,-0.1013,0.98
213,0.8582,0.4974,-0.0842,1
213.1,0.9234,0.4588,-0.1082,1.04
213.2,0.8604,0.5101,-0.0977,1.01
213.3,0.8763,0.524,-0.0393,1.02
213.4,0.8692,0.5357,-0.0288,1.02
213.5,0.8778,0.4993,-0.103,1.02
213.6,0.8385,0.4961,-0.0903,0.98
213.7,0.7952,0.5303,-0.1277,0.96
213.8,0.867,0.5015,-0.0254,1
213.9,0.8722,0.4961,0.0022,1
214,0.9227,0.5064,-0.0034,1.05
214.1,0.8827,0.5101,0.033,1.02
214.2,0.8582,0.5325,0.0452,1.01
214.3,0.8192,0.5596,0.022,0.99
214.4,0.8399,0.5494,-0.0459,1
214.5,0.8966,0.5179,-0.0305,1.04
214.6,0.8167,0.511,-0.0159,0.96
214.7,0.8695,0.5022,-0.0493,1.01
214.8,0.8812,0.5171,0.0051,1.02
214.9,0.8673,0.5181,-0.0078,1.01
215,0.8795,0.566,-0.0337,1.05
