time,gFx,gFy,gFz,TgF
0.301000,-0.2281,0.4161,0.9095,1.026
0.305000,-0.2261,0.4148,0.9105,1.026
0.307000,-0.2227,0.4129,0.9056,1.020
0.309000,-0.2215,0.4107,0.8993,1.013
0.311000,-0.2219,0.4080,0.8985,1.011
0.314000,-0.2195,0.4073,0.8944,1.007
0.316000,-0.2154,0.4073,0.8912,1.003
0.319000,-0.2154,0.4070,0.8907,1.003
0.321000,-0.2149,0.4073,0.8900,1.002
0.325000,-0.2132,0.4053,0.8907,1.002
0.330000,-0.2107,0.4073,0.8873,0.999
0.331000,-0.2146,0.4080,0.8905,1.003
0.331000,-0.2161,0.4100,0.8914,1.005
0.334000,-0.2129,0.4097,0.8912,1.004
0.336000,-0.2151,0.4141,0.8939,1.008
0.339000,-0.2144,0.4143,0.8966,1.011
0.341000,-0.2178,0.4136,0.8958,1.010
0.344000,-0.2178,0.4161,0.8993,1.015
0.348000,-0.2193,0.4165,0.9010,1.017
0.349000,-0.2173,0.4165,0.9034,1.018
0.351000,-0.2195,0.4180,0.9071,1.023
0.354000,-0.2178,0.4190,0.9100,1.025
0.360000,-0.2193,0.4187,0.9107,1.026
0.361000,-0.2193,0.4178,0.9146,1.029
0.362000,-0.2200,0.4190,0.9164,1.031
0.367000,-0.2207,0.4187,0.9203,1.035
0.367000,-0.2195,0.4161,0.9200,1.033
0.369000,-0.2219,0.4143,0.9217,1.035
0.371000,-0.2188,0.4148,0.9207,1.033
0.374000,-0.2180,0.4141,0.9210,1.033
0.376000,-0.2180,0.4129,0.9195,1.031
0.379000,-0.2151,0.4097,0.9205,1.030
0.381000,-0.2139,0.4087,0.9176,1.027
0.384000,-0.2105,0.4070,0.9161,1.024
0.386000,-0.2110,0.4070,0.9142,1.023
0.389000,-0.2085,0.4041,0.9102,1.018
0.391000,-0.2066,0.4009,0.9088,1.015
0.394000,-0.2056,0.4029,0.9034,1.010
0.396000,-0.2046,0.4014,0.9007,1.007
0.399000,-0.2024,0.4009,0.8990,1.005
0.401000,-0.2024,0.4014,0.8958,1.002
0.405000,-0.2019,0.4024,0.8944,1.001
0.408000,-0.2007,0.4009,0.8914,0.998
0.409000,-0.1985,0.4021,0.8880,0.995
0.411000,-0.1988,0.4021,0.8880,0.995
0.414000,-0.2009,0.4017,0.8861,0.993
0.417000,-0.1997,0.4046,0.8831,0.992
0.419000,-0.2002,0.4036,0.8834,0.992
0.421000,-0.1990,0.4051,0.8824,0.991
0.424000,-0.1985,0.4073,0.8802,0.990
0.426000,-0.1983,0.4058,0.8783,0.988
0.429000,-0.1985,0.4060,0.8800,0.989
0.431000,-0.1985,0.4060,0.8795,0.989
0.433000,-0.1997,0.4070,0.8809,0.991
0.436000,-0.2000,0.4073,0.8817,0.992
0.438000,-0.2012,0.4060,0.8822,0.992
0.441000,-0.2022,0.4068,0.8844,0.994
0.444000,-0.2049,0.4078,0.8858,0.996
0.446000,-0.2053,0.4078,0.8883,0.999
0.448000,-0.2063,0.4085,0.8907,1.001
0.451000,-0.2068,0.4085,0.8932,1.004
0.453000,-0.2085,0.4085,0.8929,1.004
0.456000,-0.2071,0.4100,0.8939,1.005
0.459000,-0.2068,0.4082,0.8934,1.004
0.461000,-0.2066,0.4090,0.8956,1.006
0.464000,-0.2049,0.4107,0.8980,1.009
0.466000,-0.2061,0.4092,0.8983,1.008
0.468000,-0.2039,0.4097,0.8990,1.009
0.471000,-0.2046,0.4097,0.8983,1.008
0.474000,-0.2049,0.4087,0.8988,1.008
0.476000,-0.2039,0.4080,0.9024,1.011
0.479000,-0.2041,0.4092,0.9019,1.011
0.482000,-0.2041,0.4097,0.9054,1.015
0.484000,-0.2049,0.4068,0.9061,1.014
0.487000,-0.2058,0.4090,0.9051,1.014
0.489000,-0.2075,0.4080,0.9093,1.018
0.492000,-0.2066,0.4090,0.9107,1.019
0.495000,-0.2063,0.4082,0.9115,1.020
0.499000,-0.2058,0.4075,0.9142,1.022
0.501000,-0.2061,0.4080,0.9137,1.022
0.502000,-0.2092,0.4090,0.9129,1.022
0.507000,-0.2046,0.4080,0.9149,1.022
0.508000,-0.2063,0.4078,0.9129,1.021
0.513000,-0.2080,0.4095,0.9154,1.024
0.514000,-0.2090,0.4102,0.9129,1.022
0.515000,-0.2068,0.4082,0.9110,1.019
0.517000,-0.2083,0.4095,0.9095,1.019
0.519000,-0.2100,0.4104,0.9095,1.020
0.521000,-0.2095,0.4104,0.9073,1.018
0.528000,-0.2068,0.4100,0.9061,1.016
0.529000,-0.2085,0.4100,0.9024,1.013
0.530000,-0.2068,0.4112,0.9010,1.012
0.532000,-0.2088,0.4097,0.9007,1.011
0.534000,-0.2080,0.4114,0.8983,1.010
0.536000,-0.2058,0.4129,0.8980,1.010
0.539000,-0.2049,0.4129,0.8978,1.009
0.546000,-0.2066,0.4131,0.8973,1.009
0.547000,-0.2041,0.4143,0.8963,1.008
0.547000,-0.2044,0.4161,0.8978,1.010
0.549000,-0.2044,0.4134,0.8998,1.011
0.551000,-0.2029,0.4158,0.8978,1.010
0.554000,-0.2034,0.4180,0.8980,1.011
0.556000,-0.2029,0.4146,0.8995,1.011
0.560000,-0.2012,0.4148,0.9012,1.012
0.562000,-0.2029,0.4141,0.9032,1.014
0.564000,-0.2034,0.4148,0.9049,1.016
0.566000,-0.2000,0.4158,0.9054,1.016
0.568000,-0.2022,0.4126,0.9061,1.016
0.571000,-0.2027,0.4124,0.9085,1.018
0.576000,-0.2014,0.4131,0.9120,1.021
0.578000,-0.2022,0.4134,0.9122,1.022
0.579000,-0.2024,0.4148,0.9144,1.024
0.582000,-0.2056,0.4146,0.9159,1.026
0.585000,-0.2031,0.4122,0.9181,1.027
0.586000,-0.2056,0.4134,0.9176,1.027
0.589000,-0.2075,0.4126,0.9183,1.028
0.593000,-0.2100,0.4126,0.9190,1.029
0.597000,-0.2095,0.4131,0.9205,1.030
0.598000,-0.2114,0.4126,0.9210,1.031
0.599000,-0.2112,0.4124,0.9225,1.032
0.602000,-0.2110,0.4122,0.9210,1.031
0.604000,-0.2119,0.4102,0.9186,1.028
0.606000,-0.2105,0.4114,0.9207,1.030
0.611000,-0.2110,0.4119,0.9166,1.027
0.613000,-0.2083,0.4114,0.9173,1.027
0.614000,-0.2073,0.4104,0.9134,1.023
0.618000,-0.2080,0.4112,0.9127,1.022
0.619000,-0.2083,0.4114,0.9117,1.022
0.621000,-0.2046,0.4124,0.9083,1.018
0.631000,-0.2053,0.4124,0.9041,1.015
0.633000,-0.2044,0.4119,0.9046,1.015
0.634000,-0.2049,0.4129,0.9054,1.016
0.634000,-0.2049,0.4124,0.9027,1.013
0.635000,-0.2044,0.4100,0.9017,1.011
0.637000,-0.2031,0.4117,0.8993,1.010
0.639000,-0.2019,0.4119,0.8988,1.009
0.647000,-0.2019,0.4131,0.8985,1.009
0.649000,-0.2014,0.4126,0.8968,1.008
0.650000,-0.2031,0.4129,0.8980,1.009
0.651000,-0.2019,0.4146,0.8976,1.009
0.651000,-0.2000,0.4161,0.8961,1.008
0.654000,-0.1997,0.4165,0.8954,1.008
0.662000,-0.1997,0.4168,0.8956,1.008
0.664000,-0.1997,0.4173,0.8929,1.006
0.666000,-0.1992,0.4180,0.8961,1.009
0.667000,-0.2005,0.4175,0.8968,1.009
0.667000,-0.1997,0.4158,0.8995,1.011
0.671000,-0.2000,0.4165,0.8995,1.011
0.671000,-0.1997,0.4156,0.9034,1.014
0.676000,-0.1968,0.4161,0.9029,1.013
0.679000,-0.1985,0.4163,0.9059,1.017
0.680000,-0.1985,0.4165,0.9076,1.018
0.682000,-0.1944,0.4178,0.9110,1.021
0.684000,-0.1953,0.4170,0.9098,1.020
0.686000,-0.1941,0.4146,0.9107,1.019
0.690000,-0.1956,0.4173,0.9137,1.023
0.695000,-0.1975,0.4168,0.9159,1.025
0.697000,-0.1944,0.4158,0.9149,1.024
0.698000,-0.1992,0.4146,0.9171,1.026
0.699000,-0.2005,0.4119,0.9183,1.026
0.702000,-0.1997,0.4102,0.9186,1.026
0.714000,-0.2000,0.4122,0.9178,1.026
0.715000,-0.2024,0.4085,0.9183,1.025
0.716000,-0.2017,0.4100,0.9193,1.027
0.716000,-0.2017,0.4082,0.9178,1.025
0.717000,-0.2014,0.4087,0.9212,1.028
0.717000,-0.2039,0.4092,0.9200,1.027
0.720000,-0.2024,0.4056,0.9210,1.026
0.722000,-0.2049,0.4070,0.9232,1.030
0.728000,-0.2066,0.4065,0.9225,1.029
0.731000,-0.2073,0.4075,0.9203,1.028
0.731000,-0.2075,0.4063,0.9227,1.029
0.732000,-0.2105,0.4065,0.9203,1.028
0.734000,-0.2107,0.4075,0.9227,1.030
0.736000,-0.2127,0.4092,0.9220,1.031
0.738000,-0.2146,0.4085,0.9207,1.030
0.746000,-0.2168,0.4092,0.9220,1.032
0.749000,-0.2200,0.4117,0.9193,1.031
0.749000,-0.2217,0.4139,0.9215,1.034
0.750000,-0.2237,0.4143,0.9207,1.034
0.751000,-0.2251,0.4134,0.9200,1.033
0.754000,-0.2273,0.4158,0.9186,1.034
0.758000,-0.2273,0.4153,0.9188,1.034
0.763000,-0.2271,0.4173,0.9178,1.033
0.764000,-0.2293,0.4180,0.9195,1.036
0.765000,-0.2298,0.4197,0.9178,1.035
0.766000,-0.2295,0.4190,0.9190,1.036
0.769000,-0.2293,0.4212,0.9166,1.034
0.771000,-0.2300,0.4200,0.9149,1.033
0.774000,-0.2302,0.4214,0.9164,1.035
0.777000,-0.2278,0.4231,0.9142,1.033
0.779000,-0.2288,0.4209,0.9134,1.031
0.781000,-0.2283,0.4207,0.9110,1.029
0.785000,-0.2256,0.4209,0.9076,1.026
0.788000,-0.2234,0.4183,0.9039,1.021
0.789000,-0.2227,0.4192,0.9034,1.021
0.793000,-0.2222,0.4180,0.9012,1.018
0.794000,-0.2227,0.4192,0.8988,1.016
0.798000,-0.2217,0.4180,0.8966,1.014
0.799000,-0.2215,0.4146,0.8949,1.011
0.802000,-0.2202,0.4141,0.8932,1.009
0.804000,-0.2190,0.4131,0.8900,1.005
0.806000,-0.2166,0.4126,0.8875,1.002
0.809000,-0.2163,0.4139,0.8873,1.003
0.813000,-0.2149,0.4117,0.8878,1.002
0.814000,-0.2146,0.4102,0.8880,1.001
0.816000,-0.2134,0.4107,0.8880,1.001
0.819000,-0.2156,0.4112,0.8871,1.001
0.821000,-0.2163,0.4141,0.8875,1.003
0.824000,-0.2168,0.4124,0.8883,1.003
0.827000,-0.2183,0.4097,0.8897,1.004
0.830000,-0.2171,0.4112,0.8924,1.006
0.831000,-0.2205,0.4109,0.8922,1.007
0.834000,-0.2200,0.4092,0.8929,1.007
0.836000,-0.2205,0.4085,0.8958,1.009
0.839000,-0.2207,0.4124,0.8963,1.011
0.848000,-0.2200,0.4109,0.8976,1.011
0.850000,-0.2234,0.4122,0.8995,1.014
0.851000,-0.2234,0.4082,0.9005,1.014
0.854000,-0.2249,0.4087,0.9039,1.017
0.854000,-0.2246,0.4090,0.9049,1.018
0.855000,-0.2261,0.4070,0.9066,1.019
0.857000,-0.2283,0.4075,0.9054,1.019
0.875000,-0.2288,0.4087,0.9073,1.021
0.880000,-0.2302,0.4090,0.9078,1.022
0.881000,-0.2307,0.4119,0.9090,1.024
0.882000,-0.2293,0.4090,0.9076,1.022
0.882000,-0.2315,0.4119,0.9073,1.023
0.883000,-0.2324,0.4097,0.9041,1.019
0.883000,-0.2305,0.4112,0.9063,1.022
0.883000,-0.2302,0.4104,0.9024,1.018
0.884000,-0.2278,0.4109,0.9037,1.019
0.884000,-0.2285,0.4126,0.9000,1.016
0.884000,-0.2295,0.4129,0.8988,1.015
0.886000,-0.2271,0.4124,0.8985,1.014
0.888000,-0.2271,0.4109,0.8973,1.013
0.894000,-0.2283,0.4119,0.8951,1.011
0.895000,-0.2271,0.4131,0.8958,1.012
0.900000,-0.2266,0.4104,0.8927,1.008
0.901000,-0.2241,0.4087,0.8910,1.006
0.901000,-0.2237,0.4087,0.8897,1.004
0.904000,-0.2210,0.4078,0.8895,1.003
0.906000,-0.2205,0.4107,0.8888,1.004
0.911000,-0.2173,0.4092,0.8893,1.003
0.912000,-0.2156,0.4075,0.8893,1.002
0.915000,-0.2114,0.4073,0.8880,1.000
0.917000,-0.2112,0.4051,0.8875,0.998
0.919000,-0.2085,0.4039,0.8902,1.000
0.921000,-0.2073,0.4051,0.8900,1.000
0.923000,-0.2061,0.4036,0.8893,0.998
0.927000,-0.2061,0.4046,0.8910,1.000
0.929000,-0.2090,0.4021,0.8914,1.000
0.931000,-0.2132,0.3977,0.8919,1.000
0.934000,-0.2129,0.3987,0.8951,1.003
0.936000,-0.2146,0.4009,0.8976,1.006
0.938000,-0.2139,0.4026,0.9002,1.009
0.943000,-0.2124,0.4002,0.9012,1.009
0.943000,-0.2095,0.4017,0.9024,1.010
0.949000,-0.2078,0.4007,0.9007,1.007
0.949000,-0.2090,0.4017,0.9007,1.008
0.951000,-0.2085,0.4009,0.9005,1.008
0.953000,-0.2097,0.4004,0.9015,1.008
0.956000,-0.2044,0.4014,0.8993,1.006
0.959000,-0.2051,0.4024,0.8985,1.006
0.962000,-0.2051,0.4021,0.8983,1.005
0.964000,-0.2017,0.4031,0.8956,1.003
0.966000,-0.2002,0.4026,0.8961,1.003
0.968000,-0.2012,0.4034,0.8951,1.002
0.971000,-0.2012,0.4036,0.8951,1.002
0.973000,-0.2009,0.4048,0.8934,1.001
0.977000,-0.1997,0.4056,0.8934,1.001
0.979000,-0.2031,0.4056,0.8946,1.003
0.981000,-0.2022,0.4048,0.8929,1.001
0.984000,-0.2046,0.4060,0.8954,1.004
0.986000,-0.2078,0.4043,0.8971,1.006
0.989000,-0.2092,0.4053,0.9002,1.009
0.995000,-0.2107,0.4058,0.9037,1.013
0.998000,-0.2117,0.4053,0.9081,1.017
1.001000,-0.2139,0.4048,0.9122,1.021
1.003000,-0.2190,0.4068,0.9161,1.026
1.004000,-0.2207,0.4068,0.9203,1.030
1.005000,-0.2195,0.4070,0.9227,1.032
1.007000,-0.2212,0.4056,0.9247,1.034
1.012000,-0.2229,0.4029,0.9249,1.033
1.014000,-0.2239,0.4029,0.9276,1.036
1.016000,-0.2261,0.4017,0.9337,1.041
1.016000,-0.2254,0.4036,0.9410,1.048
1.018000,-0.2249,0.4053,0.9410,1.049
1.021000,-0.2232,0.4048,0.9388,1.046
1.023000,-0.2205,0.3999,0.9359,1.041
1.041000,-0.2219,0.3977,0.9337,1.039
1.043000,-0.2237,0.3931,0.9300,1.034
1.044000,-0.2244,0.3938,0.9286,1.033
1.044000,-0.2210,0.3936,0.9276,1.032
1.045000,-0.2166,0.3955,0.9300,1.034
1.049000,-0.2163,0.3987,0.9312,1.036
1.049000,-0.2171,0.3973,0.9281,1.033
1.050000,-0.2136,0.3987,0.9254,1.030
1.050000,-0.2151,0.3977,0.9227,1.028
1.051000,-0.2139,0.3968,0.9178,1.023
1.051000,-0.2154,0.3955,0.9178,1.022
1.053000,-0.2144,0.3975,0.9144,1.020
1.056000,-0.2149,0.3992,0.9161,1.022
1.063000,-0.2144,0.4034,0.9178,1.025
1.064000,-0.2132,0.4024,0.9149,1.022
1.064000,-0.2122,0.4053,0.9132,1.021
1.071000,-0.2146,0.4056,0.9127,1.022
1.072000,-0.2168,0.4051,0.9100,1.019
1.073000,-0.2195,0.4075,0.9090,1.020
1.074000,-0.2185,0.4095,0.9078,1.020
1.083000,-0.2207,0.4109,0.9076,1.020
1.084000,-0.2229,0.4129,0.9093,1.023
1.084000,-0.2246,0.4136,0.9093,1.024
1.085000,-0.2239,0.4163,0.9100,1.025
1.087000,-0.2271,0.4178,0.9085,1.025
1.089000,-0.2290,0.4178,0.9061,1.024
1.091000,-0.2285,0.4170,0.9071,1.024
1.096000,-0.2300,0.4165,0.9063,1.024
1.097000,-0.2305,0.4156,0.9037,1.021
1.099000,-0.2293,0.4170,0.9039,1.022
1.101000,-0.2307,0.4165,0.9032,1.021
1.104000,-0.2305,0.4158,0.9019,1.020
1.106000,-0.2290,0.4148,0.9012,1.018
1.111000,-0.2300,0.4146,0.8988,1.016
1.114000,-0.2288,0.4158,0.8971,1.015
1.115000,-0.2278,0.4134,0.8954,1.012
1.117000,-0.2256,0.4143,0.8944,1.011
1.119000,-0.2232,0.4131,0.8900,1.006
1.122000,-0.2222,0.4100,0.8885,1.003
1.125000,-0.2224,0.4097,0.8861,1.001
1.126000,-0.2176,0.4087,0.8831,0.997
1.129000,-0.2180,0.4085,0.8814,0.996
1.132000,-0.2163,0.4080,0.8800,0.994
1.134000,-0.2141,0.4100,0.8775,0.992
1.136000,-0.2132,0.4102,0.8785,0.993
1.138000,-0.2124,0.4114,0.8778,0.992
1.141000,-0.2110,0.4102,0.8780,0.992
1.145000,-0.2156,0.4109,0.8785,0.994
1.146000,-0.2158,0.4109,0.8800,0.995
1.149000,-0.2158,0.4126,0.8809,0.996
1.151000,-0.2173,0.4124,0.8827,0.998
1.154000,-0.2158,0.4117,0.8849,1.000
1.157000,-0.2197,0.4139,0.8900,1.006
1.159000,-0.2188,0.4156,0.8912,1.007
1.161000,-0.2207,0.4170,0.8956,1.012
1.166000,-0.2210,0.4161,0.9005,1.016
1.166000,-0.2224,0.4156,0.9034,1.019
1.168000,-0.2219,0.4143,0.9073,1.022
1.171000,-0.2254,0.4158,0.9112,1.027
1.174000,-0.2234,0.4143,0.9142,1.028
1.179000,-0.2244,0.4148,0.9178,1.032
1.180000,-0.2224,0.4141,0.9234,1.036
1.182000,-0.2251,0.4126,0.9237,1.036
1.184000,-0.2244,0.4104,0.9291,1.040
1.187000,-0.2229,0.4104,0.9300,1.041
1.189000,-0.2219,0.4080,0.9334,1.043
1.193000,-0.2215,0.4068,0.9344,1.043
1.200000,-0.2205,0.4031,0.9342,1.041
1.200000,-0.2190,0.4021,0.9334,1.040
1.201000,-0.2171,0.4012,0.9315,1.037
1.202000,-0.2176,0.3997,0.9310,1.036
1.204000,-0.2154,0.3999,0.9286,1.034
1.206000,-0.2136,0.3992,0.9281,1.033
1.209000,-0.2100,0.3975,0.9271,1.030
1.211000,-0.2088,0.3975,0.9225,1.026
1.216000,-0.2061,0.3970,0.9212,1.024
1.216000,-0.2071,0.3968,0.9210,1.024
1.219000,-0.2053,0.3987,0.9176,1.021
1.221000,-0.2049,0.3968,0.9146,1.018
1.223000,-0.2029,0.3985,0.9122,1.016
1.228000,-0.2044,0.3992,0.9081,1.013
1.231000,-0.2027,0.4009,0.9085,1.014
1.234000,-0.2022,0.4004,0.9059,1.011
1.235000,-0.2005,0.4009,0.9044,1.009
1.238000,-0.2024,0.4029,0.9061,1.012
1.239000,-0.2014,0.4031,0.9063,1.012
1.246000,-0.2027,0.4056,0.9085,1.015
1.248000,-0.2007,0.4075,0.9105,1.018
1.248000,-0.2041,0.4070,0.9149,1.022
1.254000,-0.2031,0.4073,0.9168,1.024
1.255000,-0.2066,0.4085,0.9203,1.028
1.255000,-0.2090,0.4078,0.9220,1.030
1.256000,-0.2114,0.4085,0.9259,1.034
1.261000,-0.2124,0.4068,0.9278,1.035
1.263000,-0.2146,0.4068,0.9330,1.040
1.268000,-0.2183,0.4058,0.9376,1.045
1.268000,-0.2217,0.4056,0.9417,1.049
1.269000,-0.2232,0.4041,0.9457,1.052
1.273000,-0.2261,0.4031,0.9522,1.058
1.274000,-0.2234,0.4024,0.9576,1.062
1.277000,-0.2254,0.3995,0.9608,1.065
1.279000,-0.2254,0.4004,0.9640,1.068
1.281000,-0.2263,0.4017,0.9671,1.071
1.284000,-0.2256,0.4012,0.9715,1.075
1.286000,-0.2239,0.3995,0.9710,1.074
1.288000,-0.2246,0.3975,0.9735,1.075
1.291000,-0.2224,0.3968,0.9728,1.074
1.294000,-0.2207,0.3958,0.9698,1.070
1.296000,-0.2195,0.3963,0.9684,1.069
1.299000,-0.2178,0.3948,0.9662,1.066
1.301000,-0.2171,0.3936,0.9610,1.061
1.303000,-0.2166,0.3953,0.9562,1.057
1.305000,-0.2134,0.3955,0.9518,1.053
1.308000,-0.2122,0.3946,0.9442,1.045
1.312000,-0.2085,0.3921,0.9378,1.038
1.316000,-0.2085,0.3951,0.9310,1.033
1.317000,-0.2058,0.3934,0.9239,1.025
1.318000,-0.2049,0.3946,0.9168,1.019
1.321000,-0.2029,0.3953,0.9102,1.013
1.323000,-0.2002,0.3946,0.9019,1.005
1.327000,-0.1992,0.3965,0.8961,1.000
1.334000,-0.1975,0.3992,0.8875,0.993
1.334000,-0.1961,0.4004,0.8814,0.988
1.335000,-0.1956,0.4026,0.8766,0.984
1.336000,-0.1963,0.4014,0.8697,0.978
1.338000,-0.1958,0.4036,0.8653,0.975
1.342000,-0.1958,0.4043,0.8582,0.969
1.352000,-0.1985,0.4048,0.8570,0.968
1.353000,-0.1995,0.4058,0.8521,0.965
1.353000,-0.2022,0.4056,0.8499,0.963
1.353000,-0.2034,0.4046,0.8465,0.960
1.356000,-0.2012,0.4063,0.8470,0.961
1.356000,-0.2036,0.4048,0.8477,0.961
1.358000,-0.2071,0.4075,0.8495,0.965
1.361000,-0.2097,0.4073,0.8490,0.965
1.365000,-0.2122,0.4097,0.8524,0.969
1.368000,-0.2112,0.4122,0.8558,0.973
1.368000,-0.2124,0.4109,0.8580,0.975
1.371000,-0.2122,0.4131,0.8607,0.978
1.376000,-0.2161,0.4139,0.8648,0.983
1.376000,-0.2185,0.4141,0.8661,0.985
1.379000,-0.2161,0.4124,0.8722,0.989
1.382000,-0.2185,0.4136,0.8722,0.990
1.383000,-0.2188,0.4136,0.8744,0.992
1.388000,-0.2173,0.4114,0.8773,0.993
