time,gFx,gFy,gFz,TgF
0.535000,-0.2749,0.5694,0.8944,1.095
0.541000,-0.2764,0.5687,0.8963,1.097
0.541000,-0.2791,0.5677,0.8993,1.099
0.544000,-0.2783,0.5630,0.9046,1.101
0.545000,-0.2788,0.5608,0.9110,1.106
0.548000,-0.2813,0.5608,0.9183,1.112
0.550000,-0.2805,0.5579,0.9251,1.116
0.552000,-0.2796,0.5557,0.9344,1.123
0.555000,-0.2796,0.5521,0.9464,1.131
0.559000,-0.2825,0.5525,0.9547,1.139
0.564000,-0.2823,0.5494,0.9627,1.144
0.565000,-0.2813,0.5516,0.9723,1.153
0.565000,-0.2801,0.5506,0.9823,1.160
0.567000,-0.2813,0.5503,0.9918,1.169
0.570000,-0.2791,0.5523,0.9986,1.175
0.573000,-0.2769,0.5533,1.0040,1.179
0.580000,-0.2754,0.5547,1.0106,1.185
0.588000,-0.2703,0.5582,1.0145,1.189
0.588000,-0.2691,0.5596,1.0152,1.190
0.607000,-0.2654,0.5594,1.0170,1.191
0.608000,-0.2613,0.5616,1.0174,1.191
0.609000,-0.2630,0.5655,1.0157,1.192
0.609000,-0.2620,0.5640,1.0121,1.188
0.609000,-0.2625,0.5650,1.0052,1.183
0.610000,-0.2657,0.5616,1.0001,1.177
0.611000,-0.2693,0.5574,0.9972,1.174
0.611000,-0.2762,0.5533,0.9894,1.167
0.612000,-0.2840,0.5433,0.9906,1.165
0.613000,-0.2952,0.5323,0.9913,1.163
0.613000,-0.3050,0.5242,0.9999,1.169
0.613000,-0.3157,0.5169,1.0123,1.180
0.613000,-0.3291,0.5066,1.0248,1.190
0.616000,-0.3360,0.4998,1.0455,1.207
0.618000,-0.3450,0.4913,1.0660,1.223
0.620000,-0.3543,0.4854,1.0936,1.248
0.622000,-0.3614,0.4793,1.1200,1.271
0.625000,-0.3702,0.4744,1.1498,1.298
0.627000,-0.3782,0.4690,1.1813,1.326
0.631000,-0.3863,0.4637,1.2130,1.355
0.633000,-0.3912,0.4595,1.2433,1.382
0.636000,-0.3951,0.4544,1.2728,1.408
0.637000,-0.3995,0.4451,1.3046,1.435
0.640000,-0.4004,0.4368,1.3366,1.462
0.643000,-0.4014,0.4270,1.3671,1.487
0.645000,-0.4009,0.4178,1.3961,1.511
0.647000,-0.4019,0.4097,1.4249,1.536
0.650000,-0.3999,0.3982,1.4530,1.559
0.652000,-0.3963,0.3887,1.4814,1.582
0.655000,-0.3948,0.3809,1.5050,1.602
0.657000,-0.3946,0.3721,1.5299,1.623
0.660000,-0.3926,0.3614,1.5526,1.642
0.662000,-0.3909,0.3555,1.5663,1.653
0.664000,-0.3865,0.3504,1.5798,1.664
0.667000,-0.3850,0.3445,1.5846,1.667
0.670000,-0.3843,0.3382,1.5878,1.668
0.672000,-0.3826,0.3350,1.5844,1.664
0.675000,-0.3809,0.3296,1.5754,1.654
0.685000,-0.3799,0.3277,1.5612,1.640
0.686000,-0.3746,0.3240,1.5400,1.618
0.686000,-0.3736,0.3208,1.5138,1.592
0.686000,-0.3709,0.3169,1.4828,1.561
0.687000,-0.3687,0.3172,1.4489,1.528
0.690000,-0.3694,0.3164,1.4125,1.494
0.694000,-0.3721,0.3206,1.3749,1.460
0.695000,-0.3746,0.3252,1.3361,1.425
0.697000,-0.3748,0.3328,1.2977,1.391
0.699000,-0.3770,0.3416,1.2597,1.359
0.702000,-0.3733,0.3484,1.2213,1.324
0.705000,-0.3746,0.3567,1.1827,1.291
0.709000,-0.3765,0.3631,1.1437,1.258
0.710000,-0.3782,0.3682,1.1046,1.224
0.712000,-0.3826,0.3738,1.0626,1.190
0.715000,-0.3887,0.3763,1.0233,1.158
0.717000,-0.3941,0.3767,0.9862,1.127
0.719000,-0.3997,0.3775,0.9527,1.100
0.722000,-0.4073,0.3777,0.9193,1.074
0.724000,-0.4075,0.3770,0.8880,1.047
0.727000,-0.4097,0.3733,0.8604,1.024
0.729000,-0.4129,0.3711,0.8341,1.002
0.731000,-0.4148,0.3702,0.8155,0.987
0.734000,-0.4134,0.3687,0.8004,0.973
0.736000,-0.4104,0.3689,0.7877,0.962
0.741000,-0.4078,0.3682,0.7760,0.951
0.744000,-0.4009,0.3670,0.7662,0.939
0.745000,-0.3931,0.3667,0.7576,0.929
0.747000,-0.3872,0.3628,0.7513,0.920
0.750000,-0.3782,0.3636,0.7469,0.913
0.752000,-0.3733,0.3616,0.7420,0.906
0.755000,-0.3682,0.3589,0.7401,0.901
0.757000,-0.3570,0.3565,0.7410,0.896
0.760000,-0.3514,0.3579,0.7401,0.894
0.763000,-0.3448,0.3562,0.7408,0.891
0.764000,-0.3374,0.3577,0.7440,0.892
0.767000,-0.3326,0.3562,0.7476,0.892
0.770000,-0.3311,0.3601,0.7481,0.894
0.772000,-0.3279,0.3619,0.7520,0.897
0.777000,-0.3274,0.3653,0.7564,0.902
0.778000,-0.3272,0.3687,0.7596,0.906
0.781000,-0.3284,0.3689,0.7601,0.906
0.784000,-0.3284,0.3692,0.7606,0.907
0.784000,-0.3313,0.3702,0.7606,0.908
0.788000,-0.3333,0.3714,0.7554,0.905
0.792000,-0.3306,0.3719,0.7506,0.901
0.792000,-0.3318,0.3748,0.7447,0.897
0.797000,-0.3279,0.3741,0.7391,0.891
0.798000,-0.3269,0.3765,0.7291,0.883
0.800000,-0.3245,0.3792,0.7244,0.880
0.802000,-0.3194,0.3802,0.7147,0.870
0.804000,-0.3125,0.3821,0.7054,0.861
0.808000,-0.3108,0.3809,0.6964,0.852
0.813000,-0.3064,0.3826,0.6839,0.841
0.814000,-0.3008,0.3829,0.6732,0.831
0.814000,-0.2935,0.3821,0.6627,0.819
0.818000,-0.2874,0.3824,0.6502,0.807
0.820000,-0.2803,0.3819,0.6363,0.793
0.823000,-0.2764,0.3785,0.6277,0.783
0.825000,-0.2642,0.3797,0.6168,0.771
0.829000,-0.2564,0.3772,0.6109,0.762
0.829000,-0.2432,0.3785,0.6016,0.751
0.834000,-0.2307,0.3763,0.5943,0.740
0.835000,-0.2161,0.3748,0.5928,0.734
0.837000,-0.2029,0.3755,0.5870,0.726
0.839000,-0.1880,0.3748,0.5838,0.719
0.843000,-0.1751,0.3763,0.5777,0.711
0.845000,-0.1609,0.3782,0.5757,0.707
0.847000,-0.1492,0.3753,0.5696,0.698
0.849000,-0.1345,0.3763,0.5665,0.693
0.852000,-0.1228,0.3785,0.5628,0.689
0.854000,-0.1111,0.3777,0.5594,0.684
0.858000,-0.0984,0.3775,0.5545,0.678
0.861000,-0.0862,0.3794,0.5545,0.677
0.862000,-0.0754,0.3787,0.5516,0.673
0.865000,-0.0640,0.3794,0.5525,0.673
0.867000,-0.0544,0.3836,0.5523,0.675
0.869000,-0.0437,0.3846,0.5503,0.673
0.872000,-0.0359,0.3860,0.5530,0.675
0.876000,-0.0278,0.3885,0.5555,0.678
0.877000,-0.0251,0.3916,0.5545,0.679
0.885000,-0.0208,0.3943,0.5562,0.682
0.886000,-0.0203,0.3985,0.5562,0.685
0.886000,-0.0176,0.4024,0.5577,0.688
0.888000,-0.0178,0.4060,0.5572,0.690
0.891000,-0.0181,0.4085,0.5552,0.690
0.897000,-0.0164,0.4151,0.5530,0.692
0.897000,-0.0151,0.4185,0.5535,0.694
0.898000,-0.0149,0.4231,0.5530,0.697
0.900000,-0.0137,0.4295,0.5521,0.700
0.905000,-0.0149,0.4366,0.5503,0.703
0.907000,-0.0154,0.4444,0.5518,0.709
0.908000,-0.0181,0.4476,0.5543,0.713
0.912000,-0.0173,0.4541,0.5567,0.719
0.913000,-0.0139,0.4593,0.5579,0.723
0.914000,-0.0127,0.4661,0.5626,0.731
0.917000,-0.0122,0.4686,0.5638,0.733
0.921000,-0.0107,0.4747,0.5682,0.740
0.922000,-0.0144,0.4764,0.5735,0.746
0.925000,-0.0134,0.4795,0.5777,0.751
0.927000,-0.0142,0.4842,0.5826,0.758
0.929000,-0.0142,0.4847,0.5884,0.762
0.932000,-0.0183,0.4866,0.5931,0.767
0.934000,-0.0173,0.4869,0.5992,0.772
0.937000,-0.0181,0.4900,0.6060,0.780
0.939000,-0.0181,0.4905,0.6109,0.784
0.943000,-0.0176,0.4927,0.6141,0.788
0.946000,-0.0186,0.4915,0.6165,0.789
0.946000,-0.0208,0.4932,0.6173,0.790
0.949000,-0.0220,0.4915,0.6224,0.793
0.951000,-0.0234,0.4927,0.6234,0.795
0.954000,-0.0256,0.4939,0.6273,0.799
0.957000,-0.0269,0.4942,0.6299,0.801
0.959000,-0.0276,0.4947,0.6348,0.805
0.961000,-0.0310,0.4949,0.6409,0.810
0.964000,-0.0327,0.4996,0.6426,0.815
0.967000,-0.0349,0.4991,0.6507,0.821
0.969000,-0.0369,0.5015,0.6602,0.830
0.972000,-0.0396,0.5010,0.6717,0.839
0.975000,-0.0444,0.5037,0.6810,0.848
0.977000,-0.0479,0.5057,0.6915,0.858
0.980000,-0.0532,0.5042,0.7022,0.866
0.983000,-0.0552,0.5054,0.7110,0.874
0.985000,-0.0532,0.5088,0.7225,0.885
0.987000,-0.0530,0.5105,0.7310,0.893
0.989000,-0.0510,0.5118,0.7396,0.901
0.993000,-0.0483,0.5115,0.7479,0.907
0.995000,-0.0457,0.5147,0.7579,0.917
0.997000,-0.0422,0.5164,0.7640,0.923
1.003000,-0.0400,0.5157,0.7735,0.931
1.004000,-0.0381,0.5181,0.7811,0.938
1.005000,-0.0342,0.5179,0.7909,0.946
1.009000,-0.0332,0.5196,0.7982,0.953
1.011000,-0.0305,0.5201,0.8045,0.958
1.012000,-0.0300,0.5179,0.8089,0.961
1.014000,-0.0273,0.5208,0.8150,0.968
1.017000,-0.0288,0.5220,0.8241,0.976
1.019000,-0.0249,0.5245,0.8304,0.982
1.021000,-0.0239,0.5259,0.8380,0.990
1.025000,-0.0227,0.5284,0.8438,0.996
1.028000,-0.0212,0.5330,0.8507,1.004
1.030000,-0.0193,0.5364,0.8558,1.010
1.032000,-0.0166,0.5398,0.8578,1.014
1.034000,-0.0156,0.5403,0.8609,1.017
1.037000,-0.0127,0.5433,0.8609,1.018
1.039000,-0.0112,0.5477,0.8607,1.020
1.043000,-0.0090,0.5508,0.8607,1.022
1.044000,-0.0054,0.5523,0.8639,1.025
1.048000,-0.0066,0.5552,0.8631,1.026
1.049000,-0.0027,0.5579,0.8614,1.026
1.051000,-0.0015,0.5579,0.8673,1.031
1.054000,-0.0015,0.5616,0.8673,1.033
1.057000,-0.0005,0.5630,0.8702,1.036
1.059000,0.0020,0.5633,0.8756,1.041
1.062000,0.0024,0.5672,0.8748,1.043
1.064000,0.0037,0.5704,0.8712,1.041
1.069000,0.0027,0.5699,0.8753,1.045
1.070000,0.0046,0.5704,0.8753,1.045
1.072000,0.0034,0.5713,0.8753,1.045
1.080000,0.0029,0.5740,0.8736,1.045
1.080000,0.0010,0.5738,0.8775,1.048
1.080000,-0.0010,0.5784,0.8778,1.051
1.082000,-0.0039,0.5767,0.8809,1.053
1.085000,-0.0071,0.5789,0.8822,1.055
1.088000,-0.0105,0.5806,0.8861,1.059
1.089000,-0.0139,0.5838,0.8910,1.065
1.093000,-0.0181,0.5833,0.8944,1.068
1.100000,-0.0208,0.5875,0.8980,1.073
1.101000,-0.0234,0.5875,0.9012,1.076
1.101000,-0.0293,0.5914,0.9063,1.083
1.102000,-0.0332,0.5933,0.9122,1.089
1.105000,-0.0383,0.5963,0.9166,1.094
1.114000,-0.0452,0.5972,0.9239,1.101
1.115000,-0.0498,0.5980,0.9278,1.105
1.115000,-0.0552,0.5994,0.9374,1.114
1.116000,-0.0596,0.6016,0.9410,1.118
1.117000,-0.0613,0.6021,0.9444,1.122
1.119000,-0.0637,0.6041,0.9508,1.128
1.123000,-0.0696,0.6068,0.9547,1.133
1.125000,-0.0686,0.6055,0.9615,1.138
1.129000,-0.0708,0.6077,0.9647,1.142
1.130000,-0.0752,0.6075,0.9715,1.148
1.132000,-0.0781,0.6058,0.9774,1.153
1.136000,-0.0813,0.6033,0.9823,1.156
1.138000,-0.0850,0.6016,0.9916,1.163
1.139000,-0.0855,0.5980,0.9974,1.166
1.141000,-0.0908,0.5936,1.0074,1.173
1.147000,-0.0938,0.5899,1.0157,1.178
1.148000,-0.0974,0.5872,1.0257,1.186
1.149000,-0.0994,0.5828,1.0336,1.191
1.152000,-0.0994,0.5801,1.0441,1.199
1.158000,-0.1018,0.5782,1.0558,1.208
1.158000,-0.0989,0.5789,1.0663,1.217
1.159000,-0.0957,0.5796,1.0765,1.226
1.163000,-0.0938,0.5782,1.0831,1.231
1.164000,-0.0886,0.5784,1.0926,1.239
1.167000,-0.0869,0.5828,1.1005,1.248
1.169000,-0.0811,0.5843,1.1063,1.254
1.172000,-0.0776,0.5853,1.1097,1.257
1.177000,-0.0696,0.5882,1.1163,1.264
1.179000,-0.0649,0.5892,1.1185,1.266
1.180000,-0.0579,0.5909,1.1205,1.268
1.183000,-0.0501,0.5904,1.1222,1.269
1.184000,-0.0447,0.5894,1.1236,1.270
1.187000,-0.0405,0.5880,1.1236,1.269
1.189000,-0.0320,0.5892,1.1224,1.268
1.194000,-0.0273,0.5862,1.1217,1.266
1.194000,-0.0249,0.5799,1.1195,1.261
1.199000,-0.0232,0.5770,1.1171,1.257
1.200000,-0.0220,0.5716,1.1146,1.253
1.201000,-0.0190,0.5679,1.1110,1.248
1.205000,-0.0195,0.5616,1.1075,1.242
1.207000,-0.0222,0.5545,1.1061,1.237
1.210000,-0.0217,0.5486,1.1044,1.233
1.213000,-0.0269,0.5435,1.1083,1.235
1.215000,-0.0310,0.5355,1.1114,1.234
1.216000,-0.0374,0.5284,1.1207,1.240
1.219000,-0.0457,0.5198,1.1317,1.246
1.221000,-0.0542,0.5125,1.1427,1.254
1.225000,-0.0593,0.5059,1.1559,1.263
1.228000,-0.0679,0.4981,1.1691,1.273
1.230000,-0.0723,0.4900,1.1835,1.283
1.232000,-0.0754,0.4822,1.1969,1.293
1.234000,-0.0786,0.4742,1.2103,1.302
1.236000,-0.0825,0.4661,1.2220,1.311
1.239000,-0.0837,0.4578,1.2350,1.320
1.241000,-0.0828,0.4507,1.2460,1.328
1.246000,-0.0786,0.4458,1.2575,1.336
1.247000,-0.0789,0.4380,1.2716,1.347
1.250000,-0.0723,0.4336,1.2821,1.355
1.251000,-0.0686,0.4280,1.2897,1.361
1.254000,-0.0625,0.4239,1.3007,1.369
1.256000,-0.0559,0.4214,1.3021,1.370
1.261000,-0.0508,0.4183,1.3046,1.371
1.263000,-0.0432,0.4151,1.3014,1.367
1.265000,-0.0344,0.4104,1.2980,1.362
1.267000,-0.0269,0.4051,1.2870,1.350
1.269000,-0.0190,0.4021,1.2748,1.337
1.272000,-0.0100,0.3980,1.2548,1.316
1.285000,-0.0032,0.3965,1.2333,1.295
1.287000,0.0029,0.3902,1.2096,1.271
1.287000,0.0161,0.3897,1.1793,1.242
1.288000,0.0195,0.3890,1.1493,1.213
1.288000,0.0259,0.3897,1.1217,1.188
1.289000,0.0322,0.3938,1.0934,1.163
1.305000,0.0352,0.3955,1.0687,1.140
1.305000,0.0359,0.3997,1.0445,1.119
1.306000,0.0359,0.4058,1.0233,1.101
1.307000,0.0335,0.4107,1.0018,1.083
1.307000,0.0315,0.4170,0.9823,1.068
1.307000,0.0295,0.4185,0.9676,1.055
1.317000,0.0288,0.4234,0.9491,1.040
1.318000,0.0269,0.4239,0.9308,1.023
1.318000,0.0212,0.4251,0.9173,1.011
1.318000,0.0183,0.4246,0.9019,0.997
1.319000,0.0154,0.4253,0.8883,0.985
1.319000,0.0098,0.4241,0.8780,0.975
1.319000,0.0066,0.4219,0.8695,0.966
1.322000,-0.0017,0.4229,0.8609,0.959
1.326000,-0.0049,0.4234,0.8582,0.957
1.327000,-0.0112,0.4212,0.8548,0.953
1.331000,-0.0183,0.4195,0.8546,0.952
1.331000,-0.0230,0.4185,0.8560,0.953
1.335000,-0.0303,0.4148,0.8602,0.955
1.338000,-0.0378,0.4129,0.8658,0.960
1.339000,-0.0425,0.4092,0.8726,0.965
1.341000,-0.0488,0.4041,0.8817,0.971
1.344000,-0.0579,0.4019,0.8883,0.977
1.348000,-0.0637,0.3948,0.9017,0.986
1.351000,-0.0711,0.3907,0.9110,0.994
1.351000,-0.0759,0.3836,0.9242,1.003
1.354000,-0.0816,0.3758,0.9359,1.012
1.357000,-0.0859,0.3687,0.9449,1.018
1.360000,-0.0950,0.3641,0.9562,1.028
1.361000,-0.1004,0.3594,0.9671,1.037
1.364000,-0.1001,0.3543,0.9759,1.043
1.367000,-0.1072,0.3477,0.9842,1.049
1.369000,-0.1087,0.3443,0.9925,1.056
1.371000,-0.1145,0.3416,0.9989,1.062
1.375000,-0.1170,0.3384,1.0038,1.066
1.378000,-0.1223,0.3345,1.0099,1.071
1.379000,-0.1245,0.3313,1.0152,1.075
1.381000,-0.1309,0.3279,1.0150,1.075
1.384000,-0.1311,0.3284,1.0162,1.076
1.386000,-0.1323,0.3272,1.0143,1.074
