time,gFx,gFy,gFz,TgF
0.142000,-0.2039,0.3894,0.8956,0.998
0.145000,-0.2034,0.3880,0.8863,0.989
0.147000,-0.2114,0.3880,0.8851,0.989
0.149000,-0.2322,0.3877,0.8656,0.976
0.152000,-0.2700,0.3938,0.8365,0.963
0.154000,-0.2808,0.4024,0.8416,0.974
0.157000,-0.2676,0.4070,0.8651,0.993
0.160000,-0.2598,0.4063,0.8680,0.993
0.162000,-0.2940,0.4178,0.8443,0.987
0.165000,-0.3191,0.4268,0.8324,0.988
0.167000,-0.3316,0.4300,0.8355,0.996
0.169000,-0.3352,0.4290,0.8424,1.003
0.172000,-0.3374,0.4266,0.8490,1.008
0.176000,-0.3455,0.4275,0.8519,1.014
0.179000,-0.3472,0.4278,0.8646,1.025
0.179000,-0.3504,0.4248,0.8768,1.035
0.182000,-0.3550,0.4227,0.8885,1.046
0.185000,-0.3579,0.4236,0.8978,1.055
0.187000,-0.3594,0.4195,0.9022,1.058
0.190000,-0.3623,0.4190,0.9068,1.063
0.193000,-0.3628,0.4205,0.9112,1.067
0.195000,-0.3614,0.4214,0.9146,1.070
0.198000,-0.3616,0.4239,0.9176,1.073
0.200000,-0.3584,0.4217,0.9190,1.073
0.202000,-0.3579,0.4246,0.9207,1.075
0.204000,-0.3550,0.4258,0.9190,1.073
0.207000,-0.3531,0.4292,0.9222,1.077
0.210000,-0.3528,0.4288,0.9222,1.076
0.212000,-0.3533,0.4322,0.9229,1.079
0.215000,-0.3548,0.4332,0.9237,1.080
0.217000,-0.3536,0.4344,0.9227,1.079
0.220000,-0.3553,0.4346,0.9237,1.081
0.222000,-0.3540,0.4344,0.9242,1.081
0.224000,-0.3560,0.4334,0.9227,1.080
0.227000,-0.3575,0.4327,0.9220,1.079
0.230000,-0.3592,0.4327,0.9229,1.081
0.233000,-0.3577,0.4307,0.9203,1.077
0.235000,-0.3587,0.4280,0.9247,1.080
0.237000,-0.3550,0.4273,0.9264,1.080
0.239000,-0.3543,0.4222,0.9254,1.077
0.244000,-0.3553,0.4185,0.9251,1.076
0.245000,-0.3528,0.4190,0.9237,1.074
0.248000,-0.3523,0.4163,0.9247,1.074
0.249000,-0.3523,0.4151,0.9254,1.074
0.252000,-0.3523,0.4146,0.9276,1.075
0.254000,-0.3533,0.4136,0.9310,1.078
0.257000,-0.3540,0.4109,0.9332,1.079
0.260000,-0.3538,0.4126,0.9359,1.082
0.262000,-0.3509,0.4117,0.9410,1.085
0.265000,-0.3511,0.4090,0.9449,1.088
0.267000,-0.3477,0.4063,0.9491,1.089
0.269000,-0.3457,0.4053,0.9520,1.091
0.272000,-0.3433,0.4029,0.9559,1.093
0.274000,-0.3438,0.4014,0.9588,1.095
0.277000,-0.3413,0.3980,0.9618,1.095
0.280000,-0.3369,0.3953,0.9662,1.097
0.282000,-0.3343,0.3924,0.9654,1.094
0.284000,-0.3333,0.3929,0.9674,1.096
0.287000,-0.3304,0.3899,0.9691,1.096
0.289000,-0.3299,0.3882,0.9715,1.097
0.294000,-0.3304,0.3875,0.9686,1.094
0.295000,-0.3272,0.3848,0.9688,1.093
0.297000,-0.3264,0.3819,0.9708,1.093
0.300000,-0.3245,0.3807,0.9681,1.090
0.302000,-0.3247,0.3787,0.9684,1.089
0.304000,-0.3225,0.3763,0.9667,1.086
0.307000,-0.3194,0.3755,0.9637,1.082
0.310000,-0.3203,0.3753,0.9630,1.082
0.312000,-0.3169,0.3706,0.9601,1.077
0.314000,-0.3135,0.3716,0.9579,1.074
0.317000,-0.3150,0.3697,0.9527,1.069
0.320000,-0.3155,0.3684,0.9500,1.067
0.322000,-0.3157,0.3667,0.9508,1.067
0.325000,-0.3118,0.3650,0.9461,1.061
0.328000,-0.3118,0.3658,0.9432,1.059
0.329000,-0.3116,0.3655,0.9381,1.054
0.332000,-0.3096,0.3621,0.9352,1.050
0.335000,-0.3067,0.3614,0.9322,1.046
0.337000,-0.3023,0.3633,0.9266,1.040
0.339000,-0.3001,0.3599,0.9217,1.034
0.343000,-0.2937,0.3579,0.9181,1.028
0.345000,-0.2920,0.3575,0.9137,1.024
0.347000,-0.2891,0.3567,0.9117,1.021
0.349000,-0.2862,0.3545,0.9081,1.016
0.352000,-0.2798,0.3531,0.9056,1.011
0.354000,-0.2788,0.3504,0.9017,1.007
0.357000,-0.2757,0.3509,0.8998,1.004
0.360000,-0.2740,0.3492,0.8968,1.001
0.362000,-0.2698,0.3487,0.8944,0.997
0.365000,-0.2652,0.3484,0.8924,0.994
0.367000,-0.2649,0.3450,0.8912,0.992
0.369000,-0.2603,0.3428,0.8905,0.989
0.376000,-0.2605,0.3433,0.8900,0.989
0.377000,-0.2576,0.3413,0.8895,0.987
0.377000,-0.2588,0.3431,0.8900,0.988
0.380000,-0.2574,0.3411,0.8873,0.985
0.382000,-0.2576,0.3418,0.8873,0.985
0.385000,-0.2574,0.3443,0.8895,0.988
0.387000,-0.2566,0.3453,0.8866,0.985
0.389000,-0.2576,0.3460,0.8888,0.988
0.393000,-0.2622,0.3482,0.8858,0.987
0.395000,-0.2630,0.3496,0.8878,0.990
0.397000,-0.2654,0.3533,0.8902,0.994
0.400000,-0.2644,0.3521,0.8917,0.994
0.402000,-0.2671,0.3533,0.8900,0.994
0.404000,-0.2708,0.3538,0.8900,0.995
0.407000,-0.2703,0.3555,0.8912,0.997
0.410000,-0.2722,0.3555,0.8929,0.999
0.413000,-0.2740,0.3570,0.8954,1.002
0.415000,-0.2742,0.3575,0.8966,1.003
0.417000,-0.2749,0.3577,0.8990,1.006
0.419000,-0.2740,0.3555,0.9007,1.006
0.422000,-0.2737,0.3565,0.9029,1.009
0.424000,-0.2749,0.3557,0.9054,1.011
0.428000,-0.2735,0.3557,0.9024,1.008
0.429000,-0.2718,0.3565,0.8983,1.004
0.432000,-0.2713,0.3557,0.9002,1.005
0.438000,-0.2705,0.3557,0.8993,1.004
0.439000,-0.2705,0.3587,0.8973,1.003
0.439000,-0.2686,0.3575,0.8939,0.999
0.443000,-0.2671,0.3560,0.8924,0.997
0.444000,-0.2678,0.3599,0.8902,0.997
0.447000,-0.2691,0.3606,0.8897,0.997
0.450000,-0.2678,0.3606,0.8875,0.995
0.452000,-0.2671,0.3604,0.8888,0.996
0.454000,-0.2683,0.3631,0.8834,0.992
0.457000,-0.2683,0.3636,0.8824,0.991
0.460000,-0.2654,0.3641,0.8802,0.989
0.462000,-0.2635,0.3658,0.8812,0.990
0.464000,-0.2630,0.3667,0.8795,0.989
0.467000,-0.2605,0.3662,0.8788,0.987
0.469000,-0.2608,0.3682,0.8761,0.985
0.472000,-0.2586,0.3719,0.8724,0.983
0.474000,-0.2569,0.3706,0.8722,0.982
0.477000,-0.2522,0.3704,0.8702,0.979
0.482000,-0.2500,0.3697,0.8683,0.976
0.484000,-0.2473,0.3689,0.8692,0.976
0.486000,-0.2437,0.3711,0.8675,0.975
0.489000,-0.2400,0.3704,0.8665,0.972
0.490000,-0.2390,0.3684,0.8651,0.970
0.497000,-0.2361,0.3682,0.8675,0.972
0.498000,-0.2346,0.3675,0.8687,0.972
0.513000,-0.2312,0.3680,0.8705,0.973
0.514000,-0.2273,0.3672,0.8687,0.970
0.515000,-0.2263,0.3672,0.8714,0.972
0.515000,-0.2224,0.3680,0.8719,0.972
0.516000,-0.2217,0.3662,0.8683,0.968
0.516000,-0.2190,0.3665,0.8724,0.971
0.517000,-0.2171,0.3687,0.8739,0.973
0.522000,-0.2161,0.3672,0.8731,0.972
0.523000,-0.2149,0.3677,0.8758,0.974
0.523000,-0.2119,0.3677,0.8756,0.973
0.524000,-0.2102,0.3706,0.8775,0.976
0.525000,-0.2058,0.3716,0.8790,0.976
0.529000,-0.2071,0.3726,0.8788,0.977
0.531000,-0.2034,0.3721,0.8795,0.976
0.532000,-0.2034,0.3741,0.8780,0.976
0.535000,-0.2031,0.3746,0.8785,0.976
0.538000,-0.2029,0.3748,0.8778,0.976
0.540000,-0.2034,0.3772,0.8797,0.979
0.542000,-0.2041,0.3777,0.8795,0.979
0.545000,-0.2027,0.3785,0.8785,0.978
0.548000,-0.2019,0.3819,0.8805,0.981
0.549000,-0.2041,0.3816,0.8807,0.981
0.552000,-0.2049,0.3836,0.8807,0.982
0.554000,-0.2053,0.3875,0.8809,0.984
0.557000,-0.2053,0.3892,0.8805,0.984
0.560000,-0.2066,0.3892,0.8800,0.984
0.564000,-0.2083,0.3926,0.8792,0.985
0.565000,-0.2071,0.3929,0.8797,0.985
0.569000,-0.2058,0.3955,0.8780,0.985
0.570000,-0.2066,0.3963,0.8756,0.983
0.572000,-0.2061,0.3977,0.8741,0.982
0.574000,-0.2068,0.3977,0.8717,0.980
0.580000,-0.2071,0.3999,0.8702,0.980
0.581000,-0.2051,0.4002,0.8705,0.980
0.583000,-0.2073,0.4002,0.8687,0.979
0.585000,-0.2058,0.3990,0.8690,0.978
0.588000,-0.2046,0.4029,0.8707,0.981
0.590000,-0.2071,0.4031,0.8714,0.982
0.593000,-0.2053,0.4036,0.8700,0.981
0.601000,-0.2058,0.4043,0.8702,0.981
0.602000,-0.2051,0.4056,0.8726,0.984
0.603000,-0.2041,0.4056,0.8729,0.984
0.604000,-0.2066,0.4065,0.8724,0.984
0.611000,-0.2039,0.4063,0.8751,0.986
0.612000,-0.2034,0.4073,0.8770,0.988
0.621000,-0.2063,0.4068,0.8788,0.990
0.621000,-0.2039,0.4090,0.8809,0.992
0.622000,-0.2027,0.4058,0.8809,0.991
0.622000,-0.2027,0.4053,0.8831,0.993
0.623000,-0.2017,0.4048,0.8866,0.995
0.623000,-0.2007,0.4051,0.8868,0.995
0.625000,-0.2027,0.4046,0.8905,0.999
0.629000,-0.1990,0.4048,0.8919,1.000
0.631000,-0.1992,0.4026,0.8941,1.001
0.632000,-0.2009,0.4031,0.9002,1.007
0.635000,-0.1985,0.4004,0.9019,1.007
0.638000,-0.1966,0.4012,0.9051,1.009
0.640000,-0.1951,0.4017,0.9083,1.012
0.641000,-0.1944,0.4017,0.9078,1.012
0.646000,-0.1939,0.3987,0.9107,1.013
0.649000,-0.1922,0.3997,0.9137,1.016
0.649000,-0.1885,0.3987,0.9144,1.015
0.652000,-0.1887,0.3960,0.9139,1.014
0.654000,-0.1880,0.3970,0.9181,1.018
0.657000,-0.1853,0.3960,0.9168,1.016
0.660000,-0.1836,0.3946,0.9168,1.015
0.663000,-0.1812,0.3941,0.9193,1.016
0.665000,-0.1804,0.3946,0.9195,1.017
0.668000,-0.1753,0.3912,0.9188,1.014
0.669000,-0.1741,0.3914,0.9200,1.015
0.672000,-0.1738,0.3907,0.9198,1.014
0.674000,-0.1721,0.3904,0.9200,1.014
0.682000,-0.1692,0.3890,0.9210,1.014
0.683000,-0.1685,0.3875,0.9212,1.014
0.683000,-0.1682,0.3858,0.9222,1.014
0.686000,-0.1668,0.3846,0.9234,1.014
0.692000,-0.1648,0.3850,0.9264,1.017
0.693000,-0.1653,0.3826,0.9276,1.017
0.693000,-0.1621,0.3833,0.9269,1.016
0.698000,-0.1597,0.3826,0.9291,1.017
0.700000,-0.1580,0.3838,0.9278,1.016
0.705000,-0.1590,0.3858,0.9254,1.015
0.706000,-0.1570,0.3846,0.9247,1.014
0.707000,-0.1541,0.3846,0.9227,1.011
0.708000,-0.1528,0.3850,0.9193,1.008
0.716000,-0.1504,0.3848,0.9183,1.007
0.718000,-0.1477,0.3850,0.9144,1.003
0.718000,-0.1472,0.3843,0.9137,1.002
0.719000,-0.1450,0.3841,0.9115,1.000
0.733000,-0.1441,0.3880,0.9102,1.000
0.735000,-0.1392,0.3860,0.9105,0.999
0.735000,-0.1375,0.3848,0.9078,0.996
0.736000,-0.1331,0.3853,0.9073,0.995
0.737000,-0.1340,0.3829,0.9093,0.996
0.738000,-0.1306,0.3826,0.9068,0.993
0.739000,-0.1245,0.3802,0.9078,0.992
0.739000,-0.1228,0.3775,0.9110,0.994
0.740000,-0.1187,0.3765,0.9120,0.994
0.744000,-0.1152,0.3758,0.9137,0.995
0.750000,-0.1135,0.3755,0.9164,0.997
0.752000,-0.1104,0.3719,0.9220,1.000
0.756000,-0.1079,0.3728,0.9259,1.004
0.759000,-0.1028,0.3704,0.9288,1.005
0.760000,-0.0996,0.3699,0.9347,1.010
0.761000,-0.0977,0.3680,0.9386,1.013
0.761000,-0.0955,0.3648,0.9432,1.016
0.762000,-0.0916,0.3645,0.9476,1.019
0.766000,-0.0923,0.3633,0.9540,1.025
0.768000,-0.0918,0.3616,0.9566,1.027
0.769000,-0.0886,0.3623,0.9610,1.031
0.773000,-0.0881,0.3592,0.9657,1.034
0.774000,-0.0872,0.3597,0.9667,1.035
0.777000,-0.0842,0.3594,0.9713,1.039
0.784000,-0.0862,0.3560,0.9728,1.039
0.784000,-0.0828,0.3582,0.9764,1.043
0.784000,-0.0816,0.3587,0.9779,1.045
0.788000,-0.0813,0.3592,0.9818,1.049
0.790000,-0.0798,0.3587,0.9837,1.050
0.791000,-0.0803,0.3626,0.9862,1.054
0.795000,-0.0808,0.3643,0.9835,1.052
0.802000,-0.0820,0.3655,0.9857,1.054
0.803000,-0.0796,0.3660,0.9847,1.054
0.803000,-0.0806,0.3665,0.9813,1.051
0.806000,-0.0784,0.3677,0.9791,1.049
0.807000,-0.0811,0.3667,0.9742,1.044
0.811000,-0.0796,0.3697,0.9718,1.043
0.813000,-0.0806,0.3694,0.9679,1.039
0.817000,-0.0835,0.3677,0.9623,1.034
0.818000,-0.0872,0.3689,0.9591,1.031
0.819000,-0.0867,0.3689,0.9569,1.029
0.822000,-0.0921,0.3721,0.9547,1.029
0.824000,-0.0967,0.3724,0.9515,1.026
0.828000,-0.0999,0.3709,0.9520,1.027
0.830000,-0.1030,0.3721,0.9498,1.025
0.834000,-0.1082,0.3748,0.9498,1.027
0.834000,-0.1130,0.3746,0.9486,1.026
0.837000,-0.1179,0.3763,0.9481,1.027
0.841000,-0.1211,0.3797,0.9459,1.026
0.842000,-0.1243,0.3804,0.9471,1.028
0.845000,-0.1257,0.3824,0.9449,1.027
0.848000,-0.1292,0.3846,0.9471,1.030
0.852000,-0.1350,0.3863,0.9483,1.033
0.852000,-0.1365,0.3880,0.9520,1.037
0.855000,-0.1404,0.3882,0.9537,1.039
0.857000,-0.1436,0.3872,0.9603,1.045
0.861000,-0.1441,0.3890,0.9684,1.053
0.863000,-0.1455,0.3894,0.9754,1.060
0.865000,-0.1445,0.3890,0.9850,1.069
0.868000,-0.1436,0.3882,0.9957,1.078
0.870000,-0.1438,0.3875,1.0082,1.090
0.872000,-0.1441,0.3850,1.0204,1.100
0.875000,-0.1441,0.3829,1.0336,1.112
0.878000,-0.1428,0.3794,1.0419,1.118
0.882000,-0.1370,0.3755,1.0560,1.129
0.884000,-0.1350,0.3726,1.0677,1.139
0.884000,-0.1336,0.3684,1.0782,1.147
0.890000,-0.1309,0.3645,1.0875,1.154
0.890000,-0.1311,0.3626,1.0997,1.165
0.892000,-0.1245,0.3577,1.1100,1.173
0.898000,-0.1221,0.3572,1.1161,1.178
0.899000,-0.1201,0.3553,1.1227,1.184
0.903000,-0.1177,0.3531,1.1278,1.188
0.904000,-0.1152,0.3533,1.1317,1.191
0.904000,-0.1104,0.3474,1.1354,1.192
0.907000,-0.1104,0.3457,1.1395,1.196
0.909000,-0.1062,0.3421,1.1410,1.196
0.916000,-0.0996,0.3413,1.1417,1.196
0.917000,-0.0994,0.3389,1.1417,1.195
0.918000,-0.0960,0.3348,1.1410,1.193
0.922000,-0.0935,0.3313,1.1390,1.190
0.923000,-0.0942,0.3282,1.1398,1.190
0.935000,-0.0881,0.3264,1.1361,1.185
0.936000,-0.0845,0.3228,1.1317,1.180
0.936000,-0.0801,0.3169,1.1302,1.177
0.937000,-0.0776,0.3140,1.1268,1.172
0.937000,-0.0752,0.3120,1.1195,1.165
0.944000,-0.0720,0.3096,1.1166,1.161
0.944000,-0.0696,0.3079,1.1139,1.158
0.944000,-0.0662,0.3052,1.1073,1.150
0.946000,-0.0649,0.3040,1.1034,1.146
0.952000,-0.0640,0.3011,1.0987,1.141
0.953000,-0.0632,0.2991,1.0934,1.135
0.954000,-0.0608,0.2976,1.0890,1.131
0.954000,-0.0581,0.2957,1.0843,1.125
0.958000,-0.0608,0.2937,1.0807,1.122
0.961000,-0.0586,0.2918,1.0765,1.117
0.963000,-0.0579,0.2888,1.0741,1.114
0.965000,-0.0554,0.2857,1.0704,1.109
0.970000,-0.0552,0.2827,1.0704,1.109
0.970000,-0.0569,0.2813,1.0682,1.106
0.972000,-0.0562,0.2786,1.0687,1.106
0.974000,-0.0557,0.2769,1.0680,1.105
0.977000,-0.0571,0.2730,1.0680,1.104
0.982000,-0.0557,0.2686,1.0682,1.103
0.983000,-0.0549,0.2686,1.0670,1.102
0.986000,-0.0520,0.2664,1.0685,1.102
0.988000,-0.0486,0.2627,1.0709,1.104
0.989000,-0.0459,0.2610,1.0707,1.103
0.992000,-0.0418,0.2569,1.0699,1.101
0.995000,-0.0378,0.2556,1.0709,1.102
0.999000,-0.0354,0.2534,1.0719,1.102
1.002000,-0.0298,0.2493,1.0680,1.097
1.002000,-0.0269,0.2466,1.0704,1.099
1.005000,-0.0234,0.2442,1.0690,1.097
1.007000,-0.0195,0.2388,1.0648,1.091
1.010000,-0.0188,0.2361,1.0621,1.088
1.014000,-0.0159,0.2305,1.0599,1.085
1.015000,-0.0139,0.2283,1.0555,1.080
1.025000,-0.0137,0.2241,1.0521,1.076
1.026000,-0.0151,0.2232,1.0470,1.071
1.026000,-0.0129,0.2210,1.0428,1.066
1.026000,-0.0139,0.2171,1.0416,1.064
1.041000,-0.0132,0.2154,1.0360,1.058
1.042000,-0.0154,0.2117,1.0331,1.055
1.043000,-0.0151,0.2117,1.0296,1.051
1.047000,-0.0173,0.2110,1.0253,1.047
1.049000,-0.0186,0.2090,1.0196,1.041
1.052000,-0.0217,0.2088,1.0150,1.036
1.053000,-0.0264,0.2105,1.0106,1.033
1.054000,-0.0288,0.2105,1.0074,1.030
1.055000,-0.0322,0.2114,1.0038,1.026
1.056000,-0.0378,0.2119,0.9991,1.022
1.056000,-0.0393,0.2136,0.9940,1.017
1.056000,-0.0408,0.2168,0.9869,1.011
1.057000,-0.0425,0.2178,0.9801,1.005
1.059000,-0.0442,0.2180,0.9772,1.002
1.063000,-0.0476,0.2176,0.9691,0.994
1.066000,-0.0498,0.2188,0.9623,0.988
1.068000,-0.0520,0.2193,0.9574,0.984
1.072000,-0.0544,0.2215,0.9522,0.979
1.076000,-0.0603,0.2237,0.9481,0.976
1.077000,-0.0640,0.2224,0.9410,0.969
1.078000,-0.0664,0.2239,0.9352,0.964
1.080000,-0.0703,0.2241,0.9286,0.958
1.081000,-0.0737,0.2249,0.9249,0.955
1.085000,-0.0767,0.2271,0.9188,0.950
1.088000,-0.0781,0.2266,0.9134,0.944
1.090000,-0.0801,0.2261,0.9100,0.941
1.091000,-0.0823,0.2285,0.9029,0.935
1.094000,-0.0835,0.2285,0.8995,0.932
1.097000,-0.0837,0.2305,0.8988,0.932
1.099000,-0.0867,0.2315,0.8949,0.928
1.101000,-0.0857,0.2337,0.8917,0.926
1.104000,-0.0852,0.2356,0.8880,0.923
1.106000,-0.0842,0.2368,0.8875,0.922
1.109000,-0.0869,0.2364,0.8831,0.918
1.112000,-0.0830,0.2366,0.8780,0.913
1.121000,-0.0867,0.2376,0.8775,0.913
1.122000,-0.0852,0.2405,0.8778,0.914
1.122000,-0.0855,0.2412,0.8768,0.913
1.123000,-0.0850,0.2420,0.8761,0.913
1.124000,-0.0845,0.2427,0.8778,0.915
1.127000,-0.0855,0.2398,0.8775,0.914
1.133000,-0.0859,0.2422,0.8814,0.918
1.134000,-0.0867,0.2434,0.8829,0.920
1.135000,-0.0845,0.2461,0.8822,0.920
1.137000,-0.0894,0.2461,0.8829,0.921
1.139000,-0.0903,0.2461,0.8841,0.922
1.141000,-0.0921,0.2466,0.8809,0.919
1.144000,-0.0923,0.2473,0.8841,0.923
1.148000,-0.0928,0.2481,0.8827,0.922
1.149000,-0.0955,0.2503,0.8809,0.921
1.152000,-0.0952,0.2549,0.8795,0.921
1.154000,-0.0957,0.2542,0.8822,0.923
1.156000,-0.0977,0.2561,0.8785,0.920
1.159000,-0.1006,0.2595,0.8805,0.923
1.161000,-0.0999,0.2617,0.8780,0.922
1.165000,-0.1001,0.2635,0.8739,0.918
1.167000,-0.1023,0.2644,0.8748,0.920
1.169000,-0.1035,0.2661,0.8741,0.920
1.171000,-0.1025,0.2676,0.8714,0.917
1.174000,-0.1033,0.2693,0.8707,0.917
1.176000,-0.1047,0.2693,0.8685,0.915
1.181000,-0.1055,0.2735,0.8670,0.915
1.190000,-0.1060,0.2725,0.8665,0.915
1.191000,-0.1060,0.2735,0.8661,0.914
1.192000,-0.1045,0.2735,0.8673,0.915
1.192000,-0.1099,0.2737,0.8670,0.916
1.205000,-0.1072,0.2771,0.8707,0.920
1.206000,-0.1069,0.2779,0.8714,0.921
1.208000,-0.1052,0.2803,0.8746,0.924
1.209000,-0.1025,0.2791,0.8785,0.927
1.209000,-0.1001,0.2820,0.8834,0.933
1.211000,-0.0974,0.2813,0.8853,0.934
1.226000,-0.0960,0.2810,0.8922,0.940
1.229000,-0.0913,0.2803,0.8978,0.945
1.229000,-0.0874,0.2793,0.9022,0.948
1.230000,-0.0867,0.2759,0.9056,0.951
1.231000,-0.0818,0.2740,0.9146,0.958
1.233000,-0.0781,0.2705,0.9225,0.964
1.234000,-0.0747,0.2700,0.9276,0.969
1.234000,-0.0715,0.2661,0.9344,0.974
1.235000,-0.0671,0.2649,0.9444,0.983
1.235000,-0.0632,0.2622,0.9500,0.988
1.236000,-0.0606,0.2564,0.9566,0.992
1.237000,-0.0576,0.2559,0.9667,1.002
1.238000,-0.0535,0.2525,0.9713,1.005
1.239000,-0.0520,0.2517,0.9754,1.009
1.241000,-0.0469,0.2495,0.9772,1.010
1.248000,-0.0439,0.2464,0.9808,1.012
1.250000,-0.0410,0.2478,0.9825,1.014
1.252000,-0.0388,0.2464,0.9867,1.018
1.252000,-0.0347,0.2461,0.9896,1.020
1.254000,-0.0320,0.2461,0.9886,1.019
1.257000,-0.0308,0.2449,0.9898,1.020
1.259000,-0.0288,0.2456,0.9903,1.021
1.263000,-0.0256,0.2439,0.9913,1.021
1.268000,-0.0286,0.2437,0.9908,1.021
1.269000,-0.0254,0.2393,0.9918,1.021
1.269000,-0.0256,0.2376,0.9911,1.019
1.271000,-0.0244,0.2361,0.9920,1.020
1.275000,-0.0232,0.2381,0.9928,1.021
1.278000,-0.0256,0.2393,0.9940,1.023
1.284000,-0.0237,0.2368,0.9933,1.021
1.284000,-0.0242,0.2378,0.9945,1.023
1.285000,-0.0239,0.2395,0.9957,1.024
1.287000,-0.0237,0.2422,0.9964,1.026
1.289000,-0.0237,0.2442,0.9923,1.022
1.293000,-0.0239,0.2451,0.9923,1.022
1.302000,-0.0249,0.2456,0.9903,1.021
1.303000,-0.0254,0.2473,0.9901,1.021
1.303000,-0.0254,0.2478,0.9884,1.019
1.304000,-0.0264,0.2510,0.9884,1.020
1.304000,-0.0271,0.2508,0.9864,1.018
1.308000,-0.0273,0.2512,0.9881,1.020
1.309000,-0.0266,0.2517,0.9864,1.018
1.312000,-0.0278,0.2534,0.9874,1.020
1.318000,-0.0286,0.2561,0.9877,1.021
1.318000,-0.0291,0.2561,0.9884,1.021
1.321000,-0.0266,0.2578,0.9903,1.024
1.322000,-0.0310,0.2581,0.9898,1.023
1.324000,-0.0322,0.2600,0.9886,1.023
1.331000,-0.0327,0.2627,0.9898,1.025
1.331000,-0.0339,0.2625,0.9881,1.023
1.334000,-0.0349,0.2632,0.9903,1.025
1.340000,-0.0366,0.2622,0.9894,1.024
1.340000,-0.0344,0.2632,0.9898,1.025
1.340000,-0.0359,0.2630,0.9894,1.024
1.342000,-0.0366,0.2620,0.9906,1.025
1.346000,-0.0369,0.2627,0.9908,1.026
1.351000,-0.0383,0.2617,0.9913,1.026
1.351000,-0.0381,0.2615,0.9940,1.029
1.353000,-0.0388,0.2613,0.9918,1.026
1.354000,-0.0381,0.2605,0.9938,1.028
1.357000,-0.0400,0.2598,0.9938,1.028
1.359000,-0.0391,0.2595,0.9977,1.032
1.364000,-0.0381,0.2605,0.9967,1.031
1.366000,-0.0386,0.2615,0.9955,1.030
1.369000,-0.0393,0.2598,0.9964,1.030
1.371000,-0.0420,0.2620,0.9947,1.030
1.385000,-0.0422,0.2615,0.9945,1.029
1.385000,-0.0444,0.2632,0.9940,1.029
1.386000,-0.0471,0.2635,0.9906,1.026
1.388000,-0.0515,0.2637,0.9908,1.027
1.389000,-0.0554,0.2652,0.9901,1.026
1.389000,-0.0569,0.2686,0.9859,1.023
