time,gFx,gFy,gFz,TgF
0.424000,0.0986,0.3599,0.8504,0.929
0.427000,0.0886,0.3562,0.8683,0.943
0.430000,0.0764,0.3557,0.8871,0.959
0.433000,0.0664,0.3545,0.9088,0.978
0.435000,0.0544,0.3565,0.9308,0.998
0.438000,0.0420,0.3577,0.9557,1.021
0.440000,0.0303,0.3641,0.9862,1.052
0.442000,0.0195,0.3672,1.0126,1.077
0.445000,0.0085,0.3709,1.0414,1.105
0.447000,-0.0034,0.3738,1.0719,1.135
0.450000,-0.0161,0.3746,1.1031,1.165
0.453000,-0.0254,0.3746,1.1361,1.197
0.455000,-0.0298,0.3748,1.1700,1.229
0.458000,-0.0359,0.3714,1.2069,1.263
0.460000,-0.0488,0.3675,1.2401,1.294
0.462000,-0.0593,0.3665,1.2631,1.317
0.465000,-0.0725,0.3614,1.2765,1.329
0.468000,-0.0781,0.3575,1.2814,1.333
0.470000,-0.0837,0.3536,1.2775,1.328
0.473000,-0.0823,0.3487,1.2728,1.322
0.474000,-0.0754,0.3445,1.2648,1.313
0.477000,-0.0725,0.3443,1.2543,1.303
0.481000,-0.0652,0.3421,1.2418,1.290
0.483000,-0.0615,0.3401,1.2294,1.277
0.486000,-0.0569,0.3416,1.2133,1.262
0.488000,-0.0566,0.3418,1.1954,1.245
0.490000,-0.0552,0.3433,1.1747,1.225
0.493000,-0.0566,0.3426,1.1520,1.203
0.495000,-0.0566,0.3423,1.1280,1.180
0.497000,-0.0569,0.3411,1.1017,1.155
0.499000,-0.0552,0.3409,1.0753,1.129
0.504000,-0.0513,0.3384,1.0487,1.103
0.505000,-0.0518,0.3372,1.0240,1.079
0.508000,-0.0444,0.3362,0.9994,1.055
0.509000,-0.0378,0.3350,0.9745,1.031
0.512000,-0.0344,0.3350,0.9522,1.010
0.514000,-0.0286,0.3348,0.9288,0.988
0.523000,-0.0225,0.3348,0.9049,0.965
0.525000,-0.0181,0.3343,0.8836,0.945
0.525000,-0.0112,0.3340,0.8617,0.924
0.525000,-0.0083,0.3367,0.8390,0.904
0.529000,-0.0015,0.3401,0.8192,0.887
0.530000,0.0032,0.3423,0.8006,0.871
0.532000,0.0068,0.3465,0.7811,0.855
0.538000,0.0078,0.3492,0.7630,0.839
0.541000,0.0098,0.3545,0.7435,0.824
0.542000,0.0076,0.3597,0.7296,0.813
0.543000,0.0093,0.3658,0.7156,0.804
0.545000,0.0063,0.3731,0.7066,0.799
0.547000,0.0042,0.3785,0.6956,0.792
0.549000,0.0032,0.3829,0.6868,0.786
0.552000,0.0002,0.3875,0.6763,0.779
0.555000,0.0032,0.3929,0.6697,0.776
0.558000,0.0012,0.3936,0.6597,0.768
0.560000,0.0039,0.3970,0.6561,0.767
0.562000,0.0022,0.3982,0.6497,0.762
0.565000,0.0015,0.3990,0.6444,0.758
0.567000,0.0027,0.3982,0.6395,0.753
0.571000,0.0020,0.4007,0.6375,0.753
0.574000,0.0017,0.3977,0.6324,0.747
0.577000,0.0005,0.3963,0.6331,0.747
0.578000,0.0020,0.3965,0.6268,0.742
0.580000,0.0010,0.3951,0.6216,0.737
0.582000,-0.0005,0.3941,0.6194,0.734
0.587000,0.0015,0.3948,0.6168,0.732
0.591000,0.0022,0.3946,0.6151,0.731
0.591000,-0.0007,0.3934,0.6141,0.729
0.598000,0.0000,0.3929,0.6131,0.728
0.600000,-0.0017,0.3919,0.6143,0.729
0.602000,-0.0032,0.3921,0.6146,0.729
0.606000,-0.0005,0.3912,0.6158,0.730
0.607000,0.0000,0.3914,0.6168,0.730
0.611000,-0.0012,0.3931,0.6216,0.736
0.612000,0.0007,0.3931,0.6277,0.741
0.614000,0.0022,0.3953,0.6321,0.746
0.615000,0.0037,0.3973,0.6385,0.752
0.615000,0.0073,0.3980,0.6434,0.757
0.620000,0.0093,0.4014,0.6507,0.765
0.623000,0.0100,0.4017,0.6570,0.770
0.624000,0.0139,0.4012,0.6607,0.773
0.627000,0.0181,0.4017,0.6663,0.778
0.628000,0.0227,0.3990,0.6763,0.786
0.638000,0.0249,0.3926,0.6798,0.785
0.642000,0.0317,0.3782,0.6815,0.780
0.642000,0.0430,0.3582,0.6822,0.772
0.643000,0.0469,0.3377,0.6807,0.761
0.643000,0.0481,0.3277,0.6771,0.754
0.643000,0.0452,0.3196,0.6766,0.750
0.645000,0.0408,0.3230,0.6810,0.755
0.647000,0.0305,0.3365,0.6876,0.766
0.650000,0.0239,0.3487,0.6947,0.778
0.667000,0.0117,0.3638,0.7066,0.795
0.668000,0.0049,0.3850,0.7174,0.814
0.669000,-0.0027,0.4041,0.7230,0.828
0.669000,-0.0112,0.4187,0.7293,0.841
0.669000,-0.0173,0.4332,0.7379,0.856
0.669000,-0.0222,0.4463,0.7457,0.869
0.670000,-0.0308,0.4566,0.7540,0.882
0.671000,-0.0369,0.4661,0.7603,0.893
0.672000,-0.0415,0.4712,0.7696,0.903
0.675000,-0.0481,0.4739,0.7804,0.914
0.677000,-0.0540,0.4761,0.7894,0.923
0.679000,-0.0593,0.4729,0.7970,0.929
0.682000,-0.0635,0.4686,0.8065,0.935
0.685000,-0.0698,0.4620,0.8140,0.939
0.688000,-0.0769,0.4559,0.8170,0.939
0.691000,-0.0842,0.4468,0.8277,0.944
0.692000,-0.0894,0.4388,0.8341,0.947
0.694000,-0.1008,0.4268,0.8412,0.949
0.697000,-0.1055,0.4146,0.8512,0.953
0.700000,-0.1072,0.3975,0.8580,0.952
0.706000,-0.1062,0.3831,0.8678,0.954
0.706000,-0.1025,0.3660,0.8795,0.958
0.707000,-0.0957,0.3516,0.8875,0.959
0.709000,-0.0928,0.3396,0.9002,0.967
0.717000,-0.0881,0.3301,0.9085,0.971
0.717000,-0.0857,0.3216,0.9215,0.980
0.717000,-0.0879,0.3135,0.9369,0.992
0.721000,-0.0918,0.3062,0.9493,1.002
0.725000,-0.1016,0.2998,0.9637,1.014
0.726000,-0.1106,0.2930,0.9847,1.033
0.727000,-0.1235,0.2886,1.0089,1.057
0.732000,-0.1328,0.2832,1.0274,1.074
0.733000,-0.1365,0.2747,1.0470,1.091
0.737000,-0.1372,0.2691,1.0528,1.095
0.738000,-0.1448,0.2644,1.0287,1.072
0.740000,-0.1511,0.2605,0.9913,1.036
0.743000,-0.1585,0.2559,0.9376,0.985
0.746000,-0.1690,0.2588,0.8800,0.933
0.747000,-0.1731,0.2593,0.8314,0.888
0.749000,-0.1726,0.2657,0.7879,0.849
0.752000,-0.1690,0.2730,0.7606,0.826
0.756000,-0.1616,0.2849,0.7440,0.813
0.757000,-0.1475,0.2979,0.7398,0.811
0.760000,-0.1355,0.3106,0.7432,0.817
0.762000,-0.1209,0.3255,0.7554,0.831
0.764000,-0.1096,0.3399,0.7691,0.848
0.767000,-0.0994,0.3526,0.7860,0.867
0.771000,-0.0928,0.3641,0.8065,0.890
0.773000,-0.0874,0.3724,0.8243,0.909
0.775000,-0.0845,0.3792,0.8419,0.927
0.777000,-0.0859,0.3794,0.8590,0.943
0.779000,-0.0874,0.3802,0.8768,0.960
0.782000,-0.0925,0.3792,0.8932,0.975
0.786000,-0.0989,0.3721,0.9095,0.988
0.788000,-0.1045,0.3660,0.9334,1.008
0.791000,-0.1016,0.3567,0.9588,1.028
0.793000,-0.1040,0.3518,0.9845,1.051
0.797000,-0.0994,0.3433,1.0133,1.074
0.798000,-0.0933,0.3362,1.0438,1.101
0.802000,-0.0845,0.3313,1.0753,1.128
0.802000,-0.0752,0.3282,1.0968,1.147
0.805000,-0.0667,0.3243,1.1205,1.168
0.809000,-0.0576,0.3238,1.1385,1.185
0.811000,-0.0501,0.3235,1.1539,1.199
0.812000,-0.0435,0.3257,1.1678,1.213
0.815000,-0.0352,0.3255,1.1805,1.225
0.821000,-0.0300,0.3245,1.1940,1.238
0.821000,-0.0256,0.3264,1.2067,1.250
0.824000,-0.0230,0.3264,1.2135,1.257
0.830000,-0.0166,0.3262,1.2191,1.262
0.830000,-0.0159,0.3257,1.2233,1.266
0.831000,-0.0127,0.3255,1.2240,1.267
0.834000,-0.0139,0.3264,1.2230,1.266
0.836000,-0.0146,0.3286,1.2245,1.268
0.840000,-0.0205,0.3316,1.2242,1.269
0.841000,-0.0237,0.3365,1.2199,1.266
0.842000,-0.0300,0.3409,1.2159,1.263
0.848000,-0.0339,0.3470,1.2067,1.256
0.848000,-0.0364,0.3545,1.1971,1.249
0.850000,-0.0383,0.3633,1.1881,1.243
0.853000,-0.0454,0.3731,1.1781,1.237
0.857000,-0.0505,0.3829,1.1659,1.228
0.859000,-0.0574,0.3955,1.1561,1.223
0.859000,-0.0652,0.4070,1.1432,1.215
0.863000,-0.0718,0.4202,1.1310,1.209
0.865000,-0.0791,0.4314,1.1151,1.198
0.868000,-0.0820,0.4461,1.0990,1.189
0.870000,-0.0852,0.4595,1.0860,1.182
0.873000,-0.0933,0.4698,1.0702,1.172
0.875000,-0.1004,0.4798,1.0558,1.164
0.877000,-0.1113,0.4871,1.0462,1.159
0.880000,-0.1223,0.4915,1.0377,1.155
0.882000,-0.1316,0.4947,1.0304,1.151
0.884000,-0.1355,0.4983,1.0255,1.148
0.889000,-0.1436,0.4981,1.0194,1.144
0.890000,-0.1502,0.4974,1.0155,1.141
0.892000,-0.1546,0.4983,1.0130,1.140
0.895000,-0.1604,0.5027,1.0116,1.141
0.897000,-0.1655,0.5030,1.0179,1.147
0.899000,-0.1695,0.5001,1.0301,1.158
0.902000,-0.1770,0.4969,1.0455,1.171
0.905000,-0.1839,0.4910,1.0685,1.190
0.907000,-0.1926,0.4783,1.0939,1.209
0.917000,-0.2068,0.4642,1.1193,1.229
0.918000,-0.2132,0.4534,1.1434,1.248
0.919000,-0.2207,0.4400,1.1732,1.272
0.920000,-0.2288,0.4244,1.1991,1.292
0.923000,-0.2307,0.4136,1.2260,1.314
0.925000,-0.2349,0.4019,1.2523,1.336
0.926000,-0.2385,0.3936,1.2758,1.356
0.929000,-0.2354,0.3831,1.2985,1.374
0.930000,-0.2371,0.3767,1.3136,1.387
0.935000,-0.2346,0.3709,1.3295,1.400
0.936000,-0.2317,0.3658,1.3410,1.409
0.947000,-0.2307,0.3589,1.3449,1.411
0.949000,-0.2298,0.3555,1.3480,1.413
0.950000,-0.2332,0.3526,1.3444,1.409
0.950000,-0.2351,0.3518,1.3368,1.402
0.951000,-0.2376,0.3528,1.3275,1.394
0.952000,-0.2417,0.3531,1.3104,1.379
0.967000,-0.2451,0.3557,1.2941,1.364
0.969000,-0.2498,0.3548,1.2682,1.340
0.970000,-0.2576,0.3553,1.2416,1.317
0.971000,-0.2661,0.3572,1.2128,1.292
0.971000,-0.2742,0.3611,1.1842,1.268
0.971000,-0.2779,0.3665,1.1542,1.242
0.974000,-0.2813,0.3704,1.1236,1.216
0.975000,-0.2869,0.3785,1.0936,1.192
0.975000,-0.2862,0.3875,1.0646,1.168
0.976000,-0.2847,0.3955,1.0326,1.142
0.978000,-0.2825,0.4024,0.9991,1.114
0.981000,-0.2796,0.4143,0.9645,1.086
0.982000,-0.2766,0.4234,0.9286,1.057
0.988000,-0.2691,0.4336,0.8902,1.026
0.990000,-0.2644,0.4441,0.8565,1.000
0.991000,-0.2544,0.4500,0.8150,0.965
0.992000,-0.2447,0.4595,0.7813,0.939
0.995000,-0.2388,0.4668,0.7498,0.915
0.997000,-0.2339,0.4698,0.7269,0.897
0.999000,-0.2322,0.4705,0.7034,0.878
1.003000,-0.2302,0.4727,0.6871,0.865
1.005000,-0.2342,0.4737,0.6688,0.852
1.007000,-0.2376,0.4705,0.6580,0.843
1.009000,-0.2381,0.4690,0.6509,0.837
1.012000,-0.2395,0.4644,0.6580,0.840
1.014000,-0.2410,0.4595,0.6619,0.841
1.017000,-0.2447,0.4549,0.6715,0.847
1.019000,-0.2481,0.4537,0.6820,0.856
1.022000,-0.2517,0.4519,0.6973,0.868
1.024000,-0.2554,0.4500,0.7091,0.878
1.027000,-0.2566,0.4490,0.7252,0.891
1.031000,-0.2586,0.4485,0.7408,0.904
1.032000,-0.2617,0.4458,0.7611,0.920
1.034000,-0.2642,0.4410,0.7811,0.935
1.037000,-0.2720,0.4356,0.8028,0.953
1.039000,-0.2771,0.4295,0.8272,0.972
1.042000,-0.2845,0.4222,0.8463,0.988
1.045000,-0.2864,0.4153,0.8670,1.003
1.047000,-0.2869,0.4043,0.8844,1.014
1.050000,-0.2915,0.3960,0.9017,1.027
1.052000,-0.2928,0.3912,0.9190,1.041
1.057000,-0.2945,0.3846,0.9356,1.054
1.057000,-0.2981,0.3794,0.9498,1.065
1.059000,-0.2935,0.3763,0.9625,1.074
1.062000,-0.2915,0.3755,0.9693,1.080
1.064000,-0.2847,0.3763,0.9791,1.087
1.066000,-0.2796,0.3733,0.9784,1.084
1.071000,-0.2683,0.3726,0.9828,1.085
1.072000,-0.2595,0.3702,0.9820,1.081
1.074000,-0.2505,0.3692,0.9801,1.077
1.077000,-0.2444,0.3687,0.9798,1.075
1.079000,-0.2383,0.3697,0.9818,1.076
1.081000,-0.2356,0.3677,0.9813,1.074
1.093000,-0.2281,0.3638,0.9776,1.068
1.094000,-0.2266,0.3667,0.9764,1.067
1.094000,-0.2207,0.3677,0.9728,1.063
1.095000,-0.2146,0.3699,0.9659,1.056
1.095000,-0.2061,0.3694,0.9576,1.047
1.098000,-0.1997,0.3680,0.9447,1.033
1.101000,-0.1909,0.3662,0.9261,1.014
1.107000,-0.1868,0.3594,0.9046,0.991
1.107000,-0.1812,0.3528,0.8858,0.971
1.108000,-0.1753,0.3531,0.8714,0.956
1.111000,-0.1677,0.3526,0.8534,0.938
1.122000,-0.1619,0.3557,0.8350,0.922
1.123000,-0.1587,0.3550,0.8165,0.904
1.123000,-0.1546,0.3557,0.8009,0.890
1.127000,-0.1546,0.3557,0.7823,0.873
1.132000,-0.1489,0.3521,0.7713,0.861
1.133000,-0.1506,0.3506,0.7574,0.848
1.133000,-0.1521,0.3487,0.7491,0.840
1.134000,-0.1563,0.3474,0.7384,0.831
1.134000,-0.1590,0.3489,0.7323,0.827
1.151000,-0.1572,0.3504,0.7264,0.822
1.152000,-0.1619,0.3496,0.7220,0.818
1.152000,-0.1577,0.3545,0.7171,0.815
1.152000,-0.1558,0.3597,0.7144,0.815
1.152000,-0.1480,0.3645,0.7098,0.812
1.152000,-0.1472,0.3682,0.7034,0.808
1.153000,-0.1497,0.3753,0.6961,0.805
1.153000,-0.1453,0.3728,0.6893,0.797
1.155000,-0.1384,0.3706,0.6917,0.797
1.157000,-0.1377,0.3699,0.6944,0.799
1.159000,-0.1402,0.3697,0.6927,0.798
1.162000,-0.1414,0.3711,0.7012,0.806
1.164000,-0.1375,0.3694,0.7061,0.809
1.167000,-0.1326,0.3672,0.7117,0.812
1.170000,-0.1265,0.3636,0.7139,0.811
1.173000,-0.1199,0.3621,0.7117,0.808
1.175000,-0.1174,0.3589,0.7105,0.805
1.177000,-0.1150,0.3579,0.7115,0.805
1.179000,-0.1133,0.3572,0.7166,0.809
1.181000,-0.1113,0.3560,0.7210,0.812
1.184000,-0.1077,0.3533,0.7227,0.812
1.187000,-0.1045,0.3489,0.7244,0.811
1.190000,-0.1008,0.3470,0.7330,0.817
1.191000,-0.0986,0.3496,0.7362,0.821
1.194000,-0.0930,0.3509,0.7462,0.830
1.197000,-0.0911,0.3533,0.7476,0.832
1.199000,-0.0864,0.3560,0.7484,0.833
1.201000,-0.0837,0.3567,0.7491,0.834
1.204000,-0.0859,0.3565,0.7498,0.835
1.206000,-0.0872,0.3621,0.7562,0.843
1.209000,-0.0855,0.3672,0.7572,0.846
1.211000,-0.0862,0.3731,0.7579,0.849
1.214000,-0.0901,0.3770,0.7616,0.855
1.216000,-0.0947,0.3824,0.7635,0.859
1.220000,-0.0984,0.3872,0.7647,0.863
1.224000,-0.1040,0.3960,0.7672,0.870
1.224000,-0.1028,0.4007,0.7667,0.871
1.228000,-0.1065,0.4041,0.7657,0.872
1.229000,-0.1118,0.4078,0.7664,0.875
1.232000,-0.1130,0.4134,0.7708,0.882
1.234000,-0.1094,0.4229,0.7745,0.889
1.241000,-0.1067,0.4234,0.7703,0.885
1.242000,-0.1062,0.4219,0.7701,0.885
1.243000,-0.1043,0.4227,0.7735,0.888
1.244000,-0.0982,0.4229,0.7806,0.893
1.247000,-0.0979,0.4241,0.7899,0.902
1.250000,-0.0955,0.4261,0.7977,0.909
1.252000,-0.1001,0.4283,0.8038,0.916
1.255000,-0.1069,0.4302,0.8109,0.924
1.257000,-0.1167,0.4297,0.8211,0.934
1.259000,-0.1301,0.4292,0.8299,0.943
1.262000,-0.1406,0.4327,0.8390,0.954
1.267000,-0.1524,0.4353,0.8492,0.966
1.267000,-0.1692,0.4390,0.8590,0.979
1.270000,-0.1780,0.4456,0.8705,0.994
1.272000,-0.1856,0.4539,0.8839,1.011
1.274000,-0.1897,0.4607,0.8936,1.023
1.276000,-0.1914,0.4673,0.9071,1.038
1.279000,-0.1917,0.4661,0.9137,1.043
1.281000,-0.1878,0.4712,0.9227,1.053
1.284000,-0.1853,0.4708,0.9266,1.056
1.288000,-0.1834,0.4661,0.9305,1.057
1.290000,-0.1792,0.4642,0.9315,1.056
1.291000,-0.1726,0.4607,0.9332,1.055
1.294000,-0.1668,0.4541,0.9354,1.053
1.297000,-0.1599,0.4502,0.9356,1.051
1.299000,-0.1477,0.4468,0.9347,1.046
1.302000,-0.1355,0.4390,0.9291,1.036
1.307000,-0.1240,0.4339,0.9261,1.030
1.309000,-0.1226,0.4229,0.9181,1.018
1.310000,-0.1040,0.4209,0.9139,1.012
1.312000,-0.0803,0.4168,0.9142,1.008
1.314000,-0.0610,0.4156,0.9083,1.001
1.317000,-0.0405,0.4173,0.9041,0.997
1.322000,-0.0239,0.4129,0.9002,0.991
1.330000,-0.0112,0.4090,0.8968,0.986
1.331000,0.0022,0.4051,0.8919,0.980
1.331000,0.0168,0.4026,0.8983,0.985
1.332000,0.0247,0.3960,0.8936,0.978
1.333000,0.0354,0.3982,0.8968,0.982
1.334000,0.0430,0.3963,0.8990,0.983
1.339000,0.0498,0.3958,0.8990,0.984
1.341000,0.0523,0.3965,0.9015,0.986
1.343000,0.0559,0.3980,0.9032,0.989
1.344000,0.0579,0.3999,0.9051,0.991
1.346000,0.0625,0.3999,0.9061,0.992
1.349000,0.0635,0.3982,0.9066,0.992
1.352000,0.0698,0.4009,0.9071,0.994
1.356000,0.0767,0.3997,0.9110,0.998
1.359000,0.0823,0.4019,0.9115,1.000
1.361000,0.0847,0.4024,0.9166,1.005
1.362000,0.0864,0.3987,0.9186,1.005
1.364000,0.0857,0.3980,0.9203,1.006
1.367000,0.0801,0.3995,0.9244,1.010
1.370000,0.0742,0.4021,0.9269,1.013
1.374000,0.0669,0.3997,0.9308,1.015
1.376000,0.0574,0.4014,0.9376,1.022
1.377000,0.0427,0.4026,0.9405,1.024
1.379000,0.0254,0.4026,0.9505,1.033
1.385000,0.0046,0.3982,0.9603,1.040
1.386000,-0.0193,0.3982,0.9715,1.050
1.388000,-0.0430,0.3995,0.9908,1.069
1.390000,-0.0667,0.3992,1.0091,1.087
1.392000,-0.0899,0.4007,1.0340,1.113
1.394000,-0.1113,0.4002,1.0567,1.135
1.397000,-0.1314,0.4041,1.0799,1.161
1.399000,-0.1506,0.4060,1.1053,1.187
