time,gFx,gFy,gFz,TgF,is_fall
53.7,-1.2672,0.1345,0.1729,1.29,0
53.8,-1.0016,-0.3133,0.3499,1.11,0
53.9,-0.7657,-0.1262,0.0737,0.78,0
54,-0.8145,-0.0288,-0.0515,0.82,0
54.1,-0.9693,0.0254,-0.1653,0.98,0
54.2,-1.4667,0.1475,-0.5064,1.56,0
54.3,-0.8529,-0.1245,0.0762,0.87,0
54.4,-1.1529,-0.1372,0.1475,1.17,0
54.5,-0.6675,0.1533,0.1111,0.69,0
54.6,-0.8377,0.075,0.0798,0.84,0
54.7,-1.2216,0.1089,-0.0601,1.23,0
54.8,-1.5329,0.0117,0.0659,1.53,0
54.9,-0.8253,-0.4842,0.3914,1.03,0
55,-1.0182,0.0439,0.1091,1.02,0
55.1,-0.8114,-0.0518,-0.033,0.81,0
55.2,-0.8006,-0.0232,-0.0327,0.8,0
55.3,-1.2597,-0.2346,-0.2312,1.3,0
55.4,-1.1913,-0.3653,-0.1157,1.25,0
55.5,-1.1949,-0.2097,0.3799,1.27,0
55.6,-0.6951,0.1423,0.0774,0.71,0
55.7,-0.744,0.0188,0.0776,0.75,0
55.8,-1.0607,0.0515,-0.0542,1.06,0
55.9,-1.4679,0.1096,-0.0879,1.47,0
56,-0.8287,-0.2762,0.3055,0.93,0
56.1,-1.0814,0.2163,0.0005,1.1,0
56.2,-0.6981,-0.0645,-0.072,0.7,0
56.3,-0.754,-0.0879,-0.1067,0.77,0
56.4,-1.2311,-0.1714,-0.2266,1.26,0
56.5,-1.2282,-0.4363,-0.0735,1.31,0
56.6,-1.1713,-0.2847,0.292,1.24,0
56.7,-0.7218,0.0901,0.0984,0.73,0
56.8,-0.6978,-0.002,0.1568,0.72,0
56.9,-1.1488,0.1292,-0.093,1.16,0
57,-1.4481,0.106,0.0022,1.45,0
57.1,-0.8897,-0.4419,0.3111,1.04,0
57.2,-1.1188,0.2586,-0.0181,1.15,0
57.3,-0.7799,-0.0723,-0.072,0.79,0
57.4,-0.8221,-0.0779,-0.199,0.85,0
57.5,-1.2052,-0.261,-0.1997,1.25,0
57.6,-1.2137,-0.3855,-0.1279,1.28,0
57.7,-1.1698,-0.4244,0.3348,1.29,0
57.8,-0.6632,0.1565,-0.0835,0.69,0
57.9,-0.7511,0.0193,0.1575,0.77,0
58,-1.1837,0.0498,-0.1988,1.2,0
58.1,-1.4684,0.1384,-0.0012,1.47,0
58.2,-0.849,-0.3653,0.3672,0.99,0
58.3,-1.1119,0.1338,-0.0083,1.12,0
58.4,-0.7442,-0.0845,-0.1008,0.76,0
58.5,-0.8009,-0.1763,-0.1797,0.84,0
58.6,-1.2902,-0.2315,-0.2469,1.33,0
58.7,-1.2277,-0.4961,-0.1301,1.33,0
58.8,-1.0738,-0.3882,0.3623,1.2,0
58.9,-0.7359,0.0867,0.0408,0.74,0
59,-0.6883,-0.0166,0.1846,0.71,0
59.1,-1.1134,0.1343,-0.061,1.12,0
59.2,-1.3407,0.3145,-0.0537,1.38,0
59.3,-0.9225,-0.0388,0.2664,0.96,0
59.4,-1.1739,0.1174,0.2227,1.2,0
59.5,-0.6959,-0.1404,0.0193,0.71,0
59.6,-0.6929,-0.105,-0.0088,0.7,0
59.7,-1.2521,0.0044,-0.3169,1.29,0
59.8,-1.3309,-0.1016,-0.2884,1.37,0
59.9,-1.0658,-0.303,0.4146,1.18,0
60,-0.7501,0.146,-0.1074,0.77,0
60.1,-0.6509,-0.051,0.188,0.68,0
60.2,-1.1197,0.0862,-0.1101,1.13,0
60.3,-1.3913,0.294,-0.0757,1.42,0
60.4,-0.9215,-0.1897,0.0759,0.94,0
60.5,-1.2318,0.0273,0.1355,1.24,0
60.6,-0.7127,-0.1748,-0.0085,0.73,0
60.7,-0.7178,-0.1463,-0.0713,0.74,0
60.8,-1.183,-0.093,-0.2266,1.21,0
60.9,-1.1962,-0.2473,-0.3496,1.27,0
61,-1.0602,-0.2534,0.3616,1.15,0
61.1,-0.8868,0.0801,0.0877,0.89,0
61.2,-0.6627,-0.0051,0.1961,0.69,0
61.3,-1.0533,0.0816,-0.093,1.06,0
61.4,-1.2565,0.3164,-0.0759,1.3,0
61.5,-0.8858,-0.01,0.2454,0.92,0
61.6,-1.1718,0.1631,0.253,1.21,0
61.7,-0.7127,-0.157,-0.0349,0.73,0
61.8,-0.6324,-0.1223,-0.1553,0.66,0
61.9,-1.2831,0.0203,-0.3291,1.32,0
62,-1.2658,-0.1577,-0.3626,1.33,0
62.1,-1.1258,-0.4173,0.3638,1.25,0
62.2,-0.7801,0.0459,-0.0059,0.78,0
62.3,-0.6627,0.0129,0.1406,0.68,0
62.4,-1.0484,0.0982,-0.1443,1.06,0
62.5,-1.3165,0.3003,-0.0896,1.35,0
62.6,-0.8995,-0.0015,0.1677,0.92,0
62.7,-1.2763,0.1245,0.1052,1.29,0
62.8,-0.5997,-0.1221,-0.0837,0.62,0
62.9,-0.649,-0.1121,-0.1406,0.67,0
63,-1.1659,0.0896,-0.3033,1.21,0
63.1,-1.3834,-0.2127,-0.3562,1.44,0
63.2,-1.1512,-0.2534,0.4815,1.27,0
63.3,-0.7586,0.1326,0.0991,0.78,0
63.4,-0.6641,0.03,0.1658,0.69,0
63.5,-1.1171,0.1118,-0.1304,1.13,0
63.6,-1.3822,0.3758,-0.1257,1.44,0
63.7,-0.8575,-0.2022,0.1851,0.9,0
63.8,-1.1381,0.2569,0.0593,1.17,0
63.9,-0.648,-0.1294,-0.0581,0.66,0
64,-0.7535,-0.135,-0.1118,0.77,0
64.1,-1.3119,-0.1423,-0.3245,1.36,0
64.2,-1.1788,-0.2996,-0.2132,1.23,0
64.3,-1.037,-0.3985,0.3413,1.16,0
64.4,-0.8043,0.2117,0.0327,0.83,0
64.5,-0.6351,-0.0132,0.1839,0.66,0
64.6,-1.1691,0.1331,-0.1743,1.19,0
64.7,-1.5729,0.1914,0.0588,1.59,0
64.8,-0.8504,-0.3728,0.3243,0.98,0
64.9,-1.0865,0.1094,0.0049,1.09,0
65,-0.71,-0.0608,-0.1428,0.73,0
65.1,-0.7979,-0.1257,-0.1621,0.82,0
65.2,-1.3917,-0.271,-0.4151,1.48,0
65.3,-1.1341,-0.5035,-0.061,1.24,0
65.4,-1.1906,-0.2122,0.3074,1.25,0
65.5,-0.628,0.1013,-0.0625,0.64,0
65.6,-0.7471,0.0569,0.0835,0.75,0
65.7,-1.1857,0.0493,-0.1804,1.2,0
65.8,-1.4899,0.1924,-0.2793,1.53,0
65.9,-0.8653,-0.3897,0.2703,0.99,0
66,-1.1061,0.2508,-0.1414,1.14,0
66.1,-0.6988,-0.0254,-0.1528,0.72,0
66.2,-0.7938,-0.0816,-0.1509,0.81,0
66.3,-1.3624,-0.3145,-0.4942,1.48,0
66.4,-0.9635,-0.378,-0.103,1.04,0
66.5,-1.1869,-0.2549,0.2691,1.24,0
66.6,-0.6004,0.1992,-0.0571,0.64,0
66.7,-0.7843,0.0132,0.0488,0.79,0
66.8,-1.2753,0.0974,-0.1521,1.29,0
66.9,-1.5492,0.0222,-0.04,1.55,0
67,-0.9254,-0.3797,0.241,1.03,0
67.1,-0.8531,-0.001,0.1338,0.86,0
67.2,-0.7354,-0.052,-0.1821,0.76,0
67.3,-0.8973,-0.0178,-0.249,0.93,0
67.4,-1.4752,0.137,-0.744,1.66,0
67.5,-0.8546,-0.0806,0.126,0.87,0
67.6,-1.1468,-0.1506,-0.0811,1.16,0
67.7,-0.6173,0.2117,0.0132,0.65,0
67.8,-0.9146,0.094,-0.1228,0.93,0
67.9,-1.2308,0.1829,0.0725,1.25,0
68,-1.3385,0.1113,0.0464,1.34,0
68.1,-1.099,-0.2698,0.2825,1.17,0
68.2,-0.7139,-0.1716,-0.002,0.73,0
68.3,-0.7022,-0.148,-0.0886,0.72,0
68.4,-1.1019,0.0969,-0.333,1.16,0
68.5,-1.6315,0.1521,-0.6976,1.78,0
68.6,-0.9549,0.0029,0.4812,1.07,0
68.7,-0.9952,0.0376,-0.1609,1.01,0
68.8,-0.5919,0.0757,0.0503,0.6,0
68.9,-1.0484,0.095,-0.1524,1.06,0
69,-1.3637,0.4246,-0.1079,1.43,0
69.1,-0.9315,-0.0225,0.0195,0.93,0
69.2,-1.1805,0.0964,0.1001,1.19,0
69.3,-0.732,-0.1602,-0.0544,0.75,0
69.4,-0.7032,-0.1152,-0.135,0.73,0
69.5,-1.2172,-0.0269,-0.3328,1.26,0
69.6,-1.1991,-0.4522,-0.1731,1.29,0
69.7,-1.1481,-0.3506,0.3489,1.25,0
69.8,-0.6912,0.1257,0.0505,0.7,0
69.9,-0.6661,0.0239,0.0828,0.67,0
70,-1.2753,0.0818,-0.3101,1.31,0
70.1,-1.3959,0.1685,-0.3465,1.45,0
70.2,-0.9337,-0.2867,0.1963,1,0
70.3,-1.0965,0.2559,-0.1331,1.13,0
70.4,-0.711,-0.0776,-0.1025,0.72,0
70.5,-0.7904,-0.0952,-0.2024,0.82,0
70.6,-1.2863,-0.3255,-0.4607,1.4,0
70.7,-1.0755,-0.4676,-0.0772,1.18,0
70.8,-1.2299,-0.2063,0.1697,1.26,0
70.9,-0.6973,0.1829,-0.0024,0.72,0
71,-0.7359,0.0068,0.0754,0.74,0
71.1,-1.1962,0.0986,-0.283,1.23,0
71.2,-1.4748,0.0901,-0.0894,1.48,0
71.3,-0.933,-0.4217,0.2664,1.06,0
71.4,-0.9505,-0.0549,-0.0049,0.95,0
71.5,-0.8016,0.0115,-0.2114,0.83,0
71.6,-0.8604,-0.1089,-0.2461,0.9,0
71.7,-1.2885,-0.2112,-0.5691,1.42,0
71.8,-0.996,-0.3648,-0.0928,1.06,0
71.9,-1.1886,-0.1887,0.0747,1.21,0
72,-0.6131,0.1944,-0.0032,0.64,0
72.1,-0.8104,0.0393,-0.0269,0.81,0
72.2,-1.2501,0.1135,-0.2539,1.28,0
72.3,-1.3964,0.1328,-0.1172,1.41,0
72.4,-1.1368,-0.5125,0.126,1.25,0
72.5,-0.9869,0.1575,-0.1326,1.01,0
72.6,-0.7222,-0.1184,-0.1575,0.75,0
72.7,-0.8004,-0.072,-0.2154,0.83,0
72.8,-1.2828,-0.2622,-0.5601,1.42,0
72.9,-0.9466,-0.3272,0.04,1,0
73,-1.1715,-0.262,0.2598,1.23,0
73.1,-0.671,0.1716,-0.0618,0.7,0
73.2,-0.7879,0.0481,0.0015,0.79,0
73.3,-1.2262,0.135,-0.2173,1.25,0
73.4,-1.4955,0.0632,-0.1206,1.5,0
73.5,-1.1107,-0.4207,0.2156,1.21,0
73.6,-0.8189,-0.0759,-0.023,0.82,0
73.7,-0.7984,0.0439,-0.1636,0.82,0
73.8,-0.9168,-0.0713,-0.334,0.98,0
73.9,-1.3998,0.3074,-0.7889,1.64,0
74,-1.0033,-0.1548,0.3709,1.08,0
74.1,-1.2501,-0.0767,-0.5062,1.35,0
74.2,-0.6644,0.0352,0.0144,0.67,0
74.3,-0.8668,0.0122,-0.1668,0.88,0
74.4,-1.3231,0.3372,-0.0469,1.37,0
74.5,-1.0433,0.0049,0.0374,1.04,0
74.6,-1.2067,0.0015,0.1604,1.22,0
74.7,-0.7032,-0.2246,-0.1211,0.75,0
74.8,-0.6729,-0.0938,-0.1211,0.69,0
74.9,-1.1229,0.1101,-0.4297,1.21,0
75,-1.4262,-0.1799,-0.3619,1.48,0
75.1,-1.0965,-0.2027,0.3826,1.18,0
75.2,-0.8436,0.0125,-0.0083,0.84,0
75.3,-0.6788,0.0601,0.0525,0.68,0
75.4,-1.0939,0.0464,-0.2251,1.12,0
75.5,-1.3898,0.3291,-0.284,1.46,0
75.6,-0.8741,-0.1673,0.0513,0.89,0
75.7,-1.1454,0.1011,0.0508,1.15,0
75.8,-0.711,-0.1712,-0.0925,0.74,0
75.9,-0.6702,-0.1358,-0.1074,0.69,0
76,-1.2269,-0.0371,-0.3709,1.28,0
76.1,-1.1573,-0.3684,-0.1673,1.23,0
76.2,-1.1073,-0.4209,0.2818,1.22,0
76.3,-0.7794,0.1067,-0.0291,0.79,0
76.4,-0.6761,-0.0347,0.0381,0.68,0
76.5,-1.1957,0.1094,-0.2771,1.23,0
76.6,-1.4613,0.2356,-0.1472,1.49,0
76.7,-1.0104,-0.4056,0.3641,1.15,0
76.8,-1.0253,0.1231,0.0015,1.03,0
76.9,-0.7391,-0.061,-0.2151,0.77,0
77,-0.6636,-0.1819,-0.1863,0.71,0
77.1,-1.2455,-0.197,-0.3235,1.3,0
77.2,-1.2384,-0.5965,-0.096,1.38,0
77.3,-1.0817,-0.2962,0.2205,1.14,0
77.4,-0.7672,0.1411,-0.0435,0.78,0
77.5,-0.7208,0.0078,0.0029,0.72,0
77.6,-1.0812,0.0313,-0.2029,1.1,0
77.7,-1.4047,0.3374,-0.2847,1.47,0
77.8,-0.8509,-0.3628,0.2512,0.96,0
77.9,-1.0638,0.1004,-0.2332,1.09,0
78,-0.6966,-0.0488,-0.1741,0.72,0
78.1,-0.6634,-0.1172,-0.1858,0.7,0
78.2,-1.2174,-0.2825,-0.4737,1.34,0
78.3,-1.2032,-0.4576,-0.1067,1.29,0
78.4,-1.2445,-0.305,0.3389,1.33,0
78.5,-0.6251,0.1233,-0.0955,0.64,0
78.6,-0.7784,0.0056,-0.0383,0.78,0
78.7,-1.1422,0.0259,-0.2696,1.17,0
78.8,-1.5292,0.0962,-0.2918,1.56,0
78.9,-0.9347,-0.4212,0.2056,1.05,0
79,-1.0372,0.1863,-0.2271,1.08,0
79.1,-0.7047,-0.0689,-0.1961,0.73,0
79.2,-0.7943,-0.1047,-0.2522,0.84,0
79.3,-1.2897,-0.23,-0.6937,1.48,0
79.4,-1.0436,-0.4678,0.0259,1.14,0
79.5,-1.255,-0.2608,0.0078,1.28,0
79.6,-0.6675,0.1973,-0.0471,0.7,0
79.7,-0.7474,-0.0142,-0.0769,0.75,0
79.8,-1.1644,0.0776,-0.2176,1.19,0
79.9,-1.5087,0.0237,-0.2144,1.52,0
80,-1.0687,-0.3011,0.1719,1.12,0
80.1,-0.8307,-0.0557,-0.0745,0.84,0
80.2,-0.6778,-0.0576,-0.1746,0.7,0
80.3,-0.8878,-0.0361,-0.304,0.94,0
80.4,-1.4169,-0.0254,-0.7911,1.62,0
80.5,-0.869,-0.1235,0.2376,0.91,0
80.6,-1.1261,-0.1245,-0.1377,1.14,0
80.7,-0.6739,0.158,-0.075,0.7,0
80.8,-0.8358,0.052,-0.1499,0.85,0
80.9,-1.1691,0.0818,-0.2981,1.21,0
81,-1.5158,0.0625,-0.1978,1.53,0
81.1,-1.1412,-0.355,0.0447,1.2,0
81.2,-0.8302,-0.1062,-0.0979,0.84,0
81.3,-0.7132,-0.0239,-0.22,0.75,0
81.4,-0.963,0.0376,-0.3633,1.03,0
81.5,-1.4569,0.1831,-0.8033,1.67,0
81.6,-0.933,0.1362,0.3199,1,0
81.7,-1.0497,-0.0107,-0.2742,1.08,0
81.8,-0.6607,0.113,-0.0173,0.67,0
81.9,-0.9698,0.0899,-0.2613,1.01,0
82,-1.1747,0.3543,-0.0588,1.23,0
82.1,-1.1598,0.0969,-0.0012,1.16,0
82.2,-1.1693,-0.0283,0.1089,1.17,0
82.3,-0.713,-0.1702,-0.1038,0.74,0
82.4,-0.6505,-0.1538,-0.1021,0.68,0
82.5,-1.204,0.0623,-0.513,1.31,0
82.6,-1.3656,-0.2324,-0.3501,1.43,0
82.7,-0.9935,-0.3628,0.3164,1.1,0
82.8,-0.7777,0.0313,-0.0491,0.78,0
82.9,-0.7069,0.0435,0.0559,0.71,0
83,-1.1019,0.0501,-0.3323,1.15,0
83.1,-1.3993,0.1778,-0.385,1.46,0
83.2,-0.9369,-0.3597,0.1536,1.02,0
83.3,-1.0755,0.1509,-0.2483,1.11,0
83.4,-0.6949,-0.0769,-0.2151,0.73,0
83.5,-0.7325,-0.1604,-0.2044,0.78,0
83.6,-1.264,-0.1775,-0.3929,1.34,0
83.7,-1.1368,-0.5074,-0.1572,1.25,0
83.8,-1.1918,-0.4261,0.24,1.29,0
83.9,-0.6986,0.1731,-0.114,0.73,0
84,-0.7037,-0.0205,0.0205,0.7,0
84.1,-1.2323,0.1404,-0.4214,1.31,0
84.2,-1.5639,-0.0054,-0.2671,1.59,0
84.3,-0.8961,-0.3821,0.1277,0.98,0
84.4,-0.9557,0.0637,-0.1902,0.98,0
84.5,-0.7623,-0.0759,-0.2324,0.8,0
84.6,-0.8016,-0.0894,-0.2957,0.86,0
84.7,-1.2677,-0.0554,-0.7918,1.5,0
84.8,-0.9916,-0.324,0.1121,1.05,0
84.9,-1.1383,-0.2454,0.0596,1.17,0
85,-0.6509,0.1836,-0.0982,0.68,0
85.1,-0.8565,0.0947,-0.1575,0.88,0
85.2,-1.2159,0.2049,-0.1961,1.25,0
85.3,-1.4044,0.1411,-0.1382,1.42,0
85.4,-1.1556,-0.2632,0.1785,1.2,0
85.5,-0.7286,-0.1797,-0.1673,0.77,0
85.6,-0.7161,-0.0925,-0.1934,0.75,0
85.7,-0.9479,-0.0078,-0.448,1.05,0
85.8,-1.5175,0.0925,-0.699,1.67,0
85.9,-0.9559,-0.0623,0.3245,1.01,0
86,-0.9422,0.01,-0.1968,0.96,0
86.1,-0.6917,0.0847,0.0095,0.7,0
86.2,-0.9894,0.0339,-0.2857,1.03,0
86.3,-1.3468,0.354,-0.3423,1.43,0
86.4,-1.0028,0.0635,0.1028,1.01,0
86.5,-1.1957,0.1094,-0.0513,1.2,0
86.6,-0.7108,-0.1521,-0.1189,0.74,0
86.7,-0.6087,-0.1548,-0.1731,0.65,0
86.8,-1.1908,0.0347,-0.5281,1.3,0
86.9,-1.2196,-0.2669,-0.25,1.27,0
87,-1.0836,-0.2998,0.2837,1.16,0
87.1,-0.8016,0.0801,-0.103,0.81,0
87.2,-0.6978,0.0244,0.0298,0.7,0
87.3,-1.1315,0.1143,-0.4046,1.21,0
87.4,-1.3241,0.2857,-0.5022,1.44,0
87.5,-0.837,-0.2473,-0.0088,0.87,0
87.6,-1.1534,0.3565,-0.3111,1.25,0
87.7,-0.6319,-0.1697,-0.176,0.68,0
87.8,-0.6607,-0.0955,-0.1831,0.69,0
87.9,-1.1945,-0.2986,-0.5523,1.35,0
88,-1.0799,-0.4915,-0.157,1.2,0
88.1,-1.2262,-0.3409,0.2493,1.3,0
88.2,-0.7139,0.1177,-0.2395,0.76,0
88.3,-0.7501,0.0466,0.0083,0.75,0
88.4,-1.1913,0.0972,-0.4344,1.27,0
88.5,-1.5331,0.0671,-0.2762,1.56,0
88.6,-1.006,-0.4124,0.1338,1.1,0
88.7,-0.9207,0.0076,-0.1975,0.94,0
88.8,-0.7589,-0.0305,-0.303,0.82,0
88.9,-0.8026,-0.0874,-0.304,0.86,0
89,-1.3353,-0.229,-0.7547,1.55,0
89.1,-0.8861,-0.1297,0.0808,0.9,0
89.2,-1.1613,-0.1985,-0.0986,1.18,0
89.3,-0.5723,0.1958,-0.0964,0.61,0
89.4,-0.8233,0.0728,-0.2195,0.86,0
89.5,-1.2423,0.2874,-0.2456,1.3,0
89.6,-1.3351,0.0613,-0.2937,1.37,0
89.7,-1.1547,-0.3323,0.0439,1.2,0
89.8,-0.6917,-0.137,-0.0732,0.71,0
89.9,-0.7042,-0.0991,-0.2735,0.76,0
90,-1.0641,0.0056,-0.5076,1.18,0
90.1,-1.4657,0.2097,-0.8512,1.71,0
90.2,-1.0397,0.0662,0.3284,1.09,0
90.3,-1.013,-0.0833,-0.3465,1.07,0
90.4,-0.6002,0.0786,-0.0542,0.61,0
90.5,-1.0304,0.1152,-0.3848,1.11,0
90.6,-1.2101,0.2671,-0.1609,1.25,0
90.7,-1.0746,0.169,-0.1016,1.09,0
90.8,-1.0936,-0.0996,0.0183,1.1,0
90.9,-0.67,-0.232,-0.1778,0.73,0
91,-0.6866,-0.1487,-0.2608,0.75,0
91.1,-1.1825,0.1106,-0.3892,1.25,0
91.2,-1.338,-0.2727,-0.3638,1.41,0
91.3,-1.1332,-0.2107,0.2886,1.19,0
91.4,-0.703,0.0615,-0.1101,0.71,0
91.5,-0.6798,-0.0129,-0.0618,0.68,0
91.6,-1.0436,0.0886,-0.3816,1.11,0
91.7,-1.3612,0.188,-0.5445,1.48,0
91.8,-0.9225,-0.375,-0.0005,1,0
91.9,-1.0699,0.1863,-0.3616,1.14,0
92,-0.6727,-0.1279,-0.2227,0.72,0
92.1,-0.711,-0.0081,-0.2122,0.74,0
92.2,-1.2909,-0.4185,-0.5943,1.48,0
92.3,-0.9991,-0.5147,-0.0735,1.13,0
92.4,-1.1307,-0.2991,0.0769,1.17,0
92.5,-0.6678,0.282,-0.1841,0.75,0
92.6,-0.7764,0.0054,-0.2193,0.81,0
92.7,-1.1727,0.0894,-0.3128,1.22,0
92.8,-1.5126,0.1182,-0.3147,1.55,0
92.9,-0.9264,-0.3164,0.0332,0.98,0
93,-0.909,0.1399,-0.2154,0.94,0
93.1,-0.6783,-0.0532,-0.2659,0.73,0
93.2,-0.8026,-0.0754,-0.3919,0.9,0
93.3,-1.2902,-0.2693,-0.8001,1.54,0
93.4,-0.9002,-0.3858,-0.0637,0.98,0
93.5,-1.2323,-0.1909,-0.134,1.25,0
93.6,-0.6265,0.2344,-0.1973,0.7,0
93.7,-0.8304,0.0054,-0.2942,0.88,0
93.8,-1.2821,0.1719,-0.3411,1.34,0
93.9,-1.3097,0.0364,-0.3035,1.34,0
94,-1.0416,-0.3069,0.0667,1.09,0
94.1,-0.7828,-0.1394,-0.155,0.81,0
94.2,-0.7874,-0.0178,-0.2774,0.84,0
94.3,-0.8534,-0.0737,-0.4842,0.98,0
94.4,-1.338,-0.0151,-0.9129,1.62,0
94.5,-0.9281,-0.1199,0.1482,0.95,0
94.6,-1.1393,-0.1445,-0.2664,1.18,0
94.7,-0.5904,0.1695,-0.0901,0.62,0
94.8,-0.8055,0.1065,-0.3164,0.87,0
94.9,-1.2772,0.1025,-0.326,1.32,0
95,-1.3966,0.1123,-0.3995,1.46,0
95.1,-0.8985,-0.3013,0.104,0.95,0
95.2,-0.942,-0.0515,-0.2576,0.98,0
95.3,-0.7581,-0.0891,-0.3055,0.82,0
95.4,-0.7601,-0.0759,-0.3724,0.85,0
95.5,-1.3285,-0.2437,-0.7725,1.56,0
95.6,-0.9291,-0.3382,-0.0982,0.99,0
95.7,-1.1207,-0.2075,-0.0383,1.14,0
95.8,-0.6466,0.274,-0.2676,0.75,0
95.9,-0.7852,0.0159,-0.1765,0.8,0
96,-1.2557,0.0767,-0.3677,1.31,0
96.1,-1.4362,0.1148,-0.4358,1.51,0
96.2,-0.8707,-0.2818,0.1209,0.92,0
96.3,-0.963,0.2134,-0.3069,1.03,0
96.4,-0.7271,-0.0994,-0.2281,0.77,0
96.5,-0.7257,-0.0869,-0.3338,0.8,0
96.6,-1.1754,-0.3733,-0.5391,1.35,0
96.7,-1.119,-0.5181,-0.2193,1.25,0
96.8,-1.2216,-0.2122,0.2085,1.26,0
96.9,-0.7042,0.1829,-0.3474,0.81,0
97,-0.7513,-0.0308,-0.0598,0.75,0
97.1,-1.0638,0.0806,-0.4434,1.16,0
97.2,-1.5033,0.1966,-0.3384,1.55,0
97.3,-0.8739,-0.3372,0.1206,0.94,0
97.4,-1.1117,0.1577,-0.3211,1.17,0
97.5,-0.6487,-0.1262,-0.219,0.7,0
97.6,-0.6229,-0.1865,-0.249,0.7,0
97.7,-0.9605,0.0967,-0.5367,1.1,0
97.8,-1.3012,0.0735,-0.838,1.55,0
97.9,-0.9613,0.011,0.2092,0.98,0
98,-1.1046,-0.1548,-0.3543,1.17,0
98.1,-0.689,0.1746,-0.1109,0.72,0
98.2,-0.7423,0.0518,-0.2744,0.79,0
98.3,-1.0174,0.1702,-0.4231,1.11,0
98.4,-1.1505,0.2771,-0.6046,1.33,0
98.5,-1.1786,-0.5628,-0.2212,1.32,0
98.6,-0.9608,0.1499,-0.3428,1.03,0
98.7,-0.6424,-0.0691,-0.1621,0.67,0
98.8,-0.6988,-0.0759,-0.3399,0.78,0
98.9,-1.0519,-0.3623,-0.406,1.18,0
99,-1.2413,-0.3706,-0.2097,1.31,0
99.1,-1.2838,-0.3755,-0.1304,1.34,0
99.2,-0.6436,0.1069,-0.0667,0.66,0
99.3,-0.7254,0.0293,-0.2935,0.78,0
99.4,-1.0675,0.2674,-0.3665,1.16,0
99.5,-1.4311,-0.0134,-0.2627,1.46,0
99.6,-1.1232,-0.1856,-0.0171,1.14,0
99.7,-0.7672,-0.1277,-0.2354,0.81,0
99.8,-0.6546,-0.105,-0.2654,0.71,0
99.9,-0.9828,0.0408,-0.5369,1.12,0
100,-1.3964,0.1008,-0.8607,1.64,0
100.1,-0.9737,-0.0381,0.2544,1.01,0
100.2,-0.9857,0.0071,-0.3155,1.03,0
100.3,-0.6773,0.1052,0.0137,0.69,0
100.4,-0.919,0.1018,-0.3858,1,0
100.5,-1.1949,0.2068,-0.2989,1.25,0
100.6,-1.2948,0.1165,-0.291,1.33,0
100.7,-1.0025,-0.2019,0.0256,1.02,0
100.8,-0.7725,-0.1799,-0.1182,0.8,0
100.9,-0.7423,-0.043,-0.3106,0.81,0
101,-0.8294,-0.0996,-0.4395,0.94,0
101.1,-1.2948,0.0864,-1.0306,1.66,0
101.2,-0.9073,-0.1104,0.0928,0.92,0
101.3,-1.2438,-0.2669,-0.3216,1.31,0
101.4,-0.6285,0.1768,-0.0889,0.66,0
101.5,-0.7913,0.0715,-0.274,0.84,0
101.6,-1.2411,0.229,-0.3401,1.31,0
101.7,-1.4171,0.1743,-0.2515,1.45,0
101.8,-1.1395,-0.1995,0.0613,1.16,0
101.9,-0.7476,-0.1611,-0.1846,0.79,0
102,-0.6788,-0.1143,-0.27,0.74,0
102.1,-0.9627,0.0059,-0.4786,1.08,0
102.2,-1.2111,0.2073,-0.9469,1.55,0
102.3,-1.0895,0.0837,0.2698,1.13,0
102.4,-1.026,-0.0051,-0.4407,1.12,0
102.5,-0.6194,0.1257,0.0002,0.63,0
102.6,-1.0113,0.0669,-0.4546,1.11,0
102.7,-1.4062,0.3863,-0.3645,1.5,0
102.8,-0.9159,-0.3142,-0.1377,0.98,0
102.9,-1.0692,0.1731,-0.1858,1.1,0
103,-0.6595,-0.2088,-0.2481,0.73,0
103.1,-0.6751,-0.1289,-0.294,0.75,0
103.2,-1.0941,-0.3597,-0.5442,1.27,0
103.3,-0.9908,-0.2649,-0.2527,1.06,0
103.4,-1.1417,-0.4143,-0.1084,1.22,0
103.5,-0.6336,0.2188,-0.0808,0.68,0
103.6,-0.7801,0.0347,-0.2576,0.82,0
103.7,-1.1395,0.1616,-0.3787,1.21,0
103.8,-1.4264,0.0774,-0.3494,1.47,0
103.9,-1.2743,-0.3133,0.0034,1.31,0
104,-0.6922,-0.2049,-0.1399,0.74,0
104.1,-0.6292,-0.0835,-0.2715,0.69,0
104.2,-0.9366,0.0325,-0.4556,1.04,0
104.3,-1.3375,0.1521,-1.0013,1.68,0
104.4,-1.1356,0.0232,0.3621,1.19,0
104.5,-0.9986,0.0818,-0.1917,1.02,0
104.6,-0.6192,-0.002,0.0105,0.62,0
104.7,-0.9542,0.1001,-0.3545,1.02,0
104.8,-1.3446,0.1868,-0.4517,1.43,0
104.9,-1.1796,0.1441,0.2139,1.21,0
105,-1.2169,0.0168,-0.1035,1.22,0
105.1,-0.6685,-0.1372,-0.1868,0.71,0
105.2,-0.5201,-0.2678,-0.1257,0.6,0
105.3,-1.0819,-0.1011,-0.42,1.16,0
105.4,-1.5204,-0.083,-0.6866,1.67,0
105.5,-0.8436,-0.4419,0.0979,0.96,0
105.6,-1.0314,0.1399,-0.2302,1.07,0
105.7,-0.6019,-0.0447,0.0344,0.6,0
105.8,-0.8573,-0.042,-0.2095,0.88,0
