time,x,y,z,TgF
252.2270,-0.1614,0.0452,1.0018,1.02
252.3270,-0.1626,0.0420,1.0011,1.02
252.4280,-0.1670,0.0422,0.9969,1.01
252.5290,-0.1690,0.0420,1.0084,1.02
252.6290,-0.1626,0.0427,1.0047,1.02
252.7290,-0.1626,0.0437,1.0006,1.01
252.8290,-0.1653,0.0437,0.9984,1.01
252.9300,-0.1673,0.0410,1.0028,1.02
253.0300,-0.1590,0.0403,1.0028,1.02
253.1310,-0.1604,0.0461,1.0008,1.01
253.2310,-0.1570,0.0476,0.9957,1.01
253.3310,-0.1568,0.0479,0.9972,1.01
253.4320,-0.1624,0.0501,0.9952,1.01
253.5320,-0.1692,0.0442,1.0133,1.03
253.6330,-0.1629,0.0444,1.0016,1.02
253.7330,-0.1611,0.0405,0.9979,1.01
253.8330,-0.1651,0.0447,0.9981,1.01
253.9340,-0.1614,0.0413,0.9979,1.01
254.0340,-0.1731,0.0420,1.0069,1.02
254.1340,-0.1648,0.0430,0.9991,1.01
254.2340,-0.1692,0.0427,1.0003,1.02
254.3370,-0.1629,0.0454,1.0023,1.02
254.4370,-0.1641,0.0430,1.0033,1.02
254.5370,-0.1695,0.0461,1.0025,1.02
254.6380,-0.1626,0.0452,1.0043,1.02
254.7380,-0.1631,0.0454,0.9957,1.01
254.8380,-0.1624,0.0447,1.0028,1.02
254.9390,-0.1643,0.0447,1.0001,1.01
255.0390,-0.1597,0.0464,1.0030,1.02
255.1400,-0.1663,0.0444,1.0006,1.02
255.2430,-0.1660,0.0447,1.0025,1.02
255.3430,-0.1609,0.0469,0.9986,1.01
255.4440,-0.1621,0.0430,0.9986,1.01
255.5440,-0.1651,0.0427,0.9974,1.01
255.6440,-0.1611,0.0474,1.0038,1.02
255.7450,-0.1607,0.0454,0.9989,1.01
255.8450,-0.1631,0.0430,0.9984,1.01
255.9450,-0.1663,0.0437,0.9991,1.01
256.0460,-0.1675,0.0464,1.0033,1.02
256.1460,-0.1690,0.0444,0.9989,1.01
256.2460,-0.1673,0.0437,0.9960,1.01
256.3470,-0.1648,0.0415,0.9957,1.01
256.4470,-0.1702,0.0454,0.9991,1.01
256.5480,-0.1692,0.0444,0.9996,1.01
256.6480,-0.1695,0.0427,1.0035,1.02
256.7480,-0.1687,0.0452,0.9996,1.01
256.8480,-0.1712,0.0427,1.0030,1.02
256.9490,-0.1699,0.0449,1.0013,1.02
257.0500,-0.1680,0.0454,1.0043,1.02
257.1490,-0.1729,0.0393,0.9984,1.01
257.2490,-0.1724,0.0430,0.9942,1.01
257.3510,-0.1741,0.0418,0.9999,1.02
257.4520,-0.1626,0.0493,0.9994,1.01
257.5520,-0.1651,0.0457,1.0023,1.02
257.6520,-0.1597,0.0471,0.9999,1.01
257.7530,-0.1648,0.0488,1.0028,1.02
257.8530,-0.1602,0.0457,0.9972,1.01
257.9540,-0.1602,0.0447,1.0013,1.02
258.0540,-0.1641,0.0449,0.9981,1.01
258.1550,-0.1653,0.0459,0.9981,1.01
258.2550,-0.1648,0.0447,1.0013,1.02
258.3550,-0.1709,0.0449,1.0033,1.02
258.4550,-0.1638,0.0474,1.0003,1.01
258.5560,-0.1665,0.0447,0.9989,1.01
258.6560,-0.1641,0.0471,1.0055,1.02
258.7560,-0.1670,0.0469,1.0001,1.02
258.8570,-0.1655,0.0432,0.9994,1.01
258.9570,-0.1638,0.0474,0.9981,1.01
259.0580,-0.1673,0.0442,1.0013,1.02
259.1580,-0.1614,0.0432,0.9984,1.01
259.2580,-0.1729,0.0459,1.0057,1.02
259.3590,-0.1587,0.0483,0.9989,1.01
259.4590,-0.1665,0.0452,1.0040,1.02
259.5600,-0.1648,0.0464,1.0023,1.02
259.6600,-0.1624,0.0449,1.0006,1.01
259.7600,-0.1607,0.0471,1.0003,1.01
259.8610,-0.1597,0.0474,0.9989,1.01
259.9610,-0.1646,0.0437,1.0038,1.02
260.0620,-0.1655,0.0464,1.0016,1.02
260.1610,-0.1687,0.0405,1.0028,1.02
260.2620,-0.1643,0.0479,0.9996,1.01
260.3620,-0.1609,0.0483,1.0001,1.01
260.4630,-0.1670,0.0469,1.0040,1.02
260.5640,-0.1668,0.0464,1.0006,1.02
260.6640,-0.1665,0.0457,1.0018,1.02
260.7640,-0.1677,0.0439,1.0018,1.02
260.8640,-0.1653,0.0459,1.0013,1.02
260.9650,-0.1648,0.0466,1.0035,1.02
261.0650,-0.1633,0.0466,1.0008,1.02
261.1660,-0.1709,0.0403,0.9999,1.02
261.2660,-0.1680,0.0469,1.0006,1.02
261.3660,-0.1707,0.0437,0.9977,1.01
261.4670,-0.1655,0.0449,0.9994,1.01
261.5670,-0.1673,0.0459,0.9986,1.01
261.6680,-0.1680,0.0471,1.0021,1.02
261.7680,-0.1641,0.0420,0.9957,1.01
261.8690,-0.1675,0.0435,1.0008,1.02
261.9690,-0.1707,0.0481,0.9984,1.01
262.0700,-0.1692,0.0466,0.9994,1.01
262.1700,-0.1675,0.0425,1.0023,1.02
262.2720,-0.1699,0.0444,0.9977,1.01
262.3720,-0.1670,0.0471,1.0011,1.02
262.4730,-0.1704,0.0476,0.9994,1.01
262.5720,-0.1660,0.0447,0.9960,1.01
262.6730,-0.1675,0.0449,0.9984,1.01
262.7740,-0.1709,0.0464,0.9977,1.01
262.8730,-0.1675,0.0437,1.0001,1.01
262.9740,-0.1704,0.0447,1.0003,1.02
263.0750,-0.1697,0.0396,0.9989,1.01
263.1750,-0.1697,0.0449,0.9960,1.01
263.2750,-0.1687,0.0464,0.9977,1.01
263.3760,-0.1707,0.0461,0.9977,1.01
263.4760,-0.1697,0.0427,0.9977,1.01
263.5760,-0.1726,0.0425,0.9986,1.01
263.6770,-0.1721,0.0437,1.0013,1.02
263.7770,-0.1763,0.0457,1.0003,1.02
263.8780,-0.1716,0.0437,1.0021,1.02
263.9780,-0.1675,0.0427,0.9960,1.01
264.0790,-0.1716,0.0461,0.9964,1.01
264.1800,-0.1702,0.0486,0.9979,1.01
264.2800,-0.1638,0.0435,0.9950,1.01
264.3800,-0.1724,0.0430,0.9967,1.01
264.4800,-0.1712,0.0425,0.9994,1.01
264.5800,-0.1751,0.0457,0.9999,1.02
264.6810,-0.1687,0.0378,0.9962,1.01
264.7810,-0.1714,0.0430,0.9950,1.01
264.8810,-0.1743,0.0449,1.0001,1.02
264.9820,-0.1680,0.0415,0.9989,1.01
265.0820,-0.1675,0.0439,1.0001,1.01
265.1820,-0.1724,0.0422,0.9986,1.01
265.2830,-0.1716,0.0442,0.9991,1.01
265.3830,-0.1716,0.0427,0.9969,1.01
265.4830,-0.1734,0.0413,0.9952,1.01
265.5830,-0.1716,0.0437,0.9991,1.01
265.6840,-0.1721,0.0439,0.9974,1.01
265.7840,-0.1743,0.0413,1.0008,1.02
265.8850,-0.1819,0.0415,1.0052,1.02
265.9850,-0.1709,0.0457,0.9938,1.01
266.0850,-0.1760,0.0425,0.9945,1.01
266.1860,-0.1734,0.0425,1.0016,1.02
266.2860,-0.1787,0.0425,1.0025,1.02
266.3860,-0.1707,0.0454,1.0016,1.02
266.4870,-0.1714,0.0425,0.9952,1.01
266.5870,-0.1736,0.0439,0.9991,1.02
266.6870,-0.1641,0.0449,0.9957,1.01
266.7890,-0.1677,0.0461,0.9940,1.01
266.8890,-0.1636,0.0457,1.0013,1.02
266.9890,-0.1699,0.0435,0.9977,1.01
267.0890,-0.1714,0.0393,0.9967,1.01
267.1890,-0.1741,0.0425,0.9994,1.02
267.2900,-0.1655,0.0461,0.9979,1.01
267.3920,-0.1655,0.0452,0.9986,1.01
267.4920,-0.1631,0.0452,0.9989,1.01
267.5920,-0.1648,0.0437,0.9947,1.01
267.6930,-0.1731,0.0447,0.9996,1.02
267.7930,-0.1714,0.0415,0.9999,1.02
267.8930,-0.1690,0.0418,0.9994,1.01
267.9940,-0.1765,0.0432,1.0006,1.02
268.0940,-0.1707,0.0420,1.0057,1.02
268.1940,-0.1719,0.0422,0.9955,1.01
268.2950,-0.1641,0.0461,1.0055,1.02
268.3960,-0.1636,0.0449,0.9986,1.01
268.4960,-0.1609,0.0454,0.9969,1.01
268.5960,-0.1670,0.0452,1.0055,1.02
268.6960,-0.1638,0.0479,0.9974,1.01
268.7970,-0.1629,0.0469,1.0047,1.02
268.8970,-0.1675,0.0476,1.0018,1.02
268.9980,-0.1699,0.0422,0.9974,1.01
269.0980,-0.1834,0.0442,1.0077,1.03
269.1990,-0.1702,0.0457,1.0001,1.02
269.3000,-0.1690,0.0461,0.9960,1.01
269.4010,-0.1716,0.0442,0.9969,1.01
269.5000,-0.1753,0.0464,1.0016,1.02
269.6000,-0.1685,0.0454,0.9967,1.01
269.7010,-0.1685,0.0444,0.9940,1.01
269.8010,-0.1670,0.0464,0.9999,1.01
269.9020,-0.1570,0.0452,0.9952,1.01
270.0030,-0.1673,0.0430,0.9989,1.01
270.1020,-0.1660,0.0503,1.0008,1.02
270.2030,-0.1648,0.0474,1.0035,1.02
270.3030,-0.1636,0.0452,1.0003,1.01
270.4040,-0.1594,0.0437,1.0008,1.01
270.5040,-0.1670,0.0459,1.0021,1.02
270.6050,-0.1663,0.0474,1.0008,1.02
270.7050,-0.1619,0.0476,0.9984,1.01
270.8060,-0.1690,0.0464,1.0030,1.02
270.9050,-0.1582,0.0435,1.0021,1.02
271.0060,-0.1648,0.0425,0.9972,1.01
271.1060,-0.1609,0.0476,0.9974,1.01
271.2060,-0.1673,0.0466,0.9991,1.01
271.3080,-0.1680,0.0449,0.9996,1.01
271.4070,-0.1675,0.0457,1.0025,1.02
271.5080,-0.1680,0.0427,1.0003,1.02
271.6080,-0.1638,0.0483,1.0052,1.02
271.7090,-0.1594,0.0466,0.9969,1.01
271.8090,-0.1638,0.0437,1.0021,1.02
271.9100,-0.1621,0.0469,1.0023,1.02
272.0100,-0.1660,0.0459,0.9999,1.01
272.1110,-0.1682,0.0449,1.0021,1.02
272.2110,-0.1580,0.0459,0.9991,1.01
272.3110,-0.1614,0.0454,0.9957,1.01
272.4110,-0.1665,0.0432,0.9991,1.01
272.5110,-0.1751,0.0422,1.0040,1.02
272.6120,-0.1653,0.0491,0.9967,1.01
272.7120,-0.1658,0.0486,1.0013,1.02
272.8120,-0.1646,0.0479,1.0008,1.02
272.9130,-0.1702,0.0464,1.0013,1.02
273.0130,-0.1680,0.0447,1.0030,1.02
273.1130,-0.1690,0.0422,1.0001,1.02
273.2140,-0.1731,0.0457,1.0035,1.02
273.3140,-0.1692,0.0452,0.9911,1.01
273.4140,-0.1668,0.0454,1.0023,1.02
273.5140,-0.1668,0.0466,0.9940,1.01
273.6140,-0.1734,0.0457,0.9967,1.01
273.7170,-0.1746,0.0466,1.0094,1.03
273.8160,-0.1677,0.0444,0.9986,1.01
273.9180,-0.1665,0.0469,1.0018,1.02
274.0170,-0.1641,0.0461,1.0025,1.02
274.1180,-0.1692,0.0454,0.9989,1.01
274.2180,-0.1658,0.0439,1.0045,1.02
274.3180,-0.1619,0.0486,0.9972,1.01
274.4190,-0.1624,0.0479,1.0008,1.02
274.5190,-0.1577,0.0437,0.9942,1.01
274.6200,-0.1636,0.0464,0.9994,1.01
274.7200,-0.1619,0.0442,1.0013,1.02
274.8200,-0.1621,0.0469,1.0008,1.01
274.9200,-0.1626,0.0452,0.9994,1.01
275.0210,-0.1646,0.0449,1.0003,1.01
275.1220,-0.1655,0.0449,0.9984,1.01
275.2210,-0.1665,0.0452,0.9991,1.01
275.3230,-0.1660,0.0447,0.9933,1.01
275.4240,-0.1712,0.0447,0.9984,1.01
275.5240,-0.1607,0.0501,0.9986,1.01
275.6240,-0.1619,0.0479,0.9969,1.01
275.7240,-0.1648,0.0486,1.0021,1.02
275.8250,-0.1643,0.0476,0.9996,1.01
275.9250,-0.1609,0.0493,1.0033,1.02
276.0260,-0.1651,0.0476,0.9999,1.01
276.1260,-0.1604,0.0483,1.0018,1.02
276.2260,-0.1621,0.0459,0.9986,1.01
276.3260,-0.1619,0.0498,1.0028,1.02
276.4260,-0.1594,0.0493,0.9981,1.01
276.5260,-0.1631,0.0457,0.9979,1.01
276.6270,-0.1636,0.0476,0.9981,1.01
276.7270,-0.1633,0.0493,0.9979,1.01
276.8280,-0.1638,0.0466,0.9962,1.01
276.9280,-0.1646,0.0479,0.9994,1.01
277.0290,-0.1643,0.0479,0.9981,1.01
277.1290,-0.1624,0.0483,1.0008,1.02
277.2290,-0.1629,0.0483,0.9974,1.01
277.3290,-0.1707,0.0452,1.0001,1.02
277.4290,-0.1621,0.0537,0.9942,1.01
277.5300,-0.1653,0.0488,1.0016,1.02
277.6310,-0.1670,0.0510,1.0023,1.02
277.7320,-0.1704,0.0486,1.0001,1.02
277.8320,-0.1699,0.0464,1.0011,1.02
277.9330,-0.1726,0.0459,0.9986,1.01
278.0330,-0.1668,0.0474,0.9972,1.01
278.1330,-0.1675,0.0491,0.9962,1.01
278.2350,-0.1697,0.0476,0.9967,1.01
278.3350,-0.1763,0.0439,1.0016,1.02
278.4350,-0.1709,0.0513,1.0011,1.02
278.5350,-0.1692,0.0464,1.0006,1.02
278.6360,-0.1677,0.0469,0.9972,1.01
278.7360,-0.1734,0.0461,1.0006,1.02
278.8380,-0.1753,0.0486,1.0001,1.02
278.9380,-0.1734,0.0481,0.9964,1.01
279.0380,-0.1719,0.0469,1.0028,1.02
279.1390,-0.1707,0.0488,0.9967,1.01
279.2390,-0.1729,0.0461,1.0016,1.02
279.3400,-0.1695,0.0501,0.9986,1.01
279.4410,-0.1756,0.0505,0.9967,1.01
279.5410,-0.1756,0.0439,0.9977,1.01
279.6410,-0.1709,0.0493,0.9996,1.02
279.7410,-0.1707,0.0481,0.9940,1.01
279.8430,-0.1714,0.0474,0.9962,1.01
279.9440,-0.1743,0.0483,0.9960,1.01
280.0440,-0.1702,0.0476,0.9945,1.01
280.1460,-0.1729,0.0464,0.9952,1.01
280.2450,-0.1768,0.0481,1.0025,1.02
280.3470,-0.1724,0.0469,0.9984,1.01
280.4480,-0.1712,0.0476,0.9972,1.01
280.5480,-0.1746,0.0454,0.9964,1.01
280.6490,-0.1729,0.0488,0.9986,1.01
280.7490,-0.1738,0.0483,1.0001,1.02
280.8500,-0.1775,0.0454,1.0023,1.02
280.9500,-0.1824,0.0452,1.0043,1.02
281.0510,-0.1748,0.0503,0.9996,1.02
281.1510,-0.1765,0.0471,0.9999,1.02
281.2510,-0.1782,0.0447,1.0003,1.02
281.3510,-0.1785,0.0481,1.0038,1.02
281.4510,-0.1775,0.0469,0.9969,1.01
281.5520,-0.1765,0.0476,1.0018,1.02
281.6530,-0.1782,0.0469,0.9986,1.02
281.7550,-0.1807,0.0469,0.9960,1.01
281.8540,-0.1848,0.0459,1.0028,1.02
281.9540,-0.1787,0.0496,0.9991,1.02
282.0540,-0.1782,0.0471,1.0006,1.02
282.1550,-0.1743,0.0479,1.0001,1.02
282.2550,-0.1760,0.0486,0.9977,1.01
282.3550,-0.1760,0.0479,0.9962,1.01
282.4570,-0.1795,0.0474,0.9994,1.02
282.5580,-0.1802,0.0481,1.0018,1.02
282.6580,-0.1824,0.0454,0.9999,1.02
282.7590,-0.1861,0.0452,1.0062,1.02
282.8590,-0.1778,0.0510,1.0001,1.02
282.9600,-0.1799,0.0488,1.0023,1.02
283.0600,-0.1790,0.0454,0.9977,1.01
283.1600,-0.1790,0.0486,1.0006,1.02
283.2610,-0.1792,0.0469,1.0003,1.02
283.3620,-0.1758,0.0479,0.9955,1.01
283.4620,-0.1768,0.0461,1.0006,1.02
283.5620,-0.1790,0.0471,0.9981,1.02
283.6620,-0.1858,0.0430,1.0008,1.02
283.7630,-0.1748,0.0501,0.9938,1.01
283.8630,-0.1802,0.0469,0.9942,1.01
283.9630,-0.1792,0.0488,0.9994,1.02
284.0630,-0.1787,0.0496,1.0008,1.02
284.1640,-0.1795,0.0483,0.9999,1.02
284.2650,-0.1795,0.0481,0.9977,1.01
284.3650,-0.1787,0.0469,0.9967,1.01
284.4680,-0.1819,0.0432,0.9960,1.01
284.5680,-0.1887,0.0479,1.0018,1.02
284.6700,-0.1787,0.0503,0.9991,1.02
284.7690,-0.1785,0.0491,0.9977,1.01
284.8690,-0.1768,0.0469,0.9964,1.01
284.9690,-0.1712,0.0498,1.0001,1.02
285.0700,-0.1709,0.0491,0.9984,1.01
285.1700,-0.1704,0.0535,1.0018,1.02
285.2700,-0.1741,0.0491,1.0003,1.02
285.3710,-0.1709,0.0503,0.9991,1.01
285.4710,-0.1685,0.0508,0.9974,1.01
285.5710,-0.1699,0.0498,0.9947,1.01
285.6710,-0.1768,0.0481,0.9994,1.02
285.7720,-0.1778,0.0449,0.9986,1.02
285.8720,-0.1746,0.0449,0.9974,1.01
285.9720,-0.1726,0.0474,0.9945,1.01
286.0730,-0.1756,0.0488,0.9977,1.01
286.1730,-0.1812,0.0491,0.9994,1.02
286.2730,-0.1716,0.0486,0.9981,1.01
286.3730,-0.1819,0.0461,1.0060,1.02
286.4740,-0.1721,0.0530,0.9991,1.02
286.5740,-0.1702,0.0518,1.0011,1.02
286.6750,-0.1699,0.0466,0.9967,1.01
286.7740,-0.1702,0.0510,1.0018,1.02
286.8750,-0.1692,0.0483,0.9957,1.01
286.9750,-0.1760,0.0491,0.9962,1.01
287.0750,-0.1707,0.0532,0.9999,1.02
287.1750,-0.1704,0.0515,0.9996,1.02
287.2760,-0.1758,0.0498,0.9989,1.02
287.3760,-0.1738,0.0481,0.9967,1.01
287.4780,-0.1768,0.0493,0.9991,1.02
287.5790,-0.1817,0.0471,1.0003,1.02
287.6800,-0.1778,0.0523,0.9977,1.01
287.7820,-0.1770,0.0520,0.9972,1.01
287.8820,-0.1736,0.0515,0.9950,1.01
287.9830,-0.1797,0.0447,0.9930,1.01
288.0830,-0.1707,0.0486,1.0016,1.02
288.1830,-0.1729,0.0513,0.9996,1.02
288.2830,-0.1704,0.0488,0.9945,1.01
288.3840,-0.1719,0.0552,0.9999,1.02
288.4840,-0.1682,0.0520,1.0060,1.02
288.5840,-0.1663,0.0510,0.9981,1.01
288.6840,-0.1731,0.0520,1.0013,1.02
288.7850,-0.1643,0.0501,1.0021,1.02
288.8860,-0.1731,0.0505,0.9933,1.01
288.9850,-0.1653,0.0530,1.0003,1.02
289.0850,-0.1670,0.0564,0.9964,1.01
289.1860,-0.1724,0.0510,1.0001,1.02
289.2880,-0.1726,0.0498,1.0040,1.02
289.3860,-0.1704,0.0505,0.9950,1.01
289.4880,-0.1729,0.0498,1.0006,1.02
289.5900,-0.1668,0.0491,0.9979,1.01
289.6900,-0.1699,0.0476,0.9967,1.01
289.7900,-0.1792,0.0503,1.0052,1.02
289.8930,-0.1658,0.0544,0.9945,1.01
289.9910,-0.1699,0.0505,1.0018,1.02
290.0920,-0.1687,0.0513,0.9999,1.02
290.1930,-0.1697,0.0530,1.0040,1.02
290.2930,-0.1655,0.0520,1.0008,1.02
290.3940,-0.1638,0.0510,0.9979,1.01
290.4950,-0.1655,0.0513,0.9979,1.01
290.5950,-0.1677,0.0518,0.9955,1.01
290.6960,-0.1763,0.0527,1.0033,1.02
290.7950,-0.1631,0.0554,0.9981,1.01
290.8950,-0.1712,0.0503,0.9989,1.01
290.9980,-0.1702,0.0537,0.9986,1.01
291.0960,-0.1695,0.0520,0.9999,1.02
291.1970,-0.1692,0.0501,0.9962,1.01
291.2970,-0.1751,0.0530,0.9969,1.01
291.3970,-0.1780,0.0501,1.0023,1.02
291.4970,-0.1736,0.0523,0.9996,1.02
291.5980,-0.1697,0.0505,0.9994,1.01
291.6980,-0.1658,0.0486,0.9947,1.01
291.7980,-0.1734,0.0554,1.0003,1.02
291.8990,-0.1670,0.0525,1.0057,1.02
291.9990,-0.1643,0.0535,0.9964,1.01
292.1000,-0.1643,0.0510,0.9972,1.01
292.2000,-0.1690,0.0523,1.0001,1.02
292.3000,-0.1719,0.0486,0.9981,1.01
292.4010,-0.1673,0.0510,1.0035,1.02
292.5020,-0.1685,0.0496,0.9999,1.02
292.6020,-0.1756,0.0454,1.0001,1.02
292.7020,-0.1716,0.0501,0.9996,1.02
292.8020,-0.1753,0.0530,0.9991,1.02
292.9020,-0.1714,0.0530,1.0040,1.02
293.0030,-0.1746,0.0520,1.0038,1.02
293.1030,-0.1685,0.0471,0.9996,1.01
293.2030,-0.1716,0.0518,0.9996,1.02
293.3040,-0.1677,0.0513,1.0025,1.02
293.4080,-0.1636,0.0508,0.9984,1.01
293.5060,-0.1699,0.0505,0.9967,1.01
293.6080,-0.1663,0.0571,1.0057,1.02
293.7070,-0.1653,0.0505,0.9967,1.01
293.8120,-0.1697,0.0498,0.9996,1.02
293.9130,-0.1704,0.0505,0.9994,1.02
294.0130,-0.1712,0.0513,1.0016,1.02
294.1130,-0.1699,0.0520,0.9994,1.02
294.2130,-0.1668,0.0530,0.9989,1.01
294.3130,-0.1724,0.0505,0.9974,1.01
294.4130,-0.1741,0.0471,1.0001,1.02
294.5160,-0.1702,0.0537,1.0001,1.02
294.6160,-0.1716,0.0525,0.9994,1.02
294.7170,-0.1702,0.0523,0.9974,1.01
294.8160,-0.1748,0.0518,0.9989,1.02
294.9160,-0.1692,0.0513,0.9991,1.01
295.0180,-0.1756,0.0520,0.9974,1.01
295.1180,-0.1760,0.0510,0.9996,1.02
295.2180,-0.1770,0.0527,1.0033,1.02
295.3180,-0.1707,0.0523,1.0011,1.02
295.4180,-0.1719,0.0520,0.9999,1.02
295.5180,-0.1763,0.0510,0.9974,1.01
295.6190,-0.1748,0.0501,0.9999,1.02
295.7220,-0.1746,0.0515,0.9986,1.02
295.8200,-0.1746,0.0501,0.9962,1.01
295.9200,-0.1748,0.0523,0.9989,1.02
296.0210,-0.1756,0.0532,0.9957,1.01
296.1210,-0.1792,0.0501,1.0023,1.02
296.2220,-0.1799,0.0479,0.9960,1.01
296.3220,-0.1773,0.0466,0.9984,1.02
296.4220,-0.1724,0.0488,0.9952,1.01
296.5230,-0.1731,0.0503,1.0008,1.02
296.6230,-0.1787,0.0523,0.9994,1.02
296.7230,-0.1738,0.0544,0.9981,1.01
296.8240,-0.1768,0.0520,0.9925,1.01
296.9260,-0.1787,0.0508,0.9984,1.02
297.0270,-0.1785,0.0515,1.0006,1.02
297.1290,-0.1775,0.0486,0.9960,1.01
297.2300,-0.1824,0.0491,1.0062,1.02
297.3310,-0.1773,0.0530,1.0003,1.02
297.4310,-0.1760,0.0508,0.9960,1.01
297.5320,-0.1773,0.0513,0.9979,1.01
297.6330,-0.1746,0.0520,1.0001,1.02
297.7330,-0.1768,0.0513,1.0003,1.02
297.8330,-0.1736,0.0520,0.9981,1.01
297.9340,-0.1724,0.0493,0.9967,1.01
298.0340,-0.1765,0.0523,0.9972,1.01
298.1350,-0.1836,0.0479,1.0021,1.02
298.2350,-0.1790,0.0505,0.9984,1.02
298.3350,-0.1736,0.0518,0.9996,1.02
298.4350,-0.1734,0.0520,0.9962,1.01
298.5350,-0.1719,0.0520,0.9991,1.02
298.6360,-0.1775,0.0501,0.9960,1.01
298.7370,-0.1743,0.0513,1.0001,1.02
298.8360,-0.1734,0.0515,0.9928,1.01
298.9370,-0.1729,0.0559,0.9920,1.01
299.0370,-0.1714,0.0493,0.9986,1.01
299.1370,-0.1795,0.0488,1.0033,1.02
299.2380,-0.1814,0.0498,0.9984,1.02
299.3380,-0.1756,0.0496,0.9999,1.02
299.4380,-0.1748,0.0501,0.9967,1.01
299.5390,-0.1770,0.0544,0.9999,1.02
299.6390,-0.1785,0.0486,1.0028,1.02
299.7390,-0.1790,0.0498,0.9984,1.02
299.8400,-0.1814,0.0457,0.9981,1.02
299.9400,-0.1768,0.0501,0.9938,1.01
300.0470,-0.1756,0.0486,0.9979,1.01
300.1460,-0.1758,0.0508,0.9952,1.01
300.2480,-0.1712,0.0520,1.0018,1.02
300.3420,-0.1746,0.0491,1.0021,1.02
300.4420,-0.1709,0.0527,1.0033,1.02
300.5440,-0.1697,0.0469,0.9960,1.01
300.6470,-0.1687,0.0508,0.9991,1.01
300.7450,-0.1724,0.0540,0.9991,1.02
300.8480,-0.1729,0.0498,0.9986,1.01
300.9530,-0.1748,0.0505,1.0033,1.02
301.0520,-0.1685,0.0501,0.9955,1.01
301.1530,-0.1724,0.0447,0.9957,1.01
301.2530,-0.1721,0.0508,0.9964,1.01
301.3540,-0.1751,0.0498,0.9991,1.02
301.4550,-0.1799,0.0479,1.0001,1.02
301.5540,-0.1797,0.0491,1.0018,1.02
301.6560,-0.1731,0.0503,0.9942,1.01
301.7570,-0.1729,0.0505,0.9972,1.01
301.8570,-0.1697,0.0508,0.9977,1.01
301.9580,-0.1763,0.0493,1.0023,1.02
302.0580,-0.1707,0.0515,0.9999,1.02
302.1580,-0.1756,0.0513,1.0008,1.02
302.2590,-0.1685,0.0483,0.9967,1.01
302.3590,-0.1726,0.0505,1.0018,1.02
302.4600,-0.1675,0.0518,0.9969,1.01
302.5600,-0.1731,0.0488,0.9984,1.01
302.6610,-0.1729,0.0503,1.0006,1.02
302.7620,-0.1760,0.0535,0.9996,1.02
302.8640,-0.1758,0.0466,1.0043,1.02
302.9640,-0.1748,0.0508,0.9981,1.01
303.0660,-0.1734,0.0483,1.0003,1.02
303.1650,-0.1719,0.0491,0.9999,1.02
303.2660,-0.1685,0.0508,0.9967,1.01
303.3670,-0.1726,0.0479,0.9974,1.01
303.4680,-0.1731,0.0503,0.9999,1.02
303.5670,-0.1726,0.0491,0.9981,1.01
303.6700,-0.1724,0.0503,0.9999,1.02
303.7680,-0.1670,0.0488,0.9999,1.01
303.8690,-0.1734,0.0481,0.9969,1.01
303.9700,-0.1753,0.0493,0.9974,1.01
304.0720,-0.1802,0.0488,1.0021,1.02
304.1720,-0.1724,0.0518,0.9977,1.01
304.2720,-0.1741,0.0501,0.9991,1.02
304.3740,-0.1712,0.0501,1.0008,1.02
304.4720,-0.1731,0.0505,0.9964,1.01
304.5730,-0.1695,0.0471,0.9979,1.01
304.6740,-0.1704,0.0513,1.0003,1.02
304.7750,-0.1680,0.0481,0.9981,1.01
304.8760,-0.1731,0.0559,1.0011,1.02
304.9750,-0.1878,0.0584,1.0426,1.06
305.0750,-0.1941,0.0757,0.9815,1.00
305.1750,-0.1975,0.0635,1.0170,1.04
305.2760,-0.2112,0.0540,0.9996,1.02
305.3760,-0.2039,0.0671,0.9823,1.01
305.4760,-0.2127,0.0767,0.9979,1.02
305.5770,-0.2078,0.0632,0.9984,1.02
305.6780,-0.2002,0.0671,0.9933,1.02
305.7780,-0.2009,0.0735,0.9913,1.01
305.8780,-0.1973,0.0681,0.9918,1.01
305.9790,-0.2075,0.0647,0.9911,1.01
306.0790,-0.2009,0.0696,0.9945,1.02
306.1810,-0.2017,0.0669,0.9918,1.01
306.2810,-0.2046,0.0691,0.9928,1.02
306.3820,-0.2005,0.0718,0.9925,1.02
306.4820,-0.2044,0.0696,0.9913,1.01
306.5830,-0.2005,0.0669,0.9908,1.01
306.6830,-0.1951,0.0671,0.9886,1.01
306.7840,-0.2029,0.0715,1.0028,1.03
306.8840,-0.2019,0.0608,0.9925,1.01
306.9840,-0.2012,0.0654,1.0018,1.02
307.0840,-0.2100,0.0659,0.9920,1.02
307.1840,-0.2100,0.0659,1.0043,1.03
307.2850,-0.2078,0.0618,0.9815,1.01
307.3860,-0.2112,0.0628,0.9955,1.02
307.4850,-0.1995,0.0767,0.9960,1.02
307.5880,-0.2022,0.0574,0.9938,1.02
307.6880,-0.2097,0.0459,0.9933,1.02
307.7880,-0.1956,0.0647,0.9999,1.02
307.8890,-0.2129,0.0728,0.9918,1.02
307.9930,-0.1988,0.0628,0.9942,1.02
308.0930,-0.2071,0.0579,0.9920,1.02
308.1940,-0.2063,0.0632,0.9938,1.02
308.2940,-0.2058,0.0630,0.9903,1.01
