time,x,y,z,TgF
54.8840,-1.2216,0.1089,-0.0601,1.23
54.9840,-1.5329,0.0117,0.0659,1.53
55.0840,-0.8253,-0.4842,0.3914,1.03
55.1840,-1.0182,0.0439,0.1091,1.02
55.2850,-0.8114,-0.0518,-0.0330,0.81
55.3850,-0.8006,-0.0232,-0.0327,0.80
55.4850,-1.2597,-0.2346,-0.2312,1.30
55.5860,-1.1913,-0.3653,-0.1157,1.25
55.6860,-1.1949,-0.2097,0.3799,1.27
55.7870,-0.6951,0.1423,0.0774,0.71
55.8870,-0.7440,0.0188,0.0776,0.75
55.9880,-1.0607,0.0515,-0.0542,1.06
56.0880,-1.4679,0.1096,-0.0879,1.47
56.1890,-0.8287,-0.2762,0.3055,0.93
56.2880,-1.0814,0.2163,0.0005,1.10
56.3880,-0.6981,-0.0645,-0.0720,0.70
56.4890,-0.7540,-0.0879,-0.1067,0.77
56.5890,-1.2311,-0.1714,-0.2266,1.26
56.6900,-1.2282,-0.4363,-0.0735,1.31
56.7940,-1.1713,-0.2847,0.2920,1.24
56.8900,-0.7218,0.0901,0.0984,0.73
56.9910,-0.6978,-0.0020,0.1568,0.72
57.0910,-1.1488,0.1292,-0.0930,1.16
57.1910,-1.4481,0.1060,0.0022,1.45
57.2910,-0.8897,-0.4419,0.3111,1.04
57.3920,-1.1188,0.2586,-0.0181,1.15
57.4920,-0.7799,-0.0723,-0.0720,0.79
57.5920,-0.8221,-0.0779,-0.1990,0.85
57.6930,-1.2052,-0.2610,-0.1997,1.25
57.7990,-1.2137,-0.3855,-0.1279,1.28
57.8960,-1.1698,-0.4244,0.3348,1.29
57.9960,-0.6632,0.1565,-0.0835,0.69
58.0960,-0.7511,0.0193,0.1575,0.77
58.1970,-1.1837,0.0498,-0.1988,1.20
58.2980,-1.4684,0.1384,-0.0012,1.47
58.3970,-0.8490,-0.3653,0.3672,0.99
58.5020,-1.1119,0.1338,-0.0083,1.12
58.5980,-0.7442,-0.0845,-0.1008,0.76
58.6980,-0.8009,-0.1763,-0.1797,0.84
58.7990,-1.2902,-0.2315,-0.2469,1.33
58.8990,-1.2277,-0.4961,-0.1301,1.33
58.9990,-1.0738,-0.3882,0.3623,1.20
59.1000,-0.7359,0.0867,0.0408,0.74
59.2000,-0.6883,-0.0166,0.1846,0.71
59.3030,-1.1134,0.1343,-0.0610,1.12
59.4060,-1.3407,0.3145,-0.0537,1.38
59.5060,-0.9225,-0.0388,0.2664,0.96
59.6060,-1.1739,0.1174,0.2227,1.20
59.7060,-0.6959,-0.1404,0.0193,0.71
59.8070,-0.6929,-0.1050,-0.0088,0.70
59.9070,-1.2521,0.0044,-0.3169,1.29
60.0080,-1.3309,-0.1016,-0.2884,1.37
60.1090,-1.0658,-0.3030,0.4146,1.18
60.2090,-0.7501,0.1460,-0.1074,0.77
60.3090,-0.6509,-0.0510,0.1880,0.68
60.4090,-1.1197,0.0862,-0.1101,1.13
60.5090,-1.3913,0.2940,-0.0757,1.42
60.6090,-0.9215,-0.1897,0.0759,0.94
60.7100,-1.2318,0.0273,0.1355,1.24
60.8110,-0.7127,-0.1748,-0.0085,0.73
60.9110,-0.7178,-0.1463,-0.0713,0.74
61.0120,-1.1830,-0.0930,-0.2266,1.21
61.1120,-1.1962,-0.2473,-0.3496,1.27
61.2160,-1.0602,-0.2534,0.3616,1.15
61.3130,-0.8868,0.0801,0.0877,0.89
61.4140,-0.6627,-0.0051,0.1961,0.69
61.5150,-1.0533,0.0816,-0.0930,1.06
61.6150,-1.2565,0.3164,-0.0759,1.30
61.7160,-0.8858,-0.0100,0.2454,0.92
61.8160,-1.1718,0.1631,0.2530,1.21
61.9170,-0.7127,-0.1570,-0.0349,0.73
62.0170,-0.6324,-0.1223,-0.1553,0.66
62.1220,-1.2831,0.0203,-0.3291,1.32
62.2220,-1.2658,-0.1577,-0.3626,1.33
62.3240,-1.1258,-0.4173,0.3638,1.25
62.4240,-0.7801,0.0459,-0.0059,0.78
62.5240,-0.6627,0.0129,0.1406,0.68
62.6250,-1.0484,0.0982,-0.1443,1.06
62.7250,-1.3165,0.3003,-0.0896,1.35
62.8260,-0.8995,-0.0015,0.1677,0.92
62.9260,-1.2763,0.1245,0.1052,1.29
63.0270,-0.5997,-0.1221,-0.0837,0.62
63.1270,-0.6490,-0.1121,-0.1406,0.67
63.2270,-1.1659,0.0896,-0.3033,1.21
63.3290,-1.3834,-0.2127,-0.3562,1.44
63.4300,-1.1512,-0.2534,0.4815,1.27
63.5290,-0.7586,0.1326,0.0991,0.78
63.6290,-0.6641,0.0300,0.1658,0.69
63.7290,-1.1171,0.1118,-0.1304,1.13
63.8310,-1.3822,0.3758,-0.1257,1.44
63.9310,-0.8575,-0.2022,0.1851,0.90
64.0310,-1.1381,0.2569,0.0593,1.17
64.1320,-0.6480,-0.1294,-0.0581,0.66
64.2330,-0.7535,-0.1350,-0.1118,0.77
64.3340,-1.3119,-0.1423,-0.3245,1.36
64.4340,-1.1788,-0.2996,-0.2132,1.23
64.5330,-1.0370,-0.3985,0.3413,1.16
64.6340,-0.8043,0.2117,0.0327,0.83
64.7340,-0.6351,-0.0132,0.1839,0.66
64.8360,-1.1691,0.1331,-0.1743,1.19
64.9370,-1.5729,0.1914,0.0588,1.59
65.0370,-0.8504,-0.3728,0.3243,0.98
65.1370,-1.0865,0.1094,0.0049,1.09
65.2370,-0.7100,-0.0608,-0.1428,0.73
65.3370,-0.7979,-0.1257,-0.1621,0.82
65.4370,-1.3917,-0.2710,-0.4151,1.48
65.5380,-1.1341,-0.5035,-0.0610,1.24
65.6440,-1.1906,-0.2122,0.3074,1.25
65.7440,-0.6280,0.1013,-0.0625,0.64
65.8450,-0.7471,0.0569,0.0835,0.75
65.9460,-1.1857,0.0493,-0.1804,1.20
66.0460,-1.4899,0.1924,-0.2793,1.53
66.1470,-0.8653,-0.3897,0.2703,0.99
66.2480,-1.1061,0.2508,-0.1414,1.14
66.3490,-0.6988,-0.0254,-0.1528,0.72
66.4490,-0.7938,-0.0816,-0.1509,0.81
66.5500,-1.3624,-0.3145,-0.4942,1.48
66.6520,-0.9635,-0.3780,-0.1030,1.04
66.7520,-1.1869,-0.2549,0.2691,1.24
66.8520,-0.6004,0.1992,-0.0571,0.64
66.9550,-0.7843,0.0132,0.0488,0.79
67.0570,-1.2753,0.0974,-0.1521,1.29
67.1560,-1.5492,0.0222,-0.0400,1.55
67.2550,-0.9254,-0.3797,0.2410,1.03
67.3560,-0.8531,-0.0010,0.1338,0.86
67.4560,-0.7354,-0.0520,-0.1821,0.76
67.5560,-0.8973,-0.0178,-0.2490,0.93
67.6570,-1.4752,0.1370,-0.7440,1.66
67.7570,-0.8546,-0.0806,0.1260,0.87
67.8610,-1.1468,-0.1506,-0.0811,1.16
67.9610,-0.6173,0.2117,0.0132,0.65
68.0620,-0.9146,0.0940,-0.1228,0.93
68.1620,-1.2308,0.1829,0.0725,1.25
68.2630,-1.3385,0.1113,0.0464,1.34
68.3640,-1.0990,-0.2698,0.2825,1.17
68.4650,-0.7139,-0.1716,-0.0020,0.73
68.5680,-0.7022,-0.1480,-0.0886,0.72
68.6690,-1.1019,0.0969,-0.3330,1.16
68.7690,-1.6315,0.1521,-0.6976,1.78
68.8690,-0.9549,0.0029,0.4812,1.07
68.9690,-0.9952,0.0376,-0.1609,1.01
69.0690,-0.5919,0.0757,0.0503,0.60
69.1700,-1.0484,0.0950,-0.1524,1.06
69.2700,-1.3637,0.4246,-0.1079,1.43
69.3700,-0.9315,-0.0225,0.0195,0.93
69.4720,-1.1805,0.0964,0.1001,1.19
69.5710,-0.7320,-0.1602,-0.0544,0.75
69.6720,-0.7032,-0.1152,-0.1350,0.73
69.7720,-1.2172,-0.0269,-0.3328,1.26
69.8750,-1.1991,-0.4522,-0.1731,1.29
69.9760,-1.1481,-0.3506,0.3489,1.25
70.0750,-0.6912,0.1257,0.0505,0.70
70.1750,-0.6661,0.0239,0.0828,0.67
70.2760,-1.2753,0.0818,-0.3101,1.31
70.3760,-1.3959,0.1685,-0.3465,1.45
70.4760,-0.9337,-0.2867,0.1963,1.00
70.5760,-1.0965,0.2559,-0.1331,1.13
70.6760,-0.7110,-0.0776,-0.1025,0.72
70.7770,-0.7904,-0.0952,-0.2024,0.82
70.8780,-1.2863,-0.3255,-0.4607,1.40
70.9780,-1.0755,-0.4676,-0.0772,1.18
71.0790,-1.2299,-0.2063,0.1697,1.26
71.1790,-0.6973,0.1829,-0.0024,0.72
71.2790,-0.7359,0.0068,0.0754,0.74
71.3850,-1.1962,0.0986,-0.2830,1.23
71.4810,-1.4748,0.0901,-0.0894,1.48
71.5810,-0.9330,-0.4217,0.2664,1.06
71.6810,-0.9505,-0.0549,-0.0049,0.95
71.7820,-0.8016,0.0115,-0.2114,0.83
71.8820,-0.8604,-0.1089,-0.2461,0.90
71.9820,-1.2885,-0.2112,-0.5691,1.42
72.0830,-0.9960,-0.3648,-0.0928,1.06
72.1830,-1.1886,-0.1887,0.0747,1.21
72.2840,-0.6131,0.1944,-0.0032,0.64
72.3830,-0.8104,0.0393,-0.0269,0.81
72.4850,-1.2501,0.1135,-0.2539,1.28
72.5840,-1.3964,0.1328,-0.1172,1.41
72.6840,-1.1368,-0.5125,0.1260,1.25
72.7850,-0.9869,0.1575,-0.1326,1.01
72.8840,-0.7222,-0.1184,-0.1575,0.75
72.9840,-0.8004,-0.0720,-0.2154,0.83
73.0850,-1.2828,-0.2622,-0.5601,1.42
73.1850,-0.9466,-0.3272,0.0400,1.00
73.2850,-1.1715,-0.2620,0.2598,1.23
73.3850,-0.6710,0.1716,-0.0618,0.70
73.4860,-0.7879,0.0481,0.0015,0.79
73.5880,-1.2262,0.1350,-0.2173,1.25
73.6870,-1.4955,0.0632,-0.1206,1.50
73.7870,-1.1107,-0.4207,0.2156,1.21
73.8870,-0.8189,-0.0759,-0.0230,0.82
73.9870,-0.7984,0.0439,-0.1636,0.82
74.0880,-0.9168,-0.0713,-0.3340,0.98
74.1880,-1.3998,0.3074,-0.7889,1.64
74.2880,-1.0033,-0.1548,0.3709,1.08
74.3920,-1.2501,-0.0767,-0.5062,1.35
74.4890,-0.6644,0.0352,0.0144,0.67
74.5900,-0.8668,0.0122,-0.1668,0.88
74.6900,-1.3231,0.3372,-0.0469,1.37
74.7900,-1.0433,0.0049,0.0374,1.04
74.8900,-1.2067,0.0015,0.1604,1.22
74.9920,-0.7032,-0.2246,-0.1211,0.75
75.0920,-0.6729,-0.0938,-0.1211,0.69
75.1990,-1.1229,0.1101,-0.4297,1.21
75.2940,-1.4262,-0.1799,-0.3619,1.48
75.3940,-1.0965,-0.2027,0.3826,1.18
75.4940,-0.8436,0.0125,-0.0083,0.84
75.5950,-0.6788,0.0601,0.0525,0.68
75.6950,-1.0939,0.0464,-0.2251,1.12
75.7960,-1.3898,0.3291,-0.2840,1.46
75.8970,-0.8741,-0.1673,0.0513,0.89
75.9970,-1.1454,0.1011,0.0508,1.15
76.0970,-0.7110,-0.1712,-0.0925,0.74
76.1980,-0.6702,-0.1358,-0.1074,0.69
76.2990,-1.2269,-0.0371,-0.3709,1.28
76.4000,-1.1573,-0.3684,-0.1673,1.23
76.5000,-1.1073,-0.4209,0.2818,1.22
76.6000,-0.7794,0.1067,-0.0291,0.79
76.7000,-0.6761,-0.0347,0.0381,0.68
76.8010,-1.1957,0.1094,-0.2771,1.23
76.9010,-1.4613,0.2356,-0.1472,1.49
77.0010,-1.0104,-0.4056,0.3641,1.15
77.1010,-1.0253,0.1231,0.0015,1.03
77.2010,-0.7391,-0.0610,-0.2151,0.77
77.3020,-0.6636,-0.1819,-0.1863,0.71
77.4030,-1.2455,-0.1970,-0.3235,1.30
77.5040,-1.2384,-0.5965,-0.0960,1.38
77.6030,-1.0817,-0.2962,0.2205,1.14
77.7030,-0.7672,0.1411,-0.0435,0.78
77.8040,-0.7208,0.0078,0.0029,0.72
77.9050,-1.0812,0.0313,-0.2029,1.10
78.0060,-1.4047,0.3374,-0.2847,1.47
78.1070,-0.8509,-0.3628,0.2512,0.96
78.2070,-1.0638,0.1004,-0.2332,1.09
78.3090,-0.6966,-0.0488,-0.1741,0.72
78.4090,-0.6634,-0.1172,-0.1858,0.70
78.5100,-1.2174,-0.2825,-0.4737,1.34
78.6100,-1.2032,-0.4576,-0.1067,1.29
78.7120,-1.2445,-0.3050,0.3389,1.33
78.8110,-0.6251,0.1233,-0.0955,0.64
78.9110,-0.7784,0.0056,-0.0383,0.78
79.0120,-1.1422,0.0259,-0.2696,1.17
79.1120,-1.5292,0.0962,-0.2918,1.56
79.2120,-0.9347,-0.4212,0.2056,1.05
79.3120,-1.0372,0.1863,-0.2271,1.08
79.4130,-0.7047,-0.0689,-0.1961,0.73
79.5130,-0.7943,-0.1047,-0.2522,0.84
79.6140,-1.2897,-0.2300,-0.6937,1.48
79.7140,-1.0436,-0.4678,0.0259,1.14
79.8150,-1.2550,-0.2608,0.0078,1.28
79.9140,-0.6675,0.1973,-0.0471,0.70
80.0160,-0.7474,-0.0142,-0.0769,0.75
80.1170,-1.1644,0.0776,-0.2176,1.19
80.2170,-1.5087,0.0237,-0.2144,1.52
80.3170,-1.0687,-0.3011,0.1719,1.12
80.4170,-0.8307,-0.0557,-0.0745,0.84
80.5170,-0.6778,-0.0576,-0.1746,0.70
80.6180,-0.8878,-0.0361,-0.3040,0.94
80.7190,-1.4169,-0.0254,-0.7911,1.62
80.8190,-0.8690,-0.1235,0.2376,0.91
80.9190,-1.1261,-0.1245,-0.1377,1.14
81.0200,-0.6739,0.1580,-0.0750,0.70
81.1200,-0.8358,0.0520,-0.1499,0.85
81.2200,-1.1691,0.0818,-0.2981,1.21
81.3210,-1.5158,0.0625,-0.1978,1.53
81.4220,-1.1412,-0.3550,0.0447,1.20
81.5220,-0.8302,-0.1062,-0.0979,0.84
81.6220,-0.7132,-0.0239,-0.2200,0.75
81.7250,-0.9630,0.0376,-0.3633,1.03
81.8250,-1.4569,0.1831,-0.8033,1.67
81.9270,-0.9330,0.1362,0.3199,1.00
82.0270,-1.0497,-0.0107,-0.2742,1.08
82.1270,-0.6607,0.1130,-0.0173,0.67
82.2270,-0.9698,0.0899,-0.2613,1.01
82.3280,-1.1747,0.3543,-0.0588,1.23
82.4280,-1.1598,0.0969,-0.0012,1.16
82.5280,-1.1693,-0.0283,0.1089,1.17
82.6280,-0.7130,-0.1702,-0.1038,0.74
82.7280,-0.6505,-0.1538,-0.1021,0.68
82.8290,-1.2040,0.0623,-0.5130,1.31
82.9290,-1.3656,-0.2324,-0.3501,1.43
83.0290,-0.9935,-0.3628,0.3164,1.10
83.1320,-0.7777,0.0313,-0.0491,0.78
83.2330,-0.7069,0.0435,0.0559,0.71
83.3330,-1.1019,0.0501,-0.3323,1.15
83.4330,-1.3993,0.1778,-0.3850,1.46
83.5330,-0.9369,-0.3597,0.1536,1.02
83.6330,-1.0755,0.1509,-0.2483,1.11
83.7340,-0.6949,-0.0769,-0.2151,0.73
83.8350,-0.7325,-0.1604,-0.2044,0.78
83.9360,-1.2640,-0.1775,-0.3929,1.34
84.0350,-1.1368,-0.5074,-0.1572,1.25
84.1350,-1.1918,-0.4261,0.2400,1.29
84.2380,-0.6986,0.1731,-0.1140,0.73
84.3360,-0.7037,-0.0205,0.0205,0.70
84.4370,-1.2323,0.1404,-0.4214,1.31
84.5370,-1.5639,-0.0054,-0.2671,1.59
84.6370,-0.8961,-0.3821,0.1277,0.98
84.7370,-0.9557,0.0637,-0.1902,0.98
84.8370,-0.7623,-0.0759,-0.2324,0.80
84.9380,-0.8016,-0.0894,-0.2957,0.86
85.0380,-1.2677,-0.0554,-0.7918,1.50
85.1390,-0.9916,-0.3240,0.1121,1.05
85.2380,-1.1383,-0.2454,0.0596,1.17
85.3380,-0.6509,0.1836,-0.0982,0.68
85.4390,-0.8565,0.0947,-0.1575,0.88
85.5390,-1.2159,0.2049,-0.1961,1.25
85.6400,-1.4044,0.1411,-0.1382,1.42
85.7400,-1.1556,-0.2632,0.1785,1.20
85.8410,-0.7286,-0.1797,-0.1673,0.77
85.9410,-0.7161,-0.0925,-0.1934,0.75
86.0420,-0.9479,-0.0078,-0.4480,1.05
86.1430,-1.5175,0.0925,-0.6990,1.67
86.2430,-0.9559,-0.0623,0.3245,1.01
86.3430,-0.9422,0.0100,-0.1968,0.96
86.4440,-0.6917,0.0847,0.0095,0.70
86.5440,-0.9894,0.0339,-0.2857,1.03
86.6450,-1.3468,0.3540,-0.3423,1.43
86.7450,-1.0028,0.0635,0.1028,1.01
86.8450,-1.1957,0.1094,-0.0513,1.20
86.9450,-0.7108,-0.1521,-0.1189,0.74
87.0480,-0.6087,-0.1548,-0.1731,0.65
87.1480,-1.1908,0.0347,-0.5281,1.30
87.2490,-1.2196,-0.2669,-0.2500,1.27
87.3490,-1.0836,-0.2998,0.2837,1.16
87.4490,-0.8016,0.0801,-0.1030,0.81
87.5500,-0.6978,0.0244,0.0298,0.70
87.6500,-1.1315,0.1143,-0.4046,1.21
87.7500,-1.3241,0.2857,-0.5022,1.44
87.8510,-0.8370,-0.2473,-0.0088,0.87
87.9510,-1.1534,0.3565,-0.3111,1.25
88.0510,-0.6319,-0.1697,-0.1760,0.68
88.1520,-0.6607,-0.0955,-0.1831,0.69
88.2520,-1.1945,-0.2986,-0.5523,1.35
88.3540,-1.0799,-0.4915,-0.1570,1.20
88.4540,-1.2262,-0.3409,0.2493,1.30
88.5540,-0.7139,0.1177,-0.2395,0.76
88.6540,-0.7501,0.0466,0.0083,0.75
88.7560,-1.1913,0.0972,-0.4344,1.27
88.8560,-1.5331,0.0671,-0.2762,1.56
88.9570,-1.0060,-0.4124,0.1338,1.10
89.0570,-0.9207,0.0076,-0.1975,0.94
89.1570,-0.7589,-0.0305,-0.3030,0.82
89.2570,-0.8026,-0.0874,-0.3040,0.86
89.3590,-1.3353,-0.2290,-0.7547,1.55
89.4590,-0.8861,-0.1297,0.0808,0.90
89.5590,-1.1613,-0.1985,-0.0986,1.18
89.6590,-0.5723,0.1958,-0.0964,0.61
89.7600,-0.8233,0.0728,-0.2195,0.86
89.8620,-1.2423,0.2874,-0.2456,1.30
89.9620,-1.3351,0.0613,-0.2937,1.37
90.0740,-1.1547,-0.3323,0.0439,1.20
90.1630,-0.6917,-0.1370,-0.0732,0.71
90.2640,-0.7042,-0.0991,-0.2735,0.76
90.3640,-1.0641,0.0056,-0.5076,1.18
90.4650,-1.4657,0.2097,-0.8512,1.71
90.5650,-1.0397,0.0662,0.3284,1.09
90.6670,-1.0130,-0.0833,-0.3465,1.07
90.7670,-0.6002,0.0786,-0.0542,0.61
90.8670,-1.0304,0.1152,-0.3848,1.11
90.9670,-1.2101,0.2671,-0.1609,1.25
91.0670,-1.0746,0.1690,-0.1016,1.09
91.1710,-1.0936,-0.0996,0.0183,1.10
91.2680,-0.6700,-0.2320,-0.1778,0.73
91.3690,-0.6866,-0.1487,-0.2608,0.75
91.4690,-1.1825,0.1106,-0.3892,1.25
91.5700,-1.3380,-0.2727,-0.3638,1.41
91.6710,-1.1332,-0.2107,0.2886,1.19
91.7700,-0.7030,0.0615,-0.1101,0.71
91.8700,-0.6798,-0.0129,-0.0618,0.68
91.9710,-1.0436,0.0886,-0.3816,1.11
92.0730,-1.3612,0.1880,-0.5445,1.48
92.1720,-0.9225,-0.3750,-0.0005,1.00
92.2720,-1.0699,0.1863,-0.3616,1.14
92.3730,-0.6727,-0.1279,-0.2227,0.72
92.4730,-0.7110,-0.0081,-0.2122,0.74
92.5750,-1.2909,-0.4185,-0.5943,1.48
92.6740,-0.9991,-0.5147,-0.0735,1.13
92.7750,-1.1307,-0.2991,0.0769,1.17
92.8740,-0.6678,0.2820,-0.1841,0.75
92.9750,-0.7764,0.0054,-0.2193,0.81
93.0750,-1.1727,0.0894,-0.3128,1.22
93.1750,-1.5126,0.1182,-0.3147,1.55
93.2750,-0.9264,-0.3164,0.0332,0.98
93.3760,-0.9090,0.1399,-0.2154,0.94
93.4780,-0.6783,-0.0532,-0.2659,0.73
93.5770,-0.8026,-0.0754,-0.3919,0.90
93.6780,-1.2902,-0.2693,-0.8001,1.54
93.7780,-0.9002,-0.3858,-0.0637,0.98
93.8790,-1.2323,-0.1909,-0.1340,1.25
93.9800,-0.6265,0.2344,-0.1973,0.70
94.0810,-0.8304,0.0054,-0.2942,0.88
94.1820,-1.2821,0.1719,-0.3411,1.34
94.2810,-1.3097,0.0364,-0.3035,1.34
94.3820,-1.0416,-0.3069,0.0667,1.09
94.4820,-0.7828,-0.1394,-0.1550,0.81
94.5820,-0.7874,-0.0178,-0.2774,0.84
94.6820,-0.8534,-0.0737,-0.4842,0.98
94.7820,-1.3380,-0.0151,-0.9129,1.62
94.8820,-0.9281,-0.1199,0.1482,0.95
94.9820,-1.1393,-0.1445,-0.2664,1.18
95.0830,-0.5904,0.1695,-0.0901,0.62
95.1830,-0.8055,0.1065,-0.3164,0.87
95.2830,-1.2772,0.1025,-0.3260,1.32
95.3830,-1.3966,0.1123,-0.3995,1.46
95.4840,-0.8985,-0.3013,0.1040,0.95
95.5840,-0.9420,-0.0515,-0.2576,0.98
95.6850,-0.7581,-0.0891,-0.3055,0.82
95.7850,-0.7601,-0.0759,-0.3724,0.85
95.8860,-1.3285,-0.2437,-0.7725,1.56
95.9860,-0.9291,-0.3382,-0.0982,0.99
96.0860,-1.1207,-0.2075,-0.0383,1.14
96.1860,-0.6466,0.2740,-0.2676,0.75
96.2860,-0.7852,0.0159,-0.1765,0.80
96.3860,-1.2557,0.0767,-0.3677,1.31
96.4860,-1.4362,0.1148,-0.4358,1.51
96.5860,-0.8707,-0.2818,0.1209,0.92
96.6870,-0.9630,0.2134,-0.3069,1.03
96.7890,-0.7271,-0.0994,-0.2281,0.77
96.8900,-0.7257,-0.0869,-0.3338,0.80
96.9910,-1.1754,-0.3733,-0.5391,1.35
97.0910,-1.1190,-0.5181,-0.2193,1.25
97.1910,-1.2216,-0.2122,0.2085,1.26
97.2920,-0.7042,0.1829,-0.3474,0.81
97.3920,-0.7513,-0.0308,-0.0598,0.75
97.4930,-1.0638,0.0806,-0.4434,1.16
97.5920,-1.5033,0.1966,-0.3384,1.55
97.6950,-0.8739,-0.3372,0.1206,0.94
97.7950,-1.1117,0.1577,-0.3211,1.17
97.8950,-0.6487,-0.1262,-0.2190,0.70
97.9950,-0.6229,-0.1865,-0.2490,0.70
98.0950,-0.9605,0.0967,-0.5367,1.10
98.1960,-1.3012,0.0735,-0.8380,1.55
98.2960,-0.9613,0.0110,0.2092,0.98
98.3960,-1.1046,-0.1548,-0.3543,1.17
98.4960,-0.6890,0.1746,-0.1109,0.72
98.6030,-0.7423,0.0518,-0.2744,0.79
98.6970,-1.0174,0.1702,-0.4231,1.11
98.7970,-1.1505,0.2771,-0.6046,1.33
98.8980,-1.1786,-0.5628,-0.2212,1.32
98.9980,-0.9608,0.1499,-0.3428,1.03
99.0990,-0.6424,-0.0691,-0.1621,0.67
99.1990,-0.6988,-0.0759,-0.3399,0.78
99.2990,-1.0519,-0.3623,-0.4060,1.18
99.3990,-1.2413,-0.3706,-0.2097,1.31
99.4990,-1.2838,-0.3755,-0.1304,1.34
99.6000,-0.6436,0.1069,-0.0667,0.66
99.7000,-0.7254,0.0293,-0.2935,0.78
99.8040,-1.0675,0.2674,-0.3665,1.16
99.9010,-1.4311,-0.0134,-0.2627,1.46
100.0010,-1.1232,-0.1856,-0.0171,1.14
100.1020,-0.7672,-0.1277,-0.2354,0.81
100.2030,-0.6546,-0.1050,-0.2654,0.71
100.3040,-0.9828,0.0408,-0.5369,1.12
100.4040,-1.3964,0.1008,-0.8607,1.64
100.5040,-0.9737,-0.0381,0.2544,1.01
100.6040,-0.9857,0.0071,-0.3155,1.03
100.7040,-0.6773,0.1052,0.0137,0.69
100.8060,-0.9190,0.1018,-0.3858,1.00
100.9060,-1.1949,0.2068,-0.2989,1.25
101.0060,-1.2948,0.1165,-0.2910,1.33
101.1060,-1.0025,-0.2019,0.0256,1.02
101.2060,-0.7725,-0.1799,-0.1182,0.80
101.3070,-0.7423,-0.0430,-0.3106,0.81
101.4080,-0.8294,-0.0996,-0.4395,0.94
101.5080,-1.2948,0.0864,-1.0306,1.66
101.6080,-0.9073,-0.1104,0.0928,0.92
101.7080,-1.2438,-0.2669,-0.3216,1.31
101.8080,-0.6285,0.1768,-0.0889,0.66
101.9090,-0.7913,0.0715,-0.2740,0.84
102.0090,-1.2411,0.2290,-0.3401,1.31
102.1090,-1.4171,0.1743,-0.2515,1.45
102.2100,-1.1395,-0.1995,0.0613,1.16
102.3100,-0.7476,-0.1611,-0.1846,0.79
102.4100,-0.6788,-0.1143,-0.2700,0.74
102.5110,-0.9627,0.0059,-0.4786,1.08
102.6110,-1.2111,0.2073,-0.9469,1.55
102.7120,-1.0895,0.0837,0.2698,1.13
102.8140,-1.0260,-0.0051,-0.4407,1.12
102.9140,-0.6194,0.1257,0.0002,0.63
103.0210,-1.0113,0.0669,-0.4546,1.11
103.1220,-1.4062,0.3863,-0.3645,1.50
103.2220,-0.9159,-0.3142,-0.1377,0.98
103.3220,-1.0692,0.1731,-0.1858,1.10
103.4220,-0.6595,-0.2088,-0.2481,0.73
103.5240,-0.6751,-0.1289,-0.2940,0.75
103.6310,-1.0941,-0.3597,-0.5442,1.27
103.7310,-0.9908,-0.2649,-0.2527,1.06
103.8310,-1.1417,-0.4143,-0.1084,1.22
103.9310,-0.6336,0.2188,-0.0808,0.68
104.0340,-0.7801,0.0347,-0.2576,0.82
104.1320,-1.1395,0.1616,-0.3787,1.21
104.2330,-1.4264,0.0774,-0.3494,1.47
104.3320,-1.2743,-0.3133,0.0034,1.31
104.4330,-0.6922,-0.2049,-0.1399,0.74
104.5350,-0.6292,-0.0835,-0.2715,0.69
104.6350,-0.9366,0.0325,-0.4556,1.04
104.7370,-1.3375,0.1521,-1.0013,1.68
104.8360,-1.1356,0.0232,0.3621,1.19
104.9360,-0.9986,0.0818,-0.1917,1.02
105.0360,-0.6192,-0.0020,0.0105,0.62
105.1370,-0.9542,0.1001,-0.3545,1.02
105.2370,-1.3446,0.1868,-0.4517,1.43
105.3380,-1.1796,0.1441,0.2139,1.21
105.4380,-1.2169,0.0168,-0.1035,1.22
105.5390,-0.6685,-0.1372,-0.1868,0.71
105.6400,-0.5201,-0.2678,-0.1257,0.60
105.7400,-1.0819,-0.1011,-0.4200,1.16
105.8410,-1.5204,-0.0830,-0.6866,1.67
105.9410,-0.8436,-0.4419,0.0979,0.96
106.0420,-1.0314,0.1399,-0.2302,1.07
106.1420,-0.6019,-0.0447,0.0344,0.60
106.2430,-0.8573,-0.0420,-0.2095,0.88
106.3440,-1.3744,0.3814,-0.5782,1.54
106.4440,-0.9220,-0.2259,-0.1399,0.96
106.5450,-1.1273,0.1155,-0.3094,1.17
106.6450,-0.7762,-0.0737,-0.1734,0.80
106.7450,-0.5916,-0.2542,-0.1970,0.67
106.8450,-1.1984,0.1182,-0.4891,1.30
106.9460,-1.2333,-0.1695,-0.4878,1.34
107.0460,-0.9105,-0.3111,0.1155,0.97
107.1460,-0.9979,0.0342,-0.1389,1.01
107.2460,-0.7091,-0.0063,-0.0144,0.71
107.3470,-0.8836,0.0706,-0.3120,0.94
107.4480,-1.2413,0.1372,-0.3326,1.29
107.5480,-1.3207,0.2256,-0.2608,1.36
107.6480,-1.1464,-0.2019,0.0503,1.17
107.7480,-0.6878,-0.1536,-0.2574,0.75
107.8490,-0.6346,-0.1321,-0.2078,0.68
107.9490,-0.9518,-0.0210,-0.4993,1.07
108.0490,-1.2362,0.1543,-1.0411,1.62
108.1490,-0.9952,-0.0232,0.1467,1.01
108.2490,-1.0965,-0.1804,-0.2259,1.13
